customer_id,age_band,tenure_days,account_age_days,home_country,email_domain,phone_type,kyc_level,historical_spend_mean,historical_spend_std,historical_decline_rate
cust_6c1bfd5b7231,18-25,1974,1135,IN,company.example,mobile,medium,268.93,55.84,0.0079
cust_41c6ade2a40b,51-65,1653,2248,IN,company.example,mobile,medium,41.35,42.85,0.0799
cust_c2d2bdcb73eb,26-35,2418,374,IN,company.example,mobile,high,73.78,25.64,0.0712
cust_d3babd780366,18-25,1090,1576,US,company.example,mobile,high,222.07,21.02,0.0483
cust_312f251c7288,36-50,2766,2813,GB,outlook.com,mobile,medium,107.46,55.52,0.0023
cust_4dcd5c5b4f5b,26-35,212,1797,DE,company.example,mobile,high,128.79,35.81,0.043
cust_1d6ba91f198a,18-25,1875,2930,SG,company.example,mobile,high,201.84,18.98,0.0143
cust_a307a9b90fa0,26-35,1995,2088,US,gmail.com,mobile,high,102.71,13.49,0.049
cust_d859b976d957,26-35,1602,2095,SG,gmail.com,mobile,medium,46.57,41.56,0.0254
cust_01e25959fded,51-65,2219,871,DE,company.example,mobile,high,141.46,44.74,0.0487
cust_06cdd8aa8d06,26-35,101,2958,SG,gmail.com,mobile,medium,143.19,23.94,0.0203
cust_d9e46eb30b54,51-65,501,736,DE,outlook.com,mobile,high,126.09,57.02,0.0691
cust_52daf3084756,18-25,1098,634,AE,gmail.com,mobile,high,254.99,39.8,0.0015
cust_186666b133c9,18-25,2319,1672,AE,outlook.com,mobile,medium,59.11,6.38,0.0414
cust_626ea8ea3dbc,51-65,2850,1931,SG,gmail.com,mobile,high,139.27,19.26,0.0331
cust_e4e65d53655e,36-50,307,331,GB,gmail.com,mobile,medium,106.32,26.72,0.0701
cust_55f96b81db31,26-35,2449,2632,US,outlook.com,mobile,medium,222.8,60.76,0.038
cust_cc3b2532dd56,18-25,621,2705,DE,gmail.com,mobile,high,235.56,24.51,0.0689
cust_d422205dcfe9,18-25,2653,707,AE,gmail.com,mobile,high,129.02,51.33,0.0746
cust_4126188cc2b1,51-65,852,2630,AE,gmail.com,mobile,medium,181.86,30.61,0.0228
cust_18c95871a86d,36-50,340,1752,SG,company.example,mobile,medium,50.7,56.23,0.0737
cust_ba2dc718e9c9,26-35,2512,172,DE,outlook.com,mobile,high,164.64,24.73,0.0588
cust_c515096d7361,51-65,1493,932,GB,outlook.com,mobile,medium,228.63,10.97,0.0623
cust_3a4065129c2c,18-25,1118,582,GB,outlook.com,mobile,medium,91.3,39.24,0.0378
cust_465e778fdece,26-35,343,2043,IN,outlook.com,mobile,medium,252.38,50.25,0.0627
cust_ec60b8aa307c,51-65,2667,2476,US,gmail.com,mobile,high,240.23,8.89,0.0232
cust_2b1713ca7a82,18-25,998,1944,SG,outlook.com,mobile,medium,273.51,45.88,0.0435
cust_3debab9cd7df,51-65,395,2746,AE,outlook.com,mobile,high,152.54,16.5,0.0028
cust_3e2c458de003,26-35,894,2423,AE,gmail.com,mobile,high,234.89,27.68,0.0087
cust_9c0e215391d2,18-25,2426,119,SG,gmail.com,mobile,medium,48.32,34.64,0.0797
cust_4c6522969cfd,36-50,2937,2602,SG,gmail.com,mobile,medium,213.61,20.84,0.0248
cust_ea28de44bcf5,51-65,2607,1050,SG,outlook.com,mobile,high,240.53,33.87,0.0305
cust_59fce9e95f2c,36-50,82,1712,SG,company.example,mobile,high,246.38,7.57,0.0563
cust_cf9ff32b920d,36-50,833,2562,IN,outlook.com,mobile,medium,49.28,59.82,0.0119
cust_f631ef3f55c2,36-50,2191,2388,AE,gmail.com,mobile,high,276.63,12.56,0.0252
cust_8ccedb43cc52,51-65,2448,1658,SG,gmail.com,mobile,medium,272.37,20.33,0.0256
cust_affbd4c9c276,26-35,2350,1732,GB,gmail.com,mobile,high,232.56,53.49,0.0635
cust_feee4662f51c,18-25,358,1304,AE,gmail.com,mobile,medium,179.94,23.79,0.078
cust_58a2fbf81de9,26-35,910,2697,IN,outlook.com,mobile,high,162.11,25.1,0.0555
cust_2b2d42a02389,51-65,1966,75,US,company.example,mobile,medium,278.65,11.26,0.0713
cust_4ab72c1c8182,51-65,246,1694,US,gmail.com,mobile,high,101.58,39.22,0.0479
cust_a87726d6c876,51-65,366,2531,DE,company.example,mobile,medium,112.22,22.29,0.0785
cust_711ddcdb2e99,26-35,91,201,SG,gmail.com,mobile,high,100.34,29.89,0.0425
cust_08c6712f201f,26-35,1098,401,US,company.example,mobile,high,144.49,12.87,0.004
cust_a3fb8db48b51,26-35,1082,2088,IN,outlook.com,mobile,medium,60.93,55.43,0.0701
cust_c69b3c0dd735,36-50,336,1551,GB,outlook.com,mobile,high,159.43,8.2,0.0201
cust_05a066a2f9ba,51-65,2539,111,DE,gmail.com,mobile,high,239.92,54.8,0.0524
cust_177405a51d6b,51-65,585,2112,IN,outlook.com,mobile,high,269.88,43.84,0.0545
cust_83764358940a,18-25,1601,160,US,outlook.com,mobile,high,194.08,29.92,0.0162
cust_70db3b0a6af4,36-50,470,2277,AE,outlook.com,mobile,medium,144.95,49.11,0.0306
cust_5d22b555e397,51-65,2252,2722,SG,outlook.com,mobile,high,123.52,19.93,0.0497
cust_7cd1b8f35696,26-35,907,2543,AE,outlook.com,mobile,medium,216.53,38.1,0.001
cust_0e213b5d9231,36-50,1384,2130,IN,outlook.com,mobile,high,216.48,54.82,0.0651
cust_2c237d6568dc,26-35,1880,2883,IN,company.example,mobile,medium,237.63,10.24,0.0178
cust_11614eb9963d,18-25,1990,1527,IN,company.example,mobile,medium,132.61,31.76,0.036
cust_93ea54b814fb,18-25,847,2965,IN,company.example,mobile,medium,32.61,53.48,0.0296
cust_f8ffb49d6b6b,18-25,2849,2685,GB,outlook.com,mobile,medium,270.5,28.44,0.0213
cust_0b56a104eb28,36-50,2596,1229,US,outlook.com,mobile,high,61.8,7.1,0.0681
cust_5ca2522836bf,26-35,1063,1419,IN,gmail.com,mobile,high,52.49,35.31,0.0474
cust_ea06e3733748,18-25,991,2190,US,outlook.com,mobile,medium,195.34,24.8,0.0724
cust_87d7fc7a12d6,18-25,2541,313,SG,outlook.com,mobile,medium,276.38,31.9,0.0562
cust_dcaff1485ffa,18-25,487,1271,US,outlook.com,mobile,high,46.98,13.34,0.0612
cust_327b71b5905f,51-65,2241,2136,AE,gmail.com,mobile,high,268.1,21.19,0.032
cust_c88943d62494,36-50,763,1150,GB,outlook.com,mobile,high,49.83,5.14,0.0183
cust_27c2ff9d95f6,36-50,2936,379,DE,gmail.com,mobile,high,210.62,60.0,0.0769
cust_0ced9dba2aa4,26-35,2481,226,AE,company.example,mobile,medium,256.24,43.58,0.0654
cust_ec0ef7b0804d,36-50,1411,2970,AE,gmail.com,mobile,high,244.86,34.43,0.0135
cust_f562373ead80,51-65,2172,554,IN,gmail.com,mobile,high,266.32,13.39,0.0387
cust_3c270eeb394f,26-35,474,2142,DE,gmail.com,mobile,high,270.09,35.35,0.0511
cust_42d100c241c9,51-65,597,504,IN,gmail.com,mobile,medium,71.79,34.51,0.0134
cust_a6579141622d,18-25,2772,1635,US,gmail.com,mobile,high,134.61,32.05,0.0335
cust_7dffba2975e5,51-65,201,426,IN,company.example,mobile,medium,52.07,47.18,0.0286
cust_31b6fe64b67b,36-50,1437,1095,AE,company.example,mobile,medium,99.54,21.37,0.0101
cust_a969dda32da6,51-65,1548,2007,DE,company.example,mobile,high,266.04,56.01,0.0436
cust_69169ea1ca1b,51-65,578,2245,IN,outlook.com,mobile,medium,195.56,20.86,0.0167
cust_9e55f4d2b8c7,36-50,1099,1167,IN,outlook.com,mobile,high,75.22,43.41,0.0102
cust_f10272505739,18-25,754,526,DE,gmail.com,mobile,medium,225.19,56.56,0.064
cust_62f2ca195648,36-50,2477,2303,SG,company.example,mobile,high,28.3,63.6,0.0649
cust_6aaa5146af4d,36-50,1004,1642,SG,outlook.com,mobile,high,120.1,48.92,0.0527
cust_7a22c2ae4a98,51-65,987,1676,IN,company.example,mobile,high,102.33,15.1,0.0717
cust_419379023fa3,26-35,1206,1719,SG,gmail.com,mobile,medium,182.97,15.87,0.018
cust_2dec21995144,26-35,898,459,DE,company.example,mobile,high,273.47,27.13,0.0657
cust_b9af4a940857,18-25,151,753,US,outlook.com,mobile,high,48.83,14.74,0.0194
cust_9f8b1a6e0414,18-25,1530,2105,GB,outlook.com,mobile,medium,83.91,35.55,0.0341
cust_41e2b8d02da1,26-35,757,2951,SG,company.example,mobile,medium,71.76,49.36,0.0015
cust_8a8dfca1103d,26-35,477,1978,DE,company.example,mobile,medium,148.63,52.64,0.0359
cust_3aa9821a5317,26-35,2078,311,GB,company.example,mobile,high,115.35,51.91,0.075
cust_4fd6e58e7bec,18-25,239,838,SG,outlook.com,mobile,high,211.55,19.77,0.0375
cust_07f143219e24,18-25,2856,508,US,company.example,mobile,medium,271.76,29.24,0.0071
cust_a5871b53dcdd,18-25,601,2559,SG,gmail.com,mobile,medium,66.9,63.93,0.0138
cust_2ce943aaea98,51-65,1709,181,DE,gmail.com,mobile,high,199.25,25.8,0.0434
cust_eb44b4627cf0,18-25,24,215,IN,outlook.com,landline,low,246.54,81.16,0.0396
cust_ea6f97503889,18-25,214,475,SG,company.example,landline,high,283.74,45.16,0.1794
cust_acbc44b13b25,51-65,574,646,US,outlook.com,voip,low,122.66,26.42,0.2034
cust_490d91765f1c,36-50,458,236,GB,company.example,mobile,low,184.96,17.42,0.2846
cust_97e2e72a7607,18-25,1698,223,AE,outlook.com,landline,high,63.75,37.28,0.0642
cust_235db65ab8cc,36-50,67,491,AE,company.example,voip,high,153.7,58.48,0.2803
cust_82483f37b01a,36-50,154,690,GB,outlook.com,landline,medium,83.01,87.22,0.307
cust_7e24263f42c2,18-25,356,803,GB,gmail.com,landline,low,272.67,30.63,0.1646
cust_7835422d4eea,51-65,1150,1551,DE,outlook.com,landline,medium,220.56,24.8,0.0431
cust_d27c576fc754,26-35,902,495,IN,outlook.com,landline,medium,326.43,40.59,0.3391
cust_0294c55a2481,36-50,283,2159,SG,company.example,voip,low,259.41,14.55,0.0796
cust_421ccf825e20,26-35,491,637,DE,company.example,landline,medium,262.97,78.37,0.0225
cust_49ef2283df0d,26-35,1857,2337,GB,proton.me,voip,medium,80.85,24.8,0.0585
cust_1b52a2f9baf1,18-25,856,142,DE,company.example,mobile,high,88.81,15.26,0.3214
cust_39793a8d9e42,18-25,2000,2735,AE,company.example,landline,medium,205.37,10.67,0.0495
cust_7898c8b547b3,18-25,343,470,IN,company.example,voip,medium,344.92,43.84,0.2934
cust_0661e9528994,26-35,902,2689,IN,gmail.com,mobile,medium,128.38,61.6,0.0644
cust_d80ba4d7cff2,26-35,83,527,SG,gmail.com,mobile,medium,258.6,63.75,0.0136
cust_77d064537925,36-50,293,133,IN,proton.me,voip,medium,342.09,11.38,0.3229
cust_1218d23364d3,51-65,804,2340,IN,company.example,voip,medium,230.01,6.66,0.0286
cust_602f67c4fe2f,26-35,326,1035,SG,company.example,landline,medium,68.63,16.22,0.0006
cust_f15b281e93dc,51-65,1879,1264,GB,proton.me,landline,low,123.61,9.71,0.0528
cust_0e0d6b61eadc,51-65,571,2641,AE,proton.me,landline,high,29.3,64.26,0.0563
cust_5aeb12edc95c,51-65,1243,1238,AE,outlook.com,voip,medium,159.83,38.08,0.0271
cust_8c215338c916,18-25,351,866,SG,company.example,voip,high,60.46,78.99,0.2968
cust_deec25acbf30,18-25,107,313,SG,proton.me,voip,high,167.43,58.97,0.3226
cust_999f5e043f61,51-65,2884,2111,US,outlook.com,voip,medium,92.7,56.62,0.0264
cust_2c70fca17bf3,18-25,452,743,US,company.example,voip,high,130.71,54.73,0.0454
cust_7dc02f6adfe0,18-25,1264,2939,SG,proton.me,mobile,medium,278.74,14.28,0.0539
cust_97c592044ecc,36-50,2142,2599,US,company.example,mobile,low,92.15,16.97,0.0044
