transaction_id,event_time,amount,currency,channel,rail,transaction_type,status,customer_id,merchant_id,device_id,session_id,ip_address,billing_country,shipping_country,merchant_category,payment_method_type,auth_result,risk_score,label,attack_id,attack_bucket,attack_subtype,scenario_id
txn_34ac9ef571e6,2026-08-17T03:40:00+00:00,20.15,SGD,ecommerce,card,purchase,approved,cust_26d576d350fd,merch_34ac9ef571e6,dev_26d576d350fd,sess_34ac9ef571e6,198.51.100.156,IN,IN,retail,bank_account,approved,0.2091,0,,,,
txn_59a2fe596426,2026-08-17T01:28:00+00:00,13.12,EUR,ecommerce,card,purchase,approved,cust_26d576d350fd,merch_59a2fe596426,dev_26d576d350fd,sess_59a2fe596426,198.51.100.66,AE,AE,electronics,credit_card,approved,0.1944,0,,,,
txn_56d0609fa109,2026-08-17T05:00:00+00:00,38.17,EUR,marketplace,card,purchase,approved,cust_1e336c972dc2,merch_56d0609fa109,dev_26d576d350fd,sess_56d0609fa109,198.51.100.165,SG,SG,financial_services,wallet,approved,0.0983,0,,,,
txn_4567c4cde7b7,2026-08-17T03:02:00+00:00,72.84,SGD,ecommerce,wallet,purchase,approved,cust_1e336c972dc2,merch_4567c4cde7b7,dev_26d576d350fd,sess_4567c4cde7b7,198.51.100.176,AE,AE,electronics,debit_card,approved,0.1302,0,,,,
txn_917948913213,2026-08-17T05:36:00+00:00,20.82,USD,marketplace,wallet,purchase,approved,cust_1e336c972dc2,merch_917948913213,dev_26d576d350fd,sess_917948913213,198.51.100.185,IN,IN,travel,wallet,approved,0.1847,0,,,,
txn_5a748823564c,2026-08-17T06:00:00+00:00,30.51,SGD,ecommerce,card,purchase,approved,cust_1e336c972dc2,merch_5a748823564c,dev_1e336c972dc2,sess_5a748823564c,198.51.100.245,US,US,marketplace,debit_card,approved,0.1136,0,,,,
txn_ba500d83f947,2026-08-17T02:56:00+00:00,122.29,USD,mobile_app,p2p,purchase,approved,cust_379e585fbbf9,merch_ba500d83f947,dev_1e336c972dc2,sess_ba500d83f947,198.51.100.192,US,US,gift_cards,bank_account,approved,0.211,0,,,,
txn_247601281e67,2026-08-17T03:24:00+00:00,20.92,EUR,wallet,wallet,purchase,approved,cust_379e585fbbf9,merch_247601281e67,dev_1e336c972dc2,sess_247601281e67,198.51.100.92,DE,DE,financial_services,debit_card,approved,0.1913,0,,,,
txn_ee2a1bca658d,2026-08-17T07:12:00+00:00,26.06,USD,mobile_app,p2p,purchase,approved,cust_379e585fbbf9,merch_f5142e8ab368,dev_1e336c972dc2,sess_ee2a1bca658d,198.51.100.201,GB,GB,electronics,wallet,approved,0.0544,0,,,,
txn_775c9fd8ae76,2026-08-17T07:17:00+00:00,29.45,INR,marketplace,p2p,purchase,approved,cust_379e585fbbf9,merch_10449be37726,dev_1e336c972dc2,sess_775c9fd8ae76,198.51.100.89,IN,IN,gift_cards,bank_account,approved,0.0642,0,,,,
txn_f24567c918e8,2026-08-17T02:00:00+00:00,25.68,USD,wallet,card,purchase,approved,cust_4e6870abfd29,merch_26d576d350fd,dev_379e585fbbf9,sess_f24567c918e8,198.51.100.217,DE,DE,financial_services,credit_card,approved,0.0833,0,,,,
txn_c821c103346c,2026-08-17T02:48:00+00:00,96.5,GBP,wallet,wallet,purchase,approved,cust_4e6870abfd29,merch_1e336c972dc2,dev_379e585fbbf9,sess_c821c103346c,198.51.100.183,IN,IN,marketplace,credit_card,approved,0.2139,0,,,,
txn_29a289332c36,2026-08-17T05:52:00+00:00,168.6,USD,ecommerce,wallet,purchase,approved,cust_4e6870abfd29,merch_379e585fbbf9,dev_379e585fbbf9,sess_29a289332c36,198.51.100.141,AE,AE,financial_services,debit_card,approved,0.1251,0,,,,
txn_00b1384bc661,2026-08-17T08:26:00+00:00,47.96,GBP,ecommerce,p2p,purchase,approved,cust_4e6870abfd29,merch_4e6870abfd29,dev_379e585fbbf9,sess_00b1384bc661,198.51.100.183,GB,GB,financial_services,debit_card,approved,0.2006,0,,,,
txn_c13154d09aba,2026-08-17T02:48:00+00:00,51.3,GBP,marketplace,p2p,purchase,approved,cust_c206a31ff7e0,merch_c206a31ff7e0,dev_379e585fbbf9,sess_c13154d09aba,198.51.100.122,GB,GB,digital_goods,credit_card,approved,0.124,0,,,,
txn_d57b99a8cc53,2026-08-17T06:15:00+00:00,48.38,SGD,ecommerce,card,purchase,approved,cust_c206a31ff7e0,merch_f1e98d17caf5,dev_4e6870abfd29,sess_d57b99a8cc53,198.51.100.21,GB,GB,digital_goods,wallet,approved,0.2066,0,,,,
txn_8a990305aa8c,2026-08-17T01:18:00+00:00,82.43,INR,wallet,wallet,purchase,approved,cust_c206a31ff7e0,merch_2f98a4660c29,dev_4e6870abfd29,sess_8a990305aa8c,198.51.100.147,IN,IN,digital_goods,credit_card,approved,0.1758,0,,,,
txn_1f534183e6ad,2026-08-17T03:09:00+00:00,25.19,USD,ecommerce,p2p,purchase,approved,cust_c206a31ff7e0,merch_ecc107c778b7,dev_4e6870abfd29,sess_1f534183e6ad,198.51.100.114,DE,DE,gift_cards,debit_card,approved,0.2772,0,,,,
txn_d2e1c7881702,2026-08-17T04:12:00+00:00,23.51,INR,ecommerce,wallet,purchase,approved,cust_f1e98d17caf5,merch_34ac9ef571e6,dev_4e6870abfd29,sess_d2e1c7881702,198.51.100.16,GB,GB,electronics,wallet,approved,0.1328,0,,,,
txn_f7e6768d6e91,2026-08-17T07:44:00+00:00,52.3,INR,wallet,card,purchase,approved,cust_f1e98d17caf5,merch_59a2fe596426,dev_4e6870abfd29,sess_f7e6768d6e91,198.51.100.29,GB,GB,electronics,debit_card,approved,0.2428,0,,,,
txn_991647e01c50,2026-08-17T12:00:00+00:00,18.01,USD,wallet,wallet,purchase,approved,cust_f1e98d17caf5,merch_56d0609fa109,dev_c206a31ff7e0,sess_991647e01c50,198.51.100.6,US,US,financial_services,credit_card,approved,0.1388,0,,,,
txn_f42976b67a1b,2026-08-17T09:18:00+00:00,17.58,EUR,marketplace,p2p,purchase,approved,cust_f1e98d17caf5,merch_4567c4cde7b7,dev_c206a31ff7e0,sess_f42976b67a1b,198.51.100.30,IN,IN,electronics,bank_account,approved,0.2657,0,,,,
txn_179aa9fecb46,2026-08-17T05:52:00+00:00,16.49,USD,ecommerce,card,purchase,approved,cust_2f98a4660c29,merch_917948913213,dev_c206a31ff7e0,sess_179aa9fecb46,198.51.100.213,AE,AE,financial_services,bank_account,approved,0.0489,0,,,,
txn_e07c6c345784,2026-08-17T07:42:00+00:00,22.48,GBP,wallet,wallet,purchase,approved,cust_2f98a4660c29,merch_5a748823564c,dev_c206a31ff7e0,sess_e07c6c345784,198.51.100.238,SG,SG,electronics,credit_card,approved,0.1013,0,,,,
txn_6c1bfd5b7231,2026-08-17T05:40:00+00:00,156.28,INR,ecommerce,wallet,purchase,approved,cust_2f98a4660c29,merch_ba500d83f947,dev_c206a31ff7e0,sess_6c1bfd5b7231,198.51.100.157,US,US,digital_goods,credit_card,approved,0.1692,0,,,,
txn_41c6ade2a40b,2026-08-17T14:35:00+00:00,50.58,EUR,mobile_app,card,purchase,approved,cust_2f98a4660c29,merch_247601281e67,dev_f1e98d17caf5,sess_41c6ade2a40b,198.51.100.121,GB,GB,gift_cards,bank_account,approved,0.0776,0,,,,
txn_c2d2bdcb73eb,2026-08-17T04:48:00+00:00,14.52,GBP,mobile_app,card,purchase,approved,cust_ecc107c778b7,merch_f5142e8ab368,dev_f1e98d17caf5,sess_c2d2bdcb73eb,198.51.100.17,AE,AE,financial_services,debit_card,approved,0.178,0,,,,
txn_d3babd780366,2026-08-17T12:20:00+00:00,49.41,EUR,ecommerce,card,purchase,approved,cust_ecc107c778b7,merch_10449be37726,dev_f1e98d17caf5,sess_d3babd780366,198.51.100.98,IN,IN,gift_cards,wallet,approved,0.1412,0,,,,
txn_312f251c7288,2026-08-17T15:12:00+00:00,6.75,EUR,mobile_app,card,purchase,approved,cust_ecc107c778b7,merch_26d576d350fd,dev_f1e98d17caf5,sess_312f251c7288,198.51.100.40,GB,GB,financial_services,debit_card,approved,0.1627,0,,,,
txn_4dcd5c5b4f5b,2026-08-17T11:42:00+00:00,9.86,EUR,wallet,card,purchase,approved,cust_ecc107c778b7,merch_1e336c972dc2,dev_f1e98d17caf5,sess_4dcd5c5b4f5b,198.51.100.7,GB,GB,gift_cards,credit_card,approved,0.2112,0,,,,
txn_1d6ba91f198a,2026-08-17T12:40:00+00:00,42.39,USD,ecommerce,card,purchase,approved,cust_34ac9ef571e6,merch_379e585fbbf9,dev_2f98a4660c29,sess_1d6ba91f198a,198.51.100.89,SG,SG,electronics,wallet,approved,0.0531,0,,,,
txn_a307a9b90fa0,2026-08-17T11:37:00+00:00,26.44,GBP,wallet,wallet,purchase,approved,cust_34ac9ef571e6,merch_4e6870abfd29,dev_2f98a4660c29,sess_a307a9b90fa0,198.51.100.166,IN,IN,gift_cards,credit_card,approved,0.1386,0,,,,
txn_d859b976d957,2026-08-17T02:06:00+00:00,17.55,INR,wallet,card,purchase,approved,cust_34ac9ef571e6,merch_c206a31ff7e0,dev_2f98a4660c29,sess_d859b976d957,198.51.100.250,DE,DE,financial_services,bank_account,approved,0.1627,0,,,,
txn_01e25959fded,2026-08-17T02:52:00+00:00,21.46,SGD,marketplace,wallet,purchase,approved,cust_34ac9ef571e6,merch_f1e98d17caf5,dev_2f98a4660c29,sess_01e25959fded,198.51.100.146,IN,IN,gift_cards,wallet,approved,0.255,0,,,,
txn_06cdd8aa8d06,2026-08-17T07:20:00+00:00,35.25,USD,ecommerce,card,purchase,approved,cust_59a2fe596426,merch_2f98a4660c29,dev_2f98a4660c29,sess_06cdd8aa8d06,198.51.100.191,IN,IN,gift_cards,bank_account,approved,0.1264,0,,,,
txn_d9e46eb30b54,2026-08-17T15:00:00+00:00,8.99,GBP,mobile_app,card,purchase,approved,cust_59a2fe596426,merch_ecc107c778b7,dev_ecc107c778b7,sess_d9e46eb30b54,198.51.100.233,US,US,digital_goods,bank_account,approved,0.0741,0,,,,
txn_52daf3084756,2026-08-17T06:08:00+00:00,15.3,GBP,marketplace,p2p,purchase,approved,cust_59a2fe596426,merch_34ac9ef571e6,dev_ecc107c778b7,sess_52daf3084756,198.51.100.242,IN,IN,digital_goods,credit_card,approved,0.0614,0,,,,
txn_186666b133c9,2026-08-17T16:27:00+00:00,15.08,EUR,wallet,p2p,purchase,approved,cust_59a2fe596426,merch_59a2fe596426,dev_ecc107c778b7,sess_186666b133c9,198.51.100.66,GB,GB,travel,wallet,approved,0.17,0,,,,
txn_626ea8ea3dbc,2026-08-17T06:24:00+00:00,9.53,GBP,ecommerce,p2p,purchase,approved,cust_56d0609fa109,merch_56d0609fa109,dev_ecc107c778b7,sess_626ea8ea3dbc,198.51.100.242,GB,GB,digital_goods,credit_card,approved,0.2097,0,,,,
txn_e4e65d53655e,2026-08-17T15:31:00+00:00,22.65,SGD,marketplace,card,purchase,approved,cust_56d0609fa109,merch_4567c4cde7b7,dev_ecc107c778b7,sess_e4e65d53655e,198.51.100.243,AE,AE,gift_cards,bank_account,approved,0.2791,0,,,,
txn_55f96b81db31,2026-08-17T15:50:00+00:00,91.68,GBP,mobile_app,wallet,purchase,approved,cust_56d0609fa109,merch_917948913213,dev_34ac9ef571e6,sess_55f96b81db31,198.51.100.48,SG,SG,electronics,credit_card,approved,0.268,0,,,,
txn_cc3b2532dd56,2026-08-17T11:54:00+00:00,16.07,SGD,wallet,p2p,purchase,approved,cust_56d0609fa109,merch_5a748823564c,dev_34ac9ef571e6,sess_cc3b2532dd56,198.51.100.145,IN,IN,digital_goods,bank_account,approved,0.0496,0,,,,
txn_d422205dcfe9,2026-08-17T19:56:00+00:00,79.7,GBP,mobile_app,wallet,purchase,approved,cust_4567c4cde7b7,merch_ba500d83f947,dev_34ac9ef571e6,sess_d422205dcfe9,198.51.100.59,US,US,retail,debit_card,approved,0.2233,0,,,,
txn_4126188cc2b1,2026-08-17T08:50:00+00:00,44.04,EUR,ecommerce,card,purchase,approved,cust_4567c4cde7b7,merch_247601281e67,dev_34ac9ef571e6,sess_4126188cc2b1,198.51.100.152,SG,SG,electronics,bank_account,approved,0.2425,0,,,,
txn_18c95871a86d,2026-08-17T17:06:00+00:00,15.06,SGD,ecommerce,card,purchase,approved,cust_4567c4cde7b7,merch_f5142e8ab368,dev_34ac9ef571e6,sess_18c95871a86d,198.51.100.205,AE,AE,digital_goods,wallet,approved,0.2017,0,,,,
txn_ba2dc718e9c9,2026-08-17T19:15:00+00:00,32.57,GBP,marketplace,p2p,purchase,approved,cust_4567c4cde7b7,merch_10449be37726,dev_59a2fe596426,sess_ba2dc718e9c9,198.51.100.141,AE,AE,travel,debit_card,approved,0.212,0,,,,
txn_c515096d7361,2026-08-17T19:36:00+00:00,75.54,INR,ecommerce,card,purchase,approved,cust_917948913213,merch_26d576d350fd,dev_59a2fe596426,sess_c515096d7361,198.51.100.29,IN,IN,financial_services,bank_account,approved,0.1139,0,,,,
txn_3a4065129c2c,2026-08-17T12:21:00+00:00,69.98,INR,mobile_app,p2p,purchase,approved,cust_917948913213,merch_1e336c972dc2,dev_59a2fe596426,sess_3a4065129c2c,198.51.100.202,IN,IN,marketplace,credit_card,approved,0.2717,0,,,,
txn_465e778fdece,2026-08-17T15:28:00+00:00,20.89,USD,wallet,card,purchase,approved,cust_917948913213,merch_379e585fbbf9,dev_59a2fe596426,sess_465e778fdece,198.51.100.187,US,US,electronics,debit_card,approved,0.1366,0,,,,
txn_ec60b8aa307c,2026-08-17T16:43:00+00:00,39.4,SGD,mobile_app,wallet,purchase,approved,cust_917948913213,merch_4e6870abfd29,dev_59a2fe596426,sess_ec60b8aa307c,198.51.100.51,DE,DE,digital_goods,wallet,approved,0.059,0,,,,
txn_2b1713ca7a82,2026-08-17T12:00:00+00:00,34.54,EUR,ecommerce,p2p,purchase,approved,cust_5a748823564c,merch_c206a31ff7e0,dev_56d0609fa109,sess_2b1713ca7a82,198.51.100.248,AE,AE,retail,wallet,approved,0.2523,0,,,,
txn_3debab9cd7df,2026-08-17T15:15:00+00:00,34.48,GBP,wallet,p2p,purchase,approved,cust_5a748823564c,merch_f1e98d17caf5,dev_56d0609fa109,sess_3debab9cd7df,198.51.100.234,US,US,travel,credit_card,approved,0.0762,0,,,,
txn_3e2c458de003,2026-08-17T13:26:00+00:00,28.04,EUR,wallet,p2p,purchase,approved,cust_5a748823564c,merch_2f98a4660c29,dev_56d0609fa109,sess_3e2c458de003,198.51.100.152,GB,GB,travel,bank_account,approved,0.1635,0,,,,
txn_9c0e215391d2,2026-08-17T09:27:00+00:00,70.78,INR,mobile_app,card,purchase,approved,cust_5a748823564c,merch_ecc107c778b7,dev_56d0609fa109,sess_9c0e215391d2,198.51.100.39,GB,GB,gift_cards,credit_card,approved,0.0415,0,,,,
txn_4c6522969cfd,2026-08-17T17:04:00+00:00,6.42,USD,ecommerce,wallet,purchase,approved,cust_ba500d83f947,merch_34ac9ef571e6,dev_56d0609fa109,sess_4c6522969cfd,198.51.100.37,GB,GB,retail,wallet,approved,0.2093,0,,,,
txn_ea28de44bcf5,2026-08-18T03:05:00+00:00,8.76,USD,wallet,wallet,purchase,approved,cust_ba500d83f947,merch_59a2fe596426,dev_4567c4cde7b7,sess_ea28de44bcf5,198.51.100.12,US,US,financial_services,wallet,approved,0.0473,0,,,,
txn_59fce9e95f2c,2026-08-17T16:30:00+00:00,69.96,EUR,mobile_app,wallet,purchase,approved,cust_ba500d83f947,merch_56d0609fa109,dev_4567c4cde7b7,sess_59fce9e95f2c,198.51.100.239,DE,DE,travel,wallet,approved,0.0767,0,,,,
txn_cf9ff32b920d,2026-08-17T18:59:00+00:00,21.24,SGD,mobile_app,wallet,purchase,approved,cust_ba500d83f947,merch_4567c4cde7b7,dev_4567c4cde7b7,sess_cf9ff32b920d,198.51.100.78,IN,IN,electronics,bank_account,approved,0.1339,0,,,,
txn_f631ef3f55c2,2026-08-17T10:12:00+00:00,35.29,EUR,mobile_app,p2p,purchase,approved,cust_247601281e67,merch_917948913213,dev_4567c4cde7b7,sess_f631ef3f55c2,198.51.100.212,US,US,gift_cards,wallet,approved,0.0978,0,,,,
txn_8ccedb43cc52,2026-08-17T10:21:00+00:00,49.76,USD,wallet,p2p,purchase,approved,cust_247601281e67,merch_5a748823564c,dev_4567c4cde7b7,sess_8ccedb43cc52,198.51.100.46,DE,DE,electronics,credit_card,approved,0.0646,0,,,,
txn_affbd4c9c276,2026-08-18T04:00:00+00:00,18.02,INR,marketplace,p2p,purchase,approved,cust_247601281e67,merch_ba500d83f947,dev_917948913213,sess_affbd4c9c276,198.51.100.119,US,US,electronics,wallet,approved,0.2216,0,,,,
txn_feee4662f51c,2026-08-17T17:45:00+00:00,80.75,EUR,ecommerce,wallet,purchase,approved,cust_247601281e67,merch_247601281e67,dev_917948913213,sess_feee4662f51c,198.51.100.27,SG,SG,digital_goods,wallet,approved,0.0626,0,,,,
txn_58a2fbf81de9,2026-08-17T06:00:00+00:00,24.44,USD,wallet,p2p,purchase,approved,cust_ee2a1bca658d,merch_f5142e8ab368,dev_917948913213,sess_58a2fbf81de9,198.51.100.120,SG,SG,gift_cards,debit_card,approved,0.1992,0,,,,
txn_2b2d42a02389,2026-08-17T07:18:00+00:00,6.15,USD,marketplace,p2p,purchase,approved,cust_ee2a1bca658d,merch_10449be37726,dev_917948913213,sess_2b2d42a02389,198.51.100.205,US,US,electronics,wallet,approved,0.185,0,,,,
txn_4ab72c1c8182,2026-08-18T04:22:00+00:00,58.85,EUR,marketplace,card,purchase,approved,cust_ee2a1bca658d,merch_26d576d350fd,dev_917948913213,sess_4ab72c1c8182,198.51.100.93,SG,SG,travel,bank_account,approved,0.2637,0,,,,
txn_a87726d6c876,2026-08-18T04:45:00+00:00,41.52,EUR,ecommerce,card,purchase,approved,cust_ee2a1bca658d,merch_1e336c972dc2,dev_5a748823564c,sess_a87726d6c876,198.51.100.53,DE,DE,electronics,credit_card,approved,0.1906,0,,,,
txn_711ddcdb2e99,2026-08-18T01:20:00+00:00,50.2,EUR,marketplace,p2p,purchase,approved,cust_775c9fd8ae76,merch_379e585fbbf9,dev_5a748823564c,sess_711ddcdb2e99,198.51.100.82,IN,IN,gift_cards,wallet,approved,0.2794,0,,,,
txn_08c6712f201f,2026-08-17T08:59:00+00:00,6.09,USD,wallet,wallet,purchase,approved,cust_775c9fd8ae76,merch_4e6870abfd29,dev_5a748823564c,sess_08c6712f201f,198.51.100.27,SG,SG,gift_cards,bank_account,approved,0.2384,0,,,,
txn_a3fb8db48b51,2026-08-18T03:18:00+00:00,89.06,USD,marketplace,wallet,purchase,approved,cust_775c9fd8ae76,merch_c206a31ff7e0,dev_5a748823564c,sess_a3fb8db48b51,198.51.100.131,GB,GB,electronics,bank_account,approved,0.2233,0,,,,
txn_c69b3c0dd735,2026-08-18T01:01:00+00:00,26.01,SGD,mobile_app,card,purchase,approved,cust_775c9fd8ae76,merch_f1e98d17caf5,dev_5a748823564c,sess_c69b3c0dd735,198.51.100.100,DE,DE,marketplace,bank_account,approved,0.1149,0,,,,
txn_05a066a2f9ba,2026-08-17T14:40:00+00:00,248.04,EUR,ecommerce,card,purchase,approved,cust_f24567c918e8,merch_2f98a4660c29,dev_ba500d83f947,sess_05a066a2f9ba,198.51.100.193,AE,AE,electronics,credit_card,approved,0.2052,0,,,,
txn_177405a51d6b,2026-08-17T10:48:00+00:00,92.7,USD,marketplace,card,purchase,approved,cust_f24567c918e8,merch_ecc107c778b7,dev_ba500d83f947,sess_177405a51d6b,198.51.100.146,US,US,electronics,debit_card,approved,0.2079,0,,,,
txn_83764358940a,2026-08-17T10:56:00+00:00,5.42,EUR,wallet,card,purchase,approved,cust_f24567c918e8,merch_34ac9ef571e6,dev_ba500d83f947,sess_83764358940a,198.51.100.124,US,US,electronics,bank_account,approved,0.0399,0,,,,
txn_70db3b0a6af4,2026-08-18T10:35:00+00:00,6.66,INR,ecommerce,p2p,purchase,approved,cust_f24567c918e8,merch_59a2fe596426,dev_ba500d83f947,sess_70db3b0a6af4,198.51.100.149,GB,GB,travel,credit_card,approved,0.2379,0,,,,
txn_5d22b555e397,2026-08-17T15:24:00+00:00,33.88,EUR,wallet,card,purchase,approved,cust_c821c103346c,merch_56d0609fa109,dev_ba500d83f947,sess_5d22b555e397,198.51.100.244,IN,IN,electronics,wallet,approved,0.0794,0,,,,
txn_7cd1b8f35696,2026-08-17T07:05:00+00:00,27.74,USD,wallet,card,purchase,approved,cust_c821c103346c,merch_4567c4cde7b7,dev_247601281e67,sess_7cd1b8f35696,198.51.100.40,SG,SG,marketplace,wallet,approved,0.2123,0,,,,
txn_0e213b5d9231,2026-08-17T10:02:00+00:00,26.0,GBP,ecommerce,card,purchase,approved,cust_c821c103346c,merch_917948913213,dev_247601281e67,sess_0e213b5d9231,198.51.100.33,GB,GB,gift_cards,credit_card,approved,0.0584,0,,,,
txn_2c237d6568dc,2026-08-18T03:33:00+00:00,38.38,USD,mobile_app,wallet,purchase,approved,cust_c821c103346c,merch_5a748823564c,dev_247601281e67,sess_2c237d6568dc,198.51.100.74,US,US,digital_goods,credit_card,approved,0.2204,0,,,,
txn_11614eb9963d,2026-08-17T16:08:00+00:00,48.93,GBP,mobile_app,card,purchase,approved,cust_29a289332c36,merch_ba500d83f947,dev_247601281e67,sess_11614eb9963d,198.51.100.35,GB,GB,marketplace,debit_card,approved,0.1943,0,,,,
txn_93ea54b814fb,2026-08-18T10:07:00+00:00,18.08,EUR,marketplace,wallet,purchase,approved,cust_29a289332c36,merch_247601281e67,dev_247601281e67,sess_93ea54b814fb,198.51.100.78,AE,AE,retail,credit_card,approved,0.2169,0,,,,
txn_f8ffb49d6b6b,2026-08-18T06:00:00+00:00,4.25,USD,wallet,card,purchase,approved,cust_29a289332c36,merch_f5142e8ab368,dev_ee2a1bca658d,sess_f8ffb49d6b6b,198.51.100.105,US,US,travel,credit_card,approved,0.2039,0,,,,
txn_0b56a104eb28,2026-08-17T07:35:00+00:00,14.28,EUR,marketplace,p2p,purchase,approved,cust_29a289332c36,merch_10449be37726,dev_ee2a1bca658d,sess_0b56a104eb28,198.51.100.86,DE,DE,retail,credit_card,approved,0.0395,0,,,,
txn_5ca2522836bf,2026-08-17T09:12:00+00:00,53.41,GBP,marketplace,p2p,purchase,approved,cust_00b1384bc661,merch_26d576d350fd,dev_ee2a1bca658d,sess_5ca2522836bf,198.51.100.93,AE,AE,digital_goods,bank_account,approved,0.2027,0,,,,
txn_ea06e3733748,2026-08-17T21:42:00+00:00,31.3,SGD,ecommerce,wallet,purchase,approved,cust_00b1384bc661,merch_1e336c972dc2,dev_ee2a1bca658d,sess_ea06e3733748,198.51.100.184,AE,AE,travel,wallet,approved,0.0873,0,,,,
txn_87d7fc7a12d6,2026-08-18T02:38:00+00:00,75.83,SGD,wallet,p2p,purchase,approved,cust_00b1384bc661,merch_379e585fbbf9,dev_ee2a1bca658d,sess_87d7fc7a12d6,198.51.100.216,GB,GB,marketplace,wallet,approved,0.0518,0,,,,
txn_dcaff1485ffa,2026-08-17T04:45:00+00:00,61.95,EUR,marketplace,p2p,purchase,approved,cust_00b1384bc661,merch_4e6870abfd29,dev_775c9fd8ae76,sess_dcaff1485ffa,198.51.100.81,IN,IN,marketplace,wallet,approved,0.1637,0,,,,
txn_327b71b5905f,2026-08-18T04:48:00+00:00,20.9,GBP,marketplace,wallet,purchase,approved,cust_c13154d09aba,merch_c206a31ff7e0,dev_775c9fd8ae76,sess_327b71b5905f,198.51.100.193,SG,SG,digital_goods,debit_card,approved,0.1711,0,,,,
txn_c88943d62494,2026-08-18T08:20:00+00:00,44.88,USD,marketplace,card,purchase,approved,cust_c13154d09aba,merch_f1e98d17caf5,dev_775c9fd8ae76,sess_c88943d62494,198.51.100.34,DE,DE,retail,debit_card,approved,0.2726,0,,,,
txn_27c2ff9d95f6,2026-08-18T03:46:00+00:00,76.44,SGD,wallet,p2p,purchase,approved,cust_c13154d09aba,merch_2f98a4660c29,dev_775c9fd8ae76,sess_27c2ff9d95f6,198.51.100.127,IN,IN,gift_cards,debit_card,approved,0.1047,0,,,,
txn_0ced9dba2aa4,2026-08-17T04:57:00+00:00,112.86,GBP,wallet,card,purchase,approved,cust_c13154d09aba,merch_ecc107c778b7,dev_775c9fd8ae76,sess_0ced9dba2aa4,198.51.100.214,AE,AE,financial_services,credit_card,approved,0.2584,0,,,,
txn_ec0ef7b0804d,2026-08-17T10:00:00+00:00,43.53,INR,mobile_app,p2p,purchase,approved,cust_d57b99a8cc53,merch_34ac9ef571e6,dev_f24567c918e8,sess_ec0ef7b0804d,198.51.100.140,DE,DE,retail,debit_card,approved,0.2476,0,,,,
