transaction_id,event_time,amount,currency,channel,rail,transaction_type,status,customer_id,merchant_id,device_id,session_id,ip_address,billing_country,shipping_country,merchant_category,payment_method_type,auth_result,risk_score,label,attack_id,attack_bucket,attack_subtype,scenario_id
txn_099c81e1c1be,2026-08-17T02:45:00+00:00,65.21,SGD,marketplace,card,purchase,approved,cust_0c19e30ac464,merch_ecd7289f56b5,dev_9f7557ee643b,sess_099c81e1c1be,198.51.100.121,GB,GB,digital_goods,bank_account,approved,0.1361,0,,,,
txn_315dce9a50e0,2026-08-17T10:46:00+00:00,149.21,INR,ecommerce,p2p,purchase,approved,cust_0c19e30ac464,merch_4d5695146b88,dev_9f7557ee643b,sess_315dce9a50e0,198.51.100.86,US,US,travel,debit_card,approved,0.1597,0,,,,
txn_a972243e0df4,2026-08-17T02:55:00+00:00,33.56,USD,mobile_app,card,purchase,approved,cust_0c19e30ac464,merch_ab2990e14cf7,dev_c6075a5b1c64,sess_a972243e0df4,198.51.100.61,US,US,retail,debit_card,approved,0.208,0,,,,
txn_67cf418a3bef,2026-08-17T11:24:00+00:00,17.87,INR,mobile_app,card,purchase,approved,cust_81376d24f7b6,merch_c4a6ee69538d,dev_c6075a5b1c64,sess_67cf418a3bef,198.51.100.248,US,US,electronics,debit_card,approved,0.0219,0,,,,
txn_ab3a5640bb73,2026-08-17T15:25:00+00:00,13.59,INR,ecommerce,card,purchase,approved,cust_81376d24f7b6,merch_202f0e67d841,dev_c6075a5b1c64,sess_ab3a5640bb73,198.51.100.112,GB,GB,financial_services,bank_account,approved,0.0831,0,,,,
txn_dca99dffa65f,2026-08-17T09:30:00+00:00,44.55,SGD,ecommerce,card,purchase,approved,cust_81376d24f7b6,merch_d1e783943126,dev_c6075a5b1c64,sess_dca99dffa65f,198.51.100.239,DE,DE,digital_goods,credit_card,approved,0.0892,0,,,,
txn_cdbe10d9de43,2026-08-17T13:39:00+00:00,19.0,EUR,mobile_app,p2p,purchase,approved,cust_81376d24f7b6,merch_a0b1ea8d7806,dev_c6075a5b1c64,sess_cdbe10d9de43,198.51.100.79,US,US,retail,wallet,approved,0.0765,0,,,,
txn_acc6cf380f14,2026-08-17T03:20:00+00:00,12.67,EUR,ecommerce,wallet,purchase,approved,cust_451f8b6d47b1,merch_3cd464a39f2b,dev_0c19e30ac464,sess_acc6cf380f14,198.51.100.51,GB,GB,marketplace,credit_card,approved,0.2733,0,,,,
txn_2a2026ed0c42,2026-08-17T14:21:00+00:00,16.95,USD,ecommerce,card,purchase,approved,cust_451f8b6d47b1,merch_12710bd7258e,dev_0c19e30ac464,sess_2a2026ed0c42,198.51.100.54,AE,AE,digital_goods,wallet,approved,0.0604,0,,,,
txn_082e270675fa,2026-08-17T09:06:00+00:00,18.52,SGD,wallet,wallet,purchase,approved,cust_451f8b6d47b1,merch_9f7557ee643b,dev_0c19e30ac464,sess_082e270675fa,198.51.100.135,GB,GB,retail,bank_account,approved,0.1477,0,,,,
txn_9d2729097b8b,2026-08-17T08:36:00+00:00,36.04,USD,marketplace,p2p,purchase,approved,cust_451f8b6d47b1,merch_c6075a5b1c64,dev_0c19e30ac464,sess_9d2729097b8b,198.51.100.45,GB,GB,gift_cards,bank_account,approved,0.1452,0,,,,
txn_82a2d0381c35,2026-08-17T14:40:00+00:00,17.23,EUR,wallet,card,purchase,approved,cust_a487eff53f55,merch_0c19e30ac464,dev_0c19e30ac464,sess_82a2d0381c35,198.51.100.249,AE,AE,marketplace,wallet,approved,0.1417,0,,,,
txn_3cb1b2f5d7c7,2026-08-17T13:30:00+00:00,78.06,USD,mobile_app,p2p,purchase,approved,cust_a487eff53f55,merch_81376d24f7b6,dev_81376d24f7b6,sess_3cb1b2f5d7c7,198.51.100.219,AE,AE,electronics,wallet,approved,0.1081,0,,,,
txn_f41e6ac37f2c,2026-08-17T06:54:00+00:00,10.01,INR,ecommerce,wallet,purchase,approved,cust_a487eff53f55,merch_451f8b6d47b1,dev_81376d24f7b6,sess_f41e6ac37f2c,198.51.100.143,US,US,travel,debit_card,approved,0.0784,0,,,,
txn_9b0ef3df74aa,2026-08-17T05:29:00+00:00,81.47,EUR,mobile_app,wallet,purchase,approved,cust_a487eff53f55,merch_a487eff53f55,dev_81376d24f7b6,sess_9b0ef3df74aa,198.51.100.28,IN,IN,marketplace,wallet,approved,0.0982,0,,,,
txn_6d619c00f4dd,2026-08-17T04:00:00+00:00,96.79,EUR,mobile_app,p2p,purchase,approved,cust_42f03ce9057a,merch_42f03ce9057a,dev_81376d24f7b6,sess_6d619c00f4dd,198.51.100.240,US,US,gift_cards,bank_account,approved,0.1864,0,,,,
txn_478e921a7d59,2026-08-17T13:04:00+00:00,13.79,INR,marketplace,card,purchase,approved,cust_42f03ce9057a,merch_8df644f7d643,dev_81376d24f7b6,sess_478e921a7d59,198.51.100.209,SG,SG,travel,credit_card,approved,0.1785,0,,,,
txn_48745f18eb8d,2026-08-17T06:40:00+00:00,42.88,USD,marketplace,wallet,purchase,approved,cust_42f03ce9057a,merch_2ed3d0fc7dc0,dev_451f8b6d47b1,sess_48745f18eb8d,198.51.100.18,GB,GB,retail,wallet,approved,0.157,0,,,,
txn_fe384264e25d,2026-08-17T05:57:00+00:00,44.11,SGD,ecommerce,p2p,purchase,approved,cust_42f03ce9057a,merch_ecd7289f56b5,dev_451f8b6d47b1,sess_fe384264e25d,198.51.100.183,DE,DE,travel,debit_card,approved,0.1951,0,,,,
txn_d7101213c48c,2026-08-17T03:28:00+00:00,63.24,GBP,ecommerce,card,purchase,approved,cust_8df644f7d643,merch_4d5695146b88,dev_451f8b6d47b1,sess_d7101213c48c,198.51.100.84,SG,SG,travel,debit_card,approved,0.2237,0,,,,
txn_b88c14fa1454,2026-08-17T04:25:00+00:00,33.45,GBP,marketplace,wallet,purchase,approved,cust_8df644f7d643,merch_ab2990e14cf7,dev_451f8b6d47b1,sess_b88c14fa1454,198.51.100.5,US,US,electronics,bank_account,approved,0.1488,0,,,,
txn_7d1e90c0f984,2026-08-17T11:42:00+00:00,27.71,INR,wallet,card,purchase,approved,cust_8df644f7d643,merch_c4a6ee69538d,dev_451f8b6d47b1,sess_7d1e90c0f984,198.51.100.48,AE,AE,retail,debit_card,approved,0.2144,0,,,,
txn_bab68c251891,2026-08-17T03:40:00+00:00,27.49,GBP,marketplace,card,purchase,approved,cust_8df644f7d643,merch_202f0e67d841,dev_a487eff53f55,sess_bab68c251891,198.51.100.50,IN,IN,travel,bank_account,approved,0.0672,0,,,,
txn_480a7f996c60,2026-08-17T04:40:00+00:00,26.89,EUR,ecommerce,wallet,purchase,approved,cust_2ed3d0fc7dc0,merch_d1e783943126,dev_a487eff53f55,sess_480a7f996c60,198.51.100.103,GB,GB,financial_services,credit_card,approved,0.2665,0,,,,
txn_1c32a7ef5741,2026-08-17T23:45:00+00:00,21.02,INR,mobile_app,wallet,purchase,approved,cust_2ed3d0fc7dc0,merch_a0b1ea8d7806,dev_a487eff53f55,sess_1c32a7ef5741,198.51.100.15,SG,SG,electronics,debit_card,approved,0.2215,0,,,,
txn_3eb833c74b8d,2026-08-17T05:48:00+00:00,13.32,SGD,wallet,p2p,purchase,approved,cust_2ed3d0fc7dc0,merch_3cd464a39f2b,dev_a487eff53f55,sess_3eb833c74b8d,198.51.100.9,AE,AE,digital_goods,wallet,approved,0.099,0,,,,
txn_5851cbbdf164,2026-08-17T06:53:00+00:00,103.5,USD,ecommerce,p2p,purchase,approved,cust_2ed3d0fc7dc0,merch_12710bd7258e,dev_a487eff53f55,sess_5851cbbdf164,198.51.100.75,IN,IN,electronics,bank_account,approved,0.0337,0,,,,
txn_93447565e4e6,2026-08-17T20:00:00+00:00,21.58,USD,mobile_app,wallet,purchase,approved,cust_ecd7289f56b5,merch_9f7557ee643b,dev_42f03ce9057a,sess_93447565e4e6,198.51.100.206,US,US,gift_cards,credit_card,approved,0.1904,0,,,,
txn_8ea1c50fbb08,2026-08-17T23:23:00+00:00,40.04,INR,mobile_app,p2p,purchase,approved,cust_ecd7289f56b5,merch_c6075a5b1c64,dev_42f03ce9057a,sess_8ea1c50fbb08,198.51.100.124,US,US,travel,debit_card,approved,0.1564,0,,,,
txn_862108978f40,2026-08-17T14:28:00+00:00,9.51,GBP,ecommerce,p2p,purchase,approved,cust_ecd7289f56b5,merch_0c19e30ac464,dev_42f03ce9057a,sess_862108978f40,198.51.100.11,AE,AE,travel,credit_card,approved,0.0975,0,,,,
txn_a9a1a31d1c14,2026-08-17T17:51:00+00:00,22.39,SGD,ecommerce,p2p,purchase,approved,cust_ecd7289f56b5,merch_81376d24f7b6,dev_42f03ce9057a,sess_a9a1a31d1c14,198.51.100.67,SG,SG,travel,credit_card,approved,0.2075,0,,,,
txn_34dc9eea5b55,2026-08-17T10:40:00+00:00,129.16,USD,wallet,card,purchase,approved,cust_4d5695146b88,merch_451f8b6d47b1,dev_42f03ce9057a,sess_34dc9eea5b55,198.51.100.50,GB,GB,financial_services,bank_account,approved,0.2716,0,,,,
txn_4ab94811a138,2026-08-17T08:40:00+00:00,15.1,EUR,wallet,wallet,purchase,approved,cust_4d5695146b88,merch_a487eff53f55,dev_8df644f7d643,sess_4ab94811a138,198.51.100.242,AE,AE,travel,credit_card,approved,0.1072,0,,,,
txn_a2c0cdeb59f3,2026-08-17T23:06:00+00:00,30.09,USD,mobile_app,wallet,purchase,approved,cust_4d5695146b88,merch_42f03ce9057a,dev_8df644f7d643,sess_a2c0cdeb59f3,198.51.100.226,IN,IN,digital_goods,credit_card,approved,0.2163,0,,,,
txn_9194f000ab54,2026-08-17T07:49:00+00:00,38.41,USD,ecommerce,wallet,purchase,approved,cust_4d5695146b88,merch_8df644f7d643,dev_8df644f7d643,sess_9194f000ab54,198.51.100.253,GB,GB,gift_cards,credit_card,approved,0.2327,0,,,,
txn_adff3efbba66,2026-08-17T06:48:00+00:00,33.86,USD,wallet,p2p,purchase,approved,cust_ab2990e14cf7,merch_2ed3d0fc7dc0,dev_8df644f7d643,sess_adff3efbba66,198.51.100.164,SG,SG,marketplace,bank_account,approved,0.1768,0,,,,
txn_a2114d7ec5f2,2026-08-17T05:45:00+00:00,25.45,GBP,mobile_app,wallet,purchase,approved,cust_ab2990e14cf7,merch_ecd7289f56b5,dev_8df644f7d643,sess_a2114d7ec5f2,198.51.100.240,SG,SG,digital_goods,credit_card,approved,0.0359,0,,,,
txn_dad14ea6e171,2026-08-18T01:40:00+00:00,27.27,EUR,marketplace,wallet,purchase,approved,cust_ab2990e14cf7,merch_4d5695146b88,dev_2ed3d0fc7dc0,sess_dad14ea6e171,198.51.100.139,DE,DE,marketplace,debit_card,approved,0.0441,0,,,,
txn_dbfddd8ca385,2026-08-17T16:34:00+00:00,47.15,EUR,marketplace,wallet,purchase,approved,cust_ab2990e14cf7,merch_ab2990e14cf7,dev_2ed3d0fc7dc0,sess_dbfddd8ca385,198.51.100.173,GB,GB,digital_goods,wallet,approved,0.2427,0,,,,
txn_0a374c05b30f,2026-08-18T03:36:00+00:00,32.23,EUR,marketplace,wallet,purchase,approved,cust_d6117e738560,merch_c4a6ee69538d,dev_2ed3d0fc7dc0,sess_0a374c05b30f,198.51.100.107,DE,DE,marketplace,wallet,approved,0.2473,0,,,,
txn_b2fdbafd4617,2026-08-17T10:57:00+00:00,18.59,EUR,mobile_app,p2p,purchase,approved,cust_d6117e738560,merch_202f0e67d841,dev_2ed3d0fc7dc0,sess_b2fdbafd4617,198.51.100.205,DE,DE,marketplace,bank_account,approved,0.0602,0,,,,
txn_275fe21d3ef5,2026-08-17T18:30:00+00:00,24.3,GBP,ecommerce,p2p,purchase,approved,cust_d6117e738560,merch_d1e783943126,dev_2ed3d0fc7dc0,sess_275fe21d3ef5,198.51.100.209,AE,AE,retail,wallet,approved,0.2052,0,,,,
txn_c70d96432886,2026-08-17T12:30:00+00:00,25.66,EUR,marketplace,p2p,purchase,approved,cust_d6117e738560,merch_a0b1ea8d7806,dev_ecd7289f56b5,sess_c70d96432886,198.51.100.173,IN,IN,retail,credit_card,approved,0.1152,0,,,,
txn_46dd6b708590,2026-08-17T08:52:00+00:00,19.51,EUR,marketplace,wallet,purchase,approved,cust_02391a3681ba,merch_3cd464a39f2b,dev_ecd7289f56b5,sess_46dd6b708590,198.51.100.152,IN,IN,digital_goods,wallet,approved,0.1814,0,,,,
txn_7d4060d2a46d,2026-08-18T08:05:00+00:00,22.11,INR,marketplace,card,purchase,approved,cust_02391a3681ba,merch_12710bd7258e,dev_ecd7289f56b5,sess_7d4060d2a46d,198.51.100.224,SG,SG,electronics,wallet,approved,0.2677,0,,,,
txn_48bb86bc91cc,2026-08-17T06:30:00+00:00,8.81,GBP,ecommerce,wallet,purchase,approved,cust_02391a3681ba,merch_9f7557ee643b,dev_ecd7289f56b5,sess_48bb86bc91cc,198.51.100.164,AE,AE,travel,debit_card,approved,0.0634,0,,,,
txn_2c8689182d34,2026-08-17T23:42:00+00:00,7.35,GBP,ecommerce,wallet,purchase,approved,cust_02391a3681ba,merch_c6075a5b1c64,dev_ecd7289f56b5,sess_2c8689182d34,198.51.100.39,US,US,digital_goods,debit_card,approved,0.2172,0,,,,
txn_9f0a228af487,2026-08-17T08:00:00+00:00,4.55,INR,ecommerce,wallet,purchase,approved,cust_1780adb80b14,merch_0c19e30ac464,dev_4d5695146b88,sess_9f0a228af487,198.51.100.72,IN,IN,financial_services,credit_card,approved,0.1435,0,,,,
txn_4d71504aaaec,2026-08-18T03:00:00+00:00,22.1,EUR,marketplace,wallet,purchase,approved,cust_1780adb80b14,merch_81376d24f7b6,dev_4d5695146b88,sess_4d71504aaaec,198.51.100.220,DE,DE,retail,credit_card,approved,0.0513,0,,,,
txn_dae7e40f2b36,2026-08-18T08:48:00+00:00,14.17,EUR,wallet,card,purchase,approved,cust_1780adb80b14,merch_451f8b6d47b1,dev_4d5695146b88,sess_dae7e40f2b36,198.51.100.169,SG,SG,retail,wallet,approved,0.0604,0,,,,
txn_bcc0a6b11398,2026-08-18T06:26:00+00:00,45.92,SGD,wallet,card,purchase,approved,cust_1780adb80b14,merch_a487eff53f55,dev_4d5695146b88,sess_bcc0a6b11398,198.51.100.223,GB,GB,digital_goods,wallet,approved,0.2018,0,,,,
txn_b77d671e113d,2026-08-18T05:24:00+00:00,20.22,SGD,mobile_app,wallet,purchase,approved,cust_0b1092f4c253,merch_42f03ce9057a,dev_4d5695146b88,sess_b77d671e113d,198.51.100.73,US,US,marketplace,credit_card,approved,0.1379,0,,,,
txn_f2ead96063cf,2026-08-17T11:20:00+00:00,97.81,SGD,wallet,wallet,purchase,approved,cust_0b1092f4c253,merch_8df644f7d643,dev_ab2990e14cf7,sess_f2ead96063cf,198.51.100.123,AE,AE,electronics,debit_card,approved,0.1997,0,,,,
txn_d8f95e5a2ec3,2026-08-17T14:20:00+00:00,15.46,GBP,ecommerce,wallet,purchase,approved,cust_0b1092f4c253,merch_2ed3d0fc7dc0,dev_ab2990e14cf7,sess_d8f95e5a2ec3,198.51.100.121,US,US,retail,credit_card,approved,0.26,0,,,,
txn_39e55fad91ae,2026-08-18T07:54:00+00:00,67.5,GBP,mobile_app,card,purchase,approved,cust_0b1092f4c253,merch_ecd7289f56b5,dev_ab2990e14cf7,sess_39e55fad91ae,198.51.100.77,DE,DE,retail,wallet,approved,0.1277,0,,,,
txn_25086bd47589,2026-08-17T19:04:00+00:00,9.55,INR,wallet,p2p,purchase,approved,cust_4b6bdbc073e8,merch_4d5695146b88,dev_ab2990e14cf7,sess_25086bd47589,198.51.100.242,IN,IN,gift_cards,debit_card,approved,0.0832,0,,,,
txn_d45920ad2981,2026-08-18T13:05:00+00:00,45.29,USD,ecommerce,card,purchase,approved,cust_4b6bdbc073e8,merch_ab2990e14cf7,dev_ab2990e14cf7,sess_d45920ad2981,198.51.100.226,SG,SG,gift_cards,bank_account,approved,0.0893,0,,,,
txn_b6a0681f8671,2026-08-18T13:30:00+00:00,7.97,INR,ecommerce,wallet,purchase,approved,cust_4b6bdbc073e8,merch_c4a6ee69538d,dev_d6117e738560,sess_b6a0681f8671,198.51.100.106,AE,AE,financial_services,debit_card,approved,0.1876,0,,,,
txn_157aa413b09a,2026-08-17T22:45:00+00:00,6.07,INR,wallet,card,purchase,approved,cust_4b6bdbc073e8,merch_202f0e67d841,dev_d6117e738560,sess_157aa413b09a,198.51.100.78,US,US,travel,bank_account,approved,0.1885,0,,,,
txn_ea6e98541228,2026-08-18T06:40:00+00:00,130.08,INR,wallet,p2p,purchase,approved,cust_89d9529b3605,merch_d1e783943126,dev_d6117e738560,sess_ea6e98541228,198.51.100.221,GB,GB,electronics,debit_card,approved,0.0845,0,,,,
txn_b7ac5935bc11,2026-08-17T21:42:00+00:00,55.79,INR,mobile_app,wallet,purchase,approved,cust_89d9529b3605,merch_a0b1ea8d7806,dev_d6117e738560,sess_b7ac5935bc11,198.51.100.91,GB,GB,travel,bank_account,approved,0.1539,0,,,,
txn_64d096e1b9ed,2026-08-18T12:02:00+00:00,34.94,GBP,wallet,wallet,purchase,approved,cust_89d9529b3605,merch_3cd464a39f2b,dev_d6117e738560,sess_64d096e1b9ed,198.51.100.15,US,US,digital_goods,wallet,approved,0.0296,0,,,,
txn_d349c33985be,2026-08-18T02:55:00+00:00,15.46,USD,mobile_app,p2p,purchase,approved,cust_89d9529b3605,merch_12710bd7258e,dev_02391a3681ba,sess_d349c33985be,198.51.100.51,SG,SG,travel,credit_card,approved,0.2036,0,,,,
txn_d9169f3b2300,2026-08-18T00:00:00+00:00,19.31,GBP,mobile_app,card,purchase,approved,cust_031400b7772d,merch_9f7557ee643b,dev_02391a3681ba,sess_d9169f3b2300,198.51.100.19,DE,DE,gift_cards,debit_card,approved,0.0327,0,,,,
txn_d177ffe15727,2026-08-17T06:28:00+00:00,51.08,EUR,wallet,p2p,purchase,approved,cust_031400b7772d,merch_c6075a5b1c64,dev_02391a3681ba,sess_d177ffe15727,198.51.100.178,AE,AE,electronics,debit_card,approved,0.1955,0,,,,
txn_1ce8d993ee4e,2026-08-17T06:32:00+00:00,26.23,EUR,wallet,wallet,purchase,approved,cust_031400b7772d,merch_0c19e30ac464,dev_02391a3681ba,sess_1ce8d993ee4e,198.51.100.211,US,US,marketplace,wallet,approved,0.2471,0,,,,
