attack_instance_id,scenario_id,attack_id,bucket,subtype,scenario_seed,attack_intensity,stealth_level,time_window_hours,generated_record_ids
atk_ecc8ce99eafd,scn_2126724557a9,merchant_mule_laundering_001__evaluation_baseline,merchant_ecosystem_abuse,mule_laundering,214,0.5454,0.6328,103,"txn_41a6288f2c0b,txn_48b69d67ac94,txn_8561384fabd1,txn_8e7a9d00debc,txn_8e378f7dfef8,txn_1d586f864286,txn_2aa28e5eee83,txn_e6c82aa93e26,txn_482971e49dca,txn_24a4a5c4e9f8,txn_da5ba328d013,txn_3d3fd7ead4c4,txn_85b861b90591,txn_21321ee8c2b8,txn_120c7d731749,txn_c7d620995032,txn_f324a01ffe52,txn_0fe7602c9b92,txn_6add6eb2a0f2,txn_f76087671179,txn_8ede72c9822d,txn_ed71e59ad431,txn_cc0e9018cc1d,txn_4582b15cb2d0,txn_a59e22806f9e,txn_e108c7184fa4,txn_4a95945b888c,txn_252eaf4714e3,txn_a299ab186d24,txn_81833e20e8f6,txn_aa9bd94f25ef,txn_b3d6372e90df,txn_51c7be930b53,txn_e496dcc312e4,txn_db8f626682c4,txn_7bd8a26e7878,txn_1f5b7799e07b,txn_d019d53d3b59,txn_0f78142ea40b,txn_37001e5354f8,txn_e12dabc243ce,txn_27bad43f3c82,txn_7535e258dcd0,txn_427a6fcb49f2,txn_2d9d26a1d827,txn_2002faa75ee0,txn_12678e8a86cc,txn_b3d6b92b1231,txn_3c1fe9b6e9dd,txn_3e015ae1bda3,txn_7771eba542ea,txn_459195164f4c,txn_15664e0da096,txn_82ce6e07c5dc,txn_0608e3a514a7,txn_8ca0706af495,txn_8a3d33c6c305,txn_6aff111cfc28,txn_6b916374aa70,txn_e1d6965e76fc,txn_7756f199974d,txn_9addb4d10c3a,txn_11f81fb737c2,txn_ff26436577d7,txn_1b682b4e4801,txn_43dedea051e7,txn_73c3202e8d59,txn_756a5dc883a5,txn_4595e323a675,txn_0da997b7d78f,txn_c3638cedb62c,txn_fd52196d2193,txn_c721c2ddec3e,txn_7243a375f6c1,txn_b16b8b6f7a7d,txn_b92bd87198c9,txn_e986437e55a4,txn_823ed1fd8f4f,txn_e3050d594a3e,txn_636daecb654d,txn_ee0e0786d8b1,txn_f66dfc915259,txn_3ef6d15610f8,txn_04e8dc2cd1de,txn_ceff26299058,txn_03457484a762,txn_b4839d38dcfa,txn_117785096cb2,txn_111418caf383"
atk_5d7e67cd0ef9,scn_d2a30a2865d4,merchant_seller_fraud_001__evaluation_baseline,merchant_ecosystem_abuse,marketplace_seller_fraud,215,0.8555,0.4654,70,"txn_fd67eb526516,txn_255a3f672f2c,txn_cf50b6efe7aa,txn_86c4c00fcb51,txn_7a0a7b5a3625,txn_ff5a9b796ea1,txn_df1a9fc6628c,txn_b761188d3135,txn_5fd1500c3e41,txn_ad4475b52a31,txn_f45d97d3a4c4,txn_8ac9631777c1,txn_65260b7cf975,txn_1d0dcdbd47a4,txn_96121a2a242f,txn_57deff971da2,txn_c5665f7244af,txn_7a58a435fad2,txn_765ea83f3d59,txn_6e1346b41dbf,txn_ed1d93c6d18e,txn_479f4308f6f7,txn_af5b38663712,txn_15ecf6450f91,txn_7c34f548b7db,txn_e1097a9d3a50,txn_5085c7ddf420,txn_1e6d785c6d5f,txn_19762df7a5c0,txn_d6185b5af456,txn_d77d666f0bb2,txn_76d0d2580575,txn_860dd54dba55,txn_9f44cb91e552,txn_8d94091854c4,txn_e5965e99ec52,txn_dff031f7a4c3,txn_4903699f673b,txn_b59095ea41cd,txn_9c2a12893f28,txn_857def9f1907,txn_41d391ba55a8,txn_8bf84e5dd162,txn_86e81b795b8f,txn_0b51c17cf53d,txn_f520e8711f10,txn_67ab08260e8b,txn_1989124b3545,txn_41d7fa41eaec,txn_504411060cb1,txn_40d663c68a8d,txn_01a86900eb21,txn_03f49d28a420,txn_d3a1de07eeaf,txn_98c027c9bd6a,txn_e8bbee4129a7,txn_3ae1c0087724,txn_09925b4bd50d,txn_4df6301fc4aa,txn_2da9e80a728a,txn_649eeaf37ece,txn_d4db4058a9b6,txn_23a478115103,txn_5ea72e2ae65f,txn_f726610eab19,txn_b8ceb57ad6f7,txn_3c5e71aa4f5c,txn_c3fad59ca664,txn_af9afb763da0,txn_e8d7c68e62ab"
atk_65ae4707c22b,scn_cbb17c113d8d,merchant_triangulation_001__evaluation_baseline,merchant_ecosystem_abuse,triangulation_fraud,216,0.7031,0.7935,59,"txn_abaf9aa06f4f,txn_093221ed8622,txn_ecc96d15cfa4,txn_6970dbfdeff5,txn_d9e057fb4399,txn_9a9f405cf739,txn_50d51864ce72,txn_5dcf71b00d1e,txn_4c08606a8ef2,txn_89c221b9ac5b,txn_4eac9acf1f96,txn_4c86f49c0dad,txn_1a3987a36074,txn_05c50a7ccd35,txn_fc11da24e805,txn_f9e0782e8c81,txn_c0b71f66b633,txn_f0e4bca2e190,txn_d387a6b6b358,txn_892ecaa301f8,txn_529a7ba7d1d0,txn_9cd618f04884,txn_889b87fd3e99,txn_6e9c19a57d27,txn_6198a4394a01,txn_4f7d82e101c1,txn_e58cd9259aeb,txn_1872aad26ef5,txn_c402dd05cc59,txn_38646d549e59,txn_91384f30676d,txn_7f3eb228b1cc,txn_d52eecf68d99,txn_b7b09e3593f3,txn_930b3bb0ff8f,txn_9dba0eff8a46,txn_69f8bd44d034,txn_a88c0a31d1b3,txn_1cf7d966cbda,txn_348c4e6e8b81,txn_712a3b819aa6,txn_822ca3afe471,txn_aed01033e677,txn_58e36b777a00"
atk_4772ce1f9b67,scn_ecc1f13014c8,post_alt_refund_001__evaluation_baseline,post_transaction_abuse,alternative_refund_abuse,217,0.4796,0.8841,12,"txn_7e4fbfbcd7ea,txn_32880ad68243,txn_02c0703512ca,txn_867e386d80c0,txn_5976716fdf39,txn_fbb48de43fd6,txn_a31f02619d63"
atk_0368a0bfb360,scn_52f88fbcf59c,post_chargeback_001__evaluation_baseline,post_transaction_abuse,chargeback_fraud,218,0.4098,0.6051,12,"txn_ab9614112a8a,txn_53f1c1382e43,txn_02ecc2ba47c3,txn_276a188d480d,txn_364b3fb0cee7,txn_82c9cf7cb571,txn_5d873982ecf2,txn_216adaa3a4b0,txn_b9ed685932b5"
atk_57007d527e82,scn_1948186de8fc,post_non_delivery_001__evaluation_baseline,post_transaction_abuse,non_delivery_claim,219,0.5371,0.7293,16,"txn_b3f4d618efef,txn_c84dbb392d87,txn_be8ac55ffce7,txn_97146c821b4d,txn_c28ddd77f80a,txn_a53b07943b18,txn_3a55fd6532b3,txn_9a928ed4519e,txn_3b3b289a05c5,txn_c56890479ac5,txn_f954ca5d8e0b"
atk_9cb56d632fe7,scn_9f898130362b,post_refund_001__evaluation_baseline,post_transaction_abuse,refund_fraud,220,0.4782,0.749,12,"txn_509e0c7be5a9,txn_a8db2389429a,txn_7ba68308f388,txn_9ca970f7ec6e,txn_a4e5df33b9c0,txn_01f4fdb70827,txn_2b7034b16f8d,txn_2894b1231409"
atk_e910126bba3d,scn_afad186a2fb2,post_return_policy_001__evaluation_baseline,post_transaction_abuse,return_policy_abuse,221,0.4015,0.6359,18,"txn_ab1c4d0257ad,txn_383014b3d33f,txn_783aa67b974e,txn_aae134787bb6,txn_1e4489c0cf4f,txn_e652a01cfc5a,txn_09e6eb9d3858,txn_a4f2ad410e6f,txn_25379e07513e,txn_2965847b7061,txn_8c35f2e3632e,txn_a79fe79c2f20,txn_68db08065153,txn_e7629a916ed1"
atk_aa5b0e197a00,scn_c79c67e798e8,social_ai_impersonation_001__evaluation_baseline,social_engineering_payment_fraud,ai_impersonation,222,0.4794,0.8726,12,"txn_ba84b338bb7f,txn_c75575012ccc,txn_f326100603bc,txn_fc46f5769875,txn_3c991d0d7058,txn_759ccf4dfd52,txn_7755db6d47e7"
atk_ce9aa781155d,scn_83fa80ed3b8d,social_app_scam_001__evaluation_baseline,social_engineering_payment_fraud,authorized_push_payment_scam,223,0.5919,0.6828,14,"txn_b0b3d5db15d3,txn_1123f5ee3f6d,txn_0e45be6a7364,txn_d5ddaf0cc946,txn_bb1496fdc3ab,txn_af61ba641325,txn_dfa6d2fee680,txn_2838881e0e45,txn_dd5a7907f90b,txn_2ec0c9d777dd"
atk_72e02141eb31,scn_009f13dbd8d0,social_bec_001__evaluation_baseline,social_engineering_payment_fraud,business_email_compromise,224,0.4545,0.6223,10,"txn_a2f8278feaf2,txn_2a02c2350957,txn_011858c0a380,txn_7c8f8ff39c94,txn_f38a6a5bd362,txn_38caff62235f,txn_9f09b806d9fc"
atk_7eeed9be4ec2,scn_8a590214dfdb,social_exec_impersonation_001__evaluation_baseline,social_engineering_payment_fraud,executive_impersonation,225,0.4817,0.795,6,"txn_9dcbd727e002,txn_f68a71f887ff,txn_106b1319c197"
atk_2c8d1a0602da,scn_dd9b273091ab,social_vendor_reroute_001__evaluation_baseline,social_engineering_payment_fraud,vendor_rerouting,226,0.8212,0.7694,13,"txn_273cdddb96ca,txn_4d9e269c0290,txn_48c28c0da775,txn_68a62587bbb3,txn_ff5f0907a4db,txn_ad4fb6e84574,txn_21a3c2885dcd,txn_92b196a98d9c,txn_7822ab4ee0e2"
