transaction_id,event_time,amount,currency,channel,rail,transaction_type,status,customer_id,merchant_id,device_id,session_id,ip_address,billing_country,shipping_country,merchant_category,payment_method_type,auth_result,risk_score,label,attack_id,attack_bucket,attack_subtype,scenario_id,simulation_segment
txn_05e1734386c7,2026-08-17T01:50:00+00:00,52.74,SGD,mobile_app,card,purchase,approved,cust_754b6b44764b,merch_05e1734386c7,dev_754b6b44764b,sess_05e1734386c7,198.51.100.111,AE,AE,digital_goods,debit_card,approved,0.2034,0,,,,,routine_benign
txn_bcd8cc8a4dfe,2026-08-17T00:44:00+00:00,19.73,USD,wallet,wallet,purchase,declined,cust_754b6b44764b,merch_bcd8cc8a4dfe,dev_754b6b44764b,sess_bcd8cc8a4dfe,198.51.100.70,SG,SG,marketplace,credit_card,soft_decline,0.4864,0,,,,,atypical_benign
txn_cd40dbbd346c,2026-08-17T04:12:00+00:00,46.94,GBP,wallet,p2p,purchase,approved,cust_9b476c04e751,merch_cd40dbbd346c,dev_754b6b44764b,sess_cd40dbbd346c,198.51.100.69,DE,DE,marketplace,wallet,approved,0.4514,0,,,,,atypical_benign
txn_28abba5904f6,2026-08-17T01:31:00+00:00,9.57,EUR,ecommerce,wallet,purchase,approved,cust_9b476c04e751,merch_28abba5904f6,dev_754b6b44764b,sess_28abba5904f6,198.51.100.159,DE,DE,marketplace,credit_card,approved,0.1244,0,,,,,routine_benign
txn_60d50df210bc,2026-08-17T03:16:00+00:00,40.19,SGD,marketplace,wallet,purchase,declined,cust_9b476c04e751,merch_60d50df210bc,dev_754b6b44764b,sess_60d50df210bc,198.51.100.184,US,GB,retail,credit_card,soft_decline,0.3192,0,,,,,atypical_benign
txn_1652c66c3c15,2026-08-17T05:45:00+00:00,37.7,EUR,ecommerce,wallet,purchase,approved,cust_9b476c04e751,merch_1652c66c3c15,dev_9b476c04e751,sess_1652c66c3c15,198.51.100.89,GB,GB,digital_goods,wallet,approved,0.201,0,,,,,routine_benign
txn_8e632c6f8ad3,2026-08-17T03:12:00+00:00,33.4,SGD,ecommerce,card,purchase,approved,cust_df59a780e260,merch_8e632c6f8ad3,dev_9b476c04e751,sess_8e632c6f8ad3,198.51.100.123,AE,AE,financial_services,credit_card,approved,0.5341,0,,,,,atypical_benign
txn_6a64e01b2112,2026-08-17T05:06:00+00:00,70.27,USD,mobile_app,wallet,purchase,approved,cust_df59a780e260,merch_6a64e01b2112,dev_9b476c04e751,sess_6a64e01b2112,198.51.100.100,IN,IN,retail,debit_card,approved,0.2332,0,,,,,routine_benign
txn_f54ac94689a2,2026-08-17T05:24:00+00:00,64.91,INR,marketplace,p2p,purchase,approved,cust_df59a780e260,merch_d58445bb0cd3,dev_9b476c04e751,sess_f54ac94689a2,198.51.100.158,DE,SG,travel,credit_card,approved,0.1813,0,,,,,atypical_benign
txn_081ec8a6e264,2026-08-17T04:45:00+00:00,23.77,SGD,marketplace,p2p,purchase,approved,cust_df59a780e260,merch_909a56b4acdb,dev_9b476c04e751,sess_081ec8a6e264,198.51.100.248,US,US,retail,debit_card,approved,0.1216,0,,,,,routine_benign
txn_46e83dccfaac,2026-08-17T06:20:00+00:00,130.9,EUR,marketplace,card,purchase,declined,cust_25722f93497d,merch_754b6b44764b,dev_df59a780e260,sess_46e83dccfaac,198.51.100.94,US,US,digital_goods,credit_card,soft_decline,0.4237,0,,,,,atypical_benign
txn_b2225a920c8d,2026-08-17T03:30:00+00:00,38.58,SGD,mobile_app,card,purchase,approved,cust_25722f93497d,merch_9b476c04e751,dev_df59a780e260,sess_b2225a920c8d,198.51.100.61,AE,AE,gift_cards,bank_account,approved,0.1891,0,,,,,routine_benign
txn_47cf84229a6e,2026-08-17T04:24:00+00:00,19.75,INR,ecommerce,p2p,purchase,approved,cust_25722f93497d,merch_df59a780e260,dev_df59a780e260,sess_47cf84229a6e,198.51.100.126,SG,SG,electronics,wallet,approved,0.1084,0,,,,,routine_benign
txn_2139d9483d8a,2026-08-17T07:17:00+00:00,21.23,INR,wallet,wallet,purchase,approved,cust_25722f93497d,merch_25722f93497d,dev_df59a780e260,sess_2139d9483d8a,198.51.100.176,DE,DE,electronics,debit_card,approved,0.2992,0,,,,,routine_benign
txn_d9ee53d23fcf,2026-08-17T05:36:00+00:00,12.52,INR,ecommerce,wallet,purchase,declined,cust_de780ac3df28,merch_de780ac3df28,dev_df59a780e260,sess_d9ee53d23fcf,198.51.100.247,IN,IN,electronics,debit_card,soft_decline,0.2448,0,,,,,atypical_benign
txn_50fa4550a10f,2026-08-17T07:30:00+00:00,16.92,USD,mobile_app,card,purchase,approved,cust_de780ac3df28,merch_79b450855389,dev_25722f93497d,sess_50fa4550a10f,198.51.100.72,GB,GB,retail,debit_card,approved,0.248,0,,,,,routine_benign
txn_3bb3c48c818e,2026-08-17T03:54:00+00:00,28.72,SGD,wallet,card,purchase,approved,cust_de780ac3df28,merch_619300290f2b,dev_25722f93497d,sess_3bb3c48c818e,198.51.100.32,AE,AE,financial_services,wallet,approved,0.1106,0,,,,,routine_benign
txn_9a21a6a2d061,2026-08-17T10:21:00+00:00,84.79,GBP,ecommerce,wallet,purchase,approved,cust_de780ac3df28,merch_199e1dff1473,dev_25722f93497d,sess_9a21a6a2d061,198.51.100.226,AE,AE,marketplace,bank_account,approved,0.1286,0,,,,,routine_benign
txn_d061606d6bb2,2026-08-17T07:00:00+00:00,19.71,USD,marketplace,p2p,purchase,declined,cust_79b450855389,merch_05e1734386c7,dev_25722f93497d,sess_d061606d6bb2,198.51.100.215,GB,GB,electronics,debit_card,soft_decline,0.5592,0,,,,,atypical_benign
txn_7a7049e2d1b8,2026-08-17T10:38:00+00:00,91.23,EUR,ecommerce,wallet,purchase,approved,cust_79b450855389,merch_bcd8cc8a4dfe,dev_25722f93497d,sess_7a7049e2d1b8,198.51.100.102,IN,IN,marketplace,debit_card,approved,0.1104,0,,,,,routine_benign
txn_1bf2c1c629ec,2026-08-17T06:00:00+00:00,12.0,INR,wallet,p2p,purchase,approved,cust_79b450855389,merch_cd40dbbd346c,dev_de780ac3df28,sess_1bf2c1c629ec,198.51.100.28,IN,IN,gift_cards,wallet,approved,0.157,0,,,,,routine_benign
txn_7e82e774ca36,2026-08-17T06:43:00+00:00,154.83,EUR,wallet,card,purchase,approved,cust_79b450855389,merch_28abba5904f6,dev_de780ac3df28,sess_7e82e774ca36,198.51.100.73,US,US,marketplace,wallet,approved,0.3242,0,,,,,routine_benign
txn_c249921093ba,2026-08-17T10:08:00+00:00,32.05,INR,ecommerce,wallet,purchase,approved,cust_619300290f2b,merch_60d50df210bc,dev_de780ac3df28,sess_c249921093ba,198.51.100.138,US,US,digital_goods,debit_card,approved,0.0469,0,,,,,routine_benign
txn_04152c90d2e0,2026-08-17T05:30:00+00:00,16.26,USD,ecommerce,wallet,purchase,approved,cust_619300290f2b,merch_1652c66c3c15,dev_de780ac3df28,sess_04152c90d2e0,198.51.100.218,US,US,financial_services,wallet,approved,0.6223,0,,,,,atypical_benign
txn_5d847266b1ef,2026-08-17T14:10:00+00:00,100.44,USD,wallet,card,purchase,approved,cust_619300290f2b,merch_8e632c6f8ad3,dev_de780ac3df28,sess_5d847266b1ef,198.51.100.30,DE,DE,digital_goods,bank_account,approved,0.3201,0,,,,,routine_benign
txn_e5f0d8bf3001,2026-08-17T08:45:00+00:00,28.18,INR,mobile_app,wallet,purchase,approved,cust_619300290f2b,merch_6a64e01b2112,dev_79b450855389,sess_e5f0d8bf3001,198.51.100.53,IN,IN,travel,wallet,approved,0.2201,0,,,,,routine_benign
txn_3429829990e4,2026-08-17T07:48:00+00:00,22.12,GBP,mobile_app,card,purchase,approved,cust_199e1dff1473,merch_d58445bb0cd3,dev_79b450855389,sess_3429829990e4,198.51.100.137,US,GB,travel,debit_card,approved,0.5862,0,,,,,atypical_benign
txn_ad0813a7c379,2026-08-17T05:33:00+00:00,28.65,SGD,mobile_app,wallet,purchase,approved,cust_199e1dff1473,merch_909a56b4acdb,dev_79b450855389,sess_ad0813a7c379,198.51.100.19,IN,IN,travel,debit_card,approved,0.3278,0,,,,,routine_benign
txn_f3680544c4cc,2026-08-17T05:04:00+00:00,64.76,SGD,ecommerce,p2p,purchase,approved,cust_199e1dff1473,merch_754b6b44764b,dev_79b450855389,sess_f3680544c4cc,198.51.100.223,AE,AE,gift_cards,bank_account,approved,0.1852,0,,,,,routine_benign
txn_27a9eab343b6,2026-08-17T11:42:00+00:00,38.77,GBP,mobile_app,wallet,purchase,approved,cust_199e1dff1473,merch_9b476c04e751,dev_79b450855389,sess_27a9eab343b6,198.51.100.185,DE,DE,marketplace,bank_account,approved,0.2123,0,,,,,routine_benign
txn_be80ad5f80ee,2026-08-17T15:20:00+00:00,16.93,SGD,ecommerce,card,purchase,approved,cust_05e1734386c7,merch_df59a780e260,dev_619300290f2b,sess_be80ad5f80ee,198.51.100.12,GB,GB,financial_services,credit_card,approved,0.235,0,,,,,routine_benign
txn_10b675eac959,2026-08-17T14:21:00+00:00,12.44,EUR,ecommerce,wallet,purchase,approved,cust_05e1734386c7,merch_25722f93497d,dev_619300290f2b,sess_10b675eac959,198.51.100.163,US,US,retail,bank_account,approved,0.0519,0,,,,,routine_benign
txn_58f5ac4f519b,2026-08-17T14:42:00+00:00,10.23,USD,mobile_app,p2p,purchase,approved,cust_05e1734386c7,merch_de780ac3df28,dev_619300290f2b,sess_58f5ac4f519b,198.51.100.218,GB,GB,digital_goods,debit_card,approved,0.2845,0,,,,,atypical_benign
txn_7b4293edce9c,2026-08-17T03:35:00+00:00,188.82,GBP,marketplace,wallet,purchase,approved,cust_05e1734386c7,merch_79b450855389,dev_619300290f2b,sess_7b4293edce9c,198.51.100.159,IN,IN,gift_cards,debit_card,approved,0.2421,0,,,,,routine_benign
txn_151f7a12bb75,2026-08-17T16:52:00+00:00,32.5,USD,wallet,card,purchase,approved,cust_bcd8cc8a4dfe,merch_619300290f2b,dev_619300290f2b,sess_151f7a12bb75,198.51.100.84,GB,GB,marketplace,bank_account,approved,0.5078,0,,,,,atypical_benign
txn_01010f5b60d5,2026-08-17T06:00:00+00:00,23.56,SGD,ecommerce,p2p,purchase,approved,cust_bcd8cc8a4dfe,merch_199e1dff1473,dev_199e1dff1473,sess_01010f5b60d5,198.51.100.74,SG,SG,retail,debit_card,approved,0.2414,0,,,,,routine_benign
txn_956220fb30d1,2026-08-17T16:06:00+00:00,6.85,EUR,ecommerce,wallet,purchase,approved,cust_bcd8cc8a4dfe,merch_05e1734386c7,dev_199e1dff1473,sess_956220fb30d1,198.51.100.9,SG,SG,marketplace,wallet,approved,0.0451,0,,,,,routine_benign
txn_67d2eb2213ff,2026-08-17T02:21:00+00:00,7.19,INR,mobile_app,p2p,purchase,approved,cust_bcd8cc8a4dfe,merch_bcd8cc8a4dfe,dev_199e1dff1473,sess_67d2eb2213ff,198.51.100.50,GB,GB,retail,debit_card,approved,0.1833,0,,,,,routine_benign
txn_6b3862cdb34a,2026-08-17T12:48:00+00:00,34.4,INR,wallet,card,purchase,approved,cust_cd40dbbd346c,merch_cd40dbbd346c,dev_199e1dff1473,sess_6b3862cdb34a,198.51.100.129,US,US,digital_goods,wallet,approved,0.0269,0,,,,,routine_benign
txn_1f445c95ddd4,2026-08-17T13:04:00+00:00,180.04,SGD,marketplace,card,purchase,approved,cust_cd40dbbd346c,merch_28abba5904f6,dev_199e1dff1473,sess_1f445c95ddd4,198.51.100.235,GB,GB,travel,debit_card,approved,0.145,0,,,,,routine_benign
txn_ed0a5fa762a2,2026-08-17T12:30:00+00:00,70.05,GBP,wallet,p2p,purchase,approved,cust_cd40dbbd346c,merch_60d50df210bc,dev_05e1734386c7,sess_ed0a5fa762a2,198.51.100.215,GB,GB,electronics,wallet,approved,0.3385,0,,,,,routine_benign
txn_7aeaad089233,2026-08-17T17:51:00+00:00,69.63,INR,ecommerce,card,purchase,approved,cust_cd40dbbd346c,merch_1652c66c3c15,dev_05e1734386c7,sess_7aeaad089233,198.51.100.126,AE,AE,gift_cards,debit_card,approved,0.1066,0,,,,,routine_benign
txn_7afddc7a02dd,2026-08-17T06:04:00+00:00,89.48,EUR,ecommerce,p2p,purchase,approved,cust_28abba5904f6,merch_8e632c6f8ad3,dev_05e1734386c7,sess_7afddc7a02dd,198.51.100.245,SG,SG,electronics,debit_card,approved,0.2226,0,,,,,routine_benign
txn_94972db21641,2026-08-17T16:47:00+00:00,30.86,GBP,mobile_app,wallet,purchase,approved,cust_28abba5904f6,merch_6a64e01b2112,dev_05e1734386c7,sess_94972db21641,198.51.100.46,GB,GB,digital_goods,bank_account,approved,0.075,0,,,,,routine_benign
txn_af12ba4770da,2026-08-17T09:00:00+00:00,16.54,INR,mobile_app,p2p,purchase,approved,cust_28abba5904f6,merch_d58445bb0cd3,dev_05e1734386c7,sess_af12ba4770da,198.51.100.191,AE,AE,electronics,wallet,approved,0.3395,0,,,,,routine_benign
txn_a00867196400,2026-08-17T19:15:00+00:00,44.71,EUR,wallet,card,purchase,approved,cust_28abba5904f6,merch_909a56b4acdb,dev_bcd8cc8a4dfe,sess_a00867196400,198.51.100.104,SG,SG,electronics,wallet,approved,0.199,0,,,,,routine_benign
txn_70d92173ffe6,2026-08-17T15:52:00+00:00,30.59,SGD,marketplace,wallet,purchase,approved,cust_60d50df210bc,merch_754b6b44764b,dev_bcd8cc8a4dfe,sess_70d92173ffe6,198.51.100.2,AE,AE,gift_cards,credit_card,approved,0.2209,0,,,,,routine_benign
txn_e360fbfe9777,2026-08-17T19:57:00+00:00,25.58,EUR,marketplace,card,purchase,approved,cust_60d50df210bc,merch_9b476c04e751,dev_bcd8cc8a4dfe,sess_e360fbfe9777,198.51.100.83,SG,SG,marketplace,credit_card,approved,0.2649,0,,,,,routine_benign
txn_be8156222632,2026-08-17T17:24:00+00:00,24.25,EUR,mobile_app,card,purchase,approved,cust_60d50df210bc,merch_df59a780e260,dev_bcd8cc8a4dfe,sess_be8156222632,198.51.100.83,SG,SG,travel,wallet,approved,0.1292,0,,,,,routine_benign
txn_dd184cf77712,2026-08-17T20:39:00+00:00,96.29,INR,wallet,wallet,purchase,approved,cust_60d50df210bc,merch_25722f93497d,dev_bcd8cc8a4dfe,sess_dd184cf77712,198.51.100.96,SG,SG,gift_cards,bank_account,approved,0.0886,0,,,,,routine_benign
txn_7afb2b9fe147,2026-08-17T16:00:00+00:00,369.49,USD,marketplace,p2p,purchase,approved,cust_1652c66c3c15,merch_de780ac3df28,dev_cd40dbbd346c,sess_7afb2b9fe147,198.51.100.12,US,DE,digital_goods,credit_card,approved,0.3176,0,,,,,atypical_benign
txn_f6b6679ab051,2026-08-17T22:22:00+00:00,24.56,EUR,wallet,wallet,purchase,approved,cust_1652c66c3c15,merch_79b450855389,dev_cd40dbbd346c,sess_f6b6679ab051,198.51.100.159,SG,SG,digital_goods,bank_account,approved,0.1624,0,,,,,atypical_benign
txn_4a508a0dee9d,2026-08-17T16:32:00+00:00,25.18,GBP,ecommerce,wallet,purchase,approved,cust_1652c66c3c15,merch_619300290f2b,dev_cd40dbbd346c,sess_4a508a0dee9d,198.51.100.56,SG,SG,electronics,wallet,approved,0.5239,0,,,,,atypical_benign
txn_796cf7f1daea,2026-08-17T13:39:00+00:00,458.88,EUR,mobile_app,card,purchase,approved,cust_1652c66c3c15,merch_199e1dff1473,dev_cd40dbbd346c,sess_796cf7f1daea,198.51.100.222,IN,IN,financial_services,debit_card,approved,0.2702,0,,,,,atypical_benign
txn_c9bc8ba7e717,2026-08-18T01:36:00+00:00,34.1,EUR,mobile_app,wallet,purchase,approved,cust_8e632c6f8ad3,merch_05e1734386c7,dev_cd40dbbd346c,sess_c9bc8ba7e717,198.51.100.35,SG,SG,gift_cards,wallet,approved,0.323,0,,,,,routine_benign
txn_e156a95c534a,2026-08-17T09:45:00+00:00,66.4,INR,marketplace,wallet,purchase,approved,cust_8e632c6f8ad3,merch_bcd8cc8a4dfe,dev_28abba5904f6,sess_e156a95c534a,198.51.100.174,GB,GB,gift_cards,wallet,approved,0.1309,0,,,,,routine_benign
txn_1ac7b287479a,2026-08-17T03:18:00+00:00,48.11,EUR,wallet,p2p,purchase,approved,cust_8e632c6f8ad3,merch_cd40dbbd346c,dev_28abba5904f6,sess_1ac7b287479a,198.51.100.11,IN,IN,financial_services,wallet,approved,0.3412,0,,,,,routine_benign
txn_21787fe2b3f7,2026-08-17T15:38:00+00:00,15.5,SGD,wallet,card,purchase,approved,cust_8e632c6f8ad3,merch_28abba5904f6,dev_28abba5904f6,sess_21787fe2b3f7,198.51.100.107,AE,AE,retail,credit_card,approved,0.3301,0,,,,,routine_benign
txn_43192769f45f,2026-08-17T17:00:00+00:00,6.25,USD,marketplace,p2p,purchase,approved,cust_6a64e01b2112,merch_60d50df210bc,dev_28abba5904f6,sess_43192769f45f,198.51.100.112,AE,AE,gift_cards,bank_account,approved,0.5494,0,,,,,atypical_benign
txn_ce3d2b0664ab,2026-08-18T04:45:00+00:00,33.17,EUR,marketplace,wallet,purchase,approved,cust_6a64e01b2112,merch_1652c66c3c15,dev_28abba5904f6,sess_ce3d2b0664ab,198.51.100.149,IN,IN,marketplace,credit_card,approved,0.1382,0,,,,,routine_benign
txn_3dffb49da550,2026-08-18T02:50:00+00:00,31.85,USD,marketplace,wallet,purchase,approved,cust_6a64e01b2112,merch_8e632c6f8ad3,dev_60d50df210bc,sess_3dffb49da550,198.51.100.4,GB,GB,marketplace,debit_card,approved,0.3344,0,,,,,routine_benign
txn_1d8c1ae64a4b,2026-08-17T11:50:00+00:00,40.32,INR,marketplace,card,purchase,approved,cust_6a64e01b2112,merch_6a64e01b2112,dev_60d50df210bc,sess_1d8c1ae64a4b,198.51.100.73,GB,GB,travel,debit_card,approved,0.1923,0,,,,,routine_benign
txn_5a31bc01a5dc,2026-08-18T01:12:00+00:00,40.15,SGD,ecommerce,card,purchase,approved,cust_f54ac94689a2,merch_d58445bb0cd3,dev_60d50df210bc,sess_5a31bc01a5dc,198.51.100.34,GB,GB,financial_services,debit_card,approved,0.218,0,,,,,routine_benign
txn_2bee733bfd87,2026-08-18T00:20:00+00:00,15.91,EUR,ecommerce,wallet,purchase,approved,cust_f54ac94689a2,merch_909a56b4acdb,dev_60d50df210bc,sess_2bee733bfd87,198.51.100.90,IN,IN,gift_cards,bank_account,approved,0.3569,0,,,,,routine_benign
txn_0ec917614dcc,2026-08-17T17:16:00+00:00,187.07,SGD,mobile_app,card,purchase,approved,cust_f54ac94689a2,merch_754b6b44764b,dev_60d50df210bc,sess_0ec917614dcc,198.51.100.31,GB,GB,gift_cards,debit_card,approved,0.2846,0,,,,,routine_benign
txn_36b26e52f6a0,2026-08-17T12:30:00+00:00,14.15,GBP,mobile_app,card,purchase,approved,cust_f54ac94689a2,merch_9b476c04e751,dev_1652c66c3c15,sess_36b26e52f6a0,198.51.100.15,GB,GB,marketplace,bank_account,approved,0.0888,0,,,,,routine_benign
txn_7eab7028aea8,2026-08-17T06:20:00+00:00,16.97,USD,ecommerce,card,purchase,approved,cust_081ec8a6e264,merch_df59a780e260,dev_1652c66c3c15,sess_7eab7028aea8,198.51.100.165,DE,DE,gift_cards,debit_card,approved,0.3083,0,,,,,routine_benign
txn_e84ddfe48c94,2026-08-17T14:07:00+00:00,45.18,SGD,marketplace,p2p,purchase,approved,cust_081ec8a6e264,merch_25722f93497d,dev_1652c66c3c15,sess_e84ddfe48c94,198.51.100.205,SG,SG,gift_cards,wallet,approved,0.3465,0,,,,,routine_benign
txn_531284d0ba29,2026-08-17T15:36:00+00:00,103.22,SGD,ecommerce,card,purchase,approved,cust_081ec8a6e264,merch_de780ac3df28,dev_1652c66c3c15,sess_531284d0ba29,198.51.100.215,GB,GB,travel,debit_card,approved,0.3445,0,,,,,routine_benign
txn_409ffd6ff380,2026-08-17T03:57:00+00:00,70.72,INR,wallet,p2p,purchase,approved,cust_081ec8a6e264,merch_79b450855389,dev_1652c66c3c15,sess_409ffd6ff380,198.51.100.36,US,US,gift_cards,debit_card,approved,0.2013,0,,,,,routine_benign
txn_6a9e1012f1c1,2026-08-18T08:00:00+00:00,30.7,USD,ecommerce,wallet,purchase,approved,cust_46e83dccfaac,merch_619300290f2b,dev_8e632c6f8ad3,sess_6a9e1012f1c1,198.51.100.234,AE,AE,financial_services,debit_card,approved,0.3535,0,,,,,routine_benign
txn_19d2e530cc04,2026-08-17T17:33:00+00:00,111.66,USD,marketplace,wallet,purchase,approved,cust_46e83dccfaac,merch_199e1dff1473,dev_8e632c6f8ad3,sess_19d2e530cc04,198.51.100.167,SG,SG,travel,wallet,approved,0.1995,0,,,,,routine_benign
txn_808772153f6e,2026-08-18T08:48:00+00:00,12.64,INR,marketplace,p2p,purchase,approved,cust_46e83dccfaac,merch_05e1734386c7,dev_8e632c6f8ad3,sess_808772153f6e,198.51.100.56,SG,SG,travel,bank_account,approved,0.0993,0,,,,,routine_benign
txn_9ed8fd64e9f8,2026-08-17T17:59:00+00:00,55.74,INR,ecommerce,card,purchase,approved,cust_46e83dccfaac,merch_bcd8cc8a4dfe,dev_8e632c6f8ad3,sess_9ed8fd64e9f8,198.51.100.53,IN,IN,marketplace,bank_account,approved,0.3589,0,,,,,routine_benign
txn_5c1b17bb9a15,2026-08-18T11:00:00+00:00,16.3,GBP,marketplace,wallet,purchase,approved,cust_b2225a920c8d,merch_cd40dbbd346c,dev_8e632c6f8ad3,sess_5c1b17bb9a15,198.51.100.91,US,US,marketplace,credit_card,approved,0.1654,0,,,,,routine_benign
txn_a3a8d0c7450e,2026-08-17T19:50:00+00:00,5.63,INR,marketplace,p2p,purchase,approved,cust_b2225a920c8d,merch_28abba5904f6,dev_6a64e01b2112,sess_a3a8d0c7450e,198.51.100.203,SG,SG,digital_goods,bank_account,approved,0.3339,0,,,,,routine_benign
txn_9fff011ad58d,2026-08-17T04:18:00+00:00,13.39,INR,marketplace,card,purchase,approved,cust_b2225a920c8d,merch_60d50df210bc,dev_6a64e01b2112,sess_9fff011ad58d,198.51.100.208,US,US,marketplace,wallet,approved,0.171,0,,,,,routine_benign
txn_55acbfbbb1cc,2026-08-17T21:45:00+00:00,170.34,USD,mobile_app,card,purchase,approved,cust_b2225a920c8d,merch_1652c66c3c15,dev_6a64e01b2112,sess_55acbfbbb1cc,198.51.100.108,IN,IN,retail,bank_account,approved,0.2966,0,,,,,routine_benign
txn_49919d4cd8c5,2026-08-17T16:08:00+00:00,42.34,USD,marketplace,card,purchase,approved,cust_47cf84229a6e,merch_8e632c6f8ad3,dev_6a64e01b2112,sess_49919d4cd8c5,198.51.100.66,GB,GB,retail,wallet,approved,0.3489,0,,,,,routine_benign
txn_58847855e3ac,2026-08-17T22:15:00+00:00,21.85,EUR,ecommerce,card,purchase,approved,cust_47cf84229a6e,merch_6a64e01b2112,dev_6a64e01b2112,sess_58847855e3ac,198.51.100.148,DE,DE,marketplace,wallet,approved,0.326,0,,,,,routine_benign
txn_47175b04d577,2026-08-18T12:00:00+00:00,6.8,INR,mobile_app,p2p,purchase,approved,cust_47cf84229a6e,merch_d58445bb0cd3,dev_f54ac94689a2,sess_47175b04d577,198.51.100.220,US,US,travel,wallet,approved,0.235,0,,,,,atypical_benign
txn_cdc2e20ea1b9,2026-08-17T07:35:00+00:00,27.08,EUR,wallet,wallet,purchase,approved,cust_47cf84229a6e,merch_909a56b4acdb,dev_f54ac94689a2,sess_cdc2e20ea1b9,198.51.100.150,DE,DE,travel,bank_account,approved,0.1469,0,,,,,routine_benign
txn_c09f9a70c7b7,2026-08-18T02:04:00+00:00,50.81,GBP,marketplace,p2p,purchase,approved,cust_2139d9483d8a,merch_754b6b44764b,dev_f54ac94689a2,sess_c09f9a70c7b7,198.51.100.133,SG,SG,digital_goods,credit_card,approved,0.5502,0,,,,,atypical_benign
txn_f0b8a7aac405,2026-08-18T02:21:00+00:00,25.95,INR,ecommerce,wallet,purchase,approved,cust_2139d9483d8a,merch_9b476c04e751,dev_f54ac94689a2,sess_f0b8a7aac405,198.51.100.88,DE,DE,electronics,debit_card,approved,0.2025,0,,,,,routine_benign
txn_8a52c6c038de,2026-08-17T21:56:00+00:00,31.37,EUR,marketplace,wallet,purchase,approved,cust_2139d9483d8a,merch_df59a780e260,dev_f54ac94689a2,sess_8a52c6c038de,198.51.100.158,DE,DE,gift_cards,bank_account,approved,0.214,0,,,,,routine_benign
txn_ee25000a089f,2026-08-18T01:20:00+00:00,69.01,USD,marketplace,wallet,purchase,approved,cust_2139d9483d8a,merch_25722f93497d,dev_081ec8a6e264,sess_ee25000a089f,198.51.100.150,SG,SG,retail,wallet,approved,0.5727,0,,,,,atypical_benign
