customer_id,age_band,tenure_days,account_age_days,home_country,email_domain,phone_type,kyc_level,historical_spend_mean,historical_spend_std,historical_decline_rate
cust_7e82e774ca36,51-65,775,2750,GB,company.example,mobile,high,218.25,51.73,0.0496
cust_c249921093ba,18-25,404,2785,IN,company.example,mobile,high,231.38,26.35,0.0603
cust_04152c90d2e0,18-25,2467,2778,DE,company.example,mobile,medium,230.33,56.07,0.0712
cust_5d847266b1ef,18-25,2837,2470,US,gmail.com,mobile,medium,130.11,11.69,0.0233
cust_e5f0d8bf3001,26-35,1476,1219,GB,company.example,mobile,medium,65.29,24.71,0.0178
cust_3429829990e4,51-65,2323,2307,AE,outlook.com,mobile,medium,185.45,32.48,0.0561
cust_ad0813a7c379,51-65,1838,2567,US,company.example,mobile,high,237.23,47.02,0.0144
cust_f3680544c4cc,36-50,2984,1838,IN,company.example,mobile,medium,103.16,26.42,0.072
cust_27a9eab343b6,51-65,2959,1429,DE,gmail.com,mobile,medium,124.27,43.18,0.0474
cust_be80ad5f80ee,26-35,373,1348,DE,company.example,mobile,medium,203.27,48.96,0.0601
cust_10b675eac959,51-65,1544,2943,US,company.example,mobile,medium,254.16,20.64,0.0056
cust_58f5ac4f519b,26-35,2375,1278,DE,gmail.com,mobile,high,234.86,64.19,0.023
cust_7b4293edce9c,26-35,2676,816,IN,gmail.com,mobile,high,237.31,21.58,0.0704
cust_151f7a12bb75,36-50,460,2297,GB,gmail.com,mobile,high,149.84,8.69,0.0098
cust_01010f5b60d5,26-35,1784,2111,AE,outlook.com,mobile,high,151.5,52.48,0.0004
cust_956220fb30d1,18-25,550,1731,AE,company.example,mobile,high,71.23,14.1,0.0694
cust_67d2eb2213ff,26-35,2949,2301,US,company.example,mobile,medium,121.82,33.09,0.0288
cust_6b3862cdb34a,36-50,1549,125,SG,gmail.com,mobile,high,58.1,52.14,0.0531
cust_1f445c95ddd4,36-50,1851,2806,IN,gmail.com,mobile,high,33.45,16.54,0.016
cust_ed0a5fa762a2,36-50,1940,1522,US,company.example,mobile,medium,142.51,13.76,0.0366
cust_7aeaad089233,18-25,640,1516,AE,outlook.com,mobile,high,121.7,32.17,0.0004
cust_7afddc7a02dd,51-65,2455,1971,AE,gmail.com,mobile,medium,78.19,15.51,0.0778
cust_94972db21641,26-35,2594,2660,SG,outlook.com,mobile,high,184.92,20.09,0.0366
cust_af12ba4770da,51-65,733,2019,SG,company.example,mobile,medium,221.48,14.97,0.037
cust_a00867196400,18-25,2612,1036,US,gmail.com,mobile,high,255.68,30.09,0.0128
cust_70d92173ffe6,18-25,2567,1683,US,outlook.com,mobile,high,133.02,22.24,0.0284
cust_e360fbfe9777,18-25,547,1416,DE,outlook.com,mobile,medium,181.36,24.54,0.0637
cust_be8156222632,18-25,1798,305,AE,company.example,mobile,medium,36.18,8.18,0.0632
cust_dd184cf77712,51-65,2338,2957,SG,gmail.com,mobile,high,47.85,34.12,0.0793
cust_7afb2b9fe147,36-50,124,1407,US,company.example,mobile,medium,41.94,36.7,0.0255
cust_f6b6679ab051,36-50,589,1171,DE,company.example,mobile,medium,243.85,5.12,0.0538
cust_4a508a0dee9d,51-65,1734,1202,GB,company.example,mobile,high,188.01,49.61,0.0133
cust_796cf7f1daea,26-35,1043,365,DE,company.example,mobile,high,276.28,32.36,0.0043
cust_c9bc8ba7e717,36-50,2438,480,DE,gmail.com,mobile,high,181.25,64.8,0.0155
cust_e156a95c534a,26-35,1294,812,US,gmail.com,mobile,medium,66.66,60.66,0.0428
cust_1ac7b287479a,18-25,326,2737,DE,gmail.com,mobile,medium,117.17,52.59,0.0701
cust_21787fe2b3f7,26-35,2302,977,AE,outlook.com,mobile,high,82.31,43.4,0.0223
cust_43192769f45f,36-50,1956,2752,US,company.example,mobile,medium,103.46,18.02,0.0637
cust_ce3d2b0664ab,51-65,2705,2876,IN,company.example,mobile,medium,145.27,50.33,0.0331
cust_3dffb49da550,18-25,931,2909,US,gmail.com,mobile,medium,73.84,51.88,0.0067
cust_1d8c1ae64a4b,36-50,1353,2415,IN,gmail.com,mobile,medium,229.55,8.43,0.005
cust_5a31bc01a5dc,51-65,761,458,US,gmail.com,mobile,medium,29.09,61.42,0.0499
cust_2bee733bfd87,36-50,1406,451,US,gmail.com,mobile,high,200.08,57.01,0.0504
cust_0ec917614dcc,26-35,1475,1499,AE,outlook.com,mobile,high,188.0,27.32,0.0623
cust_36b26e52f6a0,26-35,1958,910,SG,gmail.com,mobile,high,95.57,26.86,0.0769
cust_7eab7028aea8,26-35,2338,1205,IN,outlook.com,mobile,high,271.35,23.74,0.0262
cust_e84ddfe48c94,51-65,2132,2915,GB,gmail.com,mobile,medium,133.38,39.76,0.0164
cust_531284d0ba29,36-50,1193,2197,AE,company.example,mobile,medium,97.2,18.82,0.041
cust_409ffd6ff380,18-25,2151,1203,IN,gmail.com,mobile,medium,214.66,28.68,0.0236
cust_6a9e1012f1c1,18-25,1929,635,AE,company.example,mobile,high,38.87,54.91,0.0206
cust_19d2e530cc04,36-50,966,2457,SG,gmail.com,mobile,high,101.86,44.43,0.0654
cust_808772153f6e,36-50,2328,1240,DE,outlook.com,mobile,medium,211.46,64.43,0.0295
cust_9ed8fd64e9f8,36-50,613,2017,AE,outlook.com,mobile,medium,165.93,55.91,0.0701
cust_5c1b17bb9a15,26-35,1324,2921,IN,company.example,mobile,medium,39.61,20.03,0.0377
cust_a3a8d0c7450e,18-25,921,1276,AE,gmail.com,mobile,medium,36.11,59.26,0.0126
cust_9fff011ad58d,26-35,2760,1908,IN,outlook.com,mobile,high,128.38,61.24,0.0694
cust_55acbfbbb1cc,51-65,973,2376,GB,outlook.com,mobile,high,213.31,34.47,0.0758
cust_49919d4cd8c5,18-25,1862,2717,GB,company.example,mobile,high,69.98,12.91,0.0032
cust_58847855e3ac,18-25,1038,934,AE,outlook.com,mobile,high,267.92,23.04,0.0033
cust_47175b04d577,26-35,248,780,SG,company.example,mobile,medium,209.27,14.79,0.0485
cust_cdc2e20ea1b9,18-25,2357,451,DE,outlook.com,mobile,high,199.97,51.38,0.0173
cust_c09f9a70c7b7,51-65,378,2164,SG,outlook.com,mobile,high,166.09,57.33,0.0363
cust_f0b8a7aac405,51-65,1099,2233,DE,gmail.com,mobile,high,279.12,60.5,0.0574
cust_8a52c6c038de,18-25,1355,634,US,company.example,mobile,medium,57.52,57.05,0.0169
cust_ee25000a089f,18-25,388,2999,AE,gmail.com,mobile,high,254.02,30.66,0.0131
cust_75c8ecb32801,51-65,813,1291,GB,gmail.com,mobile,medium,95.99,56.16,0.0323
cust_4e8017e35b80,18-25,1654,294,US,company.example,mobile,high,179.45,45.48,0.0044
cust_0a30604f88cd,36-50,1874,2638,DE,company.example,mobile,medium,129.08,26.52,0.02
cust_30bdc9194f51,51-65,1910,1567,DE,outlook.com,mobile,medium,162.88,38.53,0.0421
cust_f807ca724f21,26-35,900,1001,IN,gmail.com,mobile,high,76.76,35.05,0.0295
cust_bc251c472368,26-35,245,1047,SG,gmail.com,mobile,high,224.54,15.77,0.0498
cust_79ac13fdeb49,18-25,1190,1486,AE,company.example,mobile,high,114.48,63.71,0.0644
cust_7a9f9f35deff,51-65,2971,1395,GB,outlook.com,mobile,high,239.1,53.37,0.0157
cust_582b7c1909a9,36-50,2886,2111,SG,company.example,mobile,medium,200.03,10.55,0.0035
cust_21bf0da10f89,36-50,639,1384,AE,company.example,mobile,high,28.87,53.76,0.0306
cust_cc8125b09e97,51-65,2299,1253,GB,company.example,mobile,medium,127.83,48.04,0.0193
cust_ba735de54ccf,26-35,2375,1070,DE,outlook.com,mobile,high,186.29,43.56,0.0277
cust_f6a62ca54737,51-65,2845,724,DE,company.example,mobile,high,185.11,51.63,0.0016
cust_0a630093fb13,26-35,238,801,GB,outlook.com,mobile,medium,62.68,26.93,0.066
cust_5d4911823f03,51-65,1592,2803,AE,outlook.com,mobile,medium,61.4,9.91,0.0458
cust_c0e542f94d6e,18-25,1103,789,SG,company.example,mobile,medium,138.6,64.65,0.0274
cust_998dad8dab7b,18-25,2778,2357,GB,gmail.com,mobile,medium,132.15,53.73,0.0472
cust_db5304f5747c,26-35,1183,178,AE,gmail.com,mobile,high,102.27,27.33,0.0143
cust_a05ec9187cfd,26-35,894,2039,US,gmail.com,mobile,medium,108.35,63.68,0.0021
cust_6add49a06227,26-35,1490,1754,AE,company.example,mobile,high,195.48,59.04,0.0322
cust_94e012315d70,51-65,2474,2693,IN,outlook.com,mobile,medium,168.06,13.6,0.0537
cust_e998eb2b92c7,51-65,2877,2630,AE,outlook.com,mobile,high,29.08,20.06,0.0775
cust_8f2587689111,26-35,272,2217,IN,gmail.com,mobile,medium,74.16,8.76,0.035
cust_b40cc41069ba,18-25,1040,2372,AE,outlook.com,mobile,medium,132.78,54.56,0.0673
cust_67c799289c6c,18-25,2557,1211,SG,company.example,mobile,high,84.24,46.55,0.0419
cust_b3171f9ffc18,18-25,805,1409,AE,company.example,mobile,medium,112.6,64.0,0.0542
cust_4c33190881bc,51-65,1651,2661,GB,outlook.com,mobile,medium,207.89,15.22,0.0377
cust_a47b1b82320c,51-65,113,698,AE,gmail.com,mobile,medium,223.23,45.4,0.0145
cust_acb1724cb8e9,51-65,2247,1765,US,gmail.com,mobile,medium,193.32,54.7,0.0175
cust_ba12338ffe96,26-35,802,397,GB,proton.me,mobile,high,191.13,57.37,0.322
cust_992fd775669f,26-35,559,247,AE,outlook.com,voip,medium,227.6,54.43,0.0247
cust_9ffa89acabb8,51-65,2912,940,DE,gmail.com,landline,high,56.09,27.93,0.0712
cust_0f79c06ccf1f,18-25,870,992,SG,company.example,mobile,high,56.9,54.06,0.073
cust_3ae700eeb22d,36-50,2438,504,US,company.example,landline,high,110.35,14.83,0.0279
cust_63a4400ba499,51-65,128,2334,AE,proton.me,mobile,medium,230.15,16.26,0.0777
cust_64b6ab338064,26-35,570,587,DE,proton.me,voip,medium,336.23,42.81,0.195
cust_11ddec803445,26-35,767,76,DE,proton.me,landline,medium,151.0,87.54,0.1118
cust_82adb8128dde,36-50,253,413,US,gmail.com,mobile,high,189.37,32.5,0.3216
cust_299964701b26,51-65,2518,1074,SG,proton.me,landline,medium,187.71,46.33,0.0435
cust_ec963692e61e,26-35,1354,2083,IN,proton.me,voip,high,231.98,42.78,0.0558
cust_a01bb461f877,51-65,813,472,GB,proton.me,voip,high,82.02,26.12,0.1646
cust_d597384f162e,18-25,487,504,GB,gmail.com,voip,high,141.31,43.79,0.0206
cust_70959cab2ac7,26-35,541,270,IN,gmail.com,mobile,high,343.86,63.33,0.11
cust_18310d8b82ea,36-50,866,524,AE,gmail.com,voip,high,277.82,45.71,0.0512
cust_67f079dc6c8f,36-50,95,2707,US,outlook.com,voip,medium,268.72,21.45,0.0706
cust_2c02a88bed3a,26-35,191,184,IN,proton.me,landline,low,259.1,85.72,0.1226
cust_386e3f1e025f,26-35,1338,465,DE,company.example,voip,low,102.46,58.15,0.0486
cust_bcb3689fa74e,36-50,796,2266,DE,proton.me,mobile,low,255.51,42.84,0.0195
cust_98e14b42449f,26-35,832,2662,DE,proton.me,mobile,medium,227.18,18.39,0.0201
cust_46f6cb9b472e,18-25,248,826,DE,outlook.com,landline,high,86.73,35.1,0.0728
cust_b4a53015dee3,26-35,2505,1298,US,company.example,mobile,medium,273.29,45.15,0.078
cust_18db423d0846,18-25,298,713,GB,gmail.com,mobile,medium,201.58,35.24,0.2997
cust_e26b5420b32a,36-50,2305,83,IN,gmail.com,voip,medium,225.82,6.9,0.0132
cust_2cd9c1012e29,26-35,971,2512,GB,outlook.com,voip,low,179.91,41.9,0.0003
