transaction_id,amount,risk_score,event_hour,billing_shipping_mismatch,customer_transaction_count,merchant_transaction_count,device_transaction_count,session_transaction_count,ip_transaction_count,customer_account_age_days,customer_historical_decline_rate,customer_historical_spend_mean,merchant_age_days,merchant_refund_rate,merchant_chargeback_rate,merchant_volume_growth_rate,device_ip_reputation_score,device_first_seen_days_ago,device_failed_login_count,label,attack_bucket,attack_subtype,currency_code,channel_code,rail_code,transaction_type_code,status_code,billing_country_code,shipping_country_code,merchant_category_code,payment_method_type_code,auth_result_code
txn_41c6ade2a40b,50.58,0.0776,14,0,4,5,5,1,1,1716.0,0.0313,97.08,3096.0,0.0229,0.0005,0.1666,0.1947,871.0,0.0,0,,,0,8,1,1,0,2,2,3,0,0
txn_c2d2bdcb73eb,14.52,0.178,4,0,4,6,5,1,1,353.0,0.0411,198.57,1761.0,0.0243,0.0052,0.066,0.1947,871.0,0.0,0,,,1,8,1,1,0,0,0,2,2,0
txn_d3babd780366,49.41,0.1412,12,0,4,6,5,1,2,353.0,0.0411,198.57,1599.0,0.0738,0.0026,0.1809,0.1947,871.0,0.0,0,,,0,4,1,1,0,3,3,3,3,0
txn_312f251c7288,6.75,0.1627,15,0,4,6,5,1,2,353.0,0.0411,198.57,936.0,0.0198,0.0118,0.0269,0.1947,871.0,0.0,0,,,0,8,1,1,0,2,2,2,2,0
txn_4dcd5c5b4f5b,9.86,0.2112,11,0,4,6,5,1,1,353.0,0.0411,198.57,983.0,0.0033,0.0042,0.3208,0.1947,871.0,0.0,0,,,0,10,1,1,0,2,2,3,1,0
txn_1d6ba91f198a,42.39,0.0531,12,0,4,6,5,1,2,2201.0,0.0369,35.27,1962.0,0.0102,0.0077,0.2298,0.17,351.0,1.0,0,,,4,4,1,1,0,4,4,1,3,0
txn_a307a9b90fa0,26.44,0.1386,11,0,4,6,5,1,1,2201.0,0.0369,35.27,1838.0,0.0263,0.0084,0.0979,0.17,351.0,1.0,0,,,1,10,4,1,0,3,3,3,1,0
txn_d859b976d957,17.55,0.1627,2,0,4,6,5,1,1,2201.0,0.0369,35.27,4546.0,0.0468,0.0064,0.1401,0.17,351.0,1.0,0,,,2,10,1,1,0,1,1,2,0,0
txn_01e25959fded,21.46,0.255,2,0,4,6,5,1,2,2201.0,0.0369,35.27,174.0,0.0307,0.0109,0.0235,0.17,351.0,1.0,0,,,3,6,4,1,0,3,3,3,3,0
txn_06cdd8aa8d06,35.25,0.1264,7,0,4,6,5,1,1,403.0,0.0232,168.56,586.0,0.0254,0.011,0.2833,0.17,351.0,1.0,0,,,4,4,1,1,0,3,3,3,0,0
txn_d9e46eb30b54,8.99,0.0741,15,0,4,6,5,1,1,403.0,0.0232,168.56,4262.0,0.0649,0.0077,0.2657,0.0346,249.0,0.0,0,,,1,8,1,1,0,5,5,0,0,0
txn_52daf3084756,15.3,0.0614,6,0,4,5,5,1,2,403.0,0.0232,168.56,1003.0,0.0577,0.0049,0.1719,0.0346,249.0,0.0,0,,,1,6,3,1,0,3,3,0,1,0
txn_186666b133c9,15.08,0.17,16,0,4,5,5,1,2,403.0,0.0232,168.56,2775.0,0.025,0.0097,0.1734,0.0346,249.0,0.0,0,,,0,10,3,1,0,2,2,6,3,0
txn_626ea8ea3dbc,9.53,0.2097,6,0,4,5,5,1,2,1832.0,0.0489,210.77,3942.0,0.076,0.0025,0.0486,0.0346,249.0,0.0,0,,,1,4,3,1,0,2,2,0,1,0
txn_e4e65d53655e,22.65,0.2791,15,0,4,5,5,1,1,1832.0,0.0489,210.77,1181.0,0.0215,0.0061,0.2735,0.0346,249.0,0.0,0,,,3,6,1,1,0,0,0,3,0,0
txn_55f96b81db31,91.68,0.268,15,0,4,5,5,1,1,1832.0,0.0489,210.77,4557.0,0.0435,0.0062,0.1021,0.1559,1430.0,0.0,0,,,1,8,4,1,0,4,4,1,1,0
txn_cc3b2532dd56,16.07,0.0496,11,0,4,5,5,1,1,1832.0,0.0489,210.77,4951.0,0.0131,0.002,0.3476,0.1559,1430.0,0.0,0,,,3,10,3,1,0,3,3,0,0,0
txn_d422205dcfe9,79.7,0.2233,19,0,4,5,5,1,1,1659.0,0.0502,130.05,349.0,0.0495,0.0138,0.1588,0.1559,1430.0,0.0,0,,,1,8,4,1,0,5,5,5,2,0
txn_4126188cc2b1,44.04,0.2425,8,0,4,5,5,1,2,1659.0,0.0502,130.05,3096.0,0.0229,0.0005,0.1666,0.1559,1430.0,0.0,0,,,0,4,1,1,0,4,4,1,0,0
txn_18c95871a86d,15.06,0.2017,17,0,4,6,5,1,2,1659.0,0.0502,130.05,1761.0,0.0243,0.0052,0.066,0.1559,1430.0,0.0,0,,,3,4,1,1,0,0,0,0,3,0
txn_ba2dc718e9c9,32.57,0.212,19,0,4,6,5,1,2,1659.0,0.0502,130.05,1599.0,0.0738,0.0026,0.1809,0.0033,641.0,0.0,0,,,1,6,3,1,0,0,0,6,2,0
txn_c515096d7361,75.54,0.1139,19,0,4,6,5,1,2,2282.0,0.0184,106.24,936.0,0.0198,0.0118,0.0269,0.0033,641.0,0.0,0,,,2,4,1,1,0,3,3,2,0,0
txn_3a4065129c2c,69.98,0.2717,12,0,4,6,5,1,1,2282.0,0.0184,106.24,983.0,0.0033,0.0042,0.3208,0.0033,641.0,0.0,0,,,2,8,3,1,0,3,3,4,1,0
txn_465e778fdece,20.89,0.1366,15,0,4,6,5,1,1,2282.0,0.0184,106.24,1962.0,0.0102,0.0077,0.2298,0.0033,641.0,0.0,0,,,4,10,1,1,0,5,5,1,2,0
txn_ec60b8aa307c,39.4,0.059,16,0,4,6,5,1,2,2282.0,0.0184,106.24,1838.0,0.0263,0.0084,0.0979,0.0033,641.0,0.0,0,,,3,8,4,1,0,1,1,0,3,0
txn_2b1713ca7a82,34.54,0.2523,12,0,4,6,5,1,1,2996.0,0.0568,267.29,4546.0,0.0468,0.0064,0.1401,0.2001,534.0,1.0,0,,,0,4,3,1,0,0,0,5,3,0
txn_3debab9cd7df,34.48,0.0762,15,0,4,6,5,1,1,2996.0,0.0568,267.29,174.0,0.0307,0.0109,0.0235,0.2001,534.0,1.0,0,,,1,10,3,1,0,5,5,6,1,0
txn_3e2c458de003,28.04,0.1635,13,0,4,6,5,1,2,2996.0,0.0568,267.29,586.0,0.0254,0.011,0.2833,0.2001,534.0,1.0,0,,,0,10,3,1,0,2,2,6,0,0
txn_9c0e215391d2,70.78,0.0415,9,0,4,6,5,1,1,2996.0,0.0568,267.29,4262.0,0.0649,0.0077,0.2657,0.2001,534.0,1.0,0,,,2,8,1,1,0,2,2,3,1,0
txn_4c6522969cfd,6.42,0.2093,17,0,4,5,5,1,1,1470.0,0.0246,212.06,1003.0,0.0577,0.0049,0.1719,0.2001,534.0,1.0,0,,,4,4,4,1,0,2,2,5,3,0
txn_ea28de44bcf5,8.76,0.0473,3,0,4,5,5,1,1,1470.0,0.0246,212.06,2775.0,0.025,0.0097,0.1734,0.0723,237.0,1.0,0,,,4,10,4,1,0,5,5,2,3,0
txn_59fce9e95f2c,69.96,0.0767,16,0,4,5,5,1,1,1470.0,0.0246,212.06,3942.0,0.076,0.0025,0.0486,0.0723,237.0,1.0,0,,,0,8,4,1,0,1,1,6,3,0
txn_cf9ff32b920d,21.24,0.1339,18,0,4,5,5,1,2,1470.0,0.0246,212.06,1181.0,0.0215,0.0061,0.2735,0.0723,237.0,1.0,0,,,3,8,4,1,0,3,3,1,0,0
txn_f631ef3f55c2,35.29,0.0978,10,0,4,5,5,1,1,206.0,0.003,202.36,4557.0,0.0435,0.0062,0.1021,0.0723,237.0,1.0,0,,,0,8,3,1,0,5,5,3,3,0
txn_8ccedb43cc52,49.76,0.0646,10,0,4,5,5,1,1,206.0,0.003,202.36,4951.0,0.0131,0.002,0.3476,0.0723,237.0,1.0,0,,,4,10,3,1,0,1,1,1,1,0
txn_affbd4c9c276,18.02,0.2216,4,0,4,5,5,1,1,206.0,0.003,202.36,349.0,0.0495,0.0138,0.1588,0.1611,698.0,1.0,0,,,2,6,3,1,0,5,5,1,3,0
txn_feee4662f51c,80.75,0.0626,17,0,4,5,5,1,2,206.0,0.003,202.36,3096.0,0.0229,0.0005,0.1666,0.1611,698.0,1.0,0,,,0,4,4,1,0,4,4,0,3,0
txn_58a2fbf81de9,24.44,0.1992,6,0,4,6,5,1,1,1817.0,0.0413,66.93,1761.0,0.0243,0.0052,0.066,0.1611,698.0,1.0,0,,,4,10,3,1,0,4,4,3,2,0
txn_2b2d42a02389,6.15,0.185,7,0,4,6,5,1,2,1817.0,0.0413,66.93,1599.0,0.0738,0.0026,0.1809,0.1611,698.0,1.0,0,,,4,6,3,1,0,5,5,1,3,0
txn_4ab72c1c8182,58.85,0.2637,4,0,4,6,5,1,2,1817.0,0.0413,66.93,936.0,0.0198,0.0118,0.0269,0.1611,698.0,1.0,0,,,0,6,1,1,0,4,4,6,0,0
txn_a87726d6c876,41.52,0.1906,4,0,4,6,5,1,1,1817.0,0.0413,66.93,983.0,0.0033,0.0042,0.3208,0.0711,1133.0,1.0,0,,,0,4,1,1,0,1,1,1,1,0
txn_711ddcdb2e99,50.2,0.2794,1,0,4,6,5,1,1,217.0,0.0502,94.41,1962.0,0.0102,0.0077,0.2298,0.0711,1133.0,1.0,0,,,0,6,3,1,0,3,3,3,3,0
txn_08c6712f201f,6.09,0.2384,8,0,4,6,5,1,2,217.0,0.0502,94.41,1838.0,0.0263,0.0084,0.0979,0.0711,1133.0,1.0,0,,,4,10,4,1,0,4,4,3,0,0
txn_a3fb8db48b51,89.06,0.2233,3,0,4,6,5,1,1,217.0,0.0502,94.41,4546.0,0.0468,0.0064,0.1401,0.0711,1133.0,1.0,0,,,4,6,4,1,0,2,2,1,0,0
txn_c69b3c0dd735,26.01,0.1149,1,0,4,6,5,1,1,217.0,0.0502,94.41,174.0,0.0307,0.0109,0.0235,0.0711,1133.0,1.0,0,,,3,8,1,1,0,1,1,4,0,0
txn_05a066a2f9ba,248.04,0.2052,14,0,4,6,5,1,2,1095.0,0.0558,104.48,586.0,0.0254,0.011,0.2833,0.0271,631.0,1.0,0,,,0,4,1,1,0,0,0,1,1,0
txn_177405a51d6b,92.7,0.2079,10,0,4,6,5,1,2,1095.0,0.0558,104.48,4262.0,0.0649,0.0077,0.2657,0.0271,631.0,1.0,0,,,4,6,1,1,0,5,5,1,2,0
txn_83764358940a,5.42,0.0399,10,0,4,5,5,1,1,1095.0,0.0558,104.48,1003.0,0.0577,0.0049,0.1719,0.0271,631.0,1.0,0,,,0,10,1,1,0,5,5,1,0,0
txn_70db3b0a6af4,6.66,0.2379,10,0,4,5,5,1,1,1095.0,0.0558,104.48,2775.0,0.025,0.0097,0.1734,0.0271,631.0,1.0,0,,,2,4,3,1,0,2,2,6,1,0
txn_5d22b555e397,33.88,0.0794,15,0,4,5,5,1,1,145.0,0.0125,240.31,3942.0,0.076,0.0025,0.0486,0.0271,631.0,1.0,0,,,0,10,1,1,0,3,3,1,3,0
txn_7cd1b8f35696,27.74,0.2123,7,0,4,5,5,1,2,145.0,0.0125,240.31,1181.0,0.0215,0.0061,0.2735,0.0219,1458.0,1.0,0,,,4,10,1,1,0,4,4,4,3,0
txn_0e213b5d9231,26.0,0.0584,10,0,4,5,5,1,1,145.0,0.0125,240.31,4557.0,0.0435,0.0062,0.1021,0.0219,1458.0,1.0,0,,,1,4,1,1,0,2,2,3,1,0
txn_2c237d6568dc,38.38,0.2204,3,0,4,5,5,1,1,145.0,0.0125,240.31,4951.0,0.0131,0.002,0.3476,0.0219,1458.0,1.0,0,,,4,8,4,1,0,5,5,0,1,0
txn_11614eb9963d,48.93,0.1943,16,0,4,5,5,1,1,1516.0,0.0344,140.25,349.0,0.0495,0.0138,0.1588,0.0219,1458.0,1.0,0,,,1,8,1,1,0,2,2,4,2,0
txn_93ea54b814fb,18.08,0.2169,10,0,4,5,5,1,2,1516.0,0.0344,140.25,3096.0,0.0229,0.0005,0.1666,0.0219,1458.0,1.0,0,,,0,6,4,1,0,0,0,5,1,0
txn_f8ffb49d6b6b,4.25,0.2039,6,0,4,6,5,1,1,1516.0,0.0344,140.25,1761.0,0.0243,0.0052,0.066,0.2146,1082.0,0.0,0,,,4,10,1,1,0,5,5,6,1,0
txn_0b56a104eb28,14.28,0.0395,7,0,4,6,5,1,1,1516.0,0.0344,140.25,1599.0,0.0738,0.0026,0.1809,0.2146,1082.0,0.0,0,,,0,6,3,1,0,1,1,5,1,0
txn_5ca2522836bf,53.41,0.2027,9,0,4,6,5,1,2,1824.0,0.0251,69.76,936.0,0.0198,0.0118,0.0269,0.2146,1082.0,0.0,0,,,1,6,3,1,0,0,0,0,0,0
txn_ea06e3733748,31.3,0.0873,21,0,4,6,5,1,1,1824.0,0.0251,69.76,983.0,0.0033,0.0042,0.3208,0.2146,1082.0,0.0,0,,,3,4,4,1,0,0,0,6,3,0
txn_87d7fc7a12d6,75.83,0.0518,2,0,4,6,5,1,1,1824.0,0.0251,69.76,1962.0,0.0102,0.0077,0.2298,0.2146,1082.0,0.0,0,,,3,10,3,1,0,2,2,4,3,0
txn_dcaff1485ffa,61.95,0.1637,4,0,4,6,5,1,1,1824.0,0.0251,69.76,1838.0,0.0263,0.0084,0.0979,0.1681,270.0,0.0,0,,,0,6,3,1,0,3,3,4,3,0
txn_327b71b5905f,20.9,0.1711,4,0,4,6,5,1,2,1452.0,0.0125,215.77,4546.0,0.0468,0.0064,0.1401,0.1681,270.0,0.0,0,,,1,6,4,1,0,4,4,0,2,0
txn_c88943d62494,44.88,0.2726,8,0,4,6,5,1,1,1452.0,0.0125,215.77,174.0,0.0307,0.0109,0.0235,0.1681,270.0,0.0,0,,,4,6,1,1,0,1,1,5,2,0
txn_27c2ff9d95f6,76.44,0.1047,3,0,4,6,5,1,1,1452.0,0.0125,215.77,586.0,0.0254,0.011,0.2833,0.1681,270.0,0.0,0,,,3,10,3,1,0,3,3,3,2,0
txn_0ced9dba2aa4,112.86,0.2584,4,0,4,6,5,1,1,1452.0,0.0125,215.77,4262.0,0.0649,0.0077,0.2657,0.1681,270.0,0.0,0,,,1,10,1,1,0,0,0,2,1,0
txn_3e5f49b1ef69,7.68,0.5979,9,0,85,85,1,3,2,215.0,0.0396,246.54,439.0,0.1313,0.0031,0.5974,0.0,0.0,0.0,1,credential_based_fraud,card_testing,0,0,1,1,0,4,4,0,2,0
txn_b1a89d1f6dd8,6.55,0.825,9,0,85,85,63,3,3,215.0,0.0396,246.54,439.0,0.1313,0.0031,0.5974,0.4086,165.0,0.0,1,credential_based_fraud,card_testing,1,0,1,1,1,2,2,2,2,2
txn_dad3e8df4fb4,4.83,0.7484,9,1,85,85,63,3,4,215.0,0.0396,246.54,439.0,0.1313,0.0031,0.5974,0.4086,165.0,0.0,1,credential_based_fraud,card_testing,4,0,1,1,1,4,2,0,2,2
txn_1dad71200c4a,3.35,0.5147,9,0,85,85,63,3,5,215.0,0.0396,246.54,439.0,0.1313,0.0031,0.5974,0.4086,165.0,0.0,1,credential_based_fraud,card_testing,1,0,1,1,0,5,5,3,1,0
txn_785e46f55609,5.76,0.6569,9,0,85,85,1,3,6,215.0,0.0396,246.54,439.0,0.1313,0.0031,0.5974,0.0,0.0,0.0,1,credential_based_fraud,card_testing,4,0,1,1,1,2,2,2,2,2
txn_a36bacc01a9d,2.52,0.7751,10,0,85,85,63,3,7,215.0,0.0396,246.54,439.0,0.1313,0.0031,0.5974,0.4086,165.0,0.0,1,credential_based_fraud,card_testing,3,0,1,1,1,3,3,6,1,2
txn_ff47f4c53f49,2.87,0.802,10,0,85,85,63,3,8,215.0,0.0396,246.54,439.0,0.1313,0.0031,0.5974,0.4086,165.0,0.0,1,credential_based_fraud,card_testing,0,0,1,1,1,5,5,0,2,1
txn_8d116f66a2a8,2.09,0.5071,10,0,85,85,63,3,9,215.0,0.0396,246.54,439.0,0.1313,0.0031,0.5974,0.4086,165.0,0.0,1,credential_based_fraud,card_testing,1,0,1,1,1,0,0,4,1,2
txn_76964d5cf2d6,6.1,0.591,10,0,85,85,1,3,10,215.0,0.0396,246.54,439.0,0.1313,0.0031,0.5974,0.0,0.0,0.0,1,credential_based_fraud,card_testing,1,0,1,1,1,3,3,2,1,2
txn_5106ac76a3cb,0.85,0.7557,10,0,85,85,63,3,11,215.0,0.0396,246.54,439.0,0.1313,0.0031,0.5974,0.4086,165.0,0.0,1,credential_based_fraud,card_testing,4,0,1,1,0,3,3,6,2,0
txn_8762a93c8d06,3.36,0.8242,10,0,85,85,63,3,11,215.0,0.0396,246.54,439.0,0.1313,0.0031,0.5974,0.4086,165.0,0.0,1,credential_based_fraud,card_testing,1,0,1,1,1,4,4,2,1,2
txn_5197dda934ca,5.61,0.7467,10,0,85,85,63,3,12,215.0,0.0396,246.54,439.0,0.1313,0.0031,0.5974,0.4086,165.0,0.0,1,credential_based_fraud,card_testing,3,0,1,1,1,5,5,1,1,1
txn_611f25b0d334,3.9,0.6468,10,0,85,85,1,3,13,215.0,0.0396,246.54,439.0,0.1313,0.0031,0.5974,0.0,0.0,0.0,1,credential_based_fraud,card_testing,0,0,1,1,0,2,2,2,2,0
txn_837a0dc1ab20,6.81,0.511,10,0,85,85,63,3,14,215.0,0.0396,246.54,439.0,0.1313,0.0031,0.5974,0.4086,165.0,0.0,1,credential_based_fraud,card_testing,3,0,1,1,1,5,5,2,2,2
txn_f91d2bb11697,4.99,0.8081,10,0,85,85,63,3,15,215.0,0.0396,246.54,439.0,0.1313,0.0031,0.5974,0.4086,165.0,0.0,1,credential_based_fraud,card_testing,1,0,1,1,1,3,3,0,2,1
txn_961bd429d906,4.76,0.7648,10,0,85,85,63,3,16,215.0,0.0396,246.54,439.0,0.1313,0.0031,0.5974,0.4086,165.0,0.0,1,credential_based_fraud,card_testing,4,0,1,1,0,2,2,0,1,0
txn_0f6b2a777378,5.45,0.6544,10,0,85,85,1,3,17,215.0,0.0396,246.54,439.0,0.1313,0.0031,0.5974,0.0,0.0,0.0,1,credential_based_fraud,card_testing,3,0,1,1,1,0,0,6,1,1
txn_4b9936ea3562,7.47,0.6052,10,0,85,85,63,3,18,215.0,0.0396,246.54,439.0,0.1313,0.0031,0.5974,0.4086,165.0,0.0,1,credential_based_fraud,card_testing,2,0,1,1,1,0,0,3,1,1
txn_658326e22a2c,4.38,0.477,10,0,85,85,63,3,19,215.0,0.0396,246.54,439.0,0.1313,0.0031,0.5974,0.4086,165.0,0.0,1,credential_based_fraud,card_testing,4,0,1,1,0,1,1,6,2,0
txn_5ac058390fee,4.91,0.5401,10,0,85,85,63,3,18,215.0,0.0396,246.54,439.0,0.1313,0.0031,0.5974,0.4086,165.0,0.0,1,credential_based_fraud,card_testing,4,0,1,1,1,5,5,0,2,1
txn_455227f53b50,4.36,0.5345,10,0,85,85,1,3,19,215.0,0.0396,246.54,439.0,0.1313,0.0031,0.5974,0.0,0.0,0.0,1,credential_based_fraud,card_testing,0,0,1,1,1,5,5,3,1,1
txn_7bc2e5ef0ccf,4.82,0.7616,10,0,85,85,63,3,19,215.0,0.0396,246.54,439.0,0.1313,0.0031,0.5974,0.4086,165.0,0.0,1,credential_based_fraud,card_testing,2,0,1,1,0,3,3,1,1,0
txn_8df1cc6e159b,3.16,0.7102,11,0,85,85,63,3,20,215.0,0.0396,246.54,439.0,0.1313,0.0031,0.5974,0.4086,165.0,0.0,1,credential_based_fraud,card_testing,1,0,1,1,1,3,3,4,2,2
txn_ed8980e8518e,5.96,0.5253,11,0,85,85,63,3,20,215.0,0.0396,246.54,439.0,0.1313,0.0031,0.5974,0.4086,165.0,0.0,1,credential_based_fraud,card_testing,4,0,1,1,1,1,1,6,2,2
txn_2c5073a302e9,3.97,0.4718,11,0,85,85,1,3,20,215.0,0.0396,246.54,439.0,0.1313,0.0031,0.5974,0.0,0.0,0.0,1,credential_based_fraud,card_testing,4,0,1,1,0,4,4,4,2,0
