transaction_id,amount,risk_score,event_hour,billing_shipping_mismatch,customer_transaction_count,merchant_transaction_count,device_transaction_count,session_transaction_count,ip_transaction_count,customer_txn_count_1h_prior,device_txn_count_1h_prior,customer_decline_count_24h_prior,customer_amount_mean_prior,customer_amount_deviation_ratio,minutes_since_customer_event,minutes_since_device_event,customer_account_age_days,customer_historical_decline_rate,customer_historical_spend_mean,merchant_age_days,merchant_refund_rate,merchant_chargeback_rate,merchant_volume_growth_rate,device_ip_reputation_score,device_first_seen_days_ago,device_failed_login_count,label,attack_bucket,attack_subtype,attack_id,scenario_id,simulation_segment,currency_code,channel_code,rail_code,transaction_type_code,status_code,billing_country_code,shipping_country_code,merchant_category_code,payment_method_type_code,auth_result_code
txn_34ac9ef571e6,68.5,0.1023,3,0,3.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,26.7,1.5655,24.0,44.0,2687.0,0.0079,263.43,976.0,0.0666,0.0119,0.3341,0.1005,209.0,1.0,0,,,,,routine_benign,1,4,3,1,0,0,0,3,1,0
txn_59a2fe596426,44.35,0.2158,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.65,1.6637,47.0,1440.0,2687.0,0.0079,263.43,3952.0,0.0039,0.0064,0.2464,0.1005,209.0,1.0,0,,,,,routine_benign,1,4,1,1,0,4,4,4,1,0
txn_56d0609fa109,32.14,0.105,2,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,76.53,0.58,81.0,46.0,1756.0,0.0792,270.7,2258.0,0.0111,0.0087,0.0514,0.1005,209.0,1.0,0,,,,,routine_benign,1,8,3,1,0,5,5,1,1,0
txn_4567c4cde7b7,29.88,0.0799,4,0,3.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,47.64,0.3728,34.0,34.0,1756.0,0.0792,270.7,2538.0,0.0221,0.0123,0.1388,0.1005,209.0,1.0,0,,,,,routine_benign,3,10,1,1,0,4,4,4,3,0
txn_917948913213,34.25,0.3454,4,0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,54.335,0.3697,96.0,52.0,1756.0,0.0792,270.7,2954.0,0.0315,0.0076,0.2489,0.1005,209.0,1.0,0,,,,,routine_benign,0,8,4,1,0,5,5,4,2,0
txn_5a748823564c,76.53,0.3577,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1440.0,7.0,1756.0,0.0792,270.7,2201.0,0.0634,0.0044,0.3483,0.0753,87.0,0.0,0,,,,,routine_benign,1,4,3,1,0,3,3,4,3,0
txn_ba500d83f947,21.42,0.4894,4,0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,118.845,0.8198,126.0,126.0,1404.0,0.0329,167.0,3960.0,0.0291,0.0043,0.14,0.0753,87.0,0.0,0,,,,,atypical_benign,0,4,4,1,1,1,1,2,2,2
txn_247601281e67,51.83,0.2864,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,1404.0,0.0329,167.0,4424.0,0.0212,0.0049,0.2499,0.0753,87.0,0.0,0,,,,,routine_benign,4,8,3,1,0,2,2,1,2,0
txn_ee2a1bca658d,33.52,0.0778,4,0,3.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,86.37,0.6119,12.0,12.0,1404.0,0.0329,167.0,712.0,0.0686,0.0107,0.2338,0.0753,87.0,0.0,0,,,,,routine_benign,2,8,3,1,0,2,2,3,0,0
txn_775c9fd8ae76,185.86,0.5655,1,0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,51.83,2.586,46.0,39.0,1404.0,0.0329,167.0,427.0,0.0554,0.0089,0.0718,0.0753,87.0,0.0,0,,,,,atypical_benign,1,10,1,1,0,1,1,4,1,0
txn_f24567c918e8,46.73,0.2761,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,2231.0,0.0701,220.27,4063.0,0.0643,0.0136,0.0121,0.2241,504.0,1.0,0,,,,,routine_benign,3,8,1,1,0,3,3,5,0,0
txn_c821c103346c,123.35,0.2643,6,0,3.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,37.1167,2.3233,4.0,4.0,2231.0,0.0701,220.27,2814.0,0.0449,0.0034,0.1579,0.2241,504.0,1.0,0,,,,,routine_benign,1,6,3,1,0,4,4,5,2,0
txn_29a289332c36,22.61,0.3168,6,0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,44.37,0.4904,144.0,110.0,2231.0,0.0701,220.27,2885.0,0.0702,0.0123,0.3066,0.2241,504.0,1.0,0,,,,,routine_benign,2,4,1,1,0,2,2,6,0,0
txn_00b1384bc661,42.01,0.0966,3,0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,46.73,0.101,110.0,110.0,2231.0,0.0701,220.27,214.0,0.0285,0.0009,0.2845,0.2241,504.0,1.0,0,,,,,routine_benign,2,6,3,1,0,3,3,4,2,0
txn_c13154d09aba,25.55,0.1837,4,0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,9.04,1.8263,186.0,34.0,2571.0,0.0748,252.66,424.0,0.0799,0.0047,0.1834,0.2241,504.0,1.0,0,,,,,routine_benign,0,6,4,1,0,3,3,6,2,0
txn_d57b99a8cc53,30.47,0.4999,5,0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,17.295,0.7618,86.0,154.0,2571.0,0.0748,252.66,2402.0,0.0095,0.0084,0.086,0.0386,1052.0,1.0,0,,,,,atypical_benign,4,8,1,1,0,3,3,4,1,0
txn_8a990305aa8c,9.04,0.1204,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,2571.0,0.0748,252.66,3232.0,0.0626,0.0079,0.0436,0.0386,1052.0,1.0,0,,,,,routine_benign,4,4,4,1,0,2,2,0,1,0
txn_1f534183e6ad,305.42,0.6494,10,1,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,21.6867,13.0833,271.0,271.0,2571.0,0.0748,252.66,3990.0,0.0719,0.0017,0.2548,0.0386,1052.0,1.0,0,,,,,atypical_benign,1,4,3,1,0,2,3,5,3,0
txn_d2e1c7881702,425.48,0.6057,3,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,37.34,10.3948,106.0,118.0,876.0,0.0318,243.47,976.0,0.0666,0.0119,0.3341,0.0386,1052.0,1.0,0,,,,,atypical_benign,3,10,3,1,0,5,2,5,0,0
txn_f7e6768d6e91,29.1,0.1751,12,0,3.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,162.2567,0.8207,43.0,104.0,876.0,0.0318,243.47,3952.0,0.0039,0.0064,0.2464,0.0386,1052.0,1.0,0,,,,,routine_benign,1,4,3,1,0,2,2,1,3,0
txn_991647e01c50,37.34,0.2252,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,876.0,0.0318,243.47,2258.0,0.0111,0.0087,0.0514,0.166,523.0,1.0,0,,,,,routine_benign,1,10,4,1,0,2,2,1,2,0
txn_f42976b67a1b,23.95,0.2844,11,0,2.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,231.41,0.8965,486.0,36.0,876.0,0.0318,243.47,2538.0,0.0221,0.0123,0.1388,0.166,523.0,1.0,0,,,,,routine_benign,1,4,1,1,0,5,5,2,3,0
txn_179aa9fecb46,12.86,0.4326,3,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,134.0,152.0,0.0644,109.85,2954.0,0.0315,0.0076,0.2489,0.166,523.0,1.0,0,,,,,atypical_benign,2,6,3,1,0,3,4,4,3,0
txn_e07c6c345784,249.07,0.2708,10,0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,49.52,4.0297,347.0,403.0,152.0,0.0644,109.85,2201.0,0.0634,0.0044,0.3483,0.166,523.0,1.0,0,,,,,atypical_benign,0,8,1,1,1,4,4,3,0,2
txn_6c1bfd5b7231,28.56,0.2266,10,0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,116.0367,0.7539,19.0,19.0,152.0,0.0644,109.85,3960.0,0.0291,0.0043,0.14,0.166,523.0,1.0,0,,,,,routine_benign,1,8,1,1,0,0,0,2,2,0
txn_41c6ade2a40b,86.18,0.1047,4,0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,12.86,5.7014,56.0,28.0,152.0,0.0644,109.85,4424.0,0.0212,0.0049,0.2499,0.0469,1381.0,1.0,0,,,,,routine_benign,0,4,1,1,0,3,3,3,3,0
txn_c2d2bdcb73eb,175.68,0.3151,4,0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,49.24,2.5678,104.0,104.0,585.0,0.0593,63.02,712.0,0.0686,0.0107,0.2338,0.0469,1381.0,1.0,0,,,,,routine_benign,1,8,3,1,0,2,2,6,3,0
txn_d3babd780366,49.24,0.1893,2,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,585.0,0.0593,63.02,427.0,0.0554,0.0089,0.0718,0.0469,1381.0,1.0,0,,,,,routine_benign,3,4,4,1,0,3,3,6,2,0
txn_312f251c7288,34.42,0.2086,13,0,3.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,95.17,0.6383,56.0,56.0,585.0,0.0593,63.02,4063.0,0.0643,0.0136,0.0121,0.0469,1381.0,1.0,0,,,,,atypical_benign,1,10,1,1,0,5,5,3,0,0
txn_4dcd5c5b4f5b,60.59,0.3208,13,0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,112.46,0.4612,528.0,500.0,585.0,0.0593,63.02,2814.0,0.0449,0.0034,0.1579,0.0469,1381.0,1.0,0,,,,,atypical_benign,3,8,3,1,0,5,5,3,2,0
txn_1d6ba91f198a,10.79,0.0401,3,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,29.61,0.6356,77.0,77.0,1664.0,0.0469,188.69,2885.0,0.0702,0.0123,0.3066,0.0325,1468.0,1.0,0,,,,,routine_benign,2,6,3,1,0,4,4,6,3,0
txn_a307a9b90fa0,29.61,0.2773,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,1664.0,0.0469,188.69,214.0,0.0285,0.0009,0.2845,0.0325,1468.0,1.0,0,,,,,routine_benign,3,8,4,1,0,4,4,1,3,0
txn_d859b976d957,33.26,0.3587,8,0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,23.4367,0.4191,289.0,289.0,1664.0,0.0469,188.69,424.0,0.0799,0.0047,0.1834,0.0325,1468.0,1.0,0,,,,,routine_benign,1,4,3,1,0,5,5,0,1,0
txn_01e25959fded,29.91,0.3548,3,0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,20.2,0.4807,15.0,15.0,1664.0,0.0469,188.69,2402.0,0.0095,0.0084,0.086,0.0325,1468.0,1.0,0,,,,,routine_benign,2,4,1,1,0,3,3,3,3,0
txn_06cdd8aa8d06,101.29,0.0741,14,0,2.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,394.915,0.7435,25.0,376.0,1795.0,0.0634,66.43,3232.0,0.0626,0.0079,0.0436,0.0325,1468.0,1.0,0,,,,,routine_benign,1,4,1,1,0,3,3,0,1,0
txn_d9e46eb30b54,740.69,0.5773,14,1,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,49.14,14.0731,197.0,197.0,1795.0,0.0634,66.43,3990.0,0.0719,0.0017,0.2548,0.1776,1214.0,0.0,0,,,,,atypical_benign,0,10,3,1,0,2,0,3,0,0
txn_52daf3084756,5.37,0.0438,19,0,3.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,297.04,0.9819,270.0,295.0,1795.0,0.0634,66.43,976.0,0.0666,0.0119,0.3341,0.1776,1214.0,0.0,0,,,,,routine_benign,4,6,1,1,0,3,3,1,0,0
txn_186666b133c9,49.14,0.2787,10,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,82.0,1795.0,0.0634,66.43,3952.0,0.0039,0.0064,0.2464,0.1776,1214.0,0.0,0,,,,,atypical_benign,3,6,3,1,0,2,5,6,2,0
txn_626ea8ea3dbc,19.5,0.2822,9,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,949.0,0.0399,183.98,2258.0,0.0111,0.0087,0.0514,0.1776,1214.0,0.0,0,,,,,routine_benign,4,6,1,1,0,3,3,2,0,0
txn_e4e65d53655e,11.74,0.3252,19,0,3.0,7.0,4.0,0.0,2.0,0.0,1.0,0.0,44.2333,0.7346,76.0,26.0,949.0,0.0399,183.98,2538.0,0.0221,0.0123,0.1388,0.1776,1214.0,0.0,0,,,,,routine_benign,3,4,1,1,0,3,3,5,2,0
txn_55f96b81db31,92.27,0.3195,18,0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,20.215,3.5644,131.0,74.0,949.0,0.0399,183.98,2954.0,0.0315,0.0076,0.2489,0.2293,193.0,1.0,0,,,,,routine_benign,0,10,3,1,0,1,1,1,1,0
txn_cc3b2532dd56,20.93,0.3515,16,0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,19.5,0.0733,393.0,333.0,949.0,0.0399,183.98,2201.0,0.0634,0.0044,0.3483,0.2293,193.0,1.0,0,,,,,routine_benign,0,4,4,1,0,0,0,5,2,0
txn_d422205dcfe9,12.78,0.1561,8,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,2387.0,0.0278,203.25,3960.0,0.0291,0.0043,0.14,0.2293,193.0,1.0,0,,,,,routine_benign,1,10,3,1,0,0,0,1,0,0
txn_4126188cc2b1,28.71,0.0816,10,0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,12.78,1.2465,116.0,116.0,2387.0,0.0278,203.25,4424.0,0.0212,0.0049,0.2499,0.2293,193.0,1.0,0,,,,,routine_benign,0,10,3,1,0,2,2,4,1,0
txn_18c95871a86d,334.89,0.3923,17,1,3.0,6.0,3.0,0.0,0.0,0.0,1.0,0.0,67.8233,3.9377,146.0,57.0,2387.0,0.0278,203.25,712.0,0.0686,0.0107,0.2338,0.2293,193.0,1.0,0,,,,,atypical_benign,4,6,1,1,0,4,0,0,2,0
txn_ba2dc718e9c9,161.98,0.0423,14,0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,20.745,6.8081,244.0,68.0,2387.0,0.0278,203.25,427.0,0.0554,0.0089,0.0718,0.2055,1319.0,0.0,0,,,,,routine_benign,1,4,1,1,0,5,5,0,0,0
txn_c515096d7361,61.73,0.5758,21,1,3.0,7.0,4.0,0.0,1.0,0.0,0.0,0.0,25.2167,1.448,476.0,408.0,2320.0,0.0584,153.46,4063.0,0.0643,0.0136,0.0121,0.2055,1319.0,0.0,0,,,,,atypical_benign,2,4,4,1,0,2,1,3,2,0
txn_3a4065129c2c,11.13,0.2238,5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,2320.0,0.0584,153.46,2814.0,0.0449,0.0034,0.1579,0.2055,1319.0,0.0,0,,,,,routine_benign,1,4,3,1,0,5,5,3,3,0
txn_465e778fdece,16.15,0.2942,13,0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,29.75,0.4571,222.0,222.0,2320.0,0.0584,153.46,2885.0,0.0702,0.0123,0.3066,0.2055,1319.0,0.0,0,,,,,routine_benign,1,10,4,1,0,5,5,6,0,0
txn_ec60b8aa307c,48.37,0.1678,9,0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,11.13,3.3459,248.0,248.0,2320.0,0.0584,153.46,214.0,0.0285,0.0009,0.2845,0.2055,1319.0,0.0,0,,,,,routine_benign,0,8,4,1,0,5,5,0,2,0
txn_2b1713ca7a82,40.22,0.2517,6,0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1440.0,40.0,194.0,0.0106,250.54,424.0,0.0799,0.0047,0.1834,0.1664,1037.0,1.0,0,,,,,routine_benign,0,6,1,1,0,5,5,0,2,0
txn_3debab9cd7df,25.31,0.2111,17,0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,27.41,0.0766,665.0,665.0,194.0,0.0106,250.54,2402.0,0.0095,0.0084,0.086,0.1664,1037.0,1.0,0,,,,,routine_benign,2,4,1,1,0,0,0,4,0,0
txn_3e2c458de003,14.6,0.6103,6,0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,40.22,0.637,12.0,12.0,194.0,0.0106,250.54,3232.0,0.0626,0.0079,0.0436,0.1664,1037.0,1.0,0,,,,,atypical_benign,4,4,3,1,1,4,4,2,2,1
txn_9c0e215391d2,22.16,0.133,18,0,3.0,5.0,4.0,0.0,0.0,0.0,0.0,1.0,26.71,0.1703,97.0,97.0,194.0,0.0106,250.54,3990.0,0.0719,0.0017,0.2548,0.1664,1037.0,1.0,0,,,,,routine_benign,2,6,3,1,0,0,0,6,1,0
txn_4c6522969cfd,54.57,0.2042,5,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,949.0,0.0347,42.79,976.0,0.0666,0.0119,0.3341,0.1664,1037.0,1.0,0,,,,,atypical_benign,4,8,1,1,1,5,0,6,0,2
txn_ea28de44bcf5,17.97,0.0425,16,0,3.0,5.0,2.0,0.0,1.0,0.0,0.0,1.0,36.7733,0.5113,117.0,117.0,949.0,0.0347,42.79,3952.0,0.0039,0.0064,0.2464,0.0978,1350.0,0.0,0,,,,,routine_benign,4,4,3,1,0,4,4,4,2,0
txn_59fce9e95f2c,11.82,0.0404,14,0,2.0,5.0,1.0,0.0,2.0,0.0,0.0,1.0,49.25,0.76,456.0,456.0,949.0,0.0347,42.79,2258.0,0.0111,0.0087,0.0514,0.0978,1350.0,0.0,0,,,,,routine_benign,4,6,4,1,0,0,0,5,2,0
txn_cf9ff32b920d,43.93,0.1561,6,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,54.57,0.195,82.0,1440.0,949.0,0.0347,42.79,2538.0,0.0221,0.0123,0.1388,0.0978,1350.0,0.0,0,,,,,routine_benign,1,8,1,1,0,3,3,5,0,0
txn_f631ef3f55c2,47.42,0.0491,19,0,3.0,6.0,4.0,0.0,1.0,0.0,0.0,0.0,101.7867,0.5341,91.0,121.0,1875.0,0.0743,167.32,2954.0,0.0315,0.0076,0.2489,0.0978,1350.0,0.0,0,,,,,routine_benign,2,6,1,1,0,1,1,1,0,0
txn_8ccedb43cc52,12.84,0.3501,17,0,1.0,6.0,3.0,0.0,0.0,0.0,1.0,0.0,29.96,0.5714,755.0,60.0,1875.0,0.0743,167.32,2201.0,0.0634,0.0044,0.3483,0.0978,1350.0,0.0,0,,,,,routine_benign,1,4,1,1,0,2,2,5,0,0
txn_affbd4c9c276,29.96,0.2913,4,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,1875.0,0.0743,167.32,3960.0,0.0291,0.0043,0.14,0.2211,1464.0,1.0,0,,,,,routine_benign,1,4,4,1,0,3,3,1,2,0
txn_feee4662f51c,262.56,0.6466,17,0,2.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,21.4,11.2692,30.0,273.0,1875.0,0.0743,167.32,4424.0,0.0212,0.0049,0.2499,0.2211,1464.0,1.0,0,,,,,atypical_benign,4,10,4,1,0,2,2,2,2,0
txn_58a2fbf81de9,23.42,0.0481,13,0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,512.0,2481.0,0.0431,99.0,712.0,0.0686,0.0107,0.2338,0.2211,1464.0,1.0,0,,,,,routine_benign,0,6,4,1,0,3,3,1,0,0
txn_2b2d42a02389,19.02,0.337,6,0,3.0,11.0,4.0,0.0,1.0,0.0,0.0,0.0,28.1133,0.3235,175.0,345.0,2481.0,0.0431,99.0,427.0,0.0554,0.0089,0.0718,0.2211,1464.0,1.0,0,,,,,routine_benign,1,8,4,1,0,5,5,1,1,0
txn_4ab72c1c8182,30.98,0.0353,0,0,1.0,8.0,3.0,0.0,1.0,0.0,0.0,0.0,23.42,0.3228,688.0,415.0,2481.0,0.0431,99.0,4063.0,0.0643,0.0136,0.0121,0.2211,1464.0,1.0,0,,,,,routine_benign,0,10,3,1,0,3,3,5,1,0
txn_a87726d6c876,29.94,0.3235,3,0,2.0,10.0,3.0,0.0,1.0,0.0,1.0,0.0,27.2,0.1007,170.0,54.0,2481.0,0.0431,99.0,2814.0,0.0449,0.0034,0.1579,0.2138,997.0,1.0,0,,,,,routine_benign,2,10,4,1,0,1,1,6,1,0
txn_711ddcdb2e99,43.87,0.04,2,0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,30.615,0.433,253.0,253.0,122.0,0.0138,76.05,2885.0,0.0702,0.0123,0.3066,0.2138,997.0,1.0,0,,,,,routine_benign,1,4,4,1,0,3,3,2,2,0
txn_08c6712f201f,14.37,0.2405,4,0,3.0,9.0,4.0,0.0,0.0,0.0,1.0,0.0,35.0333,0.5898,98.0,44.0,122.0,0.0138,76.05,214.0,0.0285,0.0009,0.2845,0.2138,997.0,1.0,0,,,,,routine_benign,2,6,1,1,0,0,0,4,0,0
txn_a3fb8db48b51,28.35,0.0219,22,0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,122.0,0.0138,76.05,424.0,0.0799,0.0047,0.1834,0.2138,997.0,1.0,0,,,,,routine_benign,1,8,3,1,0,2,2,3,0,0
txn_c69b3c0dd735,32.88,0.3387,22,0,1.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,28.35,0.1598,17.0,17.0,122.0,0.0138,76.05,2402.0,0.0095,0.0084,0.086,0.2138,997.0,1.0,0,,,,,routine_benign,3,4,3,1,0,4,4,0,3,0
txn_05a066a2f9ba,40.52,0.106,6,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,1478.0,0.048,197.24,3232.0,0.0626,0.0079,0.0436,0.0471,493.0,0.0,0,,,,,routine_benign,3,4,3,1,0,3,3,6,1,0
txn_177405a51d6b,70.04,0.0976,0,0,2.0,6.0,3.0,0.0,1.0,0.0,0.0,0.0,27.9,1.5104,296.0,296.0,1478.0,0.048,197.24,3990.0,0.0719,0.0017,0.2548,0.0471,493.0,0.0,0,,,,,routine_benign,0,4,3,1,0,5,5,1,3,0
txn_83764358940a,27.85,0.1346,1,0,3.0,9.0,4.0,0.0,1.0,0.0,0.0,0.0,41.9467,0.3361,100.0,100.0,1478.0,0.048,197.24,976.0,0.0666,0.0119,0.3341,0.0471,493.0,0.0,0,,,,,routine_benign,4,10,1,1,0,4,4,3,0,0
txn_70db3b0a6af4,15.28,0.2468,19,0,1.0,7.0,2.0,0.0,1.0,0.0,0.0,0.0,40.52,0.6229,762.0,322.0,1478.0,0.048,197.24,3952.0,0.0039,0.0064,0.2464,0.0471,493.0,0.0,0,,,,,routine_benign,4,10,3,1,0,5,5,6,0,0
txn_5d22b555e397,47.38,0.1974,14,0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,20.87,1.2702,231.0,440.0,1607.0,0.0635,123.51,2258.0,0.0111,0.0087,0.0514,0.0471,493.0,0.0,0,,,,,atypical_benign,1,4,3,1,0,3,3,2,3,0
txn_7cd1b8f35696,49.68,0.3413,11,0,3.0,11.0,3.0,0.0,2.0,0.0,0.0,0.0,35.9767,0.3809,1093.0,981.0,1607.0,0.0635,123.51,2538.0,0.0221,0.0123,0.1388,0.0932,1442.0,0.0,0,,,,,routine_benign,4,4,1,1,0,2,2,3,1,0
