transaction_id,amount,risk_score,event_hour,billing_shipping_mismatch,customer_transaction_count,merchant_transaction_count,device_transaction_count,session_transaction_count,ip_transaction_count,customer_txn_count_1h_prior,device_txn_count_1h_prior,customer_decline_count_24h_prior,customer_amount_mean_prior,customer_amount_deviation_ratio,minutes_since_customer_event,minutes_since_device_event,customer_account_age_days,customer_historical_decline_rate,customer_historical_spend_mean,merchant_age_days,merchant_refund_rate,merchant_chargeback_rate,merchant_volume_growth_rate,device_ip_reputation_score,device_first_seen_days_ago,device_failed_login_count,label,attack_bucket,attack_subtype,attack_id,scenario_id,simulation_segment,currency_code,channel_code,rail_code,transaction_type_code,status_code,billing_country_code,shipping_country_code,merchant_category_code,payment_method_type_code,auth_result_code
txn_05e1734386c7,52.74,0.2034,1,0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,25.45,1.0723,66.0,19.0,2296.0,0.0462,99.74,2192.0,0.003,0.0089,0.2437,0.1989,1479.0,0.0,0,,,,,routine_benign,3,7,1,1,0,0,0,0,2,0
txn_bcd8cc8a4dfe,19.73,0.4864,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.17,0.367,4.0,1440.0,2296.0,0.0462,99.74,586.0,0.0183,0.0123,0.3253,0.1989,1479.0,0.0,0,,,,,atypical_benign,4,8,4,1,1,4,4,4,1,2
txn_cd40dbbd346c,46.94,0.4514,4,0,2.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,24.88,0.8867,56.0,56.0,329.0,0.0752,32.79,4571.0,0.0603,0.0051,0.169,0.1989,1479.0,0.0,0,,,,,atypical_benign,1,8,3,1,0,1,1,4,3,0
txn_28abba5904f6,9.57,0.1244,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1440.0,47.0,329.0,0.0752,32.79,4014.0,0.0174,0.0076,0.0876,0.1989,1479.0,0.0,0,,,,,routine_benign,0,3,4,1,0,1,1,4,1,0
txn_60d50df210bc,40.19,0.3192,3,1,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,9.57,3.1996,105.0,86.0,329.0,0.0752,32.79,3280.0,0.0502,0.0072,0.1118,0.1989,1479.0,0.0,0,,,,,atypical_benign,3,5,4,1,1,5,2,5,1,2
txn_1652c66c3c15,37.7,0.201,5,0,3.0,0.0,4.0,0.0,0.0,0.0,3.0,1.0,32.2333,0.1696,93.0,21.0,329.0,0.0752,32.79,3460.0,0.0151,0.0137,0.0284,0.0879,780.0,0.0,0,,,,,routine_benign,0,3,4,1,0,2,2,0,3,0
txn_8e632c6f8ad3,33.4,0.5341,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,2325.0,0.0743,115.68,285.0,0.0355,0.0123,0.1461,0.0879,780.0,0.0,0,,,,,atypical_benign,3,3,1,1,0,0,0,2,1,0
txn_6a64e01b2112,70.27,0.2332,5,0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,28.585,1.4583,21.0,21.0,2325.0,0.0743,115.68,894.0,0.0578,0.0015,0.2688,0.0879,780.0,0.0,0,,,,,routine_benign,4,7,4,1,0,3,3,5,2,0
txn_f54ac94689a2,64.91,0.1813,5,1,3.0,1.0,3.0,0.0,0.0,2.0,2.0,0.0,42.48,0.528,18.0,18.0,2325.0,0.0743,115.68,4743.0,0.0608,0.0051,0.1346,0.0879,780.0,0.0,0,,,,,atypical_benign,2,5,3,1,0,1,4,6,1,0
txn_081ec8a6e264,23.77,0.1216,4,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,33.4,0.2883,93.0,93.0,2325.0,0.0743,115.68,1146.0,0.0335,0.0116,0.2473,0.0879,780.0,0.0,0,,,,,routine_benign,3,5,3,1,0,5,5,5,2,0
txn_e128cd1687e0,3.23,0.1792,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,397.0,0.322,191.13,477.0,0.1151,0.0212,0.5214,0.0,0.0,0.0,1,credential_based_fraud,card_testing,cred_card_testing_001__evaluation_baseline,scn_4843863b4f7d,overt_fraud,3,0,1,1,0,3,3,6,2,0
txn_a92df69dbec2,2.31,0.4289,10,0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.23,0.2848,1.32,1440.0,397.0,0.322,191.13,477.0,0.1151,0.0212,0.5214,0.3791,142.0,0.0,1,credential_based_fraud,card_testing,cred_card_testing_001__evaluation_baseline,scn_4843863b4f7d,overt_fraud,1,0,1,1,1,2,2,6,1,2
txn_f3d6b9afe3d4,0.87,0.3279,10,0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,2.77,0.6859,1.57,1.57,397.0,0.322,191.13,477.0,0.1151,0.0212,0.5214,0.3791,142.0,0.0,1,credential_based_fraud,card_testing,cred_card_testing_001__evaluation_baseline,scn_4843863b4f7d,overt_fraud,0,0,1,1,1,2,2,3,1,1
txn_5b956e88535c,6.3,0.3958,10,0,3.0,3.0,2.0,0.0,0.0,3.0,2.0,2.0,2.1367,1.9485,6.21,6.21,397.0,0.322,191.13,477.0,0.1151,0.0212,0.5214,0.3791,142.0,0.0,1,credential_based_fraud,card_testing,cred_card_testing_001__evaluation_baseline,scn_4843863b4f7d,overt_fraud,1,0,1,1,0,0,0,2,2,0
txn_bf3dfc72afdf,5.5,0.3705,10,0,4.0,4.0,0.0,1.0,1.0,4.0,0.0,2.0,3.1775,0.7309,4.53,1440.0,397.0,0.322,191.13,477.0,0.1151,0.0212,0.5214,0.0,0.0,0.0,1,credential_based_fraud,card_testing,cred_card_testing_001__evaluation_baseline,scn_4843863b4f7d,overt_fraud,3,0,1,1,1,5,5,6,1,2
txn_91491b2f0c43,5.68,0.08,11,1,5.0,5.0,3.0,2.0,1.0,5.0,3.0,3.0,3.642,0.5596,1.91,6.44,397.0,0.322,191.13,477.0,0.1151,0.0212,0.5214,0.3791,142.0,0.0,1,credential_based_fraud,card_testing,cred_card_testing_001__evaluation_baseline,scn_4843863b4f7d,overt_fraud,3,0,1,1,1,5,4,1,1,1
txn_a3f4456c0f36,4.02,0.5264,11,0,6.0,6.0,4.0,0.0,1.0,6.0,4.0,4.0,3.9817,0.0096,3.27,3.27,397.0,0.322,191.13,477.0,0.1151,0.0212,0.5214,0.3791,142.0,0.0,1,credential_based_fraud,card_testing,cred_card_testing_001__evaluation_baseline,scn_4843863b4f7d,overt_fraud,1,0,1,1,0,2,2,0,1,0
txn_a2ad9bad260d,7.86,0.3822,11,0,7.0,7.0,5.0,1.0,1.0,7.0,5.0,4.0,3.9871,0.9713,1.32,1.32,397.0,0.322,191.13,477.0,0.1151,0.0212,0.5214,0.3791,142.0,0.0,1,credential_based_fraud,card_testing,cred_card_testing_001__evaluation_baseline,scn_4843863b4f7d,overt_fraud,2,0,1,1,1,1,1,3,2,1
txn_3a4ed16f8ae1,3.87,0.5309,11,0,8.0,8.0,0.0,2.0,1.0,8.0,0.0,5.0,4.4713,0.1345,4.04,1440.0,397.0,0.322,191.13,477.0,0.1151,0.0212,0.5214,0.0,0.0,0.0,1,credential_based_fraud,card_testing,cred_card_testing_001__evaluation_baseline,scn_4843863b4f7d,overt_fraud,4,0,1,1,1,3,3,6,2,1
txn_35d9eeb3eddd,7.28,0.4962,11,0,9.0,9.0,6.0,0.0,1.0,9.0,6.0,6.0,4.4044,0.6529,8.02,12.06,397.0,0.322,191.13,477.0,0.1151,0.0212,0.5214,0.3791,142.0,0.0,1,credential_based_fraud,card_testing,cred_card_testing_001__evaluation_baseline,scn_4843863b4f7d,overt_fraud,3,0,1,1,0,5,5,3,1,0
txn_ac66ea938dbf,3.86,0.5385,11,0,10.0,10.0,7.0,1.0,1.0,10.0,7.0,6.0,4.692,0.1773,3.7,3.7,397.0,0.322,191.13,477.0,0.1151,0.0212,0.5214,0.3791,142.0,0.0,1,credential_based_fraud,card_testing,cred_card_testing_001__evaluation_baseline,scn_4843863b4f7d,overt_fraud,3,0,1,1,1,3,3,3,2,1
txn_f990ac73dc34,2.66,0.3698,11,0,11.0,11.0,8.0,2.0,1.0,11.0,8.0,7.0,4.6164,0.4238,3.63,3.63,397.0,0.322,191.13,477.0,0.1151,0.0212,0.5214,0.3791,142.0,0.0,1,credential_based_fraud,card_testing,cred_card_testing_001__evaluation_baseline,scn_4843863b4f7d,overt_fraud,3,0,1,1,1,3,3,0,2,1
txn_3b3779ddd85f,6.71,0.4712,11,0,12.0,12.0,0.0,0.0,0.0,12.0,0.0,8.0,4.4533,0.5067,1.24,1440.0,397.0,0.322,191.13,477.0,0.1151,0.0212,0.5214,0.0,0.0,0.0,1,credential_based_fraud,card_testing,cred_card_testing_001__evaluation_baseline,scn_4843863b4f7d,overt_fraud,3,0,1,1,0,2,2,4,2,0
txn_320aa01119e9,5.73,0.08,11,0,13.0,13.0,9.0,1.0,0.0,13.0,9.0,8.0,4.6269,0.2384,1.21,2.45,397.0,0.322,191.13,477.0,0.1151,0.0212,0.5214,0.3791,142.0,0.0,1,credential_based_fraud,card_testing,cred_card_testing_001__evaluation_baseline,scn_4843863b4f7d,overt_fraud,2,0,1,1,1,1,1,5,1,2
txn_54f3e32e75c8,3.56,0.08,11,0,14.0,14.0,10.0,2.0,0.0,14.0,10.0,9.0,4.7057,0.2435,3.69,3.69,397.0,0.322,191.13,477.0,0.1151,0.0212,0.5214,0.3791,142.0,0.0,1,credential_based_fraud,card_testing,cred_card_testing_001__evaluation_baseline,scn_4843863b4f7d,overt_fraud,3,0,1,1,1,3,3,6,1,1
txn_25a2e53fa843,1.93,0.5125,11,0,15.0,15.0,11.0,0.0,0.0,15.0,11.0,10.0,4.6293,0.5831,2.91,2.91,397.0,0.322,191.13,477.0,0.1151,0.0212,0.5214,0.3791,142.0,0.0,1,credential_based_fraud,card_testing,cred_card_testing_001__evaluation_baseline,scn_4843863b4f7d,overt_fraud,4,0,1,1,0,2,2,6,1,0
txn_3e9d6354f7fa,1.46,0.4298,11,0,16.0,16.0,0.0,1.0,0.0,16.0,0.0,10.0,4.4606,0.6727,1.54,1440.0,397.0,0.322,191.13,477.0,0.1151,0.0212,0.5214,0.0,0.0,0.0,1,credential_based_fraud,card_testing,cred_card_testing_001__evaluation_baseline,scn_4843863b4f7d,overt_fraud,3,0,1,1,1,0,0,1,1,2
txn_e1be02dac9be,6.87,0.08,11,0,17.0,17.0,12.0,2.0,0.0,17.0,12.0,11.0,4.2841,0.6036,3.4,4.94,397.0,0.322,191.13,477.0,0.1151,0.0212,0.5214,0.3791,142.0,0.0,1,credential_based_fraud,card_testing,cred_card_testing_001__evaluation_baseline,scn_4843863b4f7d,overt_fraud,4,0,1,1,1,4,4,4,1,2
txn_8b5aedfcfc72,4.12,0.4288,11,0,18.0,18.0,13.0,0.0,0.0,18.0,13.0,12.0,4.4278,0.0695,0.98,0.98,397.0,0.322,191.13,477.0,0.1151,0.0212,0.5214,0.3791,142.0,0.0,1,credential_based_fraud,card_testing,cred_card_testing_001__evaluation_baseline,scn_4843863b4f7d,overt_fraud,4,0,1,1,1,5,5,1,1,1
txn_505097045e1e,7.9,0.3909,11,0,19.0,19.0,14.0,1.0,0.0,19.0,14.0,13.0,4.4116,0.7907,1.53,1.53,397.0,0.322,191.13,477.0,0.1151,0.0212,0.5214,0.3791,142.0,0.0,1,credential_based_fraud,card_testing,cred_card_testing_001__evaluation_baseline,scn_4843863b4f7d,overt_fraud,4,0,1,1,1,5,5,3,2,2
txn_df985339fbc1,2.52,0.429,11,0,20.0,20.0,0.0,2.0,0.0,20.0,0.0,14.0,4.586,0.4505,3.26,1440.0,397.0,0.322,191.13,477.0,0.1151,0.0212,0.5214,0.0,0.0,0.0,1,credential_based_fraud,card_testing,cred_card_testing_001__evaluation_baseline,scn_4843863b4f7d,overt_fraud,2,0,1,1,1,4,4,3,1,2
txn_ae31d0b21ee8,7.4,0.3068,11,0,21.0,21.0,15.0,0.0,0.0,20.0,15.0,15.0,4.4876,0.649,1.32,4.58,397.0,0.322,191.13,477.0,0.1151,0.0212,0.5214,0.3791,142.0,0.0,1,credential_based_fraud,card_testing,cred_card_testing_001__evaluation_baseline,scn_4843863b4f7d,overt_fraud,1,0,1,1,0,3,3,1,2,0
txn_0ffe67667965,6.14,0.2187,11,0,22.0,22.0,16.0,1.0,0.0,21.0,16.0,15.0,4.62,0.329,0.17,0.17,397.0,0.322,191.13,477.0,0.1151,0.0212,0.5214,0.3791,142.0,0.0,1,credential_based_fraud,card_testing,cred_card_testing_001__evaluation_baseline,scn_4843863b4f7d,overt_fraud,1,0,1,1,1,5,5,5,1,1
txn_8b9691eb49e1,2.32,0.2174,11,0,23.0,23.0,17.0,2.0,0.0,20.0,15.0,16.0,4.6861,0.5049,3.73,3.73,397.0,0.322,191.13,477.0,0.1151,0.0212,0.5214,0.3791,142.0,0.0,1,credential_based_fraud,card_testing,cred_card_testing_001__evaluation_baseline,scn_4843863b4f7d,overt_fraud,2,0,1,1,1,3,3,1,1,2
txn_ca55ceb10995,4.11,0.3558,11,1,24.0,24.0,0.0,0.0,0.0,21.0,0.0,17.0,4.5875,0.1041,4.56,1440.0,397.0,0.322,191.13,477.0,0.1151,0.0212,0.5214,0.0,0.0,0.0,1,credential_based_fraud,card_testing,cred_card_testing_001__evaluation_baseline,scn_4843863b4f7d,overt_fraud,3,0,1,1,0,1,5,0,1,0
txn_66715160e00e,4.66,0.5221,11,0,25.0,25.0,18.0,1.0,0.0,20.0,15.0,17.0,4.5684,0.0201,5.32,9.88,397.0,0.322,191.13,477.0,0.1151,0.0212,0.5214,0.3791,142.0,0.0,1,credential_based_fraud,card_testing,cred_card_testing_001__evaluation_baseline,scn_4843863b4f7d,overt_fraud,2,0,1,1,1,4,4,1,1,1
txn_9e9249340390,7.34,0.4986,12,0,26.0,26.0,19.0,2.0,0.0,20.0,15.0,18.0,4.5719,0.6055,1.58,1.58,397.0,0.322,191.13,477.0,0.1151,0.0212,0.5214,0.3791,142.0,0.0,1,credential_based_fraud,card_testing,cred_card_testing_001__evaluation_baseline,scn_4843863b4f7d,overt_fraud,4,0,1,1,1,1,1,5,2,1
txn_cb22aceec504,5.92,0.3859,12,0,27.0,27.0,20.0,0.0,0.0,20.0,15.0,19.0,4.6744,0.2665,3.12,3.12,397.0,0.322,191.13,477.0,0.1151,0.0212,0.5214,0.3791,142.0,0.0,1,credential_based_fraud,card_testing,cred_card_testing_001__evaluation_baseline,scn_4843863b4f7d,overt_fraud,3,0,1,1,0,1,1,2,2,0
txn_15c0127bf06f,1.95,0.4134,12,0,28.0,28.0,0.0,1.0,0.0,21.0,0.0,19.0,4.7189,0.5868,0.71,1440.0,397.0,0.322,191.13,477.0,0.1151,0.0212,0.5214,0.0,0.0,0.0,1,credential_based_fraud,card_testing,cred_card_testing_001__evaluation_baseline,scn_4843863b4f7d,overt_fraud,4,0,1,1,1,0,0,2,2,1
txn_ca08ae28a345,1.88,0.3046,12,0,29.0,29.0,21.0,2.0,0.0,22.0,16.0,20.0,4.6234,0.5934,0.15,0.86,397.0,0.322,191.13,477.0,0.1151,0.0212,0.5214,0.3791,142.0,0.0,1,credential_based_fraud,card_testing,cred_card_testing_001__evaluation_baseline,scn_4843863b4f7d,overt_fraud,2,0,1,1,1,3,3,6,1,2
txn_745bac434e8b,3.19,0.3828,12,0,30.0,30.0,22.0,0.0,0.0,21.0,16.0,21.0,4.532,0.2961,9.4,9.4,397.0,0.322,191.13,477.0,0.1151,0.0212,0.5214,0.3791,142.0,0.0,1,credential_based_fraud,card_testing,cred_card_testing_001__evaluation_baseline,scn_4843863b4f7d,overt_fraud,4,0,1,1,0,4,4,2,1,0
txn_4dee8f2a45a8,7.51,0.39,12,1,31.0,31.0,23.0,1.0,0.0,22.0,17.0,21.0,4.4887,0.6731,1.03,1.03,397.0,0.322,191.13,477.0,0.1151,0.0212,0.5214,0.3791,142.0,0.0,1,credential_based_fraud,card_testing,cred_card_testing_001__evaluation_baseline,scn_4843863b4f7d,overt_fraud,2,0,1,1,1,2,4,3,1,1
txn_108b824cd38a,2.9,0.6676,12,0,32.0,32.0,0.0,2.0,0.0,22.0,0.0,22.0,4.5831,0.3672,3.66,1440.0,397.0,0.322,191.13,477.0,0.1151,0.0212,0.5214,0.0,0.0,0.0,1,credential_based_fraud,card_testing,cred_card_testing_001__evaluation_baseline,scn_4843863b4f7d,overt_fraud,3,0,1,1,1,3,3,5,1,1
txn_be7bf46530f0,2.71,0.2603,12,0,33.0,33.0,24.0,0.0,0.0,23.0,17.0,23.0,4.5321,0.402,0.29,3.95,397.0,0.322,191.13,477.0,0.1151,0.0212,0.5214,0.3791,142.0,0.0,1,credential_based_fraud,card_testing,cred_card_testing_001__evaluation_baseline,scn_4843863b4f7d,overt_fraud,0,0,1,1,0,4,4,2,1,0
txn_06796c2fac79,5.85,0.0825,12,0,34.0,34.0,25.0,1.0,0.0,23.0,17.0,23.0,4.4785,0.3062,2.38,2.38,397.0,0.322,191.13,477.0,0.1151,0.0212,0.5214,0.3791,142.0,0.0,1,credential_based_fraud,card_testing,cred_card_testing_001__evaluation_baseline,scn_4843863b4f7d,overt_fraud,4,0,1,1,1,3,3,4,2,1
txn_221daaffdc29,4.2,0.3244,12,0,35.0,35.0,26.0,2.0,0.0,24.0,18.0,24.0,4.5177,0.0703,2.72,2.72,397.0,0.322,191.13,477.0,0.1151,0.0212,0.5214,0.3791,142.0,0.0,1,credential_based_fraud,card_testing,cred_card_testing_001__evaluation_baseline,scn_4843863b4f7d,overt_fraud,3,0,1,1,1,3,3,6,2,2
txn_c6ec8418b184,0.59,0.1107,12,1,36.0,36.0,0.0,0.0,0.0,22.0,0.0,25.0,4.5089,0.8691,4.22,1440.0,397.0,0.322,191.13,477.0,0.1151,0.0212,0.5214,0.0,0.0,0.0,1,credential_based_fraud,card_testing,cred_card_testing_001__evaluation_baseline,scn_4843863b4f7d,overt_fraud,2,0,1,1,0,5,0,2,2,0
txn_db4d96039da6,5.11,0.3738,12,0,37.0,37.0,27.0,1.0,0.0,23.0,17.0,25.0,4.403,0.1606,1.42,5.64,397.0,0.322,191.13,477.0,0.1151,0.0212,0.5214,0.3791,142.0,0.0,1,credential_based_fraud,card_testing,cred_card_testing_001__evaluation_baseline,scn_4843863b4f7d,overt_fraud,2,0,1,1,1,5,5,6,1,2
txn_c12877ef8771,3.39,0.3398,12,0,38.0,38.0,28.0,2.0,0.0,23.0,17.0,26.0,4.4216,0.2333,1.97,1.97,397.0,0.322,191.13,477.0,0.1151,0.0212,0.5214,0.3791,142.0,0.0,1,credential_based_fraud,card_testing,cred_card_testing_001__evaluation_baseline,scn_4843863b4f7d,overt_fraud,3,0,1,1,1,5,5,6,1,1
txn_cd5334926f21,6.19,0.2659,12,0,39.0,39.0,29.0,0.0,0.0,24.0,18.0,27.0,4.3951,0.4084,1.24,1.24,397.0,0.322,191.13,477.0,0.1151,0.0212,0.5214,0.3791,142.0,0.0,1,credential_based_fraud,card_testing,cred_card_testing_001__evaluation_baseline,scn_4843863b4f7d,overt_fraud,2,0,1,1,0,2,2,5,1,0
txn_f07436d2400c,5.76,0.0896,12,1,40.0,40.0,0.0,1.0,0.0,22.0,0.0,27.0,4.44,0.2973,6.14,1440.0,397.0,0.322,191.13,477.0,0.1151,0.0212,0.5214,0.0,0.0,0.0,1,credential_based_fraud,card_testing,cred_card_testing_001__evaluation_baseline,scn_4843863b4f7d,overt_fraud,4,0,1,1,1,2,0,3,1,2
txn_af613c519a3e,7.76,0.3984,12,0,41.0,41.0,30.0,2.0,0.0,21.0,15.0,28.0,4.4722,0.7352,2.32,8.46,397.0,0.322,191.13,477.0,0.1151,0.0212,0.5214,0.3791,142.0,0.0,1,credential_based_fraud,card_testing,cred_card_testing_001__evaluation_baseline,scn_4843863b4f7d,overt_fraud,4,0,1,1,1,2,2,0,1,2
txn_9e8204354f3b,2.13,0.2457,12,0,42.0,42.0,31.0,0.0,0.0,22.0,16.0,29.0,4.5505,0.5319,0.43,0.43,397.0,0.322,191.13,477.0,0.1151,0.0212,0.5214,0.3791,142.0,0.0,1,credential_based_fraud,card_testing,cred_card_testing_001__evaluation_baseline,scn_4843863b4f7d,overt_fraud,3,0,1,1,0,4,4,6,2,0
txn_28ee6d5b209d,3.18,0.3625,12,0,43.0,43.0,32.0,1.0,0.0,20.0,15.0,29.0,4.4942,0.2924,4.13,4.13,397.0,0.322,191.13,477.0,0.1151,0.0212,0.5214,0.3791,142.0,0.0,1,credential_based_fraud,card_testing,cred_card_testing_001__evaluation_baseline,scn_4843863b4f7d,overt_fraud,3,0,1,1,1,0,0,0,2,1
txn_b5ef9470efd9,4.97,0.3729,12,0,44.0,44.0,0.0,2.0,0.0,21.0,0.0,30.0,4.4643,0.1133,1.96,1440.0,397.0,0.322,191.13,477.0,0.1151,0.0212,0.5214,0.0,0.0,0.0,1,credential_based_fraud,card_testing,cred_card_testing_001__evaluation_baseline,scn_4843863b4f7d,overt_fraud,0,0,1,1,1,0,0,2,1,2
txn_78eb788c462a,3.76,0.2102,12,0,45.0,45.0,33.0,0.0,0.0,21.0,15.0,31.0,4.4756,0.1599,2.05,4.01,397.0,0.322,191.13,477.0,0.1151,0.0212,0.5214,0.3791,142.0,0.0,1,credential_based_fraud,card_testing,cred_card_testing_001__evaluation_baseline,scn_4843863b4f7d,overt_fraud,4,0,1,1,0,0,0,0,1,0
txn_3b49574e53fc,2.26,0.5922,12,0,46.0,46.0,34.0,1.0,0.0,22.0,16.0,31.0,4.46,0.4933,3.14,3.14,397.0,0.322,191.13,477.0,0.1151,0.0212,0.5214,0.3791,142.0,0.0,1,credential_based_fraud,card_testing,cred_card_testing_001__evaluation_baseline,scn_4843863b4f7d,overt_fraud,0,0,1,1,1,2,2,1,2,1
txn_da7da6e44a2c,1.64,0.4853,12,1,47.0,47.0,35.0,2.0,0.0,22.0,17.0,32.0,4.4132,0.6284,5.51,5.51,397.0,0.322,191.13,477.0,0.1151,0.0212,0.5214,0.3791,142.0,0.0,1,credential_based_fraud,card_testing,cred_card_testing_001__evaluation_baseline,scn_4843863b4f7d,overt_fraud,4,0,1,1,1,2,1,3,2,2
txn_02968333f6b8,2.66,0.1148,12,0,48.0,48.0,0.0,0.0,0.0,22.0,0.0,33.0,4.3554,0.3893,0.71,1440.0,397.0,0.322,191.13,477.0,0.1151,0.0212,0.5214,0.0,0.0,0.0,1,credential_based_fraud,card_testing,cred_card_testing_001__evaluation_baseline,scn_4843863b4f7d,overt_fraud,3,0,1,1,0,3,3,4,2,0
txn_945979d6a925,3.4,0.4432,13,0,49.0,49.0,36.0,1.0,0.0,23.0,17.0,33.0,4.3208,0.2131,0.94,1.65,397.0,0.322,191.13,477.0,0.1151,0.0212,0.5214,0.3791,142.0,0.0,1,credential_based_fraud,card_testing,cred_card_testing_001__evaluation_baseline,scn_4843863b4f7d,overt_fraud,0,0,1,1,1,4,4,3,1,2
txn_2e83a85ce304,2.8,0.2953,13,0,50.0,50.0,37.0,2.0,0.0,23.0,17.0,34.0,4.3024,0.3492,0.47,0.47,397.0,0.322,191.13,477.0,0.1151,0.0212,0.5214,0.3791,142.0,0.0,1,credential_based_fraud,card_testing,cred_card_testing_001__evaluation_baseline,scn_4843863b4f7d,overt_fraud,1,0,1,1,1,5,5,1,2,2
txn_d9c64d57ca04,4.41,0.4214,13,0,51.0,51.0,38.0,0.0,0.0,24.0,18.0,35.0,4.2729,0.0321,1.07,1.07,397.0,0.322,191.13,477.0,0.1151,0.0212,0.5214,0.3791,142.0,0.0,1,credential_based_fraud,card_testing,cred_card_testing_001__evaluation_baseline,scn_4843863b4f7d,overt_fraud,2,0,1,1,0,3,3,2,1,0
