transaction_id,amount,risk_score,event_hour,billing_shipping_mismatch,customer_transaction_count,merchant_transaction_count,device_transaction_count,session_transaction_count,ip_transaction_count,customer_txn_count_1h_prior,device_txn_count_1h_prior,customer_decline_count_24h_prior,customer_amount_mean_prior,customer_amount_deviation_ratio,minutes_since_customer_event,minutes_since_device_event,customer_account_age_days,customer_historical_decline_rate,customer_historical_spend_mean,merchant_age_days,merchant_refund_rate,merchant_chargeback_rate,merchant_volume_growth_rate,device_ip_reputation_score,device_first_seen_days_ago,device_failed_login_count,label,attack_bucket,attack_subtype,attack_id,scenario_id,simulation_segment,currency_code,channel_code,rail_code,transaction_type_code,status_code,billing_country_code,shipping_country_code,merchant_category_code,payment_method_type_code,auth_result_code
txn_e59af2239acd,8.64,0.1439,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,71.0,2597.0,0.0603,26.96,3498.0,0.0196,0.0118,0.3356,0.2133,1237.0,1.0,0,,,,,routine_benign,4,3,2,0,0,1,1,4,3,0
txn_dad2f8c78c32,14.74,0.1965,3,0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,53.85,0.7263,11.0,77.0,2597.0,0.0603,26.96,1154.0,0.0206,0.0065,0.0163,0.2133,1237.0,1.0,0,,,,,routine_benign,0,2,0,0,0,3,3,5,1,0
txn_bd0fb10a3067,22.6,0.551,5,0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,61.43,0.6321,105.0,113.0,1093.0,0.0425,139.03,2774.0,0.0263,0.002,0.2147,0.2133,1237.0,1.0,0,,,,,atypical_benign,3,0,2,0,0,0,0,4,2,0
txn_69c6bd65c46c,57.01,0.1946,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,1093.0,0.0425,139.03,1005.0,0.075,0.0127,0.095,0.2133,1237.0,1.0,0,,,,,routine_benign,0,3,0,0,0,2,2,1,2,0
txn_82a4ef88910e,37.15,0.173,5,0,3.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,48.4867,0.2338,22.0,22.0,1093.0,0.0425,139.03,1582.0,0.0269,0.0128,0.1192,0.2133,1237.0,1.0,0,,,,,routine_benign,4,3,0,0,0,1,1,1,3,0
txn_e41b60e844dd,65.85,0.1399,3,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,57.01,0.1551,156.0,62.0,1093.0,0.0425,139.03,2446.0,0.0182,0.0129,0.0251,0.0353,697.0,0.0,0,,,,,routine_benign,4,2,2,0,0,1,1,6,1,0
txn_48195ba0a0d4,112.39,0.2392,5,0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,9.11,11.337,187.0,125.0,740.0,0.0315,279.2,2175.0,0.0683,0.0117,0.2308,0.0353,697.0,0.0,0,,,,,routine_benign,3,3,1,0,0,4,4,6,1,0
txn_cdb6a6e1bc12,23.91,0.1676,7,0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,60.8667,0.6072,65.0,65.0,740.0,0.0315,279.2,1550.0,0.0458,0.0127,0.3338,0.0353,697.0,0.0,0,,,,,routine_benign,2,2,2,0,0,0,0,3,2,0
txn_afcb1559c9e9,61.1,0.3111,6,0,2.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,60.75,0.0058,40.0,40.0,740.0,0.0315,279.2,1778.0,0.0566,0.0058,0.1487,0.0353,697.0,0.0,0,,,,,routine_benign,4,1,1,0,0,1,1,5,1,0
txn_24132df95999,9.11,0.302,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,740.0,0.0315,279.2,120.0,0.0678,0.0043,0.1781,0.0353,697.0,0.0,0,,,,,routine_benign,3,0,2,0,0,1,1,0,0,0
txn_d4ce90e141fd,45.53,0.0552,5,0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,37.9,0.2013,202.0,28.0,2665.0,0.0239,265.29,2617.0,0.075,0.0062,0.2081,0.2142,512.0,0.0,0,,,,,routine_benign,2,2,2,0,0,2,2,1,2,0
txn_adcb990aacb2,16.25,0.3466,8,0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,31.21,0.4793,108.0,108.0,2665.0,0.0239,265.29,2377.0,0.0442,0.0108,0.2707,0.2142,512.0,0.0,0,,,,,routine_benign,0,0,0,0,0,3,3,4,1,0
txn_cb30fa0de169,10.2,0.1377,6,0,2.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,41.715,0.7555,56.0,56.0,2665.0,0.0239,265.29,4064.0,0.0167,0.0099,0.1492,0.2142,512.0,0.0,0,,,,,routine_benign,1,3,0,0,0,3,3,1,3,0
txn_b1d0009b145f,37.9,0.112,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,2665.0,0.0239,265.29,4662.0,0.0104,0.0103,0.143,0.2142,512.0,0.0,0,,,,,routine_benign,2,1,0,0,0,4,4,1,2,0
txn_b54cfaf1a77d,11.24,0.2432,5,0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,38.73,0.7098,62.0,174.0,2875.0,0.0103,72.86,4560.0,0.02,0.0138,0.1861,0.2142,512.0,0.0,0,,,,,routine_benign,1,3,1,0,0,2,2,4,1,0
txn_9c2ba4b5dc67,38.73,0.1957,4,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,2875.0,0.0103,72.86,4271.0,0.0147,0.0049,0.0546,0.1914,1487.0,1.0,0,,,,,routine_benign,1,1,0,0,0,4,4,6,3,0
txn_38c229b75b8c,19.81,0.1294,7,0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,24.985,0.2071,156.0,178.0,2875.0,0.0103,72.86,387.0,0.0134,0.0034,0.2005,0.1914,1487.0,1.0,0,,,,,routine_benign,0,3,0,0,0,0,0,0,1,0
txn_2ad27a93b832,5.67,0.2821,8,0,3.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,23.26,0.7562,45.0,45.0,2875.0,0.0103,72.86,2209.0,0.0528,0.0077,0.1486,0.1914,1487.0,1.0,0,,,,,routine_benign,1,0,2,0,0,5,5,0,0,0
txn_e1b6a32782b5,17.42,0.4373,11,0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,37.0933,0.5304,382.0,159.0,1504.0,0.0635,49.15,3498.0,0.0196,0.0118,0.3356,0.1914,1487.0,1.0,0,,,,,atypical_benign,3,1,0,0,0,4,4,3,0,0
txn_bd7d54bcdbd8,14.47,0.1046,4,0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,48.405,0.7011,42.0,40.0,1504.0,0.0635,49.15,1154.0,0.0206,0.0065,0.0163,0.1914,1487.0,1.0,0,,,,,routine_benign,3,0,2,0,0,0,0,6,3,0
txn_66f21a3f7fad,21.58,0.3106,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,1504.0,0.0635,49.15,2774.0,0.0263,0.002,0.2147,0.2252,246.0,0.0,0,,,,,routine_benign,2,3,2,0,0,1,1,5,0,0
txn_0e819f994919,75.23,0.0946,4,0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,21.58,2.4861,158.0,10.0,1504.0,0.0635,49.15,1005.0,0.075,0.0127,0.095,0.2252,246.0,0.0,0,,,,,routine_benign,0,3,2,0,0,4,4,1,2,0
txn_0d43348b5dcd,24.5,0.0648,3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,134.0,499.0,0.0137,82.66,1582.0,0.0269,0.0128,0.1192,0.2252,246.0,0.0,0,,,,,routine_benign,1,1,0,0,0,0,0,5,3,0
txn_514d04cfee34,17.73,0.2038,11,0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,63.0433,0.7188,98.0,445.0,499.0,0.0137,82.66,2446.0,0.0182,0.0129,0.0251,0.2252,246.0,0.0,0,,,,,routine_benign,2,3,1,0,0,4,4,1,2,0
txn_7d9beb629c33,89.81,0.0767,3,0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,24.5,2.6657,14.0,14.0,499.0,0.0137,82.66,2175.0,0.0683,0.0117,0.2308,0.2252,246.0,0.0,0,,,,,routine_benign,3,2,2,0,0,0,0,4,0,0
txn_647bb2cf8744,74.82,0.2594,9,0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,57.155,0.3091,357.0,49.0,499.0,0.0137,82.66,1550.0,0.0458,0.0127,0.3338,0.1041,609.0,1.0,0,,,,,routine_benign,0,2,0,0,0,5,5,6,1,0
txn_a97bc4d8dc46,257.72,0.3979,10,0,1.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,13.31,18.3629,66.0,17.0,1084.0,0.0617,196.53,1778.0,0.0566,0.0058,0.1487,0.1041,609.0,1.0,0,,,,,atypical_benign,3,2,1,0,0,4,4,2,3,0
txn_0be016d32a6f,36.58,0.2724,12,1,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,135.515,0.7301,128.0,128.0,1084.0,0.0617,196.53,120.0,0.0678,0.0043,0.1781,0.1041,609.0,1.0,0,,,,,atypical_benign,4,2,1,0,0,5,3,2,1,0
txn_021214af5608,30.57,0.6542,13,0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,102.5367,0.7019,96.0,96.0,1084.0,0.0617,196.53,2617.0,0.075,0.0062,0.2081,0.1041,609.0,1.0,0,,,,,atypical_benign,4,3,1,0,0,4,4,2,3,0
txn_45a2c701897f,13.31,0.2919,9,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,1084.0,0.0617,196.53,2377.0,0.0442,0.0108,0.2707,0.1041,609.0,1.0,0,,,,,routine_benign,0,2,2,0,0,1,1,2,0,0
txn_5fb8d79233bc,28.34,0.2175,10,0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,4.22,5.7156,148.0,148.0,1103.0,0.0289,66.07,4064.0,0.0167,0.0099,0.1492,0.0917,1095.0,0.0,0,,,,,routine_benign,3,2,2,0,0,5,5,0,0,0
txn_3c678bd1e6a1,4.22,0.253,8,0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,360.0,1103.0,0.0289,66.07,4662.0,0.0104,0.0103,0.143,0.0917,1095.0,0.0,0,,,,,routine_benign,4,1,2,0,0,1,1,0,0,0
txn_1bfee964b975,49.63,0.0754,16,0,3.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,27.2033,0.8244,148.0,148.0,1103.0,0.0289,66.07,4560.0,0.02,0.0138,0.1861,0.0917,1095.0,0.0,0,,,,,routine_benign,1,2,1,0,0,4,4,5,2,0
txn_5a31c13e3187,49.05,0.3518,14,0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,16.28,2.0129,220.0,220.0,1103.0,0.0289,66.07,4271.0,0.0147,0.0049,0.0546,0.0917,1095.0,0.0,0,,,,,routine_benign,0,0,2,0,0,4,4,5,0,0
txn_3fa8fbffffb2,36.21,0.3481,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,2664.0,0.0246,201.79,387.0,0.0134,0.0034,0.2005,0.0917,1095.0,0.0,0,,,,,routine_benign,0,2,2,0,0,0,0,6,2,0
txn_8f343d723f44,19.82,0.2365,9,0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,196.23,0.899,444.0,444.0,2664.0,0.0246,201.79,2209.0,0.0528,0.0077,0.1486,0.2179,429.0,0.0,0,,,,,routine_benign,0,1,0,0,0,1,1,4,2,0
txn_6a35467d1187,44.09,0.3029,13,0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,137.4267,0.6792,197.0,110.0,2664.0,0.0246,201.79,3498.0,0.0196,0.0118,0.3356,0.2179,429.0,0.0,0,,,,,routine_benign,1,1,1,0,0,4,4,1,1,0
txn_be73b40cb343,356.25,0.5671,2,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36.21,8.8384,9.0,1440.0,2664.0,0.0246,201.79,1154.0,0.0206,0.0065,0.0163,0.2179,429.0,0.0,0,,,,,atypical_benign,4,0,0,0,0,5,5,6,1,0
txn_02554bd62c37,16.97,0.1538,11,0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,4.87,2.4846,222.0,87.0,649.0,0.0053,150.1,2774.0,0.0263,0.002,0.2147,0.2179,429.0,0.0,0,,,,,routine_benign,1,2,0,0,0,4,4,4,2,0
txn_bb75329684d3,35.39,0.1601,17,0,3.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,13.04,1.714,7.0,296.0,649.0,0.0053,150.1,1005.0,0.075,0.0127,0.095,0.2179,429.0,0.0,0,,,,,routine_benign,2,2,0,0,0,5,5,2,3,0
txn_a93335b3161b,4.87,0.0495,7,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,649.0,0.0053,150.1,1582.0,0.0269,0.0128,0.1192,0.0446,145.0,0.0,0,,,,,routine_benign,3,3,1,0,0,2,2,4,2,0
txn_c25311afe541,17.28,0.2453,17,0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,10.92,0.5824,399.0,45.0,649.0,0.0053,150.1,2446.0,0.0182,0.0129,0.0251,0.0446,145.0,0.0,0,,,,,routine_benign,1,1,2,0,0,0,0,4,2,0
txn_15f3aff2b3fc,32.55,0.1047,19,0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,65.57,0.5036,170.0,125.0,1928.0,0.0169,189.36,2175.0,0.0683,0.0117,0.2308,0.0446,145.0,0.0,0,,,,,routine_benign,2,2,0,0,0,1,1,5,2,0
txn_a9d410ef75c2,9.22,0.3309,21,0,3.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,47.27,0.805,7.0,76.0,1928.0,0.0169,189.36,1550.0,0.0458,0.0127,0.3338,0.0446,145.0,0.0,0,,,,,routine_benign,1,0,1,0,0,5,5,0,2,0
txn_d203dd29e394,65.57,0.0708,17,0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,576.0,1928.0,0.0169,189.36,1778.0,0.0566,0.0058,0.1487,0.0446,145.0,0.0,0,,,,,routine_benign,0,1,1,0,0,0,0,1,2,0
txn_538e819bea67,43.69,0.3093,21,0,2.0,7.0,3.0,0.0,0.0,0.0,1.0,0.0,49.06,0.1095,69.0,26.0,1928.0,0.0169,189.36,120.0,0.0678,0.0043,0.1781,0.1696,972.0,0.0,0,,,,,routine_benign,1,2,1,0,0,5,5,6,3,0
txn_98afcd2773d8,113.52,0.5212,23,0,3.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,32.1333,2.5328,161.0,135.0,2335.0,0.0065,193.28,2617.0,0.075,0.0062,0.2081,0.1696,972.0,0.0,0,,,,,atypical_benign,4,3,0,0,0,3,3,6,1,0
txn_2bab029a29b2,35.62,0.1719,10,0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,12.99,1.7421,337.0,337.0,2335.0,0.0065,193.28,2377.0,0.0442,0.0108,0.2707,0.1696,972.0,0.0,0,,,,,atypical_benign,2,1,0,0,0,4,4,1,2,0
txn_2f37c49f4419,12.99,0.2819,4,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,2335.0,0.0065,193.28,4064.0,0.0167,0.0099,0.1492,0.1696,972.0,0.0,0,,,,,routine_benign,4,3,1,0,0,5,5,6,1,0
txn_8c3e1655c976,47.79,0.0956,20,0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,24.305,0.9663,612.0,612.0,2335.0,0.0065,193.28,4662.0,0.0104,0.0103,0.143,0.1696,972.0,0.0,0,,,,,routine_benign,4,2,2,0,0,3,3,0,3,0
txn_b1b724fe5639,28.84,0.3509,4,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,1624.0,0.0104,277.13,4560.0,0.02,0.0138,0.1861,0.1254,1194.0,0.0,0,,,,,routine_benign,1,3,0,0,0,0,0,2,1,0
txn_081a5a3030c1,13.58,0.0534,6,0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,28.84,0.5291,126.0,126.0,1624.0,0.0104,277.13,4271.0,0.0147,0.0049,0.0546,0.1254,1194.0,0.0,0,,,,,routine_benign,4,1,1,0,0,4,4,1,2,0
txn_0faf09079e6a,17.97,0.0587,18,0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,21.21,0.1528,750.0,750.0,1624.0,0.0104,277.13,387.0,0.0134,0.0034,0.2005,0.1254,1194.0,0.0,0,,,,,routine_benign,3,0,0,0,0,5,5,1,1,0
txn_ec1ef713f062,98.2,0.3467,0,0,3.0,7.0,3.0,0.0,1.0,0.0,0.0,0.0,20.13,3.8783,333.0,333.0,1624.0,0.0104,277.13,2209.0,0.0528,0.0077,0.1486,0.1254,1194.0,0.0,0,,,,,routine_benign,1,0,1,0,0,4,4,1,3,0
txn_671e326616c9,67.67,0.3022,0,0,2.0,6.0,4.0,0.0,1.0,0.0,1.0,0.0,25.135,1.6923,746.0,23.0,534.0,0.0438,109.12,3498.0,0.0196,0.0118,0.3356,0.1254,1194.0,0.0,0,,,,,atypical_benign,3,3,0,0,0,3,3,0,2,0
txn_ea9e5bfc2332,20.58,0.0215,2,0,3.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,39.3133,0.4765,88.0,834.0,534.0,0.0438,109.12,1154.0,0.0206,0.0065,0.0163,0.081,196.0,0.0,0,,,,,routine_benign,2,0,2,0,0,2,2,6,1,0
txn_51b8ef71e6e5,37.32,0.1155,12,0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,12.95,1.8819,458.0,36.0,534.0,0.0438,109.12,2774.0,0.0263,0.002,0.2147,0.081,196.0,0.0,0,,,,,routine_benign,2,2,1,0,0,1,1,1,2,0
txn_8bb0a34b5523,12.95,0.1827,4,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,534.0,0.0438,109.12,1005.0,0.075,0.0127,0.095,0.081,196.0,0.0,0,,,,,routine_benign,4,3,1,0,0,4,4,6,3,0
txn_285586801d2b,13.01,0.2997,6,0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,140.0,559.0,0.0303,212.55,1582.0,0.0269,0.0128,0.1192,0.081,196.0,0.0,0,,,,,routine_benign,3,1,1,0,0,2,2,4,1,0
txn_05ba86a187e0,370.99,0.2074,11,0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,22.2267,15.6912,122.0,282.0,559.0,0.0303,212.55,2446.0,0.0182,0.0129,0.0251,0.081,196.0,0.0,0,,,,,atypical_benign,3,1,0,0,0,4,4,1,0,0
txn_5990bfe9d5b2,46.13,0.3532,9,1,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,13.01,2.5457,152.0,122.0,559.0,0.0303,212.55,2175.0,0.0683,0.0117,0.2308,0.1015,42.0,1.0,0,,,,,atypical_benign,4,0,2,0,0,3,1,3,3,0
txn_f3b61b2f5266,7.54,0.3339,9,0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,29.57,0.745,8.0,8.0,559.0,0.0303,212.55,1550.0,0.0458,0.0127,0.3338,0.1015,42.0,1.0,0,,,,,routine_benign,4,2,1,0,0,3,3,0,2,0
txn_b8d456317a78,7.89,0.4725,9,0,1.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,38.61,0.7956,138.0,8.0,1852.0,0.0467,249.33,1778.0,0.0566,0.0058,0.1487,0.1015,42.0,1.0,0,,,,,atypical_benign,1,3,0,0,0,2,2,2,0,0
txn_26c5e887a9d2,38.61,0.1679,7,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,1852.0,0.0467,249.33,120.0,0.0678,0.0043,0.1781,0.1015,42.0,1.0,0,,,,,routine_benign,0,1,1,0,0,4,4,2,1,0
txn_cd103919889e,18.44,0.3193,6,0,3.0,7.0,4.0,0.0,1.0,0.0,0.0,0.0,34.9967,0.4731,725.0,1274.0,1852.0,0.0467,249.33,2617.0,0.075,0.0062,0.2081,0.1015,42.0,1.0,0,,,,,routine_benign,2,1,1,0,0,4,4,4,3,0
txn_c48f5216c759,58.49,0.1139,18,0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,23.25,1.5157,549.0,61.0,1852.0,0.0467,249.33,2377.0,0.0442,0.0108,0.2707,0.0706,1159.0,0.0,0,,,,,routine_benign,2,1,0,0,0,2,2,6,0,0
txn_d50526e09904,67.21,0.2585,17,0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,24.92,1.697,195.0,195.0,2036.0,0.0552,278.12,4064.0,0.0167,0.0099,0.1492,0.0706,1159.0,0.0,0,,,,,routine_benign,3,0,1,0,0,3,3,2,1,0
txn_897a96b96c9c,80.91,0.1031,5,0,3.0,8.0,4.0,0.0,1.0,0.0,0.0,0.0,39.0167,1.0737,707.0,646.0,2036.0,0.0552,278.12,4662.0,0.0104,0.0103,0.143,0.0706,1159.0,0.0,0,,,,,routine_benign,1,1,2,0,0,0,0,2,2,0
txn_eb9849d0c54e,38.08,0.1631,9,1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,2036.0,0.0552,278.12,4560.0,0.02,0.0138,0.1861,0.0706,1159.0,0.0,0,,,,,atypical_benign,1,3,0,0,0,4,3,5,1,0
txn_3456166978fc,11.76,0.2834,14,0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,38.08,0.6912,323.0,323.0,2036.0,0.0552,278.12,4271.0,0.0147,0.0049,0.0546,0.0706,1159.0,0.0,0,,,,,routine_benign,1,1,2,0,0,1,1,4,1,0
txn_1a0580abfe31,21.3,0.0924,20,0,2.0,7.0,3.0,0.0,1.0,0.0,1.0,0.0,64.73,0.6709,619.0,24.0,389.0,0.0501,78.2,387.0,0.0134,0.0034,0.2005,0.218,1333.0,1.0,0,,,,,routine_benign,0,0,1,0,0,1,1,5,2,0
txn_f3f47474f676,26.86,0.1868,4,0,3.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,50.2533,0.4655,501.0,501.0,389.0,0.0501,78.2,2209.0,0.0528,0.0077,0.1486,0.218,1333.0,1.0,0,,,,,routine_benign,0,3,0,0,0,3,3,6,1,0
txn_55865b05139a,91.07,0.1848,6,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1440.0,389.0,0.0501,78.2,3498.0,0.0196,0.0118,0.3356,0.218,1333.0,1.0,0,,,,,routine_benign,4,1,1,0,0,3,3,0,2,0
txn_f0f87d95747a,38.39,0.2736,9,0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,91.07,0.5785,171.0,171.0,389.0,0.0501,78.2,1154.0,0.0206,0.0065,0.0163,0.218,1333.0,1.0,0,,,,,routine_benign,4,1,0,0,0,5,5,6,1,0
txn_74515c90dd5b,401.63,0.379,19,0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,595.0,615.0,0.006,94.95,2774.0,0.0263,0.002,0.2147,0.218,1333.0,1.0,0,,,,,atypical_benign,3,1,0,0,1,1,1,6,1,2
txn_f75903d065ec,13.36,0.3564,1,0,1.0,5.0,2.0,0.0,0.0,0.0,1.0,1.0,401.63,0.9667,354.0,34.0,615.0,0.006,94.95,1005.0,0.075,0.0127,0.095,0.0339,551.0,0.0,0,,,,,routine_benign,2,2,0,0,0,3,3,3,0,0
