attack_instance_id,scenario_id,attack_id,bucket,subtype,scenario_seed,attack_intensity,stealth_level,time_window_hours,generated_record_ids
atk_e57f567e2c2d,scn_472a34e47d19,merchant_bustout_001__evaluation_elevated,merchant_ecosystem_abuse,bust_out_merchant,212,0.8903,0.5885,126,"txn_0b2956feb789,txn_733c134b42c9,txn_60e46a5a94dc,txn_864c1b9f6b50,txn_322c54c6152e,txn_bafc178c870e,txn_2959072bc269,txn_4522b30be433,txn_e64da797e518,txn_018285dfe520,txn_82b1c3ea8e6c,txn_7ae71ab4217f,txn_62a28d7c004a,txn_ccb6bf071b24,txn_5b58ba04da86,txn_80a2e35e3409,txn_549e00687507,txn_7840400cff2b,txn_ddc296479188,txn_7bc49d9b2294,txn_20345784da45,txn_80e8f64048fd,txn_7dbe11040d1f,txn_bc918403dd0d,txn_cb9a46e9a549,txn_7f5141437961,txn_b38fb738afe1,txn_f77c43a0d594,txn_a06683c9468a,txn_789493296b14,txn_242e5b940e3b,txn_3b3c58496391,txn_b29913928d2c,txn_ea6c90c45f5e,txn_686dd814e323,txn_b0f2610a74e4,txn_26d0b2047ad9,txn_115a0ee951c6,txn_a0e13c7f7b3c,txn_ba91ec753164,txn_2268ec70019e,txn_4d2e95217f93,txn_30e0185def9a,txn_e7724f11aedd,txn_215ba830bc3f,txn_b02f372bb946,txn_23f11bb990c3,txn_b54ba0cf5c34,txn_c1862b48fe31,txn_282e568a3062,txn_a6aed11f1d85,txn_ddfe2755fadf,txn_8464c88e4205,txn_3cfd9dcf5fdc,txn_76ce9523768b,txn_87752b4c351f,txn_c39bd07773d7,txn_d9bedb5b5080,txn_1932579fe2b9,txn_40419ff4c305,txn_5d4541becba8,txn_a2f215a3fbf4,txn_101af5b9d30a,txn_cd580d0c5755,txn_e03f07318123,txn_45d7008e8edd,txn_7b346f5ec5d8,txn_66bed148675e,txn_e304619a07da,txn_f25661d67bb6,txn_d569543b1b6b,txn_c8189be20c32,txn_a0574466d3f0,txn_202045637371,txn_9a4abadb6b84,txn_cd06ff4a8b1a,txn_97fd0c05ce13,txn_25ef2830a417,txn_14883b56e865,txn_5efeda99e094,txn_e95a27ad561d"
atk_7b31ef8081e2,scn_000062d706ec,merchant_gift_card_001__evaluation_elevated,merchant_ecosystem_abuse,gift_card_abuse,213,0.4713,0.4909,58,"txn_5f43c4e25d5f,txn_d05f1b9d15ae,txn_11c981c2e90a,txn_a9d5aa748815,txn_b7fcb50e2181,txn_3acb7439fdb8,txn_19c7149ca62c,txn_8ec02eef072c,txn_aa6a1e36d24e,txn_144b84ec899a,txn_b1da29efe89f,txn_de5a454c13ad,txn_fb385163b22f,txn_1ddb16b43aaa,txn_6bb7beff6bca,txn_1557793dc0b3,txn_54134737092f,txn_2816dc4c0c57,txn_e2d82bc3c7ac,txn_89166c19a1f4,txn_19a373c1a8d3,txn_9762f4e20eda,txn_1d4d8855c4e0,txn_6bd3edb6f8bf,txn_c092145c4d27,txn_55fc641ae01e,txn_3eb8aadd8c58,txn_2a0f223c7549,txn_cc95bc7487ed,txn_ed7c07c11814,txn_036f0034d3c3,txn_8a5347f6aee3,txn_d7f27f2be1b3,txn_b7fb7cebdb4b,txn_4d1baede9232,txn_7f05d6467546,txn_041b50028321,txn_4ebd2118d80f,txn_3b6e351d18da,txn_84e17aa15506"
atk_0e54bb8532e8,scn_7243d550697f,merchant_mule_laundering_001__evaluation_elevated,merchant_ecosystem_abuse,mule_laundering,214,0.5454,0.7128,115,"txn_f7780ede8233,txn_35802d00e840,txn_726b0f444044,txn_0ba62a1a96b7,txn_4341abae1ed8,txn_a29f885d740e,txn_2c35bcd0aba8,txn_c32b2b18a6f3,txn_4c6664636f16,txn_12473b8f5153,txn_22f6284d1413,txn_0b6dc9029a22,txn_c0090b0700f4,txn_da755db45a73,txn_11b7d2ebe287,txn_72b9d46b19bb,txn_5e12c614ff7e,txn_5e2633b30018,txn_f80b11b62f59,txn_91dcb17818b6,txn_dc743ed83cad,txn_03d22ab0c1c0,txn_59ca111a4368,txn_07d9c4ab0a91,txn_d6339ed38cb1,txn_c27259acbbc3,txn_36ac372ff1fc,txn_4c5f8de0ccd7,txn_195921443b9b,txn_ff5dcce491cd,txn_ade1788dabb0,txn_ce3d094edcc9,txn_31a706c5f58d,txn_accba7c8d853,txn_06920e721ce3,txn_aee440afd048,txn_28e711c4042b,txn_ad1e87d255d5,txn_19a9d7ca3c12,txn_c4166c654d16,txn_37d963d9ff9c,txn_8e7a25003744,txn_30f5e6681d3d,txn_2daa9593d068,txn_bfa25ab2cccb,txn_db162b26b95f,txn_a47d0004c34a,txn_b62b85530c5a,txn_6c2e27cf3c9a,txn_dc225e173b04,txn_f06d0b76394d,txn_c77025320e04,txn_004d9dfd6371,txn_47ce8c35eef7,txn_7b657811c148,txn_5779764450c0,txn_97cf763bf8a0,txn_1f2cf5b4109b,txn_4124731606fc,txn_06471b364348,txn_60669774c88d,txn_8fcd78c17722,txn_11226660986f,txn_fe359f9b650d,txn_2d040f62ff61,txn_7301cd6dca10"
atk_c648a72e69fb,scn_f3ec948a3d06,merchant_seller_fraud_001__evaluation_elevated,merchant_ecosystem_abuse,marketplace_seller_fraud,215,0.8555,0.5454,79,"txn_b01128f7a522,txn_05ca30ae3533,txn_fc7649854a40,txn_51b3155ce580,txn_00289546d87e,txn_8fb3d0a5e5b1,txn_b85e46238b0a,txn_75a5e10244dc,txn_4d8f064f27fe,txn_2765c0b01013,txn_0d85482fe0d3,txn_2fe2b331dcea,txn_4e4df5e0e8b9,txn_5fc4c61d0896,txn_38064be2b795,txn_0e9268902ba8,txn_7caf7d834972,txn_80b04a862f92,txn_645db2138947,txn_fa9f5406b3c4,txn_33874078ac67,txn_859bd6495613,txn_3667beb16352,txn_1af3c0932672,txn_d6311219d27a,txn_6cf989307155,txn_16606196b133,txn_6dc7c64b5288,txn_577533f51350,txn_3ae82760b621,txn_bb579fc2f794,txn_c4b45cfd16e4,txn_eb2b3c2ee4dd,txn_969d3b1f4e94,txn_44fc356ebc54,txn_9168f30fbe85,txn_7926fb79eabd,txn_72c68174eaa6,txn_e86fb06173dc,txn_fdef07e81101,txn_97f8e6e55069,txn_e2f07daa7a26,txn_f1d06391d048,txn_8ad1ddd0c8cd,txn_56e02384fe0d,txn_f0344fe3feac,txn_e0963c270b17,txn_e5933818955a,txn_f447d35d3490,txn_9e1b81c3f614,txn_b905671d2ed8,txn_408bb1fbfdf7"
atk_5cdd6839ede6,scn_cb8c2776d8d1,merchant_triangulation_001__evaluation_elevated,merchant_ecosystem_abuse,triangulation_fraud,216,0.7031,0.8735,66,"txn_a9f5068b53c7,txn_a2564d47e9f2,txn_3d46097f8366,txn_c78252e0e003,txn_bcaad98c5597,txn_061c7b27298f,txn_2cc25b738c3d,txn_7651c53e57b6,txn_af0f2c9b8b52,txn_8b4af8054bd0,txn_f040cf54b391,txn_1df3b21b9c38,txn_fab553fd3590,txn_722e9830d748,txn_ceb8bebfcadd,txn_509e03709dca,txn_8f02b79b581a,txn_61ae2ffc244b,txn_7eee9bfd5485,txn_af0e8cb75df2,txn_894f1c9a4daf,txn_ac35aef7b734,txn_ff23b093a1aa,txn_141dca063c7d,txn_f43b8624d540,txn_7af613fa80ac,txn_6484300c89bf,txn_a36b931db188,txn_a9ddccf7299f,txn_7eb6cee6cb64,txn_c30eaa336574,txn_2d4a77079d46,txn_cb333eb7defd"
atk_ddf8ec2afc98,scn_31dbb1facc12,post_alt_refund_001__evaluation_elevated,post_transaction_abuse,alternative_refund_abuse,217,0.4796,0.9641,13,"txn_9ea600c1a637,txn_bb391432deeb,txn_c06e7cc91f35,txn_6604511fb233,txn_0eb01117c453"
atk_7550c795d138,scn_04a00ec5a6a8,post_chargeback_001__evaluation_elevated,post_transaction_abuse,chargeback_fraud,218,0.4098,0.6851,14,"txn_2bf2ae00b1a2,txn_18de837261ea,txn_0e8c5a34f96a,txn_9546399b0226,txn_690cbbe91ff4,txn_d1fac1af5386,txn_ce6a0710948a"
atk_43505777da30,scn_7c67dc533e1d,post_non_delivery_001__evaluation_elevated,post_transaction_abuse,non_delivery_claim,219,0.5371,0.8093,17,"txn_4b2f9d4476c9,txn_c7b5dfb5ae21,txn_347fa31e5570,txn_8c887fc7cbd4,txn_16feda3b0865,txn_ba9938d1bea2,txn_23c1adde55b6,txn_fdbccd002c9d"
atk_d91bee63783b,scn_04d09bb06443,post_refund_001__evaluation_elevated,post_transaction_abuse,refund_fraud,220,0.4782,0.829,14,"txn_bfa7510415e4,txn_ff9b7254608e,txn_6d93a4ade311,txn_eb6a34a9c7a8,txn_69f135f28bfa,txn_cc18cd57618c"
atk_f9dd621a8157,scn_ebf107422058,post_return_policy_001__evaluation_elevated,post_transaction_abuse,return_policy_abuse,221,0.4015,0.7159,20,"txn_6d8d298e5cff,txn_9cf62b0a7e93,txn_805076a0235e,txn_4526e746b274,txn_8f1e7af1f7cb,txn_6cdef2b03259,txn_3a499ef00b46,txn_2ee62564e187,txn_e8b2d0abe4b3,txn_7689aea88cf1"
atk_a81ce040f1c9,scn_072574681e91,social_ai_impersonation_001__evaluation_elevated,social_engineering_payment_fraud,ai_impersonation,222,0.4794,0.9214,13,"txn_8003e8103f80,txn_96375ee8d5a0,txn_9bd35c01742b,txn_81413cd8a2b2,txn_7ae3903dd540"
atk_0b73f9e6ecd8,scn_a4a2ca777bdb,social_app_scam_001__evaluation_elevated,social_engineering_payment_fraud,authorized_push_payment_scam,223,0.5919,0.7496,15,"txn_354a63254197,txn_a8c21b9a5b9c,txn_3e90d8534e64,txn_0bed56d63e2f,txn_cfef9e704fe5,txn_3e1916f38766,txn_bcf8eaed3712"
atk_3bd69551f0a5,scn_04114ef43374,social_bec_001__evaluation_elevated,social_engineering_payment_fraud,business_email_compromise,224,0.4545,0.6998,11,"txn_79471e41d73b,txn_e64d2b6a07ba,txn_7da6138074da,txn_050c95a525a5,txn_557d5dea38b4"
atk_14f72af61886,scn_405ebfeb497b,social_exec_impersonation_001__evaluation_elevated,social_engineering_payment_fraud,executive_impersonation,225,0.4817,0.875,7,"txn_f102f2f06c49,txn_883be26d70af"
atk_8d105a987f25,scn_db8e31aa055d,social_vendor_reroute_001__evaluation_elevated,social_engineering_payment_fraud,vendor_rerouting,226,0.8212,0.8301,16,"txn_41e72ae328a1,txn_5979234c2ba3,txn_4e0baadeda94,txn_354f9abd893f,txn_7a5414e3e667,txn_d21f23a1c896,txn_dbdb566b8edf"
