attack_instance_id,scenario_id,attack_id,bucket,subtype,scenario_seed,attack_intensity,stealth_level,time_window_hours,generated_record_ids
atk_84b7c5255c74,scn_4c5b67c7885d,merchant_gift_card_001,merchant_ecosystem_abuse,gift_card_abuse,2037,0.6551,0.4517,68,"txn_686b22763f24,txn_98a9cbf03957,txn_d647b742e571,txn_412918c3535c,txn_fc4f29cb96d4,txn_fa8f727f4d0c,txn_8246ceaa8337,txn_626130810eef,txn_950803abc149,txn_39b67e13fb08,txn_45ef6aaf374e,txn_f7a841a13d63,txn_c91077c52e86,txn_f846f36d990a,txn_fa45a1ce8ba8,txn_875e13bd9559,txn_1443dec89957,txn_cfd7332e1675,txn_81e6da034b27,txn_11e9cbbf7987,txn_847a50a7adb1,txn_99b7449172f2,txn_913c4876e266,txn_fbb31ad9e90e,txn_0e4c81036631,txn_64ed9c136cd9,txn_8851f72be37a,txn_816d0dd045cf,txn_7a09aca5505d,txn_628a2767b8e5,txn_ce2d3a6811d2,txn_9d7ec5dbf870,txn_a3cc5ad6f178,txn_e7bb8b875920,txn_c41d7fd040f6,txn_a4a84c05eb94,txn_db12c49e36b1,txn_b601ef7e6a64,txn_a858a4b0a318,txn_59384e9fd84d,txn_19803135b52d,txn_cea4f26c9411,txn_30661d6f5efa,txn_1ae7674c66a3,txn_9d503a082146,txn_57cf26a0b097,txn_89f9f6d5ead6,txn_92fa522a66dc,txn_925f386b1a7a,txn_19d8bf63a73e,txn_cab2e7a86eda,txn_98b4c71cd596,txn_af31da3cdfb0,txn_4a5da3b22947,txn_5265032f2e2c,txn_5e153069efd2,txn_46e656074e21,txn_bf09e7077779,txn_ad610e1bda81,txn_cbc505def16b,txn_80d5f09833cb,txn_7f136ff6eddf,txn_280dfa90570f,txn_05c972953cf3,txn_b328ad1432df,txn_7043ca862725,txn_f8d5cee64743,txn_198a6edf8425,txn_c235e4cbb2ed"
atk_979d0efef382,scn_8cd07e0af5f6,merchant_mule_laundering_001,merchant_ecosystem_abuse,mule_laundering,2038,0.6116,0.4403,94,"txn_ca732fc61ef6,txn_644f3769b492,txn_786ea0961fe9,txn_c1396b08877c,txn_abae785b3f2e,txn_f4fc6d67d6c4,txn_221bb1c93e8d,txn_2985d32709a6,txn_f5394962c14e,txn_d7a3c13b026f,txn_c989349b7841,txn_283f05d7c68b,txn_9b06c3456e8c,txn_7582c979a2b5,txn_92cc17197e9e,txn_f15a25f4ad21,txn_edb7020ff87c,txn_8534e6ec25fb,txn_c807b1843851,txn_e19d961fa42c,txn_01aff79d49cc,txn_76cdfcd69867,txn_fbcda75aa016,txn_78fddef237e3,txn_032df8a56245,txn_ff12a61390d8,txn_33d8c36169d8,txn_eb1433ec8bf9,txn_c060c2b26bde,txn_2d1ecad80287,txn_9b3297e1d144,txn_7bfb738d3bcf,txn_cf4a7f5a136c,txn_5b08505797e1,txn_630e095ad2f1,txn_47807ff6de1d,txn_0f4aafcaa5fd,txn_5855cc56a723,txn_ccc6da8de07b,txn_205762e3168e,txn_9bdcbee0d03b,txn_353146775289,txn_9c84733c5755,txn_9600b7a210f5,txn_68992e53630c,txn_22ccda4cf487,txn_280f0b27226c,txn_453546649e31,txn_5d45802aa4d3,txn_7c0196218d4f,txn_439e63fe0d73,txn_2d1c56de0a34,txn_bf19ba0bc41c,txn_4f94cb1b2091,txn_2d67775c7c5b,txn_09af1ef6ef3d,txn_3711d9a3ff75,txn_e59687ec41f8,txn_43e8e2e93b55,txn_2eaf3503e922,txn_d419a34f7a3b,txn_acb4b3d6c0d5,txn_d5ee2e87f1c9,txn_65f57408a22b,txn_8333bce26259,txn_4f1e82358b27,txn_b599838bd164,txn_b8f2bf990863,txn_709df093c4b6,txn_da520e4a51ab,txn_805baea307eb,txn_9a320e5923ce,txn_bb4df263eecf,txn_628ef1d55fc0,txn_9a39f8697199,txn_6e127600109d,txn_3a1438e21b0f,txn_faa6bd5d459e,txn_35c442b42812,txn_19287ee4dff2,txn_cd91126d39a5,txn_581987a1e201,txn_dbefdcbe5a67,txn_794a34e2d194,txn_8f691ffc430e,txn_5d1456a74d10,txn_92cd655ee9b8,txn_8539d373295e,txn_1077829fca0d,txn_690b0d77b5ec,txn_e82ad4817349,txn_434380c3dc11,txn_86a181aa72e8,txn_d01fc19bb6f3,txn_5f3061459b42,txn_7d54f542304f,txn_75b4487459eb,txn_d950df8d94ad"
atk_5aa8fbc85bfc,scn_f69c3d608a76,merchant_seller_fraud_001,merchant_ecosystem_abuse,marketplace_seller_fraud,2039,0.7259,0.7838,79,"txn_c4e01bf601d6,txn_ad021cf14519,txn_703f19b31d23,txn_267f0f3c6079,txn_9224f6bfca43,txn_95cdaad3a21a,txn_0da9b25bcb87,txn_c0527e568a81,txn_b1c46c90232e,txn_7da13253c653,txn_ae364c6cd099,txn_f921a07f84c7,txn_7dac0d3fb74b,txn_07e5fddbda8c,txn_9c851c43a708,txn_cc47966a319f,txn_c370e105298b,txn_4db18c7593d6,txn_ac037fb1c4e1,txn_f036d2c33c98,txn_4a560b068ab6,txn_ebff3af97202,txn_ee8420d9c489,txn_18819c36de36,txn_6bb8611f11c0,txn_bebaaf3c9c2b,txn_53a50df7fa63,txn_45fb6d1fa8f2,txn_3a7e22951ce1,txn_6cdcdf76d219,txn_885c5394bc75,txn_aaa00fef811f,txn_0928dca64e7a,txn_5b74691f54f4,txn_2d1d57bca531,txn_00b00f1c04b4,txn_cb71803cc11e,txn_a61eff89ac58,txn_1814be9dd1cd,txn_79c50ec2e7f5,txn_7c4ed8073e2d,txn_f92b24f3e6fd,txn_e74097525366,txn_a6f4c96ddf8a,txn_6adba531deb7,txn_da5c43090588,txn_e9ab5e799e88,txn_62113e70e5cf,txn_8f35bf2d5ff1,txn_784a0793f311,txn_cc0b2d0a189d,txn_a02816ecdf49,txn_587533e2c3eb,txn_a4e6db4bc178,txn_7176b836d818,txn_597a15aa7f38,txn_7017fd1ea8e8,txn_f1832c1339e5,txn_5b78ce8f54c5,txn_c06b904b224d"
atk_122dc28b8e58,scn_1f674e38b123,merchant_triangulation_001,merchant_ecosystem_abuse,triangulation_fraud,2040,0.6571,0.6028,47,"txn_2057e287387c,txn_55c8e9a15e0a,txn_fbc4dc5e6785,txn_c14a0a6fcf9f,txn_a168602ff3d3,txn_eceb1ae061de,txn_4cce5170fb1e,txn_fa9a9fa81a6e,txn_33b2c1a4887d,txn_7150e2ccefc1,txn_40991c5f9869,txn_24bbf8d4729f,txn_32ce6a5aa299,txn_726389c8dd1c,txn_3544268b0a74,txn_ea8f55b097ba,txn_bc4f2ade08a1,txn_67cffaf74d7c,txn_c6fd2a9c7565,txn_28694f7458b6,txn_d421914ca685,txn_df423a8e21b8,txn_8fc0f1311db4,txn_f0f4c521f249,txn_c7aa3fdaf1e5,txn_73b5d7c2bf8a,txn_5e46efa3e889,txn_2488183a4c1d,txn_b6a7d781c3c4,txn_1fd1a62e7e8b,txn_6959d41eda0b,txn_44beadc42053,txn_426d9733c2c3,txn_65a8f41fcbc3,txn_1a3dddab5233,txn_2a23a4da811e,txn_d609c3a429a0,txn_006efb80177d,txn_188957869d0e,txn_9f24f6e6f125,txn_33d5f3c526ad"
atk_1edf4badf9c9,scn_c03552bf97af,post_alt_refund_001,post_transaction_abuse,alternative_refund_abuse,2041,0.841,0.517,12,"txn_b211d64cdc74,txn_fb039a9ce0db,txn_0e1ba9b5af5f,txn_c28c9004b069,txn_68587ba0dd26,txn_f48b3068d06f,txn_0e9b6c97b725,txn_1f30330e007e,txn_fd4802bead95,txn_e85bce8f2e6e"
atk_904b637a5751,scn_83e75c146c4b,post_chargeback_001,post_transaction_abuse,chargeback_fraud,2042,0.6814,0.773,20,"txn_7ba27d6fbe74,txn_10bcee6b013e,txn_01e09ab0578f,txn_6933f2992d99,txn_6c67a4a1d451,txn_7138bd72b4fc,txn_f507cd24ae9b,txn_ca30b949587f,txn_8c7d0c46cee9,txn_b65cb3598d03,txn_bcc8aab88a66,txn_2f14c84609eb,txn_0d2c6e42d601,txn_329e18cf0835"
atk_d4dda079d580,scn_d67e3d6a4429,post_non_delivery_001,post_transaction_abuse,non_delivery_claim,2043,0.6898,0.643,17,"txn_b36b9109ecef,txn_4df82d6f3bcb,txn_723cae208000,txn_18ed662cd9a1,txn_d685f8462da1,txn_3d894f5a495c,txn_7bc753e1a598,txn_41ec2664a683,txn_936dd87cabae,txn_2d080af70a72,txn_ade0502abebb,txn_12bd2763b2a3,txn_56837e1954f2"
atk_a7ba498ad496,scn_49791b69c251,post_refund_001,post_transaction_abuse,refund_fraud,2044,0.7546,0.8203,18,"txn_a7558f5eee70,txn_a60f5c5d524b,txn_bc2b615fb662,txn_1d4382fd504c,txn_f49539320fec,txn_95ee9aa298d2,txn_4f5a2bd17d9d,txn_558d9e37a7e3,txn_2afdc31bbb5d,txn_fb69811a1eec,txn_7c5ac38d593b,txn_fd9698ac54d3"
atk_20a559b42bd3,scn_3d99de53193e,post_return_policy_001,post_transaction_abuse,return_policy_abuse,2045,0.5805,0.8649,28,"txn_72d757ac0dbb,txn_765fc8d9dd42,txn_6b4a30f19cab,txn_f38ba1d13022,txn_105f83c57c10,txn_73cf95e10bcf,txn_aadb99673010,txn_8046d7875fdb,txn_d532e0b265c9,txn_4cc20657ac38,txn_4cfdf32a6e5a,txn_45275de52f82,txn_e23cb4d91536,txn_7dd2a90eddf3,txn_bea5bb4e12e0,txn_3e0e926a7a51,txn_828e0b7f82be,txn_7c49a0d35200,txn_10950cf73212"
atk_de234fee1dbe,scn_8c4e3dd11625,social_ai_impersonation_001,social_engineering_payment_fraud,ai_impersonation,2046,0.7012,0.7947,14,"txn_3d9dd65ee6f7,txn_b44ba276b115,txn_1b096c85eca9,txn_4f1633b98839,txn_fc5028a56162,txn_0d19d23ec297,txn_3dd5f105e4c0,txn_85c2852ab4a3,txn_981b41823456"
