attack_instance_id,scenario_id,attack_id,bucket,subtype,scenario_seed,attack_intensity,stealth_level,time_window_hours,generated_record_ids
atk_7d6cce0c3d77,scn_c857c7d89b3e,merchant_bustout_001__evaluation_stealth_stress,merchant_ecosystem_abuse,bust_out_merchant,212,0.8903,0.6585,143,"txn_f9ee8dc499b5,txn_70a52e2872ba,txn_25be8378e887,txn_a8e0d7869e53,txn_fcbd3f5c5abf,txn_cf8422c8b060,txn_dd583a2ff412,txn_ae320969a08d,txn_32902591d5f1,txn_a816a32c8b4e,txn_e7dca66105ee,txn_4b74a6fb8ee2,txn_f51ead86c71d,txn_3925eae4dade,txn_30a80d7697f0,txn_09d6fc720133,txn_0b0e6f44899c,txn_895a4e9a6e6a,txn_a867636d1b09,txn_6b33a3976ae7,txn_b60210517fae,txn_07aa3bdcf848,txn_b598d21a621c,txn_be84cb039a66,txn_ee8e14afb077,txn_8307d37c4891,txn_9499f7d16d25,txn_89a3c334160b,txn_6a98b073b1ad,txn_592f3b7b35c6,txn_d5098a8ad4ae,txn_cebb28518388,txn_ba729fa64a97,txn_76ee3badbc95,txn_359968eb8285,txn_8469dc6e5885,txn_10ed423953da,txn_26ae57a527bd,txn_5e8031d64791,txn_1bf17c670066,txn_cea84b92db95,txn_dbbcf7a611c4,txn_e2e2e33dde5a,txn_08d0611197d4,txn_81cfc9ffd32e,txn_1323bf5348d7,txn_3b9b02d24972,txn_f3b013fc377a,txn_8d7fc8c16e18,txn_2ecfa56217a8,txn_9cfeec57d9a0,txn_c027ded5c967,txn_720a6b0853ca,txn_32208d70f8de,txn_9ec25744493a,txn_faefb3150507,txn_cf307ca03b3b,txn_637b11344184,txn_e0d3c53645e1,txn_cdcf6872c434"
atk_dd4ff528f74b,scn_fbe10f5f25d5,merchant_gift_card_001__evaluation_stealth_stress,merchant_ecosystem_abuse,gift_card_abuse,213,0.4713,0.5609,66,"txn_cca6785a3e3f,txn_58156707b4c3,txn_3f586f8b5b2d,txn_a14d5ff035e1,txn_8374063f7331,txn_a03ec8903be1,txn_2fa609e989be,txn_e2c9602ff931,txn_65fa94a67da5,txn_649c9a59986e,txn_fa77c3ccfae6,txn_efdedd67c903,txn_490636a62c8e,txn_4ce23223fcd7,txn_6a5d925b92d5,txn_2bd2338b8b24,txn_81acf923b00b,txn_a2791f4df75e,txn_fbd72695eeb3,txn_20d6fac91f36,txn_7cc1effb2300,txn_197dd94bbd6a,txn_57f32e02893a,txn_123fede4c841,txn_c74f5136c7f9,txn_fa19237ce8ef,txn_a99d0b37034e,txn_05f518f8b7d0,txn_5f9bbe24a77d"
atk_510b1d221cc5,scn_63493b7bb0e3,merchant_mule_laundering_001__evaluation_stealth_stress,merchant_ecosystem_abuse,mule_laundering,214,0.5454,0.7776,127,"txn_a77aea234532,txn_75005f7e55dd,txn_cd0686819f78,txn_280b86f598f3,txn_14d1a23ae4e9,txn_f4e4b88f2bd6,txn_258e515592ff,txn_982c4f2c3110,txn_b806c5701db2,txn_c573a7a77705,txn_32119b08bbb7,txn_515e3ab591bd,txn_9cfb719e9bba,txn_1b5ce18a5337,txn_a81c39c3e3ac,txn_493d3de3978e,txn_b5cba52defb7,txn_cc707a930943,txn_ca59f732246b,txn_9c78e5d41870,txn_36b3a2acf4ae,txn_8ce018cbf747,txn_9c784c5fcb50,txn_ace44a9b5206,txn_130fb87b30dd,txn_48d295e815d0,txn_a28352ca9755,txn_24d9ee18f3a5,txn_8a6b8dfad090,txn_7e27cc19278b,txn_0eb88aa5f622,txn_104fd5152dec,txn_e8f854001652,txn_9d5f0e2ab3dd,txn_3d47606bb093,txn_0aa6a572e176,txn_4cd45bcf1b9e,txn_bec646d5add2,txn_5d50ae8b329a,txn_a3b51c9c4c92,txn_a54659edceef,txn_3ec9e84e4ad5,txn_90de41de9c30,txn_3734c50af73f,txn_0869a9094af7,txn_7ada38b8da42,txn_a88a13606966,txn_07f009d306e9"
atk_fa490a7aac46,scn_b9ce5ea027ea,merchant_seller_fraud_001__evaluation_stealth_stress,merchant_ecosystem_abuse,marketplace_seller_fraud,215,0.8555,0.6154,89,"txn_7d77bc100d71,txn_c2a19ade4076,txn_08e5d5afd942,txn_9051852abcc3,txn_fdbfeb632c2c,txn_bbee5ac0af2f,txn_a0eaadcf1c75,txn_f4712fbaab7a,txn_a38e0452b75d,txn_1e2a96e34c62,txn_269f98e9cac8,txn_636b137a8658,txn_8e0033c1acd9,txn_90d2469b9945,txn_b16b2813b92b,txn_77dce794de34,txn_ce54328d542d,txn_c47fbd373bf6,txn_78fe104c9db1,txn_4562fb16da33,txn_c85ac8f56920,txn_28defb106ecc,txn_be8f4cd77c97,txn_d0e05c8fc9b4,txn_e600e68c5429,txn_75fb60797774,txn_b1cbd47be557,txn_930c206657cf,txn_887a00205e2f,txn_0ef6a4852420,txn_281e21a5c49c,txn_c1c1671307b2,txn_1658778f4724,txn_decbebd3e6aa,txn_ad17fd60e818,txn_0e2b5ebe264d,txn_75ca4b13a5c0,txn_670a41bade75"
atk_f0a2a35d7d8e,scn_3e0e229c83ea,merchant_triangulation_001__evaluation_stealth_stress,merchant_ecosystem_abuse,triangulation_fraud,216,0.7031,0.9349,73,"txn_db651bde8c9d,txn_0e13179bfc62,txn_e0e159e161da,txn_c5d9aebc6d64,txn_6fd55b7fc4f8,txn_b6ff3443ef58,txn_10ab0440c861,txn_7e8893f995b0,txn_9bdc01485e0a,txn_2f9fbc11a719,txn_a4bfd74b2748,txn_a4e7a0998708,txn_87bf1d18dac1,txn_c830a8160a30,txn_f2c99d4de8fc,txn_116412f327fb,txn_1a6c3cd73747,txn_962563432a53,txn_7b1e2bc87995,txn_87948c166bce,txn_954ed388d3d8,txn_81c3e3894b79,txn_572f9826e835,txn_9d34c5472cde"
atk_5ca07aa3f546,scn_b25fca97e38f,post_alt_refund_001__evaluation_stealth_stress,post_transaction_abuse,alternative_refund_abuse,217,0.4796,0.9765,16,"txn_983086c70fe9,txn_e6dc72b44d10,txn_e5dfd06a6d66,txn_c53c7073e510"
atk_5a64fd0387ca,scn_8d449df3f890,post_chargeback_001__evaluation_stealth_stress,post_transaction_abuse,chargeback_fraud,218,0.4098,0.7521,17,"txn_ed9c5c6da825,txn_7f61d049ef7e,txn_12b9f8842bdb,txn_e1c0c2a1685d,txn_d25a0dfe8474"
atk_61bff5450837,scn_2ec8c4a4fdac,post_non_delivery_001__evaluation_stealth_stress,post_transaction_abuse,non_delivery_claim,219,0.5371,0.8723,20,"txn_bea28d3e6bd0,txn_523263686366,txn_30c7b2f75e39,txn_8aec4f9eb7c3,txn_3af6a59147b3,txn_76a999cb5655"
atk_2d9f1e1805ae,scn_0f2c17a6d5c1,post_refund_001__evaluation_stealth_stress,post_transaction_abuse,refund_fraud,220,0.4782,0.8915,15,"txn_09531e19cc63,txn_2b56da57f906,txn_46bd17bcff2e,txn_0619a191b0a0"
atk_75a4b7f40cdd,scn_194404926fca,post_return_policy_001__evaluation_stealth_stress,post_transaction_abuse,return_policy_abuse,221,0.4015,0.7712,24,"txn_30d85267dc0c,txn_7781229c67ce,txn_04c52ea659a1,txn_4f75e8b2f8cd,txn_04d386ea9531,txn_7344f12d1bda,txn_1ad43451c09b,txn_d4186165e4db"
atk_c0e3a1260a1d,scn_5a0cca958177,social_ai_impersonation_001__evaluation_stealth_stress,social_engineering_payment_fraud,ai_impersonation,222,0.4794,0.9369,15,"txn_993ba7c39325,txn_c52fbb1f5106,txn_e2ad1fa0e636,txn_2ec32620df29"
atk_aa199775d6c0,scn_e5080013c6ee,social_app_scam_001__evaluation_stealth_stress,social_engineering_payment_fraud,authorized_push_payment_scam,223,0.5919,0.7963,17,"txn_c62e404af2df,txn_d8282d2bd3f4,txn_5c4e9b92ae16,txn_0fe8c57b134c,txn_10d206b94987"
atk_8f77ba15c518,scn_ffc8f525437c,social_bec_001__evaluation_stealth_stress,social_engineering_payment_fraud,business_email_compromise,224,0.4545,0.7653,14,"txn_d787e2a08020,txn_2fbf975a1eb9,txn_d861e693270e,txn_16148f7d9cf8"
atk_8b36537d9eff,scn_52152669ab13,social_exec_impersonation_001__evaluation_stealth_stress,social_engineering_payment_fraud,executive_impersonation,225,0.4817,0.903,10,"txn_52b829af0943,txn_db6abc4793c6"
atk_276037ee7b75,scn_e14efcceded4,social_vendor_reroute_001__evaluation_stealth_stress,social_engineering_payment_fraud,vendor_rerouting,226,0.8212,0.8662,18,"txn_d3b2164d2ca0,txn_83aae95f4850,txn_92f077322cbf,txn_2192ab4264a7,txn_ddf98dd51fb1"
