transaction_id,event_time,amount,currency,channel,rail,transaction_type,status,customer_id,merchant_id,device_id,session_id,ip_address,billing_country,shipping_country,merchant_category,payment_method_type,auth_result,risk_score,label,attack_id,attack_bucket,attack_subtype,scenario_id,simulation_segment
txn_0c15353d4ac0,2026-08-17T01:50:00+00:00,93.9,INR,wallet,card,purchase,approved,cust_4e278b64819e,merch_0159001eb6b9,dev_0159001eb6b9,sess_0c15353d4ac0,198.51.100.240,IN,IN,financial_services,debit_card,approved,0.2594,0,,,,,atypical_benign
txn_1e57958c4418,2026-08-17T04:13:00+00:00,20.32,SGD,marketplace,p2p,purchase,approved,cust_4e278b64819e,merch_4e278b64819e,dev_0159001eb6b9,sess_1e57958c4418,198.51.100.27,IN,IN,retail,wallet,approved,0.2908,0,,,,,routine_benign
txn_de4eb997d19b,2026-08-17T08:00:00+00:00,44.98,USD,ecommerce,wallet,purchase,approved,cust_db79c1c9230b,merch_db79c1c9230b,dev_0159001eb6b9,sess_de4eb997d19b,198.51.100.252,IN,IN,digital_goods,credit_card,approved,0.071,0,,,,,routine_benign
txn_51e7b8bad582,2026-08-17T04:10:00+00:00,48.88,INR,wallet,card,purchase,approved,cust_db79c1c9230b,merch_b8ffc7581114,dev_4e278b64819e,sess_51e7b8bad582,198.51.100.80,IN,IN,marketplace,wallet,approved,0.1606,0,,,,,routine_benign
txn_7e8e2569f25e,2026-08-17T09:58:00+00:00,36.32,INR,wallet,wallet,purchase,approved,cust_db79c1c9230b,merch_75da955712dd,dev_4e278b64819e,sess_7e8e2569f25e,198.51.100.7,SG,SG,digital_goods,wallet,approved,0.3435,0,,,,,routine_benign
txn_18c908505f76,2026-08-17T09:54:00+00:00,26.68,EUR,ecommerce,card,purchase,approved,cust_db79c1c9230b,merch_27f5627dfa11,dev_4e278b64819e,sess_18c908505f76,198.51.100.95,IN,IN,financial_services,wallet,approved,0.0229,0,,,,,routine_benign
txn_5f9fb1a65a2a,2026-08-17T09:48:00+00:00,60.71,GBP,marketplace,card,purchase,approved,cust_b8ffc7581114,merch_eae8fb9aa179,dev_4e278b64819e,sess_5f9fb1a65a2a,198.51.100.64,IN,IN,travel,bank_account,approved,0.1749,0,,,,,routine_benign
txn_f1b915abac15,2026-08-17T10:09:00+00:00,79.15,USD,ecommerce,card,purchase,approved,cust_b8ffc7581114,merch_8a7e7817bb1e,dev_4e278b64819e,sess_f1b915abac15,198.51.100.103,US,US,gift_cards,wallet,approved,0.0381,0,,,,,routine_benign
txn_b899e868b263,2026-08-17T08:00:00+00:00,29.45,SGD,wallet,card,purchase,declined,cust_b8ffc7581114,merch_68a18240dafd,dev_db79c1c9230b,sess_b899e868b263,198.51.100.132,DE,DE,digital_goods,bank_account,declined,0.2252,0,,,,,atypical_benign
txn_c414fcca624a,2026-08-17T04:39:00+00:00,67.04,USD,wallet,card,purchase,approved,cust_b8ffc7581114,merch_f9469ea7b69e,dev_db79c1c9230b,sess_c414fcca624a,198.51.100.17,DE,DE,digital_goods,credit_card,approved,0.2785,0,,,,,routine_benign
txn_68c321f5a464,2026-08-17T05:20:00+00:00,30.98,INR,ecommerce,p2p,purchase,declined,cust_75da955712dd,merch_ac327ec2d34a,dev_db79c1c9230b,sess_68c321f5a464,198.51.100.30,IN,US,travel,credit_card,soft_decline,0.523,0,,,,,atypical_benign
txn_bda82ab4e228,2026-08-17T09:21:00+00:00,58.29,SGD,ecommerce,wallet,purchase,approved,cust_75da955712dd,merch_831e7b331df5,dev_db79c1c9230b,sess_bda82ab4e228,198.51.100.90,AE,AE,gift_cards,credit_card,approved,0.2906,0,,,,,routine_benign
txn_82c48692e05a,2026-08-17T03:58:00+00:00,44.4,INR,ecommerce,card,purchase,approved,cust_75da955712dd,merch_858a5a1f9bb5,dev_db79c1c9230b,sess_82c48692e05a,198.51.100.159,AE,AE,financial_services,debit_card,approved,0.1716,0,,,,,routine_benign
txn_6de999fa69c3,2026-08-17T08:45:00+00:00,22.18,EUR,wallet,wallet,purchase,approved,cust_75da955712dd,merch_eede2ac4420d,dev_b8ffc7581114,sess_6de999fa69c3,198.51.100.119,SG,SG,financial_services,bank_account,approved,0.2111,0,,,,,routine_benign
txn_af0c0e465e06,2026-08-17T04:48:00+00:00,723.37,USD,mobile_app,wallet,purchase,approved,cust_27f5627dfa11,merch_f7006a27825f,dev_b8ffc7581114,sess_af0c0e465e06,198.51.100.79,AE,AE,marketplace,wallet,approved,0.5145,0,,,,,atypical_benign
txn_f29a924f7278,2026-08-17T04:19:00+00:00,32.66,INR,wallet,p2p,purchase,approved,cust_27f5627dfa11,merch_ea70572cbfcd,dev_b8ffc7581114,sess_f29a924f7278,198.51.100.65,SG,IN,electronics,debit_card,approved,0.2375,0,,,,,atypical_benign
txn_86f9737b6a88,2026-08-17T07:36:00+00:00,36.46,INR,mobile_app,p2p,purchase,approved,cust_27f5627dfa11,merch_19953660094d,dev_b8ffc7581114,sess_86f9737b6a88,198.51.100.205,IN,IN,marketplace,credit_card,approved,0.3249,0,,,,,routine_benign
txn_d2cc7bf6c34c,2026-08-17T05:12:00+00:00,58.58,GBP,wallet,card,purchase,approved,cust_27f5627dfa11,merch_3224fc12eb71,dev_b8ffc7581114,sess_d2cc7bf6c34c,198.51.100.225,AE,AE,financial_services,debit_card,approved,0.0315,0,,,,,routine_benign
txn_e9b80ed8855b,2026-08-17T16:40:00+00:00,31.17,GBP,wallet,card,purchase,approved,cust_eae8fb9aa179,merch_0159001eb6b9,dev_75da955712dd,sess_e9b80ed8855b,198.51.100.150,IN,IN,travel,bank_account,approved,0.2278,0,,,,,routine_benign
txn_474d9a11695c,2026-08-17T05:28:00+00:00,24.84,USD,marketplace,card,purchase,approved,cust_eae8fb9aa179,merch_4e278b64819e,dev_75da955712dd,sess_474d9a11695c,198.51.100.160,AE,AE,financial_services,credit_card,approved,0.52,0,,,,,atypical_benign
txn_eb785e828137,2026-08-17T10:30:00+00:00,23.76,USD,marketplace,p2p,purchase,approved,cust_eae8fb9aa179,merch_db79c1c9230b,dev_75da955712dd,sess_eb785e828137,198.51.100.31,SG,SG,retail,bank_account,approved,0.085,0,,,,,routine_benign
txn_a2570bd8e965,2026-08-17T12:54:00+00:00,74.18,SGD,marketplace,card,purchase,approved,cust_eae8fb9aa179,merch_b8ffc7581114,dev_75da955712dd,sess_a2570bd8e965,198.51.100.176,AE,SG,marketplace,credit_card,approved,0.6124,0,,,,,atypical_benign
txn_0232a28da2ae,2026-08-17T12:28:00+00:00,122.27,EUR,marketplace,p2p,purchase,approved,cust_8a7e7817bb1e,merch_75da955712dd,dev_75da955712dd,sess_0232a28da2ae,198.51.100.76,GB,GB,marketplace,bank_account,approved,0.2932,0,,,,,atypical_benign
txn_3b41a55f449b,2026-08-17T05:15:00+00:00,19.6,GBP,ecommerce,p2p,purchase,approved,cust_8a7e7817bb1e,merch_27f5627dfa11,dev_27f5627dfa11,sess_3b41a55f449b,198.51.100.228,SG,SG,gift_cards,bank_account,approved,0.285,0,,,,,routine_benign
txn_9ef199a01e12,2026-08-17T10:44:00+00:00,37.62,INR,ecommerce,p2p,purchase,approved,cust_8a7e7817bb1e,merch_eae8fb9aa179,dev_27f5627dfa11,sess_9ef199a01e12,198.51.100.224,AE,AE,travel,bank_account,approved,0.2394,0,,,,,routine_benign
txn_b0ad64f72560,2026-08-17T03:55:00+00:00,11.56,GBP,ecommerce,card,purchase,approved,cust_8a7e7817bb1e,merch_8a7e7817bb1e,dev_27f5627dfa11,sess_b0ad64f72560,198.51.100.247,IN,IN,electronics,debit_card,approved,0.2126,0,,,,,routine_benign
txn_802dbb6d828e,2026-08-17T06:24:00+00:00,9.9,EUR,mobile_app,wallet,purchase,approved,cust_68a18240dafd,merch_68a18240dafd,dev_27f5627dfa11,sess_802dbb6d828e,198.51.100.252,IN,IN,gift_cards,credit_card,approved,0.1578,0,,,,,routine_benign
txn_e59f4eef71dc,2026-08-17T16:20:00+00:00,29.08,INR,wallet,p2p,purchase,approved,cust_68a18240dafd,merch_f9469ea7b69e,dev_27f5627dfa11,sess_e59f4eef71dc,198.51.100.106,US,US,financial_services,wallet,approved,0.0707,0,,,,,routine_benign
txn_a5439fdab514,2026-08-17T05:00:00+00:00,81.96,EUR,ecommerce,p2p,purchase,approved,cust_68a18240dafd,merch_ac327ec2d34a,dev_eae8fb9aa179,sess_a5439fdab514,198.51.100.159,US,US,gift_cards,debit_card,approved,0.1362,0,,,,,routine_benign
txn_b9f155b7f5c8,2026-08-17T05:06:00+00:00,38.82,INR,wallet,p2p,purchase,approved,cust_68a18240dafd,merch_831e7b331df5,dev_eae8fb9aa179,sess_b9f155b7f5c8,198.51.100.83,GB,GB,marketplace,debit_card,approved,0.1404,0,,,,,routine_benign
txn_28ebc4aec1af,2026-08-17T19:04:00+00:00,36.4,SGD,marketplace,wallet,purchase,approved,cust_f9469ea7b69e,merch_858a5a1f9bb5,dev_eae8fb9aa179,sess_28ebc4aec1af,198.51.100.192,DE,DE,gift_cards,bank_account,approved,0.3089,0,,,,,routine_benign
txn_6b54f90b2e17,2026-08-17T19:26:00+00:00,19.09,EUR,marketplace,p2p,purchase,approved,cust_f9469ea7b69e,merch_eede2ac4420d,dev_eae8fb9aa179,sess_6b54f90b2e17,198.51.100.76,GB,GB,financial_services,bank_account,approved,0.3554,0,,,,,routine_benign
txn_656bff397de1,2026-08-17T09:00:00+00:00,38.84,EUR,wallet,p2p,purchase,approved,cust_f9469ea7b69e,merch_f7006a27825f,dev_eae8fb9aa179,sess_656bff397de1,198.51.100.105,IN,IN,marketplace,debit_card,approved,0.3374,0,,,,,routine_benign
txn_b85b8e1158b6,2026-08-17T15:35:00+00:00,37.08,GBP,marketplace,wallet,purchase,approved,cust_f9469ea7b69e,merch_ea70572cbfcd,dev_8a7e7817bb1e,sess_b85b8e1158b6,198.51.100.162,DE,DE,digital_goods,debit_card,approved,0.0332,0,,,,,routine_benign
txn_8043a311ee5d,2026-08-17T03:44:00+00:00,47.21,INR,wallet,p2p,purchase,approved,cust_ac327ec2d34a,merch_19953660094d,dev_8a7e7817bb1e,sess_8043a311ee5d,198.51.100.53,US,US,gift_cards,wallet,approved,0.2593,0,,,,,routine_benign
txn_9e440306549f,2026-08-17T14:15:00+00:00,17.84,USD,ecommerce,card,purchase,approved,cust_ac327ec2d34a,merch_3224fc12eb71,dev_8a7e7817bb1e,sess_9e440306549f,198.51.100.7,US,US,gift_cards,credit_card,approved,0.2402,0,,,,,routine_benign
txn_6d2a4ad2f753,2026-08-17T10:38:00+00:00,45.36,SGD,wallet,wallet,purchase,approved,cust_ac327ec2d34a,merch_0159001eb6b9,dev_8a7e7817bb1e,sess_6d2a4ad2f753,198.51.100.201,AE,AE,marketplace,credit_card,approved,0.2309,0,,,,,routine_benign
txn_67b98d418814,2026-08-17T04:55:00+00:00,115.13,EUR,marketplace,p2p,purchase,approved,cust_ac327ec2d34a,merch_4e278b64819e,dev_8a7e7817bb1e,sess_67b98d418814,198.51.100.160,GB,GB,digital_goods,bank_account,approved,0.1663,0,,,,,atypical_benign
txn_cf270484f1ce,2026-08-17T11:00:00+00:00,130.85,INR,mobile_app,card,purchase,approved,cust_831e7b331df5,merch_db79c1c9230b,dev_68a18240dafd,sess_cf270484f1ce,198.51.100.198,GB,GB,electronics,bank_account,approved,0.2341,0,,,,,routine_benign
txn_d708b5c39327,2026-08-18T00:24:00+00:00,53.24,SGD,marketplace,card,purchase,approved,cust_831e7b331df5,merch_b8ffc7581114,dev_68a18240dafd,sess_d708b5c39327,198.51.100.215,US,US,marketplace,wallet,approved,0.161,0,,,,,routine_benign
txn_238bb9d24930,2026-08-17T11:22:00+00:00,78.94,SGD,marketplace,card,purchase,approved,cust_831e7b331df5,merch_75da955712dd,dev_68a18240dafd,sess_238bb9d24930,198.51.100.186,GB,GB,marketplace,wallet,approved,0.3589,0,,,,,routine_benign
txn_26902e2ee0c0,2026-08-17T13:39:00+00:00,131.41,EUR,mobile_app,wallet,purchase,approved,cust_831e7b331df5,merch_27f5627dfa11,dev_68a18240dafd,sess_26902e2ee0c0,198.51.100.117,AE,AE,marketplace,bank_account,approved,0.1769,0,,,,,atypical_benign
txn_97a2d159169a,2026-08-18T01:36:00+00:00,29.3,USD,mobile_app,wallet,purchase,approved,cust_858a5a1f9bb5,merch_eae8fb9aa179,dev_68a18240dafd,sess_97a2d159169a,198.51.100.64,US,US,digital_goods,debit_card,approved,0.2608,0,,,,,routine_benign
txn_a2a0514ed7a4,2026-08-17T13:00:00+00:00,8.73,SGD,mobile_app,wallet,purchase,approved,cust_858a5a1f9bb5,merch_8a7e7817bb1e,dev_f9469ea7b69e,sess_a2a0514ed7a4,198.51.100.97,IN,IN,digital_goods,debit_card,approved,0.3118,0,,,,,routine_benign
txn_c9b44f43cf46,2026-08-17T05:30:00+00:00,60.72,EUR,marketplace,wallet,purchase,approved,cust_858a5a1f9bb5,merch_68a18240dafd,dev_f9469ea7b69e,sess_c9b44f43cf46,198.51.100.106,IN,IN,digital_goods,credit_card,approved,0.0333,0,,,,,routine_benign
txn_3a2b7beaba6d,2026-08-17T03:21:00+00:00,23.02,USD,wallet,wallet,purchase,approved,cust_858a5a1f9bb5,merch_f9469ea7b69e,dev_f9469ea7b69e,sess_3a2b7beaba6d,198.51.100.108,DE,DE,digital_goods,bank_account,approved,0.2568,0,,,,,routine_benign
txn_bd0351d1a479,2026-08-18T02:04:00+00:00,312.25,GBP,mobile_app,p2p,purchase,approved,cust_eede2ac4420d,merch_ac327ec2d34a,dev_f9469ea7b69e,sess_bd0351d1a479,198.51.100.249,SG,SG,digital_goods,wallet,approved,0.4263,0,,,,,atypical_benign
txn_72a95d4a298c,2026-08-17T03:27:00+00:00,287.05,EUR,ecommerce,card,purchase,approved,cust_eede2ac4420d,merch_831e7b331df5,dev_f9469ea7b69e,sess_72a95d4a298c,198.51.100.241,GB,GB,retail,bank_account,approved,0.5868,0,,,,,atypical_benign
txn_ed4c4c03cff5,2026-08-17T03:30:00+00:00,10.2,USD,wallet,p2p,purchase,approved,cust_eede2ac4420d,merch_858a5a1f9bb5,dev_ac327ec2d34a,sess_ed4c4c03cff5,198.51.100.106,SG,SG,retail,wallet,approved,0.0864,0,,,,,routine_benign
txn_e323671e6798,2026-08-18T05:35:00+00:00,86.6,INR,marketplace,wallet,purchase,approved,cust_eede2ac4420d,merch_eede2ac4420d,dev_ac327ec2d34a,sess_e323671e6798,198.51.100.64,AE,AE,retail,debit_card,approved,0.2192,0,,,,,routine_benign
txn_5fa9c0ca5574,2026-08-17T12:00:00+00:00,65.91,INR,wallet,card,purchase,approved,cust_07b0720bb2f5,merch_f7006a27825f,dev_ac327ec2d34a,sess_5fa9c0ca5574,198.51.100.225,IN,IN,digital_goods,wallet,approved,0.2217,0,,,,,routine_benign
txn_2dfbce932556,2026-08-17T10:57:00+00:00,41.07,USD,ecommerce,p2p,purchase,approved,cust_07b0720bb2f5,merch_ea70572cbfcd,dev_ac327ec2d34a,sess_2dfbce932556,198.51.100.169,SG,SG,gift_cards,credit_card,approved,0.3269,0,,,,,routine_benign
txn_c0cb02772da4,2026-08-17T14:48:00+00:00,79.33,INR,ecommerce,p2p,purchase,approved,cust_07b0720bb2f5,merch_19953660094d,dev_ac327ec2d34a,sess_c0cb02772da4,198.51.100.62,DE,DE,digital_goods,debit_card,approved,0.1098,0,,,,,routine_benign
txn_9d3266acc0bc,2026-08-18T02:15:00+00:00,30.64,EUR,mobile_app,wallet,purchase,approved,cust_07b0720bb2f5,merch_3224fc12eb71,dev_831e7b331df5,sess_9d3266acc0bc,198.51.100.105,GB,GB,financial_services,wallet,approved,0.0553,0,,,,,routine_benign
txn_27b8d1892c70,2026-08-17T06:20:00+00:00,25.87,GBP,mobile_app,wallet,purchase,approved,cust_3eb38a011bc8,merch_0159001eb6b9,dev_831e7b331df5,sess_27b8d1892c70,198.51.100.49,IN,IN,retail,bank_account,approved,0.4189,0,,,,,atypical_benign
txn_fc36bdcadf68,2026-08-17T21:49:00+00:00,126.47,INR,ecommerce,p2p,purchase,declined,cust_3eb38a011bc8,merch_4e278b64819e,dev_831e7b331df5,sess_fc36bdcadf68,198.51.100.245,GB,GB,travel,bank_account,declined,0.6216,0,,,,,atypical_benign
txn_688b423ad36f,2026-08-17T23:24:00+00:00,52.75,GBP,ecommerce,p2p,purchase,approved,cust_3eb38a011bc8,merch_db79c1c9230b,dev_831e7b331df5,sess_688b423ad36f,198.51.100.87,SG,SG,marketplace,debit_card,approved,0.1986,0,,,,,atypical_benign
txn_847350e3fe81,2026-08-18T01:01:00+00:00,20.72,INR,ecommerce,p2p,purchase,approved,cust_3eb38a011bc8,merch_b8ffc7581114,dev_831e7b331df5,sess_847350e3fe81,198.51.100.37,AE,AE,digital_goods,bank_account,approved,0.2623,0,,,,,routine_benign
txn_c5cbd8f24135,2026-08-17T09:20:00+00:00,21.0,EUR,mobile_app,p2p,purchase,approved,cust_f744d654ff85,merch_75da955712dd,dev_858a5a1f9bb5,sess_c5cbd8f24135,198.51.100.70,US,US,financial_services,debit_card,approved,0.6432,0,,,,,atypical_benign
txn_c9ca388742df,2026-08-17T13:30:00+00:00,172.1,GBP,ecommerce,card,purchase,declined,cust_f744d654ff85,merch_27f5627dfa11,dev_858a5a1f9bb5,sess_c9ca388742df,198.51.100.231,IN,IN,retail,debit_card,declined,0.6038,0,,,,,atypical_benign
txn_f251a3e828cc,2026-08-17T10:56:00+00:00,12.23,INR,wallet,wallet,purchase,approved,cust_f744d654ff85,merch_eae8fb9aa179,dev_858a5a1f9bb5,sess_f251a3e828cc,198.51.100.136,US,US,gift_cards,credit_card,approved,0.0668,0,,,,,routine_benign
txn_4113bffc2a33,2026-08-17T12:27:00+00:00,46.65,USD,ecommerce,card,purchase,approved,cust_f744d654ff85,merch_8a7e7817bb1e,dev_858a5a1f9bb5,sess_4113bffc2a33,198.51.100.164,US,US,marketplace,credit_card,approved,0.3406,0,,,,,routine_benign
txn_eadb23887147,2026-08-17T12:36:00+00:00,24.15,GBP,ecommerce,p2p,purchase,approved,cust_d0e4bf7b0761,merch_68a18240dafd,dev_858a5a1f9bb5,sess_eadb23887147,198.51.100.26,AE,AE,retail,bank_account,approved,0.1278,0,,,,,routine_benign
txn_fb6939eba6c7,2026-08-17T09:55:00+00:00,42.27,USD,ecommerce,card,purchase,approved,cust_d0e4bf7b0761,merch_f9469ea7b69e,dev_eede2ac4420d,sess_fb6939eba6c7,198.51.100.213,IN,IN,financial_services,bank_account,approved,0.2368,0,,,,,routine_benign
txn_9741556797e5,2026-08-17T11:28:00+00:00,63.05,INR,ecommerce,p2p,purchase,approved,cust_d0e4bf7b0761,merch_ac327ec2d34a,dev_eede2ac4420d,sess_9741556797e5,198.51.100.98,IN,IN,electronics,debit_card,approved,0.3368,0,,,,,routine_benign
txn_7e3a5c969d7a,2026-08-18T09:21:00+00:00,27.23,EUR,marketplace,card,purchase,approved,cust_d0e4bf7b0761,merch_831e7b331df5,dev_eede2ac4420d,sess_7e3a5c969d7a,198.51.100.107,DE,DE,financial_services,wallet,approved,0.2561,0,,,,,routine_benign
txn_9f1925572e66,2026-08-17T07:20:00+00:00,40.72,SGD,mobile_app,card,purchase,approved,cust_0c15353d4ac0,merch_858a5a1f9bb5,dev_eede2ac4420d,sess_9f1925572e66,198.51.100.245,IN,IN,marketplace,credit_card,approved,0.2797,0,,,,,routine_benign
txn_5705a5075e26,2026-08-17T04:27:00+00:00,9.56,SGD,ecommerce,p2p,purchase,approved,cust_0c15353d4ac0,merch_eede2ac4420d,dev_eede2ac4420d,sess_5705a5075e26,198.51.100.37,GB,GB,marketplace,debit_card,approved,0.2873,0,,,,,routine_benign
txn_ab2f6f9fb8b4,2026-08-18T10:30:00+00:00,49.0,USD,ecommerce,p2p,purchase,approved,cust_0c15353d4ac0,merch_f7006a27825f,dev_07b0720bb2f5,sess_ab2f6f9fb8b4,198.51.100.40,GB,GB,digital_goods,debit_card,approved,0.1842,0,,,,,routine_benign
txn_f3315a32c2a0,2026-08-17T04:33:00+00:00,10.89,INR,mobile_app,card,purchase,approved,cust_0c15353d4ac0,merch_ea70572cbfcd,dev_07b0720bb2f5,sess_f3315a32c2a0,198.51.100.62,AE,AE,gift_cards,debit_card,approved,0.3037,0,,,,,routine_benign
txn_0a1ad101de48,2026-08-17T15:20:00+00:00,64.85,GBP,marketplace,p2p,purchase,approved,cust_1e57958c4418,merch_19953660094d,dev_07b0720bb2f5,sess_0a1ad101de48,198.51.100.108,DE,DE,travel,wallet,approved,0.1793,0,,,,,routine_benign
txn_83069755beff,2026-08-18T14:45:00+00:00,39.02,USD,mobile_app,wallet,purchase,approved,cust_1e57958c4418,merch_3224fc12eb71,dev_07b0720bb2f5,sess_83069755beff,198.51.100.73,IN,IN,retail,debit_card,approved,0.0844,0,,,,,routine_benign
txn_94056aaa8f19,2026-08-17T17:14:00+00:00,9.96,USD,mobile_app,card,purchase,approved,cust_1e57958c4418,merch_0159001eb6b9,dev_07b0720bb2f5,sess_94056aaa8f19,198.51.100.149,SG,SG,electronics,bank_account,approved,0.3545,0,,,,,routine_benign
