transaction_id,event_time,amount,currency,channel,rail,transaction_type,status,customer_id,merchant_id,device_id,session_id,ip_address,billing_country,shipping_country,merchant_category,payment_method_type,auth_result,risk_score,label,attack_id,attack_bucket,attack_subtype,scenario_id,simulation_segment
txn_05e1734386c7,2026-08-17T01:50:00+00:00,52.74,SGD,mobile_app,card,purchase,approved,cust_754b6b44764b,merch_05e1734386c7,dev_754b6b44764b,sess_05e1734386c7,198.51.100.111,AE,AE,digital_goods,debit_card,approved,0.2034,0,,,,,routine_benign
txn_bcd8cc8a4dfe,2026-08-17T00:44:00+00:00,19.73,USD,wallet,wallet,purchase,declined,cust_754b6b44764b,merch_bcd8cc8a4dfe,dev_754b6b44764b,sess_bcd8cc8a4dfe,198.51.100.70,SG,SG,marketplace,credit_card,soft_decline,0.4864,0,,,,,atypical_benign
txn_cd40dbbd346c,2026-08-17T04:12:00+00:00,46.94,GBP,wallet,p2p,purchase,approved,cust_9b476c04e751,merch_cd40dbbd346c,dev_754b6b44764b,sess_cd40dbbd346c,198.51.100.69,DE,DE,marketplace,wallet,approved,0.4514,0,,,,,atypical_benign
txn_28abba5904f6,2026-08-17T01:31:00+00:00,9.57,EUR,ecommerce,wallet,purchase,approved,cust_9b476c04e751,merch_28abba5904f6,dev_754b6b44764b,sess_28abba5904f6,198.51.100.159,DE,DE,marketplace,credit_card,approved,0.1244,0,,,,,routine_benign
txn_60d50df210bc,2026-08-17T03:16:00+00:00,40.19,SGD,marketplace,wallet,purchase,declined,cust_9b476c04e751,merch_60d50df210bc,dev_754b6b44764b,sess_60d50df210bc,198.51.100.184,US,GB,retail,credit_card,soft_decline,0.3192,0,,,,,atypical_benign
txn_1652c66c3c15,2026-08-17T05:45:00+00:00,37.7,EUR,ecommerce,wallet,purchase,approved,cust_9b476c04e751,merch_1652c66c3c15,dev_9b476c04e751,sess_1652c66c3c15,198.51.100.89,GB,GB,digital_goods,wallet,approved,0.201,0,,,,,routine_benign
txn_8e632c6f8ad3,2026-08-17T03:12:00+00:00,33.4,SGD,ecommerce,card,purchase,approved,cust_df59a780e260,merch_8e632c6f8ad3,dev_9b476c04e751,sess_8e632c6f8ad3,198.51.100.123,AE,AE,financial_services,credit_card,approved,0.5341,0,,,,,atypical_benign
txn_6a64e01b2112,2026-08-17T05:06:00+00:00,70.27,USD,mobile_app,wallet,purchase,approved,cust_df59a780e260,merch_6a64e01b2112,dev_9b476c04e751,sess_6a64e01b2112,198.51.100.100,IN,IN,retail,debit_card,approved,0.2332,0,,,,,routine_benign
txn_f54ac94689a2,2026-08-17T05:24:00+00:00,64.91,INR,marketplace,p2p,purchase,approved,cust_df59a780e260,merch_d58445bb0cd3,dev_9b476c04e751,sess_f54ac94689a2,198.51.100.158,DE,SG,travel,credit_card,approved,0.1813,0,,,,,atypical_benign
txn_081ec8a6e264,2026-08-17T04:45:00+00:00,23.77,SGD,marketplace,p2p,purchase,approved,cust_df59a780e260,merch_909a56b4acdb,dev_9b476c04e751,sess_081ec8a6e264,198.51.100.248,US,US,retail,debit_card,approved,0.1216,0,,,,,routine_benign
txn_8c8fc3c1d209,2026-08-17T11:12:39.600000+00:00,1.01,SGD,api,card,purchase,approved,cust_b15a1b2ff2a9,merch_46386d4db51e,dev_1cc9bc636f30,sess_8c8fc3c1d209,203.0.113.102,IN,IN,financial_services,credit_card,approved,0.2353,1,cred_card_testing_001__evaluation_stealth_stress,credential_based_fraud,card_testing,scn_740273b6eea0,overt_fraud
txn_4e4dedc8075b,2026-08-17T11:17:52.800000+00:00,2.6,INR,api,card,purchase,declined,cust_b15a1b2ff2a9,merch_46386d4db51e,dev_fa649c5438dd,sess_8c8fc3c1d209,203.0.113.103,DE,DE,retail,credit_card,declined,0.3612,1,cred_card_testing_001__evaluation_stealth_stress,credential_based_fraud,card_testing,scn_740273b6eea0,overt_fraud
txn_33b62b391814,2026-08-17T11:19:59.400000+00:00,2.33,EUR,api,card,purchase,declined,cust_b15a1b2ff2a9,merch_46386d4db51e,dev_fa649c5438dd,sess_8c8fc3c1d209,203.0.113.104,IN,IN,gift_cards,debit_card,soft_decline,0.563,1,cred_card_testing_001__evaluation_stealth_stress,credential_based_fraud,card_testing,scn_740273b6eea0,overt_fraud
txn_f84e19bc5ee0,2026-08-17T11:26:27.600000+00:00,6.53,INR,api,card,purchase,approved,cust_b15a1b2ff2a9,merch_46386d4db51e,dev_fa649c5438dd,sess_4e4dedc8075b,203.0.113.105,AE,AE,electronics,credit_card,approved,0.3544,1,cred_card_testing_001__evaluation_stealth_stress,credential_based_fraud,card_testing,scn_740273b6eea0,overt_fraud
txn_479babdcc6b3,2026-08-17T12:00:50.400000+00:00,3.01,INR,api,card,purchase,declined,cust_b15a1b2ff2a9,merch_46386d4db51e,dev_4a44ca5fe7d2,sess_4e4dedc8075b,203.0.113.106,SG,SG,retail,credit_card,soft_decline,0.1906,1,cred_card_testing_001__evaluation_stealth_stress,credential_based_fraud,card_testing,scn_740273b6eea0,overt_fraud
txn_c0220f40b22c,2026-08-17T12:07:57.600000+00:00,4.37,INR,api,card,purchase,declined,cust_b15a1b2ff2a9,merch_46386d4db51e,dev_fa649c5438dd,sess_4e4dedc8075b,203.0.113.107,SG,SG,travel,debit_card,declined,0.08,1,cred_card_testing_001__evaluation_stealth_stress,credential_based_fraud,card_testing,scn_740273b6eea0,overt_fraud
txn_7c5196cd0ecf,2026-08-17T12:17:24.600000+00:00,3.86,INR,api,card,purchase,approved,cust_b15a1b2ff2a9,merch_46386d4db51e,dev_fa649c5438dd,sess_33b62b391814,203.0.113.108,IN,IN,gift_cards,credit_card,approved,0.1134,1,cred_card_testing_001__evaluation_stealth_stress,credential_based_fraud,card_testing,scn_740273b6eea0,overt_fraud
txn_b11edd95febb,2026-08-17T12:22:38.400000+00:00,2.75,EUR,api,card,purchase,declined,cust_b15a1b2ff2a9,merch_46386d4db51e,dev_fa649c5438dd,sess_33b62b391814,203.0.113.109,IN,IN,gift_cards,credit_card,soft_decline,0.3186,1,cred_card_testing_001__evaluation_stealth_stress,credential_based_fraud,card_testing,scn_740273b6eea0,overt_fraud
txn_ba673af69127,2026-08-17T12:25:01.200000+00:00,3.91,EUR,api,card,purchase,declined,cust_b15a1b2ff2a9,merch_46386d4db51e,dev_03d869305ccf,sess_33b62b391814,203.0.113.110,IN,IN,electronics,debit_card,declined,0.3423,1,cred_card_testing_001__evaluation_stealth_stress,credential_based_fraud,card_testing,scn_740273b6eea0,overt_fraud
txn_7b9357c51fb0,2026-08-17T12:30:58.800000+00:00,5.5,EUR,api,card,purchase,approved,cust_b15a1b2ff2a9,merch_46386d4db51e,dev_fa649c5438dd,sess_f84e19bc5ee0,203.0.113.111,GB,GB,financial_services,debit_card,approved,0.5473,1,cred_card_testing_001__evaluation_stealth_stress,credential_based_fraud,card_testing,scn_740273b6eea0,overt_fraud
txn_20c71d708acd,2026-08-17T12:46:47.400000+00:00,7.81,SGD,api,card,purchase,declined,cust_b15a1b2ff2a9,merch_46386d4db51e,dev_fa649c5438dd,sess_f84e19bc5ee0,203.0.113.112,US,US,electronics,debit_card,soft_decline,0.7024,1,cred_card_testing_001__evaluation_stealth_stress,credential_based_fraud,card_testing,scn_740273b6eea0,overt_fraud
txn_2a180ea05a94,2026-08-17T12:49:18.600000+00:00,4.16,USD,api,card,purchase,declined,cust_b15a1b2ff2a9,merch_46386d4db51e,dev_fa649c5438dd,sess_f84e19bc5ee0,203.0.113.113,DE,DE,digital_goods,credit_card,declined,0.3676,1,cred_card_testing_001__evaluation_stealth_stress,credential_based_fraud,card_testing,scn_740273b6eea0,overt_fraud
txn_9eec2394bf6d,2026-08-17T12:54:19.200000+00:00,7.83,GBP,api,card,purchase,approved,cust_b15a1b2ff2a9,merch_46386d4db51e,dev_2f6538757e2d,sess_479babdcc6b3,203.0.113.114,AE,AE,retail,debit_card,approved,0.49,1,cred_card_testing_001__evaluation_stealth_stress,credential_based_fraud,card_testing,scn_740273b6eea0,overt_fraud
txn_f178d0dc6645,2026-08-17T13:18:42+00:00,2.29,INR,api,card,purchase,declined,cust_b15a1b2ff2a9,merch_46386d4db51e,dev_fa649c5438dd,sess_479babdcc6b3,203.0.113.115,SG,SG,gift_cards,debit_card,declined,0.5388,1,cred_card_testing_001__evaluation_stealth_stress,credential_based_fraud,card_testing,scn_740273b6eea0,overt_fraud
txn_69f403666ae7,2026-08-17T13:33:36.600000+00:00,1.79,SGD,api,card,purchase,declined,cust_b15a1b2ff2a9,merch_46386d4db51e,dev_fa649c5438dd,sess_479babdcc6b3,203.0.113.116,IN,IN,electronics,debit_card,declined,0.295,1,cred_card_testing_001__evaluation_stealth_stress,credential_based_fraud,card_testing,scn_740273b6eea0,overt_fraud
txn_769a13874418,2026-08-17T13:39:01.800000+00:00,6.46,SGD,api,card,purchase,approved,cust_b15a1b2ff2a9,merch_46386d4db51e,dev_fa649c5438dd,sess_c0220f40b22c,203.0.113.117,IN,IN,travel,debit_card,approved,0.3512,1,cred_card_testing_001__evaluation_stealth_stress,credential_based_fraud,card_testing,scn_740273b6eea0,overt_fraud
txn_4fd85b382adc,2026-08-17T13:55:14.400000+00:00,3.0,SGD,api,card,purchase,declined,cust_b15a1b2ff2a9,merch_46386d4db51e,dev_7f203e9078c2,sess_c0220f40b22c,203.0.113.118,AE,AE,travel,credit_card,declined,0.4016,1,cred_card_testing_001__evaluation_stealth_stress,credential_based_fraud,card_testing,scn_740273b6eea0,overt_fraud
txn_b903bf90b822,2026-08-17T14:01:51+00:00,7.95,GBP,api,card,purchase,declined,cust_b15a1b2ff2a9,merch_46386d4db51e,dev_fa649c5438dd,sess_c0220f40b22c,203.0.113.119,US,US,electronics,debit_card,declined,0.2948,1,cred_card_testing_001__evaluation_stealth_stress,credential_based_fraud,card_testing,scn_740273b6eea0,overt_fraud
txn_b87a7830b293,2026-08-17T14:08:15.600000+00:00,0.96,USD,api,card,purchase,approved,cust_b15a1b2ff2a9,merch_46386d4db51e,dev_fa649c5438dd,sess_7c5196cd0ecf,203.0.113.120,DE,GB,retail,credit_card,approved,0.361,1,cred_card_testing_001__evaluation_stealth_stress,credential_based_fraud,card_testing,scn_740273b6eea0,overt_fraud
txn_80fff8fed7a4,2026-08-17T14:13:17.400000+00:00,1.64,EUR,api,card,purchase,declined,cust_b15a1b2ff2a9,merch_46386d4db51e,dev_fa649c5438dd,sess_7c5196cd0ecf,203.0.113.121,SG,SG,gift_cards,debit_card,soft_decline,0.5925,1,cred_card_testing_001__evaluation_stealth_stress,credential_based_fraud,card_testing,scn_740273b6eea0,overt_fraud
txn_44e098cd8774,2026-08-17T14:22:06+00:00,4.02,INR,api,card,purchase,declined,cust_b15a1b2ff2a9,merch_46386d4db51e,dev_1dc58019d60a,sess_7c5196cd0ecf,203.0.113.122,IN,IN,marketplace,debit_card,declined,0.1845,1,cred_card_testing_001__evaluation_stealth_stress,credential_based_fraud,card_testing,scn_740273b6eea0,overt_fraud
txn_ff051f00e474,2026-08-17T14:25:30+00:00,6.18,INR,api,card,purchase,approved,cust_b15a1b2ff2a9,merch_46386d4db51e,dev_fa649c5438dd,sess_b11edd95febb,203.0.113.123,SG,SG,retail,debit_card,approved,0.2288,1,cred_card_testing_001__evaluation_stealth_stress,credential_based_fraud,card_testing,scn_740273b6eea0,overt_fraud
txn_7b135990de92,2026-08-17T14:46:00.600000+00:00,0.75,GBP,api,card,purchase,declined,cust_b15a1b2ff2a9,merch_46386d4db51e,dev_fa649c5438dd,sess_b11edd95febb,203.0.113.124,IN,IN,travel,credit_card,soft_decline,0.1402,1,cred_card_testing_001__evaluation_stealth_stress,credential_based_fraud,card_testing,scn_740273b6eea0,overt_fraud
txn_c2795252b580,2026-08-17T14:55:40.800000+00:00,6.31,GBP,api,card,purchase,declined,cust_b15a1b2ff2a9,merch_46386d4db51e,dev_fa649c5438dd,sess_b11edd95febb,203.0.113.125,DE,DE,financial_services,credit_card,soft_decline,0.2075,1,cred_card_testing_001__evaluation_stealth_stress,credential_based_fraud,card_testing,scn_740273b6eea0,overt_fraud
txn_604b54d6a8ce,2026-08-17T14:57:24.600000+00:00,1.82,USD,api,card,purchase,approved,cust_b15a1b2ff2a9,merch_46386d4db51e,dev_0be4d08b51e0,sess_ba673af69127,203.0.113.126,US,US,retail,credit_card,approved,0.3667,1,cred_card_testing_001__evaluation_stealth_stress,credential_based_fraud,card_testing,scn_740273b6eea0,overt_fraud
txn_2021a37ed312,2026-08-17T15:03:43.200000+00:00,0.52,INR,api,card,purchase,declined,cust_b15a1b2ff2a9,merch_46386d4db51e,dev_fa649c5438dd,sess_ba673af69127,203.0.113.127,SG,US,marketplace,credit_card,declined,0.2988,1,cred_card_testing_001__evaluation_stealth_stress,credential_based_fraud,card_testing,scn_740273b6eea0,overt_fraud
txn_2fa009db2bf1,2026-08-17T15:14:09+00:00,3.66,GBP,api,card,purchase,declined,cust_b15a1b2ff2a9,merch_46386d4db51e,dev_fa649c5438dd,sess_ba673af69127,203.0.113.128,US,US,retail,credit_card,declined,0.5911,1,cred_card_testing_001__evaluation_stealth_stress,credential_based_fraud,card_testing,scn_740273b6eea0,overt_fraud
txn_e08127c620be,2026-08-17T15:17:19.200000+00:00,1.54,INR,api,card,purchase,approved,cust_b15a1b2ff2a9,merch_46386d4db51e,dev_fa649c5438dd,sess_7b9357c51fb0,203.0.113.129,DE,DE,financial_services,credit_card,approved,0.2901,1,cred_card_testing_001__evaluation_stealth_stress,credential_based_fraud,card_testing,scn_740273b6eea0,overt_fraud
txn_ebe02db659af,2026-08-17T15:31:36.600000+00:00,7.09,SGD,api,card,purchase,declined,cust_b15a1b2ff2a9,merch_46386d4db51e,dev_6ae594bedc91,sess_7b9357c51fb0,203.0.113.130,GB,GB,digital_goods,debit_card,soft_decline,0.0889,1,cred_card_testing_001__evaluation_stealth_stress,credential_based_fraud,card_testing,scn_740273b6eea0,overt_fraud
txn_dac983536b12,2026-08-17T15:33:44.400000+00:00,2.65,EUR,api,card,purchase,declined,cust_b15a1b2ff2a9,merch_46386d4db51e,dev_fa649c5438dd,sess_7b9357c51fb0,203.0.113.131,US,US,financial_services,credit_card,soft_decline,0.2891,1,cred_card_testing_001__evaluation_stealth_stress,credential_based_fraud,card_testing,scn_740273b6eea0,overt_fraud
txn_5809eea0dee1,2026-08-17T15:40:57.600000+00:00,6.3,GBP,api,card,purchase,approved,cust_b15a1b2ff2a9,merch_46386d4db51e,dev_fa649c5438dd,sess_20c71d708acd,203.0.113.132,IN,IN,gift_cards,debit_card,approved,0.1666,1,cred_card_testing_001__evaluation_stealth_stress,credential_based_fraud,card_testing,scn_740273b6eea0,overt_fraud
txn_6d5a7c37f25c,2026-08-17T15:47:02.400000+00:00,7.14,GBP,api,card,purchase,declined,cust_b15a1b2ff2a9,merch_46386d4db51e,dev_fa649c5438dd,sess_20c71d708acd,203.0.113.133,SG,SG,retail,credit_card,declined,0.4808,1,cred_card_testing_001__evaluation_stealth_stress,credential_based_fraud,card_testing,scn_740273b6eea0,overt_fraud
txn_b4f76958c424,2026-08-17T15:54:05.400000+00:00,4.66,INR,api,card,purchase,declined,cust_b15a1b2ff2a9,merch_46386d4db51e,dev_679630ac10df,sess_20c71d708acd,203.0.113.134,SG,SG,electronics,credit_card,declined,0.3199,1,cred_card_testing_001__evaluation_stealth_stress,credential_based_fraud,card_testing,scn_740273b6eea0,overt_fraud
txn_ff7d90dd6e20,2026-08-17T16:05:24+00:00,1.78,INR,api,card,purchase,approved,cust_b15a1b2ff2a9,merch_46386d4db51e,dev_fa649c5438dd,sess_2a180ea05a94,203.0.113.135,DE,AE,financial_services,debit_card,approved,0.08,1,cred_card_testing_001__evaluation_stealth_stress,credential_based_fraud,card_testing,scn_740273b6eea0,overt_fraud
txn_111b8cdce75c,2026-08-17T16:10:10.200000+00:00,4.64,USD,api,card,purchase,declined,cust_b15a1b2ff2a9,merch_46386d4db51e,dev_fa649c5438dd,sess_2a180ea05a94,203.0.113.136,AE,AE,travel,debit_card,declined,0.435,1,cred_card_testing_001__evaluation_stealth_stress,credential_based_fraud,card_testing,scn_740273b6eea0,overt_fraud
txn_5102ea59f222,2026-08-17T16:18:01.800000+00:00,4.12,EUR,api,card,purchase,declined,cust_b15a1b2ff2a9,merch_46386d4db51e,dev_fa649c5438dd,sess_2a180ea05a94,203.0.113.137,SG,SG,travel,debit_card,declined,0.3697,1,cred_card_testing_001__evaluation_stealth_stress,credential_based_fraud,card_testing,scn_740273b6eea0,overt_fraud
txn_80a8c45395af,2026-08-17T16:38:21+00:00,6.45,INR,api,card,purchase,approved,cust_b15a1b2ff2a9,merch_46386d4db51e,dev_e7b79941ef35,sess_9eec2394bf6d,203.0.113.138,IN,IN,retail,debit_card,approved,0.246,1,cred_card_testing_001__evaluation_stealth_stress,credential_based_fraud,card_testing,scn_740273b6eea0,overt_fraud
txn_e1e6a8b91998,2026-08-17T16:47:31.800000+00:00,1.66,INR,api,card,purchase,declined,cust_b15a1b2ff2a9,merch_46386d4db51e,dev_fa649c5438dd,sess_9eec2394bf6d,203.0.113.139,US,SG,gift_cards,debit_card,declined,0.2946,1,cred_card_testing_001__evaluation_stealth_stress,credential_based_fraud,card_testing,scn_740273b6eea0,overt_fraud
txn_9b44dab3ab5e,2026-08-17T16:56:30.600000+00:00,2.35,INR,api,card,purchase,declined,cust_b15a1b2ff2a9,merch_46386d4db51e,dev_fa649c5438dd,sess_9eec2394bf6d,203.0.113.140,DE,DE,retail,debit_card,soft_decline,0.3671,1,cred_card_testing_001__evaluation_stealth_stress,credential_based_fraud,card_testing,scn_740273b6eea0,overt_fraud
txn_5fb7b19f672e,2026-08-17T17:02:53.400000+00:00,3.38,INR,api,card,purchase,approved,cust_b15a1b2ff2a9,merch_46386d4db51e,dev_fa649c5438dd,sess_f178d0dc6645,203.0.113.141,GB,GB,financial_services,credit_card,approved,0.1283,1,cred_card_testing_001__evaluation_stealth_stress,credential_based_fraud,card_testing,scn_740273b6eea0,overt_fraud
txn_b0e7a538ab46,2026-08-17T17:13:16.200000+00:00,7.82,INR,api,card,purchase,declined,cust_b15a1b2ff2a9,merch_46386d4db51e,dev_95b9ce379be5,sess_f178d0dc6645,203.0.113.142,GB,GB,gift_cards,debit_card,soft_decline,0.3318,1,cred_card_testing_001__evaluation_stealth_stress,credential_based_fraud,card_testing,scn_740273b6eea0,overt_fraud
txn_f2e2500660e4,2026-08-17T17:14:18+00:00,2.38,GBP,api,card,purchase,declined,cust_b15a1b2ff2a9,merch_46386d4db51e,dev_fa649c5438dd,sess_f178d0dc6645,203.0.113.143,US,US,marketplace,debit_card,declined,0.3139,1,cred_card_testing_001__evaluation_stealth_stress,credential_based_fraud,card_testing,scn_740273b6eea0,overt_fraud
txn_983587e873c9,2026-08-17T17:18:30+00:00,5.61,GBP,api,card,purchase,approved,cust_b15a1b2ff2a9,merch_46386d4db51e,dev_fa649c5438dd,sess_69f403666ae7,203.0.113.144,IN,IN,electronics,debit_card,approved,0.2643,1,cred_card_testing_001__evaluation_stealth_stress,credential_based_fraud,card_testing,scn_740273b6eea0,overt_fraud
txn_0267fc040e34,2026-08-17T17:26:03+00:00,0.96,SGD,api,card,purchase,declined,cust_b15a1b2ff2a9,merch_46386d4db51e,dev_fa649c5438dd,sess_69f403666ae7,203.0.113.145,AE,AE,retail,debit_card,soft_decline,0.5469,1,cred_card_testing_001__evaluation_stealth_stress,credential_based_fraud,card_testing,scn_740273b6eea0,overt_fraud
txn_ad3d262cd42a,2026-08-17T17:33:15.600000+00:00,6.37,INR,api,card,purchase,declined,cust_b15a1b2ff2a9,merch_46386d4db51e,dev_8cd68503048e,sess_69f403666ae7,203.0.113.146,DE,DE,digital_goods,credit_card,soft_decline,0.1691,1,cred_card_testing_001__evaluation_stealth_stress,credential_based_fraud,card_testing,scn_740273b6eea0,overt_fraud
txn_5fbdca76a1e4,2026-08-17T17:37:45.600000+00:00,6.75,SGD,api,card,purchase,approved,cust_b15a1b2ff2a9,merch_46386d4db51e,dev_fa649c5438dd,sess_769a13874418,203.0.113.147,IN,IN,marketplace,debit_card,approved,0.5278,1,cred_card_testing_001__evaluation_stealth_stress,credential_based_fraud,card_testing,scn_740273b6eea0,overt_fraud
txn_3c89c3ad396b,2026-08-17T17:39:28.800000+00:00,0.59,GBP,api,card,purchase,declined,cust_b15a1b2ff2a9,merch_46386d4db51e,dev_fa649c5438dd,sess_769a13874418,203.0.113.148,IN,IN,electronics,debit_card,declined,0.2742,1,cred_card_testing_001__evaluation_stealth_stress,credential_based_fraud,card_testing,scn_740273b6eea0,overt_fraud
txn_1006295ca14b,2026-08-17T17:40:03.600000+00:00,3.16,USD,api,card,purchase,declined,cust_b15a1b2ff2a9,merch_46386d4db51e,dev_fa649c5438dd,sess_769a13874418,203.0.113.149,US,US,gift_cards,credit_card,soft_decline,0.4978,1,cred_card_testing_001__evaluation_stealth_stress,credential_based_fraud,card_testing,scn_740273b6eea0,overt_fraud
txn_891e1a116b96,2026-08-17T17:51:16.800000+00:00,4.78,USD,api,card,purchase,approved,cust_b15a1b2ff2a9,merch_46386d4db51e,dev_a4366cb1894a,sess_4fd85b382adc,203.0.113.150,SG,US,digital_goods,debit_card,approved,0.3842,1,cred_card_testing_001__evaluation_stealth_stress,credential_based_fraud,card_testing,scn_740273b6eea0,overt_fraud
txn_6ed6b4ef6f34,2026-08-17T18:04:43.200000+00:00,1.81,SGD,api,card,purchase,declined,cust_b15a1b2ff2a9,merch_46386d4db51e,dev_fa649c5438dd,sess_4fd85b382adc,203.0.113.151,GB,GB,travel,debit_card,declined,0.1636,1,cred_card_testing_001__evaluation_stealth_stress,credential_based_fraud,card_testing,scn_740273b6eea0,overt_fraud
txn_7aa592f156af,2026-08-17T18:08:48+00:00,6.37,SGD,api,card,purchase,declined,cust_b15a1b2ff2a9,merch_46386d4db51e,dev_fa649c5438dd,sess_4fd85b382adc,203.0.113.152,AE,AE,digital_goods,debit_card,soft_decline,0.1995,1,cred_card_testing_001__evaluation_stealth_stress,credential_based_fraud,card_testing,scn_740273b6eea0,overt_fraud
txn_d35a1c47e217,2026-08-17T18:18:46.200000+00:00,4.97,EUR,api,card,purchase,approved,cust_b15a1b2ff2a9,merch_46386d4db51e,dev_fa649c5438dd,sess_b903bf90b822,203.0.113.153,IN,IN,financial_services,credit_card,approved,0.5107,1,cred_card_testing_001__evaluation_stealth_stress,credential_based_fraud,card_testing,scn_740273b6eea0,overt_fraud
txn_17085fa07fbc,2026-08-17T18:25:58.800000+00:00,3.76,USD,api,card,purchase,declined,cust_b15a1b2ff2a9,merch_46386d4db51e,dev_e881048ef377,sess_b903bf90b822,203.0.113.154,DE,DE,digital_goods,credit_card,declined,0.1313,1,cred_card_testing_001__evaluation_stealth_stress,credential_based_fraud,card_testing,scn_740273b6eea0,overt_fraud
txn_71c84c636493,2026-08-17T18:29:03+00:00,1.06,EUR,api,card,purchase,declined,cust_b15a1b2ff2a9,merch_46386d4db51e,dev_fa649c5438dd,sess_b903bf90b822,203.0.113.155,IN,IN,digital_goods,credit_card,declined,0.5538,1,cred_card_testing_001__evaluation_stealth_stress,credential_based_fraud,card_testing,scn_740273b6eea0,overt_fraud
txn_b45f54de42e1,2026-08-17T18:34:06+00:00,6.0,INR,api,card,purchase,approved,cust_b15a1b2ff2a9,merch_46386d4db51e,dev_fa649c5438dd,sess_b87a7830b293,203.0.113.156,AE,AE,gift_cards,debit_card,approved,0.2076,1,cred_card_testing_001__evaluation_stealth_stress,credential_based_fraud,card_testing,scn_740273b6eea0,overt_fraud
txn_c2c05b1dbe8b,2026-08-17T18:36:37.800000+00:00,3.07,USD,api,card,purchase,declined,cust_b15a1b2ff2a9,merch_46386d4db51e,dev_fa649c5438dd,sess_b87a7830b293,203.0.113.157,AE,AE,marketplace,credit_card,soft_decline,0.3136,1,cred_card_testing_001__evaluation_stealth_stress,credential_based_fraud,card_testing,scn_740273b6eea0,overt_fraud
txn_af37a14d6104,2026-08-17T11:04:04.800000+00:00,10.73,EUR,ecommerce,card,purchase,approved,cust_a96a3277e29d,merch_9e4bae7ca7fa,dev_b6b85654c9fe,sess_af37a14d6104,203.0.113.103,AE,AE,electronics,credit_card,approved,0.3177,1,cred_cnp_001__evaluation_stealth_stress,credential_based_fraud,card_not_present,scn_2d3c43acb549,overt_fraud
txn_90313885b6c3,2026-08-17T11:16:52.800000+00:00,199.8,GBP,ecommerce,card,purchase,approved,cust_a96a3277e29d,merch_9e4bae7ca7fa,dev_e67fa62efda0,sess_af37a14d6104,203.0.113.104,AE,AE,travel,debit_card,approved,0.2949,1,cred_cnp_001__evaluation_stealth_stress,credential_based_fraud,card_not_present,scn_2d3c43acb549,overt_fraud
