attack_instance_id,scenario_id,attack_id,bucket,subtype,scenario_seed,attack_intensity,stealth_level,time_window_hours,generated_record_ids
atk_e35195803f11,scn_f732c266dcb1,merchant_bustout_001__evaluation_elevated,merchant_ecosystem_abuse,bust_out_merchant,111,0.467,0.7609,88,"txn_db970493f339,txn_3b9ab9e35086,txn_988315d1b17e,txn_e97394f89fbc,txn_5eb0dbdd295a,txn_af03eac0bb95,txn_5afdef925ee6,txn_b0bbb99d4e73,txn_da10e9ce5198,txn_152266576211,txn_dd953457fd06,txn_babb123c317d,txn_e8107df8db96,txn_575ab26c7c1e,txn_409c71240c6a,txn_9f7e5899770d,txn_e5070abd9f98,txn_2da93894297d,txn_5136ad118716,txn_8f85532ec075,txn_b033d1c51f6e,txn_8745aa73d4d8,txn_945393c4f57c,txn_be23bc7265c8,txn_2bcc678545ac,txn_9ad081567989,txn_b7f04d1318ad,txn_1a421f18c2a0,txn_fb1cffc8c0bf,txn_18c9ee585228,txn_cffc188b59c1,txn_fa0e8d199de0,txn_512feca3d607,txn_af508a844f99,txn_4f96d817eeb6,txn_af3b546ce855,txn_a806fb316982,txn_bcba68422a74,txn_177b4907c639,txn_fc61a7139832,txn_6c106d2762ea,txn_2b9144d1fd6a,txn_cafad8e29495,txn_38d605a6ef41,txn_41f361446464,txn_6fac83f74a9c,txn_79b50ee0cbfc,txn_1df197cf43a2"
atk_11051aa2a7e5,scn_7c748521e1e8,merchant_gift_card_001__evaluation_elevated,merchant_ecosystem_abuse,gift_card_abuse,112,0.7163,0.6225,91,"txn_d3e4e7e30500,txn_e5f37295d0ae,txn_462ff13c7c31,txn_3ea90161ca15,txn_234cd7165248,txn_f423432a19a0,txn_c580fa6f7910,txn_116ff88c0eec,txn_d6fafee3caae,txn_1ed0b18828d0,txn_0e2accd7ffd0,txn_284924e512ef,txn_9f4a15144040,txn_eee994854087,txn_42b227b710e4,txn_8002a5c02c55,txn_3bf866f14527,txn_4c442495cbc6,txn_ea41cbf516c6,txn_176f062ac540,txn_69cca6bba2ab,txn_665403eddd11,txn_3b5c80d246a8,txn_9c0a4a78c719,txn_95f95fa309a6,txn_3c32f6b41ecb,txn_874713469917,txn_5c92e7840f53,txn_e4674c3bcf3a,txn_d2fc58dda0e8,txn_809bdae78ae8,txn_1a69b819b26c,txn_12f439eb801b,txn_9af69325ff50,txn_759926069645,txn_0a74072a30c3,txn_eb8128b489b2,txn_462df755a616,txn_7cfe8f4faa89,txn_6a7aa0392932,txn_793d4e67bce1,txn_a05425c91351,txn_c0c1a5734382,txn_c1ba51e59671,txn_f823d65353c4,txn_b13f086a0535,txn_e44ad2c16d13,txn_257d2644ec62,txn_8db21a052012,txn_f06531f56270,txn_36ff9f2b0ad9,txn_a83253aedefa,txn_5a4b345c03ae,txn_eac77b4e82dc,txn_39c458cf4d9b,txn_43b02dde4b36"
atk_1412db1f470d,scn_1a768157705d,merchant_mule_laundering_001__evaluation_elevated,merchant_ecosystem_abuse,mule_laundering,113,0.8272,0.4937,135,"txn_ae21842c63d5,txn_ac2f3a2c0f76,txn_1a0dc5ced3ca,txn_3823d8d29d35,txn_7399d29830d4,txn_6e15c639dd71,txn_108cf0f20f1b,txn_1b966fa5af6d,txn_fc1ecd425f42,txn_e1a540b7144f,txn_e8bf4b920a4a,txn_691778204d84,txn_cef2cc586429,txn_e44945705fb6,txn_9de9959e85f8,txn_215e931dbca1,txn_0aa5cc50d826,txn_ead1552ccf13,txn_c39c28debc9b,txn_c7c5dfc6fbda,txn_75649f6713d7,txn_e89ce99b36d8,txn_50dadb65adc2,txn_e9be1e10b33e,txn_90485dc2ce1b,txn_dd4ee1405b5b,txn_12f43f5736a4,txn_0edc96cae0b3,txn_bf12d6540e00,txn_63a600adc849,txn_d28b8b6a9812,txn_ecadc405f342,txn_426e695c5618,txn_6a427e30437c,txn_f0044d8d125a,txn_efd6503fca11,txn_38c7a525c888,txn_2053a7da2c11,txn_450cda449a89,txn_47b0a78eee94,txn_4a05159fa325,txn_904f7d427331,txn_2aaa622ccd5b,txn_3dee5bcb3875,txn_30dd0ea1ff41,txn_bd2c992cefff,txn_f2b504c6d6fa,txn_650879c78cde,txn_cf1a1286e076,txn_d2d5a04ade66,txn_a130ec1cbd82,txn_40981d5a91e7,txn_a89c97731f55,txn_67a8631e098a,txn_b47b6acf6613,txn_c89f2c1a3a5a,txn_9c47eccbe825,txn_e4e1622c037c,txn_eb0ee5055a0b,txn_d713da38956a,txn_74d84e69a0f6,txn_4fa7c1c9f244,txn_d11d9f2366b1,txn_9ea9e04a931d,txn_2de22bf3d650,txn_13ab80c6011e,txn_3f33905beec6,txn_531c17ebfba7,txn_4f00e3cabebf,txn_d8aac8a28942,txn_582a79bb05c6,txn_c20e755075f6,txn_9ab156cbba79,txn_cb310c01887f,txn_48859f04e343,txn_f1abcd9b0e45,txn_b59fc808cacb,txn_943d72b436bb,txn_6ea0e5cbea3c,txn_f9a90e6a0b03,txn_cf1382fc4975,txn_cb6e48992c17,txn_8cb2814ef296,txn_522a07577be9,txn_b0f653aac5d1,txn_ab3e730fe666,txn_ead52f8b9bfc,txn_4aca1fe6ec41,txn_f566ddc50569,txn_4010b93bfcc9,txn_64b2dfda6c5a,txn_ce293a607c05,txn_0c3e9c62d212,txn_4c06617c3d6b,txn_5e9aa0d4f2d3"
atk_0385559a0bbd,scn_5cb76102961e,merchant_seller_fraud_001__evaluation_elevated,merchant_ecosystem_abuse,marketplace_seller_fraud,114,0.4038,0.6143,46,"txn_6b0da1d0fe97,txn_b8776745b8ae,txn_c92f6b7fd958,txn_6a9a4ad120ef,txn_ccb3cc2fac0d,txn_a993d0da8c40,txn_b4c21db67a36,txn_0a9aa57befde,txn_51da0a0d38ef,txn_aa63492816d1,txn_6b4c643976e7,txn_d3d4ba6aea06,txn_020eccf10a0d,txn_2a13100a2651,txn_c165c10cc5c2,txn_cf927cf843a1,txn_b5189684daaa,txn_eea484125f55,txn_28106f543129,txn_27ce13866a79,txn_d6ab4be42851,txn_db1f4a65773b,txn_3b3792b20775,txn_11e927e54256,txn_d0bb0b49c236,txn_20d09906a37f,txn_fdcb7ada3870,txn_c551a40e66e6"
atk_30092fdb809a,scn_486f84fdfa7f,merchant_triangulation_001__evaluation_elevated,merchant_ecosystem_abuse,triangulation_fraud,115,0.4583,0.8884,48,"txn_a2438cd2c736,txn_a0820eb0cde2,txn_d634dad13a09,txn_944c70e90ab9,txn_f2e847452e71,txn_862edd1605a6,txn_18c001c07d82,txn_b7631145600f,txn_aa1fc589dff4,txn_d27c2c19ce83,txn_6633ddf94f0d,txn_a42e728b5329,txn_e287d5eeaa7c,txn_e531024b3c88,txn_4053de08aa04,txn_57b25c1cbf46,txn_517ed2ea73a7,txn_9036fac36da0,txn_b9d9bb583bab,txn_f8fea6a38705,txn_204e4bb1ad56,txn_cca76a99b86e,txn_6e48115f0eaa"
atk_d52f5ad2bc20,scn_9659fa127dbe,post_alt_refund_001__evaluation_elevated,post_transaction_abuse,alternative_refund_abuse,116,0.6799,0.9085,17,"txn_ffc83db8b038,txn_3dbc87ea5389,txn_5656e0238eab,txn_ab7f275be9c4,txn_596accacbdc6,txn_aed92ba736c3,txn_d5885eded84a"
atk_83e011bbe9b0,scn_f6c8ab38bf9a,post_chargeback_001__evaluation_elevated,post_transaction_abuse,chargeback_fraud,117,0.4404,0.664,16,"txn_b27549c3c25a,txn_acd63ff0f16a,txn_df3cbc8d16b0,txn_1966450c8976,txn_6900ce8b7cd6,txn_61a84c25f2e1,txn_d80c31f7f2af,txn_13251e498755"
atk_63d3c26d7cd6,scn_b795fa748124,post_non_delivery_001__evaluation_elevated,post_transaction_abuse,non_delivery_claim,118,0.4504,0.8144,16,"txn_e9f8ba91b9fd,txn_15f8f6aeb0f4,txn_5aa799a7feec,txn_bae992e9c59f,txn_5d8712e5be7f,txn_6dbc2a7798e3,txn_89866394c051"
atk_66bf47407a42,scn_642c1433e172,post_refund_001__evaluation_elevated,post_transaction_abuse,refund_fraud,119,0.4489,0.9005,15,"txn_ddf580059c10,txn_fbf25bd1bdd6,txn_55d17fac36b1,txn_f7d457b8b216,txn_4e65a36a6399,txn_342a99da11e2"
atk_9b308ebbc0f7,scn_06a2aaa2812d,post_return_policy_001__evaluation_elevated,post_transaction_abuse,return_policy_abuse,120,0.4538,0.8102,23,"txn_015878400040,txn_50c40e8d577d,txn_94aeb9b0f9cd,txn_667199b04f34,txn_90a039715c61,txn_b60150ee8b28,txn_7980a4f6cb8d,txn_fa15a6980bac,txn_57ab8c8b3891,txn_a7713e647d13,txn_44c3010cf8cb"
atk_5cbf88af273e,scn_63573a3b381f,social_ai_impersonation_001__evaluation_elevated,social_engineering_payment_fraud,ai_impersonation,121,0.6711,0.7071,15,"txn_1a8051191415,txn_e27ef67a66ca,txn_25f5329d59f8,txn_241742581681,txn_de2448a43c9c,txn_f8789039124c,txn_9d338767bdea"
atk_d7a3604a075e,scn_2401d244adc7,social_app_scam_001__evaluation_elevated,social_engineering_payment_fraud,authorized_push_payment_scam,122,0.6783,0.8136,18,"txn_d81f526b7fcb,txn_e27696883ea9,txn_70a001692bfc,txn_e9bb459d7583,txn_cbaedd07a26d,txn_c9d491a31a2c,txn_3545a786f4a0,txn_74df1ce825a1"
atk_66019a81e6ba,scn_32579ceb776b,social_bec_001__evaluation_elevated,social_engineering_payment_fraud,business_email_compromise,123,0.398,0.6962,11,"txn_ab34693453b0,txn_124dcf45088a,txn_45990ef6c534,txn_7e466ff4e481,txn_b8997dc51d49"
atk_6f0fbba9ebb6,scn_fc3cf517942b,social_exec_impersonation_001__evaluation_elevated,social_engineering_payment_fraud,executive_impersonation,124,0.6515,0.9663,9,"txn_2bc85775c1a3,txn_8db14bc2e774,txn_84911629156b"
atk_e9b57c6d423c,scn_53298dfa46a5,social_vendor_reroute_001__evaluation_elevated,social_engineering_payment_fraud,vendor_rerouting,125,0.4724,0.959,13,"txn_9f691f66a700,txn_b7bccbaa9775,txn_082b01f388fd,txn_a0b319b74465,txn_5f9ee3a6f336"
