attack_instance_id,scenario_id,attack_id,bucket,subtype,scenario_seed,attack_intensity,stealth_level,time_window_hours,generated_record_ids
atk_e88e4fd7e1e4,scn_4f2f904cbb70,merchant_bustout_001,merchant_ecosystem_abuse,bust_out_merchant,212,0.8903,0.5085,111,"txn_958e67bd2471,txn_b387368cf514,txn_f8566abe0c4f,txn_7207dbd957a1,txn_1daf29d579f2,txn_b59091e1d260,txn_50732af841e7,txn_0dd765881ffa,txn_2c4c8b611324,txn_278c713b3052,txn_4cd721598669,txn_d0fd77c3c3c7,txn_d444d52be019,txn_92564ca699db,txn_bc00d7b8fea7,txn_ec6810904ca7,txn_91164474925c,txn_0016d9acb6bc,txn_afb32dfcf461,txn_0cd95d8013f9,txn_6b4c0ca86fd2,txn_24896e2dc993,txn_decf284a3517,txn_65f23088883f,txn_881890244869,txn_565d7c800515,txn_1ca06e66f975,txn_d9a17755f7be,txn_1007885bca46,txn_3d85fcd07502,txn_69ee08f66a6a,txn_341c5c04b14b,txn_8a26b2c080c0,txn_27cc7b4a36fb,txn_e3b5b2ae274d,txn_22e85d50dd33,txn_278e5f5044d2,txn_2d61054fa6c8,txn_e11f1f19162e,txn_b2c0bd65f44b,txn_9c1419b3faf5,txn_9cd227288657,txn_f41fc1aff09a,txn_978cc20e3024,txn_9fdc3eada63e,txn_d44d8dcc23e0,txn_783b44a456f6,txn_8bbf2db9c529,txn_a981948bbdcc,txn_d14a794b710c,txn_badf1c729102,txn_66574eabc44d,txn_215449548d74,txn_d5bf051eb44d,txn_7e65ab9e0050,txn_adfe7e22876f,txn_a3bbdbc6d1c7,txn_4c01c3626248,txn_9b424abfdd89,txn_d0547409f6a1,txn_cc237955ea29,txn_77ae205356cc,txn_4fc2ccf1952d,txn_c3dc891ca5ad,txn_41d4f60fb131,txn_34fa5a9596e9,txn_d82e6d01abdd,txn_d9f09cd1cb7a,txn_67c1ac0e37f1,txn_0a93132f4346,txn_6b0c0c306a4c,txn_a8f1883fe5b1,txn_14c6cd015fce,txn_e58f49de2844,txn_f06788d38a75,txn_dece54413bc5,txn_93cecbf37589,txn_31ae10c870cc,txn_84a97c4b9ca8,txn_5e214b4f9a57,txn_1c83f6159fd8,txn_eb6d2f344a8e,txn_d7b458b76e2e,txn_d43b3b9a7e8f,txn_55c290fbae32,txn_8a86efe06f69,txn_32185b95cde0,txn_3603d7b06dc7,txn_1aa266c24619,txn_e2c453a9adb1,txn_d490beec6fa9,txn_8158bd280459,txn_45ced754708a,txn_956832c0a456,txn_3fe820c8b524,txn_26a6ba79c527,txn_069dc2777543,txn_788572eafc45,txn_38cc092334fc,txn_9c389bab88e2,txn_dec298ac867c,txn_df0009d74fd7,txn_3c23b2ef6bb0,txn_c539a6bfb711,txn_15e0eb5d3b70,txn_d99b57e8347a,txn_e4c4be30410b,txn_3fb5849c07c1"
atk_50e0034ebc17,scn_5ca585df531e,merchant_gift_card_001,merchant_ecosystem_abuse,gift_card_abuse,213,0.4713,0.4109,49,"txn_2666f287137d,txn_87f7cb718fac,txn_75527c2c8fe9,txn_85d0ac8e45a5,txn_8371fd9f5165,txn_f87070959691,txn_eeff3e52cbd4,txn_3b23f6808d47,txn_b9f21fa0096b,txn_bb3e5e5ec8b4,txn_f58d24d84d12,txn_775e18c8b637,txn_32428482df2d,txn_acada16d602d,txn_e3768e57d973,txn_d219076cdb41,txn_ee93ef06bef2,txn_2efcb10ee2dc,txn_713d295b84bc,txn_6b15fcccf90d,txn_65b86d6ad298,txn_774fb015ff97,txn_c8b2f88df0f0,txn_4463c01c0452,txn_fca73faa16bd,txn_864305680fe1,txn_f55003a040cd,txn_017a0252ae51,txn_19a22a9bfb69,txn_1e17b8786bb2,txn_c2b94f86e2bc,txn_72dd9fb0b664,txn_d5519c2f5ce5,txn_759c02601247,txn_40b26314a325,txn_823ccf3896e5,txn_6fe473994fd2,txn_da5ebd1053c8,txn_56321391b1d8,txn_cb0f8329a579,txn_4f3f85c3f341,txn_727abdccff34,txn_26e4b5e05110,txn_8d987db224b3,txn_51a826b3d876,txn_fc958c382aac,txn_8a6e90d3a90e,txn_f88bbe56a2ae,txn_3ceaa6f40cae,txn_0d5ad84ab940,txn_9c8e9aa8d5e1,txn_992c1bd8b0d6"
atk_73b33db8cf52,scn_f211614dc92c,merchant_mule_laundering_001,merchant_ecosystem_abuse,mule_laundering,214,0.5454,0.6328,103,"txn_465eef4318b6,txn_8e9c297d2deb,txn_16a4c544b5dc,txn_0a72658d9d16,txn_7f83b2e4eb6c,txn_1168ddbe96b6,txn_dbbffa16837d,txn_c4669809ccf0,txn_d7624760f32b,txn_c390ecb1e220,txn_88b458be1c8c,txn_93c03e76a502,txn_621eaa53e187,txn_a7d68ed76070,txn_19a981e033bc,txn_1a03f88aa419,txn_2d0fdd568308,txn_374a19c6a00c,txn_3f19e1d578d2,txn_1fc533e0f865,txn_4cdce24791f5,txn_883ec9f299a7,txn_ef733b11b531,txn_3aedc7985389,txn_65bf5f9f49cd,txn_0ea017ff7908,txn_f6966fd6acb0,txn_e1b0159eee1a,txn_31fe4b3e95e4,txn_e4216874dd8f,txn_cf26de9b906f,txn_9c5949a724f7,txn_cae0346fb659,txn_945de28dbd99,txn_d230962349aa,txn_9784a169ca70,txn_bd6cddef95fd,txn_b45781c71935,txn_e44047493d6d,txn_d9749426026d,txn_a10a61f8680a,txn_8ccf16760d5a,txn_2e07697a816b,txn_8a6fac3b8717,txn_35f186158eca,txn_56ff16a18efe,txn_30c60b12daf5,txn_72490351338d,txn_e01b6c6c87af,txn_2578b240ef29,txn_6ab7f505cb7b,txn_0cbbccae4795,txn_bc257f04f430,txn_be6fd939ab0d,txn_e0936fd30a0d,txn_cf79f0541ae0,txn_f88787191b32,txn_3fa917da0014,txn_b72bff28e73b,txn_884ff6e823a5,txn_4e1a03129e8a,txn_8970e29b067d,txn_2cc397c9827b,txn_9b1dab8bb44e,txn_de168a1789ae,txn_40e8de8778ed,txn_383e50668394,txn_940cb9431451,txn_76ca3590963d,txn_74f850bb859e,txn_261730001b28,txn_603a752d2b3e,txn_0cebf0af6d88,txn_4fd5b3623c2c,txn_e530258aa00d,txn_298c590d6bb4,txn_515aaa2c5737,txn_efefe906be2a,txn_c952a6320419,txn_0a40def3a788,txn_105a51f6ff13,txn_caf962fe47be,txn_98e3ff92acc4,txn_4a9ca728608e,txn_11784ba56cd7,txn_9e2c02cbf359,txn_dea688a718d7,txn_b64207f74261,txn_399aba65ff23"
atk_722052751b12,scn_7b97a2942932,merchant_seller_fraud_001,merchant_ecosystem_abuse,marketplace_seller_fraud,215,0.8555,0.4654,70,"txn_e8e0c857f52d,txn_679ecb965b15,txn_1ddc27ad372f,txn_ad12de208066,txn_8906d48abdb6,txn_7eec6ef24186,txn_a78a5ddfe7f7,txn_57a4087af5bd,txn_1156152253fb,txn_3f31c72ebda2,txn_2eaacd1511fb,txn_28b74fe63987,txn_742367160a00,txn_a48e1cede628,txn_d20ec9a10af7,txn_141dae73c5c8,txn_f19ff9551feb,txn_ad0e5eae7f25,txn_16ec9fe52dbe,txn_b6730e6a1a81,txn_cf0e76d6b481,txn_524b9e7b0bfa,txn_f8452a12de65,txn_f581d825c732,txn_8fa346baf100,txn_173fab2a05b2,txn_2e146ba97134,txn_a1496663208b,txn_061904bfbd54,txn_2cd8c1ad7701,txn_830b00ce7b10,txn_85302cd5a85f,txn_a5618257580c,txn_6770a6a5bc10,txn_690e5dccf5dc,txn_12845dfd6e43,txn_b4cdd0ca5e72,txn_bb71568b9e3a,txn_8a9e3bad5610,txn_43c1f663aa0d,txn_488870ed1a23,txn_673c943846c0,txn_7fe18b7ada36,txn_520ed5d281e9,txn_ea69237925bc,txn_3660ef6c2318,txn_58d5b0f1b929,txn_da15e7d9b77f,txn_f278c70eca5a,txn_20330627fa92,txn_f76551419723,txn_372fd87a2e61,txn_ac5ebf21941f,txn_f9e0b01fbf22,txn_2ea6ad14deda,txn_c913e8b14df3,txn_75711895f0b8,txn_29da23bac663,txn_28e6186e8895,txn_cce92518181e,txn_4f259e34d241,txn_8e7efa5c880d,txn_ba6567a5b33b,txn_655b1c08e104,txn_e795f34d6fe5,txn_c01bb2514162,txn_fe463d7a1f3c,txn_e00e6727cda4,txn_813ac3902ea7,txn_964db4fad141"
atk_890f8a6972ce,scn_637aca7b7a7c,merchant_triangulation_001,merchant_ecosystem_abuse,triangulation_fraud,216,0.7031,0.7935,59,"txn_58b93c516090,txn_674d540f3b97,txn_c2f081f794d1,txn_5acac46d1858,txn_78a3da98e1b2,txn_f1887c99d058,txn_83d5a8d3a2a9,txn_1ada4b20729a,txn_d2c099f7385b,txn_1104fcba2b3e,txn_5b9298b30a34,txn_764dc222e9d4,txn_46cb15773078,txn_682a89a24686,txn_1f527d5577b7,txn_36c36c7c3715,txn_8a08efba22f6,txn_a71d2c71cabc,txn_f7fba3786b65,txn_6b7dad7330af,txn_3e47ee7d9f9a,txn_b28d281e3801,txn_26e339756359,txn_7d609dda173f,txn_e7ba0934132a,txn_13be331b8c73,txn_fe9b359e293e,txn_62307ec3b8a2,txn_c3d26f6fffd2,txn_17d0750a124c,txn_ab7ce032415a,txn_0f8f870b1615,txn_80165b2dbcad,txn_a374b7fa5741,txn_f061f1ee5846,txn_86732bfbea3b,txn_3c7f1fb35012,txn_44e24169d7df,txn_173603c49e97,txn_fa8534458863,txn_e511e0c71216,txn_55627a46117c,txn_615e15ee6b08,txn_a668183b74e6"
atk_e980935be719,scn_160e46ced5b6,post_alt_refund_001,post_transaction_abuse,alternative_refund_abuse,217,0.4796,0.8841,12,"txn_18fc40743ca5,txn_4a27e638b762,txn_df7a873e4093,txn_91821be292f8,txn_dd79cf569252,txn_e57fdcc9fafd,txn_c6bbb8175fdf"
atk_907bca662b2f,scn_5908c3725964,post_chargeback_001,post_transaction_abuse,chargeback_fraud,218,0.4098,0.6051,12,"txn_143ae4e6e935,txn_4087f4688c7b,txn_1e1e935be982,txn_3e054a4f1fdb,txn_79ecf6077479,txn_0216a6958bf9,txn_63bb74552f3d,txn_995e0d28f9d7,txn_287a9fedcc9c"
atk_a48e1d7385cb,scn_90b395e52315,post_non_delivery_001,post_transaction_abuse,non_delivery_claim,219,0.5371,0.7293,16,"txn_7de9950280fc,txn_9e237ec0a187,txn_d148c66ba820,txn_d8b66ba22f99,txn_4aa9a4357c6f,txn_158a58c97e36,txn_d38050fa57d9,txn_1980e2217f39,txn_14a960482a75,txn_4b38227b9466,txn_7a9a97fd55cc"
atk_2c1b63df7378,scn_4e979c165d2d,post_refund_001,post_transaction_abuse,refund_fraud,220,0.4782,0.749,12,"txn_bccea3e4a65a,txn_6da5789a291a,txn_67cf9a83b61c,txn_5333b019cab1,txn_07933f87d74c,txn_80c672b053ca,txn_f0c660be1796,txn_8f81f1900ccd"
atk_48f67212b775,scn_e2a6c6cd5f29,post_return_policy_001,post_transaction_abuse,return_policy_abuse,221,0.4015,0.6359,18,"txn_8e6d5064997a,txn_f70457fbb4cb,txn_6646189636b3,txn_3fee46eaed03,txn_94b526ecb6fa,txn_36f301a8a6b7,txn_45a369a2c49e,txn_087a5675a625,txn_349d1f9abff5,txn_b21fa7db3501,txn_6ca78933e642,txn_840cea8363c7,txn_7a205f6757de,txn_2fb09f1069b4"
atk_b7ff4b51c9cb,scn_e017b8d70699,social_ai_impersonation_001,social_engineering_payment_fraud,ai_impersonation,222,0.4794,0.8726,12,"txn_6550eaeffa6d,txn_a0a28612b2f2,txn_48e5f989572b,txn_99f69f344ff9,txn_b663215c7ed1,txn_5de80264ba69,txn_abe67847358f"
atk_92e9b6edc73f,scn_212719fffc79,social_app_scam_001,social_engineering_payment_fraud,authorized_push_payment_scam,223,0.5919,0.6828,14,"txn_a9509adf4557,txn_350a3b6afa66,txn_4dd65349dffc,txn_4da8ef3889ec,txn_1fdcc3d63ea9,txn_13cea7d3e7c5,txn_f3163268e646,txn_a67adcd5aeb3,txn_8fd8b9fac986,txn_b3380e71f0e8"
atk_f85b8627ccf2,scn_d5bc792a9b0d,social_bec_001,social_engineering_payment_fraud,business_email_compromise,224,0.4545,0.6223,10,"txn_b5ca41c69838,txn_d977beb90767,txn_14e06c65ef1b,txn_155f053be911,txn_ec03de460ff2,txn_9c2a1f438652,txn_650e7115b9e9"
atk_535f379c419f,scn_b712b8d64608,social_exec_impersonation_001,social_engineering_payment_fraud,executive_impersonation,225,0.4817,0.795,6,"txn_e2ead7e6e6c2,txn_2b46f62c6e3e,txn_d616c57379a0"
atk_d730f6e69ca9,scn_7c3d321ace13,social_vendor_reroute_001,social_engineering_payment_fraud,vendor_rerouting,226,0.8212,0.7694,13,"txn_98ed34c32afb,txn_c69dcf94134b,txn_3414f13de01d,txn_0ed52e202c5a,txn_cf6d0d67ad80,txn_cb115741a98a,txn_dfd8ab4ce0b3,txn_17dfb642ce33,txn_cbd7f3f99179"
