customer_id,age_band,tenure_days,account_age_days,home_country,email_domain,phone_type,kyc_level,historical_spend_mean,historical_spend_std,historical_decline_rate
cust_f744d654ff85,18-25,1141,951,US,outlook.com,mobile,medium,171.77,33.51,0.0625
cust_d0e4bf7b0761,18-25,1192,768,AE,outlook.com,mobile,medium,33.49,56.77,0.0724
cust_0c15353d4ac0,18-25,2367,1913,IN,company.example,mobile,high,279.9,44.99,0.0177
cust_1e57958c4418,51-65,2454,1074,DE,company.example,mobile,medium,84.83,16.5,0.0185
cust_de4eb997d19b,36-50,404,34,GB,outlook.com,mobile,high,63.85,57.14,0.0452
cust_51e7b8bad582,18-25,1101,675,SG,company.example,mobile,high,124.58,47.95,0.0511
cust_7e8e2569f25e,26-35,1408,188,AE,company.example,mobile,medium,75.08,51.18,0.026
cust_18c908505f76,51-65,1499,445,SG,gmail.com,mobile,medium,104.13,39.28,0.0373
cust_5f9fb1a65a2a,36-50,1701,1119,US,outlook.com,mobile,high,261.87,58.68,0.0362
cust_f1b915abac15,26-35,545,2360,US,gmail.com,mobile,high,125.93,7.55,0.0071
cust_b899e868b263,26-35,1419,1947,AE,gmail.com,mobile,high,195.5,60.79,0.01
cust_c414fcca624a,18-25,696,1453,AE,company.example,mobile,high,131.46,33.47,0.0698
cust_68c321f5a464,51-65,223,2839,GB,outlook.com,mobile,high,121.59,16.0,0.0279
cust_bda82ab4e228,36-50,131,2176,GB,outlook.com,mobile,high,115.28,47.45,0.0734
cust_82c48692e05a,18-25,287,547,US,outlook.com,mobile,medium,258.74,49.89,0.0305
cust_6de999fa69c3,36-50,2764,299,SG,company.example,mobile,medium,227.41,23.57,0.0615
cust_af0c0e465e06,51-65,1581,2139,SG,company.example,mobile,high,170.54,8.3,0.0629
cust_f29a924f7278,26-35,1964,1198,AE,company.example,mobile,medium,223.23,55.93,0.0016
cust_86f9737b6a88,18-25,1549,1609,SG,outlook.com,mobile,high,228.98,45.62,0.0636
cust_d2cc7bf6c34c,26-35,314,795,DE,company.example,mobile,medium,28.99,6.12,0.0318
cust_e9b80ed8855b,18-25,164,1131,US,outlook.com,mobile,medium,190.1,47.34,0.0685
cust_474d9a11695c,26-35,2471,1741,US,company.example,mobile,medium,247.67,41.97,0.0313
cust_eb785e828137,51-65,2890,927,GB,company.example,mobile,medium,46.63,28.59,0.0585
cust_a2570bd8e965,26-35,2495,757,DE,gmail.com,mobile,medium,32.92,34.82,0.0488
cust_0232a28da2ae,18-25,2548,737,DE,outlook.com,mobile,high,262.19,29.55,0.0015
cust_3b41a55f449b,51-65,85,398,DE,outlook.com,mobile,high,220.09,27.98,0.0451
cust_9ef199a01e12,26-35,2772,1957,AE,outlook.com,mobile,medium,222.31,19.4,0.076
cust_b0ad64f72560,26-35,923,2322,DE,outlook.com,mobile,medium,204.27,23.57,0.0504
cust_802dbb6d828e,36-50,1505,1505,DE,gmail.com,mobile,medium,223.04,17.82,0.071
cust_e59f4eef71dc,36-50,2657,746,AE,outlook.com,mobile,high,190.29,43.44,0.0336
cust_a5439fdab514,51-65,2832,267,IN,company.example,mobile,high,275.7,37.72,0.0093
cust_b9f155b7f5c8,26-35,2645,2547,IN,gmail.com,mobile,medium,210.51,41.13,0.0445
cust_28ebc4aec1af,26-35,2348,2914,GB,outlook.com,mobile,medium,108.27,13.59,0.076
cust_6b54f90b2e17,51-65,2684,2171,SG,outlook.com,mobile,medium,154.3,10.86,0.0343
cust_656bff397de1,26-35,1510,89,SG,gmail.com,mobile,high,50.13,58.76,0.0564
cust_b85b8e1158b6,51-65,2067,46,US,gmail.com,mobile,medium,26.78,55.93,0.063
cust_8043a311ee5d,51-65,2282,586,SG,gmail.com,mobile,high,207.26,29.78,0.0151
cust_9e440306549f,18-25,1448,1374,IN,company.example,mobile,medium,84.56,58.16,0.0081
cust_6d2a4ad2f753,36-50,1460,2216,US,outlook.com,mobile,high,258.94,21.84,0.0592
cust_67b98d418814,18-25,2817,2633,GB,gmail.com,mobile,high,100.37,62.98,0.0238
cust_cf270484f1ce,51-65,978,568,GB,outlook.com,mobile,high,253.04,11.14,0.0685
cust_d708b5c39327,51-65,326,2940,US,outlook.com,mobile,medium,86.57,13.95,0.024
cust_238bb9d24930,36-50,285,2520,US,gmail.com,mobile,medium,93.9,55.54,0.0533
cust_26902e2ee0c0,51-65,334,2312,SG,company.example,mobile,high,263.83,45.65,0.0587
cust_97a2d159169a,18-25,2345,117,IN,outlook.com,mobile,high,60.92,34.31,0.0525
cust_a2a0514ed7a4,18-25,1396,2741,US,company.example,mobile,high,275.07,29.0,0.038
cust_c9b44f43cf46,26-35,1290,149,GB,outlook.com,mobile,high,148.65,35.77,0.0139
cust_3a2b7beaba6d,26-35,1130,1898,AE,gmail.com,mobile,high,169.14,37.21,0.0305
cust_bd0351d1a479,18-25,2409,574,DE,outlook.com,mobile,high,130.93,26.65,0.0126
cust_72a95d4a298c,51-65,1950,121,AE,company.example,mobile,medium,258.53,62.47,0.0455
cust_ed4c4c03cff5,18-25,1776,1881,DE,outlook.com,mobile,medium,204.9,14.93,0.0369
cust_e323671e6798,51-65,960,2822,US,outlook.com,mobile,high,145.17,24.87,0.0029
cust_5fa9c0ca5574,36-50,2968,1498,SG,company.example,mobile,high,57.29,20.85,0.0386
cust_2dfbce932556,51-65,2797,1528,GB,company.example,mobile,high,91.52,55.74,0.0235
cust_c0cb02772da4,51-65,1808,160,AE,company.example,mobile,medium,228.95,37.41,0.0554
cust_9d3266acc0bc,18-25,817,654,DE,company.example,mobile,medium,95.8,5.85,0.0415
cust_27b8d1892c70,26-35,1851,1829,AE,company.example,mobile,medium,243.52,55.87,0.0677
cust_fc36bdcadf68,26-35,1025,777,DE,company.example,mobile,high,84.42,16.54,0.0593
cust_688b423ad36f,36-50,2065,1207,AE,outlook.com,mobile,medium,128.2,23.99,0.0629
cust_847350e3fe81,51-65,2030,2798,SG,company.example,mobile,high,261.12,55.85,0.0079
cust_c5cbd8f24135,26-35,1248,639,AE,company.example,mobile,high,89.77,8.7,0.0596
cust_c9ca388742df,26-35,1233,1272,IN,gmail.com,mobile,high,113.86,37.16,0.0737
cust_f251a3e828cc,26-35,677,973,US,company.example,mobile,medium,109.18,53.2,0.0282
cust_4113bffc2a33,36-50,2704,1414,SG,company.example,mobile,medium,101.46,47.53,0.0735
cust_eadb23887147,18-25,2584,1456,GB,outlook.com,mobile,high,108.62,36.1,0.0104
cust_fb6939eba6c7,51-65,2489,1589,AE,outlook.com,mobile,high,172.81,22.84,0.0766
cust_9741556797e5,26-35,698,2748,US,outlook.com,mobile,high,88.09,24.92,0.0636
cust_7e3a5c969d7a,36-50,511,676,US,company.example,mobile,medium,165.24,29.8,0.0447
cust_9f1925572e66,18-25,625,2751,IN,gmail.com,mobile,high,105.71,55.75,0.0073
cust_5705a5075e26,51-65,1559,859,AE,gmail.com,mobile,medium,162.69,26.13,0.0551
cust_ab2f6f9fb8b4,36-50,925,1585,GB,gmail.com,mobile,high,33.18,11.53,0.0556
cust_f3315a32c2a0,36-50,774,1113,SG,gmail.com,mobile,medium,208.27,35.74,0.0552
cust_0a1ad101de48,26-35,1483,1227,GB,company.example,mobile,medium,262.47,47.92,0.0715
cust_83069755beff,51-65,376,2403,DE,gmail.com,mobile,medium,91.1,28.7,0.0244
cust_94056aaa8f19,18-25,248,1909,AE,gmail.com,mobile,high,204.66,35.48,0.0299
cust_aea02585f813,18-25,2812,1540,DE,gmail.com,mobile,medium,213.45,47.22,0.0388
cust_d9f510dca955,51-65,646,2884,GB,gmail.com,mobile,medium,63.87,62.75,0.0295
cust_2ec7d2ed320c,18-25,2012,1335,SG,outlook.com,mobile,medium,108.99,16.49,0.0347
cust_74193ad2b50a,51-65,1323,801,US,gmail.com,mobile,medium,112.28,51.91,0.0516
cust_a26eb8731c77,51-65,1457,2906,GB,outlook.com,mobile,medium,253.08,10.84,0.0502
cust_96090196dfa7,51-65,2119,2373,GB,gmail.com,mobile,medium,276.92,31.97,0.0531
cust_c63c6e4b472c,36-50,588,908,US,outlook.com,mobile,medium,44.57,62.31,0.0137
cust_716b31422146,18-25,965,420,DE,gmail.com,mobile,high,226.54,21.83,0.0541
cust_e2d3396a42cf,51-65,2698,2060,SG,gmail.com,mobile,high,187.12,50.71,0.0628
cust_6193cef2748c,26-35,2245,2901,AE,company.example,mobile,high,251.43,32.57,0.0696
cust_afeb6b5b014d,26-35,213,604,US,gmail.com,mobile,high,69.61,31.63,0.0104
cust_e6437777eb75,26-35,845,698,IN,gmail.com,mobile,high,218.68,57.55,0.0253
cust_305971e8de25,26-35,2829,497,US,outlook.com,mobile,high,52.85,9.9,0.0401
cust_9dea9d7fe5e7,51-65,616,2950,IN,company.example,mobile,medium,244.99,18.04,0.0357
cust_ec484a67b434,18-25,2195,397,GB,gmail.com,mobile,medium,251.1,44.43,0.0268
cust_45fa6c7ea05d,36-50,2526,1367,DE,company.example,mobile,high,274.93,22.28,0.0735
cust_94395c8d20d7,18-25,678,811,GB,outlook.com,mobile,medium,197.16,7.81,0.0131
cust_5ab4cd0e3421,26-35,1741,802,SG,outlook.com,mobile,high,238.88,32.08,0.0608
cust_9a832a6d0184,51-65,1980,1553,AE,outlook.com,mobile,medium,115.12,24.16,0.0663
cust_eede7cfa7291,36-50,1968,668,AE,outlook.com,mobile,high,98.57,50.28,0.0589
cust_9c3690ce6d29,51-65,2794,2642,US,gmail.com,mobile,high,198.27,59.39,0.062
cust_34c50c357970,18-25,620,1573,DE,gmail.com,mobile,high,145.75,36.26,0.0076
cust_4ba79a8d6156,18-25,2985,1667,SG,outlook.com,mobile,medium,103.34,38.72,0.0275
cust_864b37b57e3f,26-35,1790,2462,US,company.example,mobile,high,95.3,57.26,0.0193
cust_1b3891b805cb,18-25,1283,2846,AE,gmail.com,mobile,high,277.23,45.54,0.0599
cust_482a5a6e9136,51-65,641,2120,GB,company.example,mobile,medium,150.89,23.1,0.0561
cust_3d767beb1949,36-50,2691,2289,DE,company.example,mobile,medium,230.18,54.25,0.0239
cust_fc36a2300095,36-50,901,1297,US,company.example,mobile,high,109.31,54.34,0.0539
cust_772746eb155d,18-25,2738,2622,AE,outlook.com,mobile,high,85.16,47.83,0.0218
cust_c648e98301ec,51-65,790,1729,AE,gmail.com,mobile,high,118.39,50.53,0.0397
cust_988d6f2d4e78,51-65,676,358,IN,outlook.com,landline,medium,340.17,43.08,0.2993
cust_7458ea02e727,18-25,34,322,IN,gmail.com,landline,medium,225.77,67.31,0.2735
cust_a4aac1bd5be1,51-65,943,845,IN,outlook.com,voip,medium,305.85,16.73,0.2021
cust_9f1e03fe5110,51-65,2033,463,AE,proton.me,voip,high,82.38,63.54,0.0414
cust_6d0100dbbdd6,18-25,29,299,IN,outlook.com,mobile,low,89.17,29.31,0.1892
cust_9492b8e23244,26-35,715,159,DE,company.example,mobile,high,148.74,10.11,0.0252
cust_e9f8065320cf,36-50,498,155,AE,company.example,landline,high,295.17,29.06,0.2411
cust_76b212b7eb29,18-25,753,2416,GB,gmail.com,landline,high,71.55,26.93,0.057
cust_934421481ce2,51-65,88,2847,DE,proton.me,mobile,high,30.1,22.4,0.0032
cust_6c1c5830008c,36-50,1051,146,GB,company.example,landline,high,197.78,12.93,0.0566
cust_16b7cf019c30,51-65,558,32,AE,gmail.com,voip,high,71.76,84.09,0.11
cust_26a828542697,26-35,301,175,IN,proton.me,landline,high,321.99,21.13,0.1577
cust_f97d5c669ca5,36-50,473,608,SG,outlook.com,voip,low,110.49,70.5,0.0931
cust_2ac5ed4b47f9,18-25,529,230,GB,outlook.com,mobile,high,42.76,38.83,0.2393
cust_6a807fce81bf,26-35,2689,815,DE,proton.me,voip,low,121.26,39.62,0.0208
cust_f905b3afdd54,36-50,1025,815,GB,outlook.com,mobile,medium,63.17,49.91,0.0526
cust_8362feeac9f8,36-50,204,693,AE,company.example,voip,low,303.74,85.12,0.1802
cust_f01dec148af1,36-50,2220,224,GB,gmail.com,voip,medium,111.6,63.74,0.0032
cust_248d4b265abe,26-35,1083,1922,GB,proton.me,voip,medium,80.74,24.57,0.0386
cust_77c721983cc7,26-35,487,470,AE,outlook.com,voip,high,174.46,65.66,0.0321
cust_a717882f2b07,18-25,1023,1223,GB,gmail.com,mobile,medium,81.86,49.41,0.0353
cust_3002cf7f874d,36-50,1525,1861,IN,proton.me,landline,high,153.11,45.46,0.0621
cust_797f86a41edf,18-25,945,434,AE,outlook.com,mobile,medium,321.67,62.44,0.0548
cust_c64f48d39bd5,26-35,788,2892,AE,outlook.com,mobile,medium,249.99,50.82,0.0114
cust_fd6c6424f1a0,51-65,190,2687,AE,gmail.com,mobile,medium,112.51,61.28,0.0438
