transaction_id,fraud_score,prediction,ml_fraud_score,ml_prediction,decision_engine,llm_reviewed,llm_provider,llm_semantic_risk_score,llm_novelty_score,llm_recommendation,llm_rationale,llm_risk_indicators,llm_fallback,label,attack_bucket,attack_subtype,reason_codes
txn_ec0f4081b161,0.124463,0,0.105204,0,hybrid_ml_llm,1,local_rules,0.1694,0.3848,allow,Deterministic defensive review based on the primary model score and supplied behavioral signals.,high generated risk score lowers risk;IP velocity lowers risk;session velocity lowers risk,,0,,,high generated risk score lowers risk;IP velocity lowers risk;session velocity lowers risk
txn_11f8971562c5,0.10240051382652854,0,0.102401,0,ml_only,0,,,,,,,,0,,,high generated risk score lowers risk;IP velocity lowers risk;session velocity lowers risk
txn_52a8828af8ad,0.09885174964105384,0,0.098852,0,ml_only,0,,,,,,,,0,,,IP velocity lowers risk;session velocity lowers risk;high generated risk score lowers risk
txn_f64b3fe2a0c4,0.07213840240048201,0,0.072138,0,ml_only,0,,,,,,,,0,,,IP velocity lowers risk;high generated risk score lowers risk;session velocity lowers risk
txn_8d81af180876,0.049872492814678294,0,0.049872,0,ml_only,0,,,,,,,,0,,,customer payment cadence lowers risk;IP velocity lowers risk;event_hour lowers risk
txn_b65034c2e3cd,0.021185314878698243,0,0.021185,0,ml_only,0,,,,,,,,0,,,IP velocity lowers risk;session velocity lowers risk;merchant chargeback behavior lowers risk
txn_6a91b4365fe3,0.016662547366532356,0,0.016663,0,ml_only,0,,,,,,,,0,,,customer payment cadence lowers risk;high generated risk score lowers risk;IP velocity lowers risk
txn_84f8884c38cc,0.08586293112371021,0,0.085863,0,ml_only,0,,,,,,,,0,,,IP velocity lowers risk;event_hour lowers risk;session velocity lowers risk
txn_c0275f6c3af6,0.05115881662250882,0,0.051159,0,ml_only,0,,,,,,,,0,,,IP velocity lowers risk;customer payment cadence lowers risk;session velocity lowers risk
txn_c196d1a02637,0.0771421329347531,0,0.077142,0,ml_only,0,,,,,,,,0,,,high generated risk score lowers risk;IP velocity lowers risk;session velocity lowers risk
txn_2ae08d77231b,0.05868896915325333,0,0.058689,0,ml_only,0,,,,,,,,0,,,IP velocity lowers risk;session velocity lowers risk;high generated risk score lowers risk
txn_5afea5744c8c,0.012341651266843258,0,0.012342,0,ml_only,0,,,,,,,,0,,,amount deviation from customer history lowers risk;IP velocity lowers risk;session velocity lowers risk
txn_d354f1ad2dc1,0.018120660109641876,0,0.018121,0,ml_only,0,,,,,,,,0,,,customer payment cadence lowers risk;IP velocity lowers risk;high generated risk score lowers risk
txn_6e3286052baf,0.04914326715910683,0,0.049143,0,ml_only,0,,,,,,,,0,,,IP velocity lowers risk;high generated risk score lowers risk;session velocity lowers risk
txn_5a5796c0002b,0.125126,0,0.105894,0,hybrid_ml_llm,1,local_rules,0.17,0.3841,allow,Deterministic defensive review based on the primary model score and supplied behavioral signals.,IP velocity lowers risk;session velocity lowers risk;merchant chargeback behavior lowers risk,,0,,,IP velocity lowers risk;session velocity lowers risk;merchant chargeback behavior lowers risk
txn_358d4196ccbf,0.203188859757398,1,0.203189,1,ml_only,0,,,,,,,,0,,,IP velocity lowers risk;session velocity lowers risk;high generated risk score lowers risk
txn_bb6daf618cc0,0.02161553868345668,0,0.021616,0,ml_only,0,,,,,,,,0,,,IP velocity lowers risk;high generated risk score lowers risk;amount deviation from customer history lowers risk
txn_4fdc74026df8,0.01543340406217563,0,0.015433,0,ml_only,0,,,,,,,,0,,,customer payment cadence lowers risk;IP velocity lowers risk;high generated risk score lowers risk
txn_099c52ef4bae,0.02455343451420101,0,0.024553,0,ml_only,0,,,,,,,,0,,,customer payment cadence lowers risk;IP velocity lowers risk;session velocity lowers risk
txn_d837c4b3a94a,0.046027520810999395,0,0.046028,0,ml_only,0,,,,,,,,0,,,IP velocity lowers risk;high generated risk score lowers risk;session velocity lowers risk
txn_3cb77d119c81,0.5879495171898117,1,0.58795,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,customer payment cadence lowers risk;IP velocity lowers risk;high generated risk score raises risk
txn_cd9720687d0a,0.8255035844536821,1,0.825504,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,IP velocity lowers risk;device activity cadence raises risk;channel_code raises risk
txn_caae78823e95,0.7549140613432256,1,0.754914,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,IP velocity lowers risk;session velocity raises risk;high generated risk score lowers risk
txn_aa0214110511,0.7580953641330996,1,0.758095,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,IP velocity lowers risk;session velocity lowers risk;high generated risk score raises risk
txn_0f7e6466e781,0.8438317341805696,1,0.843832,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,IP velocity lowers risk;high generated risk score raises risk;device activity cadence raises risk
txn_6c27a8fe7519,0.7987746863260989,1,0.798775,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,session velocity raises risk;IP velocity lowers risk;channel_code raises risk
txn_edddb379cbda,0.8304190164311787,1,0.830419,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,IP velocity lowers risk;session velocity lowers risk;high generated risk score raises risk
txn_9e651709b8a9,0.5831457381931171,1,0.583146,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,IP velocity lowers risk;high generated risk score lowers risk;channel_code raises risk
txn_4dd68e11f060,0.9521152461131559,1,0.952115,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,IP velocity lowers risk;high generated risk score raises risk;session velocity raises risk
txn_d771d54ca7a1,0.8537116069669168,1,0.853712,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,IP velocity lowers risk;high generated risk score raises risk;session velocity lowers risk
txn_f2344d902aca,0.8219485289049882,1,0.821949,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,IP velocity lowers risk;channel_code raises risk;event_hour raises risk
txn_1c69d0c0b0af,0.8113898055985004,1,0.81139,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,IP velocity lowers risk;session velocity raises risk;high generated risk score lowers risk
txn_3b6d447ce69e,0.7821652746691679,1,0.782165,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,IP velocity lowers risk;session velocity lowers risk;device activity cadence raises risk
txn_ebbccb85ced2,0.797830818547732,1,0.797831,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,IP velocity lowers risk;channel_code raises risk;event_hour raises risk
txn_fa72c5bd6b58,0.8626395666012092,1,0.86264,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,session velocity raises risk;IP velocity lowers risk;channel_code raises risk
txn_41eacf278e71,0.6630166917034401,1,0.663017,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,IP velocity lowers risk;session velocity lowers risk;channel_code raises risk
txn_b0266f273bcc,0.860593222190911,1,0.860593,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,IP velocity lowers risk;device activity cadence raises risk;channel_code raises risk
txn_3f79ee5dfdef,0.9538759370322535,1,0.953876,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,IP velocity lowers risk;high generated risk score raises risk;session velocity raises risk
txn_5e21b0ac406c,0.8744514575613641,1,0.874451,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,high generated risk score raises risk;IP velocity lowers risk;session velocity lowers risk
txn_ff5f7a9e1a05,0.8590364525310643,1,0.859036,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,IP velocity lowers risk;channel_code raises risk;event_hour raises risk
txn_76c40ddcb846,0.9611267855567014,1,0.961127,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,high generated risk score raises risk;session velocity raises risk;IP velocity lowers risk
txn_50c7fc6b64bc,0.8187288880037339,1,0.818729,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,session velocity lowers risk;IP velocity lowers risk;channel_code raises risk
txn_b949e35d1889,0.9563855451702455,1,0.956386,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,high generated risk score raises risk;IP velocity lowers risk;channel_code raises risk
txn_22075d745385,0.9606875331416265,1,0.960688,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,session velocity raises risk;high generated risk score raises risk;IP velocity lowers risk
txn_a72e829d3295,0.7827612079693829,1,0.782761,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,IP velocity lowers risk;session velocity lowers risk;device activity cadence raises risk
txn_810a6794b074,0.9000058674645707,1,0.900006,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,IP velocity lowers risk;high generated risk score raises risk;channel_code raises risk
txn_29e1d104f794,0.9431776063142383,1,0.943178,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,session velocity raises risk;IP velocity lowers risk;channel_code raises risk
txn_9a7b979550f6,0.798952799728632,1,0.798953,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,IP velocity lowers risk;session velocity lowers risk;channel_code raises risk
txn_f9597348f0bb,0.9023332407110438,1,0.902333,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,IP velocity lowers risk;device activity cadence raises risk;channel_code raises risk
txn_839353570a61,0.9342917468783203,1,0.934292,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,session velocity raises risk;IP velocity lowers risk;channel_code raises risk
txn_166960dbff1f,0.928958994103338,1,0.928959,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,high generated risk score raises risk;IP velocity lowers risk;session velocity lowers risk
txn_5a2e0bb2859a,0.8990293477882527,1,0.899029,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,IP velocity lowers risk;channel_code raises risk;event_hour raises risk
txn_248fd0abbf06,0.9564445438528834,1,0.956445,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,session velocity raises risk;IP velocity lowers risk;device activity cadence raises risk
txn_84f96256936c,0.855719350142452,1,0.855719,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,IP velocity lowers risk;session velocity lowers risk;event_hour raises risk
txn_a5fe084f9c7b,0.8392087548612671,1,0.839209,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,IP velocity lowers risk;event_hour raises risk;channel_code raises risk
txn_b82edb127864,0.9680641666105415,1,0.968064,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,high generated risk score raises risk;session velocity raises risk;IP velocity lowers risk
txn_f2652e64e4dc,0.9010348991388211,1,0.901035,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,IP velocity lowers risk;session velocity lowers risk;device activity cadence raises risk
txn_51173e3f5f87,0.9307006449831828,1,0.930701,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,IP velocity lowers risk;high generated risk score raises risk;event_hour raises risk
txn_373a713818b2,0.9278666708206723,1,0.927867,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,session velocity raises risk;IP velocity lowers risk;event_hour raises risk
txn_b14a05a87e44,0.9248412821623784,1,0.924841,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,high generated risk score raises risk;IP velocity lowers risk;session velocity lowers risk
txn_1b761c0938d3,0.8834518188391972,1,0.883452,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,IP velocity lowers risk;device activity cadence raises risk;event_hour raises risk
txn_dd2f1eb7adde,0.968784817198735,1,0.968785,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,high generated risk score raises risk;session velocity raises risk;IP velocity lowers risk
txn_6c06dbe1fbeb,0.8481760120212892,1,0.848176,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,IP velocity lowers risk;session velocity lowers risk;event_hour raises risk
txn_786303037f28,0.9173569716555113,1,0.917357,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,IP velocity lowers risk;high generated risk score raises risk;event_hour raises risk
txn_df24fdf757f3,0.9211795267081958,1,0.92118,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,session velocity raises risk;IP velocity lowers risk;device activity cadence raises risk
txn_e04732fd438d,0.8768759495537028,1,0.876876,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,IP velocity lowers risk;session velocity lowers risk;event_hour raises risk
txn_73060e2c7675,0.9240017880613519,1,0.924002,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,IP velocity lowers risk;high generated risk score raises risk;event_hour raises risk
txn_f1c23a72e541,0.9512630084572817,1,0.951263,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,session velocity raises risk;IP velocity lowers risk;event_hour raises risk
txn_15a9fc0aab13,0.9554758489103902,1,0.955476,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,high generated risk score raises risk;IP velocity lowers risk;session velocity lowers risk
txn_3af2d58d2dbd,0.9036029969714474,1,0.903603,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,IP velocity lowers risk;event_hour raises risk;channel_code raises risk
txn_2d778f81b73d,0.9676630917422706,1,0.967663,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,high generated risk score raises risk;session velocity raises risk;IP velocity lowers risk
txn_37eedfa4eb82,0.8676609149298458,1,0.867661,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,IP velocity lowers risk;session velocity lowers risk;event_hour raises risk
txn_f7915bda25dc,0.944854087931036,1,0.944854,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,high generated risk score raises risk;IP velocity lowers risk;device activity cadence raises risk
txn_3a4ddf54e369,0.9170985452942083,1,0.917099,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,session velocity raises risk;IP velocity lowers risk;event_hour raises risk
txn_ec17ab0df1d4,0.9156317054944557,1,0.915632,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,IP velocity lowers risk;session velocity lowers risk;event_hour raises risk
txn_01f36b9934eb,0.8056519193778214,1,0.805652,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,high generated risk score lowers risk;IP velocity lowers risk;event_hour raises risk
txn_f02dd20f05c2,0.9602801210966035,1,0.96028,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,session velocity raises risk;IP velocity lowers risk;device activity cadence raises risk
txn_2626f4644493,0.8324105616487639,1,0.832411,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,IP velocity lowers risk;session velocity lowers risk;event_hour raises risk
txn_36ab16c23519,0.944475523035352,1,0.944476,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,IP velocity lowers risk;event_hour raises risk;channel_code raises risk
txn_989e7470b1bf,0.9596282309718537,1,0.959628,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,session velocity raises risk;IP velocity lowers risk;event_hour raises risk
txn_14c8fe536b8a,0.8384001012467156,1,0.8384,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,IP velocity lowers risk;session velocity lowers risk;device activity cadence raises risk
txn_95fd9ac214cf,0.8509110487631146,1,0.850911,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,IP velocity lowers risk;high generated risk score lowers risk;event_hour raises risk
txn_8caa8aecd545,0.9713411680055631,1,0.971341,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,IP velocity lowers risk;session velocity raises risk;high generated risk score raises risk
txn_55a555edbe68,0.931920811189087,1,0.931921,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,IP velocity lowers risk;high generated risk score raises risk;session velocity lowers risk
txn_22c946b2722c,0.9196011561770666,1,0.919601,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,IP velocity lowers risk;device activity cadence raises risk;event_hour raises risk
txn_31eb14d915e3,0.9783448393808025,1,0.978345,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,high generated risk score raises risk;IP velocity lowers risk;session velocity raises risk
txn_7c0831c6ef38,0.9412116863103284,1,0.941212,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,high generated risk score raises risk;IP velocity lowers risk;session velocity lowers risk
txn_d5b51d01f22e,0.9697449820595448,1,0.969745,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,IP velocity lowers risk;high generated risk score raises risk;event_hour raises risk
txn_839b001a61d2,0.9052562741998746,1,0.905256,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,IP velocity lowers risk;session velocity raises risk;device activity cadence raises risk
txn_0e9cf59bdb32,0.7839380982569114,1,0.783938,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,IP velocity lowers risk;session velocity lowers risk;high generated risk score lowers risk
txn_6e872649ebb6,0.9630656305115133,1,0.963066,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,IP velocity lowers risk;high generated risk score raises risk;event_hour raises risk
txn_8bd03bc8fe86,0.9579345604360313,1,0.957935,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,IP velocity lowers risk;session velocity raises risk;event_hour raises risk
txn_d181b9fcf30a,0.9279591722675518,1,0.927959,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,IP velocity lowers risk;session velocity lowers risk;device activity cadence raises risk
txn_ef52582be8a6,0.9136998070596025,1,0.9137,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,IP velocity lowers risk;event_hour raises risk;channel_code raises risk
txn_c35e45f9fa2b,0.9765968700732078,1,0.976597,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,IP velocity lowers risk;session velocity raises risk;event_hour raises risk
txn_fb0869bd6af4,0.9161941755576684,1,0.916194,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,IP velocity lowers risk;session velocity lowers risk;event_hour raises risk
txn_30e8cda053d3,0.8780835573073295,1,0.878084,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,IP velocity lowers risk;event_hour raises risk;device activity cadence raises risk
txn_39bca3fc9be3,0.9889014692079292,1,0.988901,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,high generated risk score raises risk;IP velocity lowers risk;session velocity raises risk
txn_23db53179232,0.8817455588723389,1,0.881746,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,IP velocity lowers risk;session velocity lowers risk;event_hour raises risk
txn_4274b5a879b7,0.9326448760845819,1,0.932645,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,IP velocity lowers risk;event_hour raises risk;channel_code raises risk
txn_ee21db0c6531,0.9292645484403819,1,0.929265,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,IP velocity lowers risk;session velocity raises risk;event_hour raises risk
txn_1d416e886545,0.9696628308520489,1,0.969663,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,high generated risk score raises risk;IP velocity lowers risk;session velocity lowers risk
txn_b4bea6708dd5,0.944975559104345,1,0.944976,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,IP velocity lowers risk;event_hour raises risk;channel_code raises risk
txn_e31bc2e5fd4a,0.9777249651813276,1,0.977725,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,IP velocity lowers risk;session velocity raises risk;event_hour raises risk
txn_9aff952c3e47,0.8889623114133948,1,0.888962,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,IP velocity lowers risk;session velocity lowers risk;event_hour raises risk
txn_bb102d111484,0.9411728664756382,1,0.941173,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,IP velocity lowers risk;event_hour raises risk;customer one-hour velocity raises risk
txn_df718f14f701,0.9639692397805384,1,0.963969,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,IP velocity lowers risk;session velocity raises risk;event_hour raises risk
txn_0a03aed95bdb,0.9653870434385363,1,0.965387,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,high generated risk score raises risk;IP velocity lowers risk;session velocity lowers risk
txn_e08a704107d2,0.9211741999015485,1,0.921174,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,IP velocity lowers risk;event_hour raises risk;device activity cadence raises risk
txn_3df3388a942e,0.9734292969326116,1,0.973429,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,IP velocity lowers risk;session velocity raises risk;event_hour raises risk
txn_e43996b509e3,0.9244571992641074,1,0.924457,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,IP velocity lowers risk;session velocity lowers risk;event_hour raises risk
txn_c19ac01c6aed,0.952025250419748,1,0.952025,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,IP velocity lowers risk;event_hour raises risk;channel_code raises risk
txn_36b7ef789376,0.9404760781993386,1,0.940476,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,IP velocity lowers risk;session velocity raises risk;event_hour raises risk
txn_288cf098239a,0.9361141558174422,1,0.936114,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,IP velocity lowers risk;session velocity lowers risk;event_hour raises risk
txn_66467bd30f2d,0.9764886738705573,1,0.976489,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,high generated risk score raises risk;IP velocity lowers risk;event_hour raises risk
txn_eedce0d8c25b,0.9551512742765409,1,0.955151,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,IP velocity lowers risk;session velocity raises risk;high generated risk score lowers risk
txn_90944bbb70f0,0.907501664393924,1,0.907502,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,IP velocity lowers risk;session velocity lowers risk;event_hour raises risk
txn_b6dd5b1a9ef9,0.9198367910420947,1,0.919837,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,IP velocity lowers risk;event_hour raises risk;channel_code raises risk
txn_a4e4d9bee439,0.9399521528654482,1,0.939952,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,IP velocity lowers risk;session velocity raises risk;event_hour raises risk
txn_455504463232,0.9456298521540085,1,0.94563,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,IP velocity lowers risk;high generated risk score raises risk;session velocity lowers risk
txn_43b98d0aaec8,0.8764874122269609,1,0.876487,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,IP velocity lowers risk;event_hour raises risk;device activity cadence raises risk
txn_7425f3386d42,0.9587265181903558,1,0.958727,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,IP velocity lowers risk;session velocity raises risk;event_hour raises risk
txn_1ae29059d2c6,0.9009866021806858,1,0.900987,1,ml_only,0,,,,,,,,1,credential_based_fraud,card_testing,IP velocity lowers risk;session velocity lowers risk;event_hour raises risk
