attack_instance_id,scenario_id,attack_id,bucket,subtype,scenario_seed,attack_intensity,stealth_level,time_window_hours,generated_record_ids
atk_bc7caffa2db0,scn_f4aa2176084b,merchant_bustout_001__evaluation_stealth_stress,merchant_ecosystem_abuse,bust_out_merchant,111,0.467,0.8309,97,"txn_5fbe57c81271,txn_e24a2687a045,txn_c977e7bb3324,txn_4abded3425a1,txn_577517fcdefb,txn_a5ad612c6dfb,txn_9e90923c0b4b,txn_0732182da438,txn_d044b2120349,txn_36bf8fce9d9c,txn_dc37be6b792e,txn_29716179ac0e,txn_ad8f743d7604,txn_3a478a59bb54,txn_59763ff1dfd9,txn_4030f27b2075,txn_df94ff84def3,txn_be8864070c00,txn_71e8289ddd7d,txn_1d35c7d1fc2a,txn_4df6e024979c,txn_c8c7af27a0de,txn_4ed246c3b8a4,txn_c79c7a354ef2,txn_56f624760902,txn_dd811e7790f3,txn_0918bb5fffe9,txn_4ef86f503de4,txn_5e277972204f,txn_1f190f02eb84,txn_7c7dc3136ce8,txn_15d07d86beeb,txn_6334c452827f,txn_9bf89e320902,txn_9fea0f492ab0"
atk_0cb43e343b7e,scn_ae55868ad658,merchant_gift_card_001__evaluation_stealth_stress,merchant_ecosystem_abuse,gift_card_abuse,112,0.7163,0.6925,102,"txn_6b65e60f74df,txn_20caca007a4f,txn_26a717b9593b,txn_99f06fa2e5cc,txn_ee87f07268fb,txn_046e915d31cd,txn_2cc5882f6d2d,txn_0ce54a010b39,txn_de190a6e40f0,txn_1468accb7487,txn_8517cdaa653f,txn_efa2bc85e373,txn_6b5eb753befc,txn_d837cc0c42b7,txn_dc2cef96272f,txn_09e30ff723c3,txn_088899b0a6f9,txn_6709df2e8f4f,txn_a3ca4c729d79,txn_9c6a59e27350,txn_b8add4f298b3,txn_4feae67eff4d,txn_cd6106a57140,txn_2ab1996474b1,txn_2fec101f7e59,txn_dd5e329eee35,txn_65353c976e1c,txn_2f5883073790,txn_3264244a127d,txn_7e49deb69d0f,txn_c8548a79dec7,txn_bc36058de471,txn_ce4289f67ac7,txn_cbb5d536cb9f,txn_0fc46e94fae3,txn_b8ffad4c74a4,txn_ab9814050339,txn_b2513f4de72f,txn_b07cb189ecbb,txn_2cf9ac0a1f78,txn_52071bc190d2"
atk_82e1e2e51d84,scn_23f6a5ab4a52,merchant_mule_laundering_001__evaluation_stealth_stress,merchant_ecosystem_abuse,mule_laundering,113,0.8272,0.5634,151,"txn_902eaf8df293,txn_f4a81c3d8613,txn_6e051293a76e,txn_96c1fe7509de,txn_c4875e1addec,txn_b9408374df88,txn_90b87134e1e8,txn_8a5a4410bb53,txn_483777bd2ca7,txn_306984be6b67,txn_0d86a2cc5b22,txn_dbc1028c627e,txn_336dde385ef9,txn_b03c38bebec6,txn_a0da235b3cef,txn_92136ee0ee7f,txn_4e89f8220502,txn_afcc4b19c8a0,txn_1e90e5fcdaf3,txn_f4789fcf66ba,txn_b0038758f8fa,txn_9fe91ed6acf8,txn_f92d7150d904,txn_bd9eeb806c8c,txn_e11a2cea9a15,txn_efab1be197bb,txn_bd1442fb9c65,txn_240b34623ca9,txn_e70766f4165b,txn_6abc83c7fe62,txn_13eac977a27a,txn_24259e5c9080,txn_9d0ffc65fd61,txn_98f4607fe5cd,txn_db638a308df1,txn_c996ed2ba88a,txn_dd12273112c2,txn_3b64d31b712b,txn_42b77d44c19e,txn_cea86dcceffa,txn_5a947e017bf5,txn_a00cbd6d1b9d,txn_959883147328,txn_c83935055a4c,txn_6469d671ebad,txn_c9218e76ee2b,txn_7d7b3dde2d55,txn_07daf65c5f11,txn_517cc4ce50c3,txn_5a3639631b62,txn_e140d2f362d3,txn_7dfc4a4040c9,txn_0332d3d2face,txn_0f80a0d57e16,txn_48114ea3bfe6,txn_219fff50532d,txn_f7e7c8e89d1b,txn_67b82bc39f5b,txn_337cf0464d3c,txn_5240a1e6c03f,txn_d936a939e4a6,txn_eb80a3d609e2,txn_e95461aaae3d,txn_1e95bbbdb5c5,txn_561a245c514c,txn_2e334649bd3c,txn_e191175966df,txn_e4038fd74d96,txn_57f80b93b269"
atk_4cacbc987fda,scn_4f5cc62b390f,merchant_seller_fraud_001__evaluation_stealth_stress,merchant_ecosystem_abuse,marketplace_seller_fraud,114,0.4038,0.6843,51,"txn_feef1d73c4bc,txn_7bd2f5bff05c,txn_4b7801ccf089,txn_64ca75770fbd,txn_303a3f83fee2,txn_8f9c8bf12fa6,txn_a77efce3f43e,txn_30a682ff27d8,txn_9258b542401f,txn_232882f2db98,txn_98768d024f78,txn_c2ddce1834c5,txn_98fe0d47c69c,txn_5ab7711abde5,txn_53f02ef16651,txn_4c0cac3edb8a,txn_28cc71563b6b,txn_1c5c2aeed6d6,txn_7fd1c4a58e4a,txn_0e45711ada7a"
atk_2f72a9c1ff6b,scn_a0f1b888457b,merchant_triangulation_001__evaluation_stealth_stress,merchant_ecosystem_abuse,triangulation_fraud,115,0.4583,0.9494,53,"txn_97490771661b,txn_e7fd46c3fac0,txn_d378a51abf0c,txn_75cb95f0ab46,txn_decc13d3e7a6,txn_009fad364175,txn_f7732754458b,txn_7384993976be,txn_adae8921b799,txn_d0b15e35581f,txn_a42d5be52c7c,txn_bbcb14f0b8d7,txn_2d5040341f39,txn_8c9d70f0a7ed,txn_9c4d8f85ae62,txn_496a6edfbefe,txn_b0c75a14255d"
atk_5882cab4f17c,scn_b5a323343f7e,post_alt_refund_001__evaluation_stealth_stress,post_transaction_abuse,alternative_refund_abuse,116,0.6799,0.9293,18,"txn_380672a2f1df,txn_d78b462d73d3,txn_f81e0a29cc55,txn_cc1c6cbcf9b7,txn_b2dfbc8d855a"
atk_c9c234d63410,scn_e165002cf96e,post_chargeback_001__evaluation_stealth_stress,post_transaction_abuse,chargeback_fraud,117,0.4404,0.7316,16,"txn_d791692e7d47,txn_c280cabbe669,txn_0f326da31e13,txn_718419707dca,txn_cef73c584ce9"
atk_08bd75e46214,scn_0e9e66f49d7b,post_non_delivery_001__evaluation_stealth_stress,post_transaction_abuse,non_delivery_claim,118,0.4504,0.8773,18,"txn_65c92c3979c7,txn_e82de57304a3,txn_d784543a6083,txn_6e66f8237eed,txn_2b9b0a3d6ff6"
atk_037bc3155fb5,scn_490d996f35c2,post_refund_001__evaluation_stealth_stress,post_transaction_abuse,refund_fraud,119,0.4489,0.9613,16,"txn_dad3e63ff942,txn_2d436d602473,txn_26f687681652,txn_c36dffbf58c0"
atk_1bb1af68f7a9,scn_47ae3938907f,post_return_policy_001__evaluation_stealth_stress,post_transaction_abuse,return_policy_abuse,120,0.4538,0.8493,26,"txn_5a7183f2c7f9,txn_85fa2426d469,txn_c53eb8a326f2,txn_6b5769c16ff6,txn_9f676d0829ce,txn_1647776b17fe,txn_9db8e15f08f1,txn_68fe0e5798a9"
atk_f8a7fafba182,scn_592a3f808b7c,social_ai_impersonation_001__evaluation_stealth_stress,social_engineering_payment_fraud,ai_impersonation,121,0.6711,0.771,17,"txn_87e480f019be,txn_05e206ffc2c8,txn_c381b133cc2c,txn_e66e6e72d5a3,txn_2da9585f94e0"
atk_86adb9d5cb8c,scn_26c015278d59,social_app_scam_001__evaluation_stealth_stress,social_engineering_payment_fraud,authorized_push_payment_scam,122,0.6783,0.8479,20,"txn_7e654a493b5a,txn_eb8c6d9c43f0,txn_1fa004af6d1e,txn_f16cd8b573b6,txn_2eeb57fe9db4,txn_b849974bfc5f"
atk_53fb8160ba8f,scn_fd088568a54f,social_bec_001__evaluation_stealth_stress,social_engineering_payment_fraud,business_email_compromise,123,0.398,0.7626,12,"txn_8be46d9e3635,txn_11196a2c5975,txn_ca2888ef9198"
atk_d897dc042eaa,scn_12d4921fda26,social_exec_impersonation_001__evaluation_stealth_stress,social_engineering_payment_fraud,executive_impersonation,124,0.6515,0.9786,10,"txn_a7e239878c98,txn_66ff0a9a6251"
atk_a6c4860ca98a,scn_3056cee87112,social_vendor_reroute_001__evaluation_stealth_stress,social_engineering_payment_fraud,vendor_rerouting,125,0.4724,0.966,13,"txn_157eb0b41c95,txn_7546815455c5,txn_a388f37ca58b"
