transaction_id,amount,risk_score,event_hour,billing_shipping_mismatch,customer_transaction_count,merchant_transaction_count,device_transaction_count,session_transaction_count,ip_transaction_count,customer_account_age_days,customer_historical_decline_rate,customer_historical_spend_mean,merchant_age_days,merchant_refund_rate,merchant_chargeback_rate,merchant_volume_growth_rate,device_ip_reputation_score,device_first_seen_days_ago,device_failed_login_count,label,attack_bucket,attack_subtype,currency_code,channel_code,rail_code,transaction_type_code,status_code,billing_country_code,shipping_country_code,merchant_category_code,payment_method_type_code,auth_result_code
txn_edda4c1c33e3,27.59,0.1221,4,0,4,5,5,1,2,2806.0,0.0331,152.97,1323.0,0.0291,0.0124,0.1035,0.22,656.0,0.0,0,,,0,8,1,1,0,3,3,2,2,0
txn_6cf8c2b99854,41.97,0.0812,6,0,4,5,5,1,2,2806.0,0.0331,152.97,3979.0,0.0092,0.0103,0.0246,0.1306,988.0,1.0,0,,,2,4,1,1,0,4,4,0,0,0
txn_b9313e6e2e4b,18.27,0.0953,5,0,4,5,5,1,1,1388.0,0.0767,136.68,2056.0,0.0451,0.0055,0.0881,0.1306,988.0,1.0,0,,,3,10,4,1,0,5,5,6,1,0
txn_7c53b6ce6527,22.59,0.2416,5,0,4,5,5,1,2,1388.0,0.0767,136.68,4698.0,0.0482,0.0149,0.1356,0.1306,988.0,1.0,0,,,2,4,1,1,0,4,4,4,2,0
txn_08465652a487,15.2,0.0548,6,0,4,6,5,1,1,1388.0,0.0767,136.68,702.0,0.0103,0.0037,0.0101,0.1306,988.0,1.0,0,,,4,10,4,1,0,5,5,3,1,0
txn_dc00de623299,42.61,0.0936,6,0,4,6,5,1,1,1388.0,0.0767,136.68,957.0,0.0668,0.0085,0.1282,0.1306,988.0,1.0,0,,,3,10,1,1,0,2,2,5,2,0
txn_24550bdfdbb5,46.92,0.2161,7,0,4,6,5,1,1,2188.0,0.0387,155.3,2163.0,0.0031,0.0129,0.0444,0.0802,762.0,0.0,0,,,3,10,3,1,0,0,0,6,1,0
txn_507118b14732,39.66,0.0375,7,0,4,6,5,1,2,2188.0,0.0387,155.3,2702.0,0.0467,0.001,0.174,0.0802,762.0,0.0,0,,,3,6,4,1,0,1,1,6,0,0
txn_fb0712859094,27.05,0.2227,4,0,4,6,5,1,2,2188.0,0.0387,155.3,2177.0,0.0159,0.0085,0.09,0.0802,762.0,0.0,0,,,0,6,4,1,0,3,3,6,1,0
txn_e0d6f555ead8,33.55,0.0497,2,0,4,6,5,1,1,2188.0,0.0387,155.3,1001.0,0.0496,0.0056,0.1277,0.0802,762.0,0.0,0,,,3,6,4,1,0,5,5,2,1,0
txn_f22d2f38e7f2,17.87,0.1915,10,0,4,6,5,1,1,1029.0,0.0435,96.19,974.0,0.0113,0.0021,0.1557,0.0802,762.0,0.0,0,,,2,10,4,1,0,4,4,1,3,0
txn_afc3eedad75b,23.24,0.229,3,0,4,6,5,1,1,1029.0,0.0435,96.19,4860.0,0.0355,0.0045,0.1789,0.1014,968.0,0.0,0,,,1,4,1,1,0,2,2,5,0,0
txn_fa4d56b17412,47.18,0.2341,6,0,4,6,5,1,1,1029.0,0.0435,96.19,2304.0,0.0686,0.0013,0.3269,0.1014,968.0,0.0,0,,,2,4,1,1,0,3,3,3,1,0
txn_f28b4ce1807b,10.99,0.1597,5,0,4,6,5,1,2,1029.0,0.0435,96.19,241.0,0.0088,0.0115,0.1826,0.1014,968.0,0.0,0,,,4,6,4,1,0,5,5,4,0,0
txn_e61d8499aa0e,48.81,0.1888,7,0,4,5,5,1,1,76.0,0.0583,84.57,1377.0,0.0346,0.0008,0.0827,0.1014,968.0,0.0,0,,,1,6,1,1,0,1,1,6,1,0
txn_f84cf2fb17f7,67.21,0.2247,1,0,4,5,5,1,1,76.0,0.0583,84.57,3184.0,0.0548,0.0086,0.1698,0.1014,968.0,0.0,0,,,0,8,4,1,0,4,4,3,2,0
txn_bcdab0753187,35.44,0.0819,8,0,4,5,5,1,2,76.0,0.0583,84.57,4316.0,0.0433,0.0043,0.0975,0.1892,1170.0,0.0,0,,,1,6,1,1,0,0,0,2,0,0
txn_c3a0402b6f01,19.81,0.264,3,0,4,5,5,1,1,76.0,0.0583,84.57,2401.0,0.0636,0.0067,0.3377,0.1892,1170.0,0.0,0,,,2,8,1,1,0,4,4,5,0,0
txn_ad954d59c9e9,8.18,0.2357,6,0,4,5,5,1,1,1496.0,0.0757,39.35,1323.0,0.0291,0.0124,0.1035,0.1892,1170.0,0.0,0,,,0,4,4,1,0,5,5,1,0,0
txn_edec3961f5ae,52.32,0.0483,11,0,4,5,5,1,1,1496.0,0.0757,39.35,3979.0,0.0092,0.0103,0.0246,0.1892,1170.0,0.0,0,,,2,6,3,1,0,5,5,6,2,0
txn_1997e7a7051a,125.89,0.1302,7,0,4,5,5,1,2,1496.0,0.0757,39.35,2056.0,0.0451,0.0055,0.0881,0.1892,1170.0,0.0,0,,,0,8,1,1,0,3,3,6,1,0
txn_721908612a6f,70.78,0.1283,3,0,4,5,5,1,1,1496.0,0.0757,39.35,4698.0,0.0482,0.0149,0.1356,0.0088,931.0,1.0,0,,,4,6,3,1,0,0,0,0,1,0
txn_7644dc50f04c,69.18,0.2614,9,0,4,6,5,1,1,1863.0,0.0574,244.48,702.0,0.0103,0.0037,0.0101,0.0088,931.0,1.0,0,,,1,6,3,1,0,1,1,3,0,0
txn_560d9aa6b400,14.56,0.2739,11,0,4,6,5,1,2,1863.0,0.0574,244.48,957.0,0.0668,0.0085,0.1282,0.0088,931.0,1.0,0,,,4,6,4,1,0,0,0,3,2,0
txn_ac49afbb82cf,48.36,0.1821,14,0,4,6,5,1,1,1863.0,0.0574,244.48,2163.0,0.0031,0.0129,0.0444,0.0088,931.0,1.0,0,,,0,6,3,1,0,4,4,0,0,0
txn_a47a850209a2,56.33,0.1135,14,0,4,6,5,1,1,1863.0,0.0574,244.48,2702.0,0.0467,0.001,0.174,0.0088,931.0,1.0,0,,,1,6,1,1,0,1,1,4,1,0
txn_409b838b09c6,5.37,0.1902,9,0,4,6,5,1,1,107.0,0.0187,202.32,2177.0,0.0159,0.0085,0.09,0.0114,351.0,1.0,0,,,4,4,1,1,0,5,5,3,1,0
txn_657505381577,43.21,0.2483,15,0,4,6,5,1,1,107.0,0.0187,202.32,1001.0,0.0496,0.0056,0.1277,0.0114,351.0,1.0,0,,,0,4,1,1,0,4,4,0,0,0
txn_d4594fa40c55,5.83,0.1752,8,0,4,6,5,1,2,107.0,0.0187,202.32,974.0,0.0113,0.0021,0.1557,0.0114,351.0,1.0,0,,,2,8,4,1,0,0,0,4,1,0
txn_80e848496060,14.56,0.0702,5,0,4,6,5,1,1,107.0,0.0187,202.32,4860.0,0.0355,0.0045,0.1789,0.0114,351.0,1.0,0,,,1,4,1,1,0,3,3,1,0,0
txn_e1b0e187243c,34.62,0.2038,2,0,4,6,5,1,1,1709.0,0.0186,142.46,2304.0,0.0686,0.0013,0.3269,0.0114,351.0,1.0,0,,,2,4,1,1,0,3,3,1,0,0
txn_c2c6a025515b,30.11,0.1771,14,0,4,6,5,1,2,1709.0,0.0186,142.46,241.0,0.0088,0.0115,0.1826,0.0621,375.0,0.0,0,,,2,10,1,1,0,0,0,4,1,0
txn_357a634c20ab,32.23,0.0284,2,0,4,5,5,1,1,1709.0,0.0186,142.46,1377.0,0.0346,0.0008,0.0827,0.0621,375.0,0.0,0,,,2,8,1,1,0,2,2,1,0,0
txn_09dc1fea8c82,37.22,0.0851,9,0,4,5,5,1,1,1709.0,0.0186,142.46,3184.0,0.0548,0.0086,0.1698,0.0621,375.0,0.0,0,,,3,8,4,1,0,1,1,2,1,0
txn_3dbd615a4c8e,39.84,0.1024,16,0,4,5,5,1,2,42.0,0.0034,163.54,4316.0,0.0433,0.0043,0.0975,0.0621,375.0,0.0,0,,,4,10,3,1,0,3,3,2,0,0
txn_cae671827d44,67.62,0.2743,5,0,4,5,5,1,2,42.0,0.0034,163.54,2401.0,0.0636,0.0067,0.3377,0.0621,375.0,0.0,0,,,1,8,3,1,0,4,4,3,0,0
txn_c38aff61370a,45.21,0.2264,9,0,4,5,5,1,1,42.0,0.0034,163.54,1323.0,0.0291,0.0124,0.1035,0.1362,358.0,0.0,0,,,1,8,3,1,0,0,0,2,3,0
txn_a6f57400d88b,26.31,0.189,18,0,4,5,5,1,1,42.0,0.0034,163.54,3979.0,0.0092,0.0103,0.0246,0.1362,358.0,0.0,0,,,0,8,3,1,0,1,1,5,2,0
txn_be43eac20c54,20.05,0.2188,12,0,4,5,5,1,1,741.0,0.0798,84.41,2056.0,0.0451,0.0055,0.0881,0.1362,358.0,0.0,0,,,4,10,3,1,0,0,0,2,1,0
txn_b7e1414cdffd,41.99,0.1394,2,0,4,5,5,1,1,741.0,0.0798,84.41,4698.0,0.0482,0.0149,0.1356,0.1362,358.0,0.0,0,,,4,4,1,1,0,2,2,4,3,0
txn_a0e33a062c16,19.84,0.1167,5,0,4,6,5,1,1,741.0,0.0798,84.41,702.0,0.0103,0.0037,0.0101,0.1362,358.0,0.0,0,,,2,10,1,1,0,2,2,2,0,0
txn_931c2be7ad5d,26.54,0.1694,17,0,4,6,5,1,2,741.0,0.0798,84.41,957.0,0.0668,0.0085,0.1282,0.1451,1180.0,0.0,0,,,2,8,3,1,0,1,1,0,2,0
txn_7be8b536a894,24.13,0.2049,13,0,4,6,5,1,1,2520.0,0.0338,169.42,2163.0,0.0031,0.0129,0.0444,0.1451,1180.0,0.0,0,,,1,10,3,1,0,5,5,6,3,0
txn_628b5ff1fe3b,28.57,0.1019,2,0,4,6,5,1,1,2520.0,0.0338,169.42,2702.0,0.0467,0.001,0.174,0.1451,1180.0,0.0,0,,,1,6,3,1,0,5,5,0,1,0
txn_6d3c5a47956c,50.22,0.261,13,0,4,6,5,1,1,2520.0,0.0338,169.42,2177.0,0.0159,0.0085,0.09,0.1451,1180.0,0.0,0,,,3,6,4,1,0,2,2,0,2,0
txn_e5f597e7a43a,28.89,0.1091,15,0,4,6,5,1,1,2520.0,0.0338,169.42,1001.0,0.0496,0.0056,0.1277,0.1451,1180.0,0.0,0,,,2,4,3,1,0,0,0,4,2,0
txn_067f12af16fc,112.22,0.2115,8,0,4,6,5,1,1,2668.0,0.0013,155.88,974.0,0.0113,0.0021,0.1557,0.1275,1422.0,1.0,0,,,2,8,4,1,0,0,0,3,0,0
txn_583743f1a209,81.67,0.2476,7,0,4,6,5,1,1,2668.0,0.0013,155.88,4860.0,0.0355,0.0045,0.1789,0.1275,1422.0,1.0,0,,,0,4,1,1,0,1,1,0,3,0
txn_0f266fd42cdf,62.7,0.1873,13,0,4,6,5,1,1,2668.0,0.0013,155.88,2304.0,0.0686,0.0013,0.3269,0.1275,1422.0,1.0,0,,,1,4,4,1,0,4,4,1,2,0
txn_019918b056ed,94.32,0.197,3,0,4,6,5,1,1,2668.0,0.0013,155.88,241.0,0.0088,0.0115,0.1826,0.1275,1422.0,1.0,0,,,1,6,4,1,0,0,0,4,0,0
txn_adfa79ba32fa,34.08,0.1967,8,0,4,5,5,1,1,2420.0,0.0416,161.31,1377.0,0.0346,0.0008,0.0827,0.1275,1422.0,1.0,0,,,0,4,4,1,0,1,1,3,0,0
txn_0544286fc6f2,26.52,0.097,0,0,4,5,5,1,2,2420.0,0.0416,161.31,3184.0,0.0548,0.0086,0.1698,0.1875,1082.0,1.0,0,,,4,4,1,1,0,3,3,2,0,0
txn_f8be67541d8d,11.78,0.0336,16,0,4,5,5,1,1,2420.0,0.0416,161.31,4316.0,0.0433,0.0043,0.0975,0.1875,1082.0,1.0,0,,,3,8,4,1,0,4,4,5,2,0
txn_4d67f268378c,32.67,0.0661,6,0,4,5,5,1,2,2420.0,0.0416,161.31,2401.0,0.0636,0.0067,0.3377,0.1875,1082.0,1.0,0,,,1,6,1,1,0,1,1,5,3,0
txn_fb827d90bd9d,55.06,0.1794,11,0,4,5,5,1,1,2904.0,0.0082,270.68,1323.0,0.0291,0.0124,0.1035,0.1875,1082.0,1.0,0,,,0,8,4,1,0,5,5,5,3,0
txn_9e6a1227edca,31.63,0.0527,8,0,4,5,5,1,1,2904.0,0.0082,270.68,3979.0,0.0092,0.0103,0.0246,0.1875,1082.0,1.0,0,,,0,4,4,1,0,1,1,6,3,0
txn_4a5a5fa43829,31.33,0.1406,16,0,4,5,5,1,1,2904.0,0.0082,270.68,2056.0,0.0451,0.0055,0.0881,0.1745,373.0,1.0,0,,,0,6,1,1,0,2,2,2,3,0
txn_ffcd78264fc7,28.11,0.0531,11,0,4,5,5,1,1,2904.0,0.0082,270.68,4698.0,0.0482,0.0149,0.1356,0.1745,373.0,1.0,0,,,1,10,1,1,0,2,2,1,1,0
txn_868c36672859,58.61,0.1032,13,0,4,6,5,1,1,2517.0,0.0276,175.05,702.0,0.0103,0.0037,0.0101,0.1745,373.0,1.0,0,,,1,6,1,1,0,1,1,2,2,0
txn_d3e105020e39,20.69,0.1307,6,0,4,6,5,1,1,2517.0,0.0276,175.05,957.0,0.0668,0.0085,0.1282,0.1745,373.0,1.0,0,,,3,10,1,1,0,4,4,4,3,0
txn_6c37b0358b8f,62.47,0.128,23,0,4,6,5,1,1,2517.0,0.0276,175.05,2163.0,0.0031,0.0129,0.0444,0.1745,373.0,1.0,0,,,4,4,4,1,0,4,4,3,0,0
txn_f8bd7a133036,14.32,0.1123,4,0,4,6,5,1,1,2517.0,0.0276,175.05,2702.0,0.0467,0.001,0.174,0.044,124.0,0.0,0,,,0,8,4,1,0,0,0,2,3,0
txn_b0ed966d5d94,32.84,0.2389,11,0,4,6,5,1,1,268.0,0.0119,66.86,2177.0,0.0159,0.0085,0.09,0.044,124.0,0.0,0,,,2,6,4,1,0,3,3,5,2,0
txn_95f344d06976,52.73,0.0693,8,0,4,6,5,1,2,268.0,0.0119,66.86,1001.0,0.0496,0.0056,0.1277,0.044,124.0,0.0,0,,,3,4,1,1,0,1,1,5,1,0
txn_006cab306d05,52.59,0.2163,20,0,4,6,5,1,1,268.0,0.0119,66.86,974.0,0.0113,0.0021,0.1557,0.044,124.0,0.0,0,,,2,8,4,1,0,2,2,6,1,0
txn_84c410ea5aba,75.72,0.2709,23,0,4,6,5,1,1,268.0,0.0119,66.86,4860.0,0.0355,0.0045,0.1789,0.044,124.0,0.0,0,,,0,4,1,1,0,2,2,6,2,0
txn_a279e238d1dd,76.92,0.1819,14,0,4,6,5,1,1,1397.0,0.0552,203.68,2304.0,0.0686,0.0013,0.3269,0.083,976.0,1.0,0,,,3,4,3,1,0,1,1,3,0,0
txn_fc3ef2cb4e14,129.18,0.2633,14,0,4,6,5,1,1,1397.0,0.0552,203.68,241.0,0.0088,0.0115,0.1826,0.083,976.0,1.0,0,,,0,6,3,1,0,0,0,5,3,0
txn_c00f4550d313,16.43,0.0942,8,0,4,5,5,1,2,1397.0,0.0552,203.68,1377.0,0.0346,0.0008,0.0827,0.083,976.0,1.0,0,,,3,10,1,1,0,3,3,4,1,0
txn_fca538de4e18,22.49,0.2691,19,0,4,5,5,1,1,1397.0,0.0552,203.68,3184.0,0.0548,0.0086,0.1698,0.083,976.0,1.0,0,,,4,6,3,1,0,2,2,6,1,0
txn_784c55abf84c,68.26,0.1655,14,0,4,5,5,1,1,934.0,0.0109,204.47,4316.0,0.0433,0.0043,0.0975,0.083,976.0,1.0,0,,,2,10,3,1,0,2,2,5,2,0
txn_76981d5d4024,6.36,0.251,7,0,4,5,5,1,1,934.0,0.0109,204.47,2401.0,0.0636,0.0067,0.3377,0.102,107.0,0.0,0,,,4,4,1,1,0,5,5,3,0,0
txn_8daf110edb83,12.41,0.2742,0,0,4,5,5,1,2,934.0,0.0109,204.47,1323.0,0.0291,0.0124,0.1035,0.102,107.0,0.0,0,,,3,10,3,1,0,2,2,1,2,0
txn_ee89a3d5b775,12.0,0.0909,12,0,4,5,5,1,1,934.0,0.0109,204.47,3979.0,0.0092,0.0103,0.0246,0.102,107.0,0.0,0,,,2,4,3,1,0,2,2,4,1,0
txn_ae28c9043f58,59.67,0.1683,6,0,4,5,5,1,1,294.0,0.0317,204.4,2056.0,0.0451,0.0055,0.0881,0.102,107.0,0.0,0,,,4,10,4,1,0,1,1,5,2,0
txn_202ec47ec02b,28.21,0.2229,4,0,4,5,5,1,1,294.0,0.0317,204.4,4698.0,0.0482,0.0149,0.1356,0.102,107.0,0.0,0,,,3,6,4,1,0,1,1,0,3,0
txn_ba429c089630,18.47,0.2518,21,0,4,6,5,1,2,294.0,0.0317,204.4,702.0,0.0103,0.0037,0.0101,0.0589,317.0,1.0,0,,,4,6,3,1,0,5,5,1,2,0
txn_7ab743c7d4a9,10.87,0.2008,3,0,4,6,5,1,1,294.0,0.0317,204.4,957.0,0.0668,0.0085,0.1282,0.0589,317.0,1.0,0,,,4,6,4,1,0,3,3,5,3,0
txn_ccfaef4849e0,37.07,0.1431,9,0,4,6,5,1,1,963.0,0.0063,278.85,2163.0,0.0031,0.0129,0.0444,0.0589,317.0,1.0,0,,,1,4,4,1,0,0,0,1,0,0
txn_85eee4f5fc6c,75.42,0.16,11,0,4,6,5,1,2,963.0,0.0063,278.85,2702.0,0.0467,0.001,0.174,0.0589,317.0,1.0,0,,,1,6,4,1,0,5,5,1,1,0
txn_9d32b43a0d07,16.03,0.1642,15,0,4,6,5,1,2,963.0,0.0063,278.85,2177.0,0.0159,0.0085,0.09,0.0589,317.0,1.0,0,,,4,4,4,1,0,5,5,5,0,0
txn_3314a7d9b690,29.01,0.2611,22,0,4,6,5,1,1,963.0,0.0063,278.85,1001.0,0.0496,0.0056,0.1277,0.0159,1004.0,0.0,0,,,4,6,1,1,0,2,2,6,3,0
txn_8f634c05a85e,134.05,0.1167,20,0,4,6,5,1,2,284.0,0.0574,210.6,974.0,0.0113,0.0021,0.1557,0.0159,1004.0,0.0,0,,,1,10,1,1,0,0,0,4,0,0
txn_bcfdc5bd0e39,34.25,0.0254,5,0,4,6,5,1,1,284.0,0.0574,210.6,4860.0,0.0355,0.0045,0.1789,0.0159,1004.0,0.0,0,,,0,6,3,1,0,3,3,3,3,0
txn_fbdc739ac6ea,21.37,0.2258,11,0,4,6,5,1,1,284.0,0.0574,210.6,2304.0,0.0686,0.0013,0.3269,0.0159,1004.0,0.0,0,,,1,8,4,1,0,4,4,0,3,0
txn_f973e64dcb18,35.56,0.1294,21,0,4,6,5,1,1,284.0,0.0574,210.6,241.0,0.0088,0.0115,0.1826,0.0159,1004.0,0.0,0,,,1,8,1,1,0,3,3,4,1,0
txn_5f1c8ee99471,7.57,0.6201,9,0,137,137,1,3,1,426.0,0.2034,122.66,82.0,0.0827,0.0511,1.2488,0.0,0.0,0.0,1,credential_based_fraud,card_testing,0,0,1,1,0,5,5,0,1,0
txn_6970b300f227,1.91,0.7746,9,0,137,137,102,3,2,426.0,0.2034,122.66,82.0,0.0827,0.0511,1.2488,0.8311,91.0,0.0,1,credential_based_fraud,card_testing,0,0,1,1,1,4,4,3,2,1
txn_6bf0bd5b5e0b,5.82,0.7168,9,0,137,137,102,3,3,426.0,0.2034,122.66,82.0,0.0827,0.0511,1.2488,0.8311,91.0,0.0,1,credential_based_fraud,card_testing,0,0,1,1,1,5,5,5,1,2
txn_ede3fb04c2f1,4.13,0.5774,9,0,137,137,102,3,4,426.0,0.2034,122.66,82.0,0.0827,0.0511,1.2488,0.8311,91.0,0.0,1,credential_based_fraud,card_testing,0,0,1,1,0,0,0,2,2,0
txn_f76d5fc1337e,4.85,0.8609,9,0,137,137,1,3,5,426.0,0.2034,122.66,82.0,0.0827,0.0511,1.2488,0.0,0.0,0.0,1,credential_based_fraud,card_testing,3,0,1,1,1,5,5,3,1,1
txn_74c91ecc5d45,1.34,0.7074,9,0,137,137,102,3,6,426.0,0.2034,122.66,82.0,0.0827,0.0511,1.2488,0.8311,91.0,0.0,1,credential_based_fraud,card_testing,0,0,1,1,1,2,2,0,2,2
txn_5375967b8476,5.57,0.5384,10,0,137,137,102,3,7,426.0,0.2034,122.66,82.0,0.0827,0.0511,1.2488,0.8311,91.0,0.0,1,credential_based_fraud,card_testing,1,0,1,1,0,5,5,0,2,0
txn_ad0d4543fb2f,5.15,0.575,10,0,137,137,102,3,8,426.0,0.2034,122.66,82.0,0.0827,0.0511,1.2488,0.8311,91.0,0.0,1,credential_based_fraud,card_testing,0,0,1,1,1,1,1,3,2,1
txn_f22462a93479,5.66,0.5779,10,0,137,137,1,3,9,426.0,0.2034,122.66,82.0,0.0827,0.0511,1.2488,0.0,0.0,0.0,1,credential_based_fraud,card_testing,2,0,1,1,1,5,5,1,2,1
txn_85b2b6a0bf23,6.13,0.4933,10,0,137,137,102,3,10,426.0,0.2034,122.66,82.0,0.0827,0.0511,1.2488,0.8311,91.0,0.0,1,credential_based_fraud,card_testing,3,0,1,1,0,2,2,5,1,0
txn_82d337a54294,2.77,0.5672,10,0,137,137,102,3,10,426.0,0.2034,122.66,82.0,0.0827,0.0511,1.2488,0.8311,91.0,0.0,1,credential_based_fraud,card_testing,1,0,1,1,1,4,4,0,1,2
txn_a823681d3015,7.44,0.8281,10,0,137,137,102,3,11,426.0,0.2034,122.66,82.0,0.0827,0.0511,1.2488,0.8311,91.0,0.0,1,credential_based_fraud,card_testing,1,0,1,1,1,3,3,3,1,1
txn_84b933f3ab0a,1.5,0.5636,10,0,137,137,1,3,12,426.0,0.2034,122.66,82.0,0.0827,0.0511,1.2488,0.0,0.0,0.0,1,credential_based_fraud,card_testing,3,0,1,1,0,5,5,2,1,0
txn_8eb866f8a728,1.05,0.7411,10,0,137,137,102,3,13,426.0,0.2034,122.66,82.0,0.0827,0.0511,1.2488,0.8311,91.0,0.0,1,credential_based_fraud,card_testing,0,0,1,1,1,1,1,1,1,2
txn_18ed8b810982,7.44,0.5937,10,0,137,137,102,3,14,426.0,0.2034,122.66,82.0,0.0827,0.0511,1.2488,0.8311,91.0,0.0,1,credential_based_fraud,card_testing,0,0,1,1,1,4,4,2,2,1
txn_f20bc32f191b,0.54,0.6186,10,0,137,137,102,3,15,426.0,0.2034,122.66,82.0,0.0827,0.0511,1.2488,0.8311,91.0,0.0,1,credential_based_fraud,card_testing,1,0,1,1,0,2,2,3,1,0
txn_cea1d73d04cb,2.15,0.7585,10,0,137,137,1,3,16,426.0,0.2034,122.66,82.0,0.0827,0.0511,1.2488,0.0,0.0,0.0,1,credential_based_fraud,card_testing,2,0,1,1,1,1,1,3,2,2
txn_5bed9ddf8327,4.52,0.5333,10,0,137,137,102,3,16,426.0,0.2034,122.66,82.0,0.0827,0.0511,1.2488,0.8311,91.0,0.0,1,credential_based_fraud,card_testing,2,0,1,1,1,5,5,2,2,1
txn_1157bba3f718,4.5,0.6268,10,1,137,137,102,3,16,426.0,0.2034,122.66,82.0,0.0827,0.0511,1.2488,0.8311,91.0,0.0,1,credential_based_fraud,card_testing,4,0,1,1,0,0,5,3,1,0
txn_e14a56af7416,5.59,0.8542,10,0,137,137,102,3,17,426.0,0.2034,122.66,82.0,0.0827,0.0511,1.2488,0.8311,91.0,0.0,1,credential_based_fraud,card_testing,4,0,1,1,1,2,2,5,1,1
txn_9fa35a304901,0.76,0.4738,10,0,137,137,1,3,18,426.0,0.2034,122.66,82.0,0.0827,0.0511,1.2488,0.0,0.0,0.0,1,credential_based_fraud,card_testing,2,0,1,1,1,0,0,0,2,1
txn_edf04da8febf,7.44,0.8185,10,1,137,137,102,3,19,426.0,0.2034,122.66,82.0,0.0827,0.0511,1.2488,0.8311,91.0,0.0,1,credential_based_fraud,card_testing,2,0,1,1,0,5,3,4,1,0
txn_573204195711,7.72,0.7713,10,0,137,137,102,3,20,426.0,0.2034,122.66,82.0,0.0827,0.0511,1.2488,0.8311,91.0,0.0,1,credential_based_fraud,card_testing,0,0,1,1,1,2,2,5,1,2
txn_a03f0d5807f3,4.1,0.6543,10,0,137,137,102,3,21,426.0,0.2034,122.66,82.0,0.0827,0.0511,1.2488,0.8311,91.0,0.0,1,credential_based_fraud,card_testing,0,0,1,1,1,3,3,4,1,1
txn_3a60cc2c1c11,4.22,0.5118,10,0,137,137,1,3,20,426.0,0.2034,122.66,82.0,0.0827,0.0511,1.2488,0.0,0.0,0.0,1,credential_based_fraud,card_testing,1,0,1,1,0,2,2,4,1,0
